I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-78,585,663,-253,-370,624,-497,-1805,-3132,2205,1747,1542
-112,575,688,-231,-400,631,-497,-1908,-3254,1205,1337,1459
-146,566,712,-209,-429,639,-497,-2010,-3376,204,927,1376
-209,234,444,-12,-326,339,-380,-1834,-3269,-722,356,839
-273,-97,175,185,-224,39,-263,-1659,-3162,-1649,-214,302
-200,-370,-170,285,-14,-270,-151,-1239,-2781,-1517,-448,-63
-126,-644,-517,385,195,-580,-39,-819,-2400,-1385,-683,-429
-102,-522,-419,312,158,-470,14,-502,-1986,-1083,-566,-409
-78,-400,-322,239,122,-361,68,-185,-1571,-780,-448,-390
-63,-258,-195,161,65,-226,73,-48,-1381,-614,-322,-287
-48,-117,-68,82,9,-92,78,87,-1190,-448,-195,-185
-34,-97,-63,65,14,-80,78,102,-1156,-429,-185,-180
-19,-78,-58,48,19,-68,78,117,-1122,-409,-175,-175
-14,-73,-58,43,21,-65,73,131,-1107,-405,-170,-170
-9,-68,-58,39,24,-63,68,146,-1093,-400,-165,-165
-4,-68,-63,36,29,-65,63,146,-1083,-400,-165,-165
0,-68,-68,34,34,-68,58,146,-1073,-400,-165,-165
0,-63,-63,31,31,-63,58,151,-1063,-395,-165,-165
0,-58,-58,29,29,-58,58,156,-1054,-390,-165,-165
4,-48,-53,21,29,-51,58,161,-1044,-385,-156,-161
9,-39,-48,14,29,-43,58,165,-1034,-380,-146,-156
9,-34,-43,12,26,-39,53,165,-1029,-375,-146,-156
9,-29,-39,9,24,-34,48,165,-1024,-370,-146,-156
14,-24,-39,4,26,-31,43,170,-1019,-366,-146,-156
19,-19,-39,0,29,-29,39,175,-1015,-361,-146,-156
19,-14,-34,-2,26,-24,39,180,-1015,-356,-141,-156
19,-9,-29,-4,24,-19,39,185,-1015,-351,-136,-156
19,-4,-24,-7,21,-14,34,185,-1000,-346,-131,-146
19,0,-19,-9,19,-9,29,185,-985,-341,-126,-136
19,4,-14,-12,17,-4,29,190,-966,-331,-122,-131
19,9,-9,-14,14,0,29,195,-946,-322,-117,-126
24,19,-4,-21,14,7,24,195,-941,-317,-117,-126
29,29,0,-29,14,14,19,195,-936,-312,-117,-126
29,34,4,-31,12,19,14,200,-922,-297,-112,-126
29,39,9,-34,9,24,9,204,-907,-283,-107,-126
29,43,14,-36,7,29,4,214,-897,-273,-97,-117
29,48,19,-39,4,34,0,224,-888,-263,-87,-107
29,58,29,-43,0,43,0,229,-873,-253,-87,-102
29,68,39,-48,-4,53,0,234,-858,-244,-87,-97
34,73,39,-53,-2,56,-4,239,-844,-239,-78,-97
39,78,39,-58,0,58,-9,244,-829,-234,-68,-97
43,92,48,-68,-2,70,-14,253,-810,-219,-63,-92
48,107,58,-78,-4,82,-19,263,-790,-204,-58,-87
48,112,63,-80,-7,87,-24,273,-771,-180,-48,-78
48,117,68,-82,-9,92,-29,283,-751,-156,-39,-68
53,131,78,-92,-12,104,-34,287,-732,-146,-29,-68
58,146,87,-102,-14,117,-39,292,-712,-136,-19,-68
58,156,97,-107,-19,126,-39,302,-683,-112,-9,-58
58,165,107,-112,-24,136,-39,312,-653,-87,0,-48
58,175,117,-117,-29,146,-43,317,-634,-73,4,-43
