I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-97,-107,-9,102,-43,-58,87,-29,-126,-136,-146,-126
-97,-122,-24,109,-36,-73,92,-24,-122,-136,-141,-126
-97,-136,-39,117,-29,-87,97,-19,-117,-136,-136,-126
-117,-136,-19,126,-48,-78,107,-9,-102,-126,-131,-126
-136,-136,0,136,-68,-68,117,0,-87,-117,-126,-126
-126,-141,-14,134,-56,-78,117,0,-87,-117,-126,-126
-117,-146,-29,131,-43,-87,117,0,-87,-117,-126,-126
-117,-146,-29,131,-43,-87,117,0,-87,-117,-126,-126
-117,-146,-29,131,-43,-87,117,0,-87,-117,-126,-126
-117,-146,-29,131,-43,-87,117,0,-87,-122,-131,-131
-117,-146,-29,131,-43,-87,117,0,-87,-126,-136,-136
-112,-146,-34,129,-39,-90,117,4,-82,-126,-136,-136
-107,-146,-39,126,-34,-92,117,9,-78,-126,-136,-136
-107,-146,-39,126,-34,-92,117,9,-68,-117,-126,-131
-107,-146,-39,126,-34,-92,117,9,-58,-107,-117,-126
-112,-146,-34,129,-39,-90,117,14,-58,-102,-112,-126
-117,-146,-29,131,-43,-87,117,19,-58,-97,-107,-126
-117,-141,-24,129,-46,-82,117,24,-53,-92,-107,-117
-117,-136,-19,126,-48,-78,117,29,-48,-87,-107,-107
-117,-131,-14,124,-51,-73,117,29,-48,-87,-107,-107
-117,-126,-9,122,-53,-68,117,29,-48,-87,-107,-107
-112,-126,-14,119,-48,-70,117,29,-48,-87,-102,-107
-107,-126,-19,117,-43,-73,117,29,-48,-87,-97,-107
-102,-122,-19,112,-41,-70,112,29,-34,-73,-87,-97
-97,-117,-19,107,-39,-68,107,29,-19,-58,-78,-87
-97,-117,-19,107,-39,-68,107,34,-14,-53,-73,-82
-97,-117,-19,107,-39,-68,107,39,-9,-48,-68,-78
-97,-117,-19,107,-39,-68,107,43,-9,-43,-63,-73
-97,-117,-19,107,-39,-68,107,48,-9,-39,-58,-68
-92,-97,-4,95,-43,-51,102,48,0,-34,-53,-63
-87,-78,9,82,-48,-34,97,48,9,-29,-48,-58
-78,-78,0,78,-39,-39,92,53,24,-9,-29,-43
-68,-78,-9,73,-29,-43,87,58,39,9,-9,-29
-58,-58,0,58,-29,-29,78,63,58,29,4,-14
-48,-39,9,43,-29,-14,68,68,78,48,19,0
-43,-34,9,39,-26,-12,63,78,92,63,39,14
-39,-29,9,34,-24,-9,58,87,107,78,58,29
-24,-19,4,21,-14,-7,48,92,131,102,78,48
-9,-9,0,9,-4,-4,39,97,156,126,97,68
0,9,9,-4,-4,9,34,107,180,151,122,92
9,29,19,-19,-4,24,29,117,204,175,146,117
34,58,24,-46,4,41,14,122,229,204,175,141
58,87,29,-73,14,58,0,126,253,234,204,165
73,117,43,-95,14,80,-14,136,278,268,234,190
87,146,58,-117,14,102,-29,146,302,302,263,214
97,156,58,-126,19,107,-43,151,331,336,297,253
107,165,58,-136,24,112,-58,156,361,370,331,292
136,190,53,-163,41,122,-73,161,385,395,361,317
165,214,48,-190,58,131,-87,165,409,419,390,341
175,229,53,-202,61,141,-97,170,434,448,419,370
185,244,58,-214,63,151,-107,175,458,478,448,400
195,263,68,-229,63,165,-117,175,468,497,468,419
204,283,78,-244,63,180,-126,175,478,517,488,439
219,297,78,-258,70,187,-131,165,478,517,488,439
234,312,78,-273,78,195,-136,156,478,517,488,439
219,312,92,-265,63,202,-136,141,453,497,473,429
204,312,107,-258,48,209,-136,126,429,478,458,419
195,287,92,-241,51,190,-126,112,405,448,429,390
