I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-9,-19,-9,14,0,-14,0,-58,-87,-19,48,19
-9,-19,-9,14,0,-14,0,-58,-92,-19,48,19
-9,-19,-9,14,0,-14,0,-58,-97,-19,48,19
-9,-24,-14,17,2,-19,0,-58,-97,-14,43,19
-9,-29,-19,19,4,-24,0,-58,-97,-9,39,19
-9,-29,-19,19,4,-24,0,-58,-97,-9,39,19
-9,-29,-19,19,4,-24,0,-58,-97,-9,39,19
-9,-29,-19,19,4,-24,-4,-58,-97,-14,34,14
-9,-29,-19,19,4,-24,-9,-58,-97,-19,29,9
-9,-24,-14,17,2,-19,-9,-58,-97,-19,29,9
-9,-19,-9,14,0,-14,-9,-58,-97,-19,29,9
-9,-19,-9,14,0,-14,-9,-58,-97,-14,29,9
-9,-19,-9,14,0,-14,-9,-58,-97,-9,29,9
-9,-19,-9,14,0,-14,-4,-53,-97,-9,29,9
-9,-9,0,9,-4,-4,0,-48,-92,-4,34,14
-9,0,9,4,-9,4,0,-43,-87,0,39,19
-4,19,24,-7,-14,21,0,-39,-73,4,48,24
0,19,19,-9,-9,19,4,-19,-58,14,58,29
4,34,29,-19,-12,31,0,-4,-39,19,53,34
9,48,39,-29,-14,43,-9,0,-24,29,63,43
9,48,39,-29,-14,43,-24,4,-14,29,63,48
9,68,58,-39,-24,63,-24,0,-4,43,68,53
9,73,63,-41,-26,68,-24,-29,4,48,68,53
0,68,68,-34,-34,68,-29,-63,-4,48,68,48
-4,53,58,-24,-31,56,-34,-82,-14,43,58,43
-4,53,58,-24,-31,56,-39,-82,-24,39,58,43
-4,39,43,-17,-24,41,-43,-82,-34,29,48,34
0,43,43,-21,-21,43,-43,-82,-43,29,48,34
4,39,34,-21,-14,36,-48,-82,-53,14,39,24
4,39,34,-21,-14,36,-53,-78,-73,14,39,19
4,29,24,-17,-9,26,-53,-78,-82,0,19,9
0,24,24,-12,-12,24,-53,-78,-92,4,19,9
0,14,14,-7,-7,14,-48,-78,-102,-4,14,4
0,0,0,0,0,0,-39,-78,-107,-14,9,0
0,-9,-9,4,4,-9,-39,-78,-117,-19,4,0
-4,-19,-14,12,4,-17,-34,-78,-122,-19,0,-4
-9,-24,-14,17,2,-19,-29,-78,-126,-29,0,-14
-14,-24,-9,19,-2,-17,-24,-82,-126,-29,0,-14
-19,-34,-14,26,-2,-24,-19,-87,-131,-43,-14,-19
-19,-34,-14,26,-2,-24,-14,-87,-136,-39,-9,-9
-19,-34,-14,26,-2,-24,-9,-82,-136,-39,-9,-9
-19,-39,-19,29,0,-29,-9,-68,-131,-39,-14,-9
-19,-48,-29,34,4,-39,-9,-63,-131,-39,-19,-14
-9,-48,-39,29,14,-43,-14,-58,-131,-39,-19,-19
-4,-53,-48,29,21,-51,-19,-53,-141,-48,-29,-24
0,-53,-53,26,26,-53,-19,-43,-141,-43,-29,-29
0,-53,-53,26,26,-53,-19,-43,-136,-39,-29,-29
0,-53,-53,26,26,-53,-19,-34,-136,-39,-24,-29
-9,-58,-48,34,19,-53,-9,-29,-131,-39,-24,-39
-24,-63,-39,43,7,-51,-4,-29,-126,-39,-29,-43
-24,-73,-48,48,12,-61,4,-29,-131,-53,-39,-48
-29,-73,-43,51,7,-58,4,-19,-126,-48,-39,-43
-29,-68,-39,48,4,-53,4,-19,-117,-39,-39,-39
-24,-53,-29,39,2,-41,4,-14,-58,-24,-24,-24
-24,-43,-19,34,-2,-31,4,4,-39,-19,-19,-24
-14,-29,-14,21,0,-21,-4,-48,-48,4,0,-9
-9,4,14,2,-12,9,-19,-190,-112,9,24,14
0,78,78,-39,-39,78,-73,-478,-326,24,87,78
9,185,175,-97,-82,180,-170,-868,-644,39,185,180
68,229,161,-148,-46,195,-283,-1156,-1058,19,263,268
190,244,53,-217,68,148,-414,-1376,-1498,-63,302,317
283,287,4,-285,139,146,-507,-1595,-1742,-112,366,395
346,341,-4,-344,175,168,-595,-1878,-1937,-141,448,478
419,375,-43,-397,231,165,-658,-1912,-2010,-122,527,541
473,463,-9,-468,241,226,-688,-1893,-1981,-73,600,605
488,522,34,-505,226,278,-697,-1893,-2010,-63,653,678
478,531,53,-505,212,292,-697,-1932,-2108,-102,668,712
448,502,53,-475,197,278,-688,-1966,-2200,-141,668,722
400,468,68,-434,165,268,-649,-1971,-2239,-195,668,722
351,405,53,-378,148,229,-585,-1922,-2196,-244,639,702
312,341,29,-326,141,185,-522,-1800,-2074,-248,605,668
283,292,9,-287,136,151,-478,-1629,-1952,-248,575,619
263,209,-53,-236,158,78,-424,-1473,-1839,-273,527,551
253,112,-141,-183,197,-14,-370,-1356,-1683,-287,468,488
253,48,-204,-151,229,-78,-322,-1210,-1512,-297,424,444
253,-39,-292,-107,273,-165,-287,-1024,-1342,-312,366,366
258,-165,-424,-46,341,-295,-244,-883,-1229,-375,268,273
263,-229,-492,-17,378,-361,-200,-756,-1098,-380,200,214
283,-229,-512,-26,397,-370,-180,-619,-946,-380,170,190
283,-214,-497,-34,390,-356,-161,-463,-741,-351,151,175
268,-190,-458,-39,363,-324,-141,-341,-575,-292,117,136
244,-175,-419,-34,331,-297,-117,-278,-473,-244,87,117
180,-185,-366,2,273,-275,-78,-204,-380,-244,43,78
117,-185,-302,34,209,-244,-29,-102,-292,-244,-43,-4
87,-190,-278,51,183,-234,4,-19,-204,-229,-122,-73
68,-190,-258,61,163,-224,14,0,-151,-200,-122,-87
29,-180,-209,75,119,-195,34,29,-87,-165,-122,-87
-14,-151,-136,82,61,-143,48,87,-9,-102,-107,-87
-34,-136,-102,85,34,-119,63,122,29,-68,-97,-87
-39,-136,-97,87,29,-117,68,122,53,-53,-97,-87
-58,-136,-78,97,9,-107,82,131,68,-53,-102,-92
-78,-131,-53,104,-12,-92,82,141,82,-53,-102,-97
-73,-131,-58,102,-7,-95,82,151,87,-53,-112,-107
-73,-126,-53,100,-9,-90,87,151,87,-53,-112,-107
-73,-122,-48,97,-12,-85,87,156,87,-53,-112,-107
-78,-122,-43,100,-17,-82,87,161,97,-53,-112,-107
-78,-122,-43,100,-17,-82,87,165,112,-53,-117,-112
-78,-126,-48,102,-14,-87,92,170,117,-48,-117,-112
-78,-131,-53,104,-12,-92,92,175,122,-48,-122,-112
-82,-136,-53,109,-14,-95,97,180,126,-43,-122,-112
-82,-141,-58,112,-12,-100,107,185,131,-43,-122,-117
-82,-141,-58,112,-12,-100,107,190,136,-43,-122,-117
-82,-141,-58,112,-12,-100,107,200,141,-43,-126,-117
-82,-141,-58,112,-12,-100,102,204,151,-39,-126,-117
-87,-136,-48,112,-19,-92,102,209,156,-39,-131,-122
-87,-131,-43,109,-21,-87,102,214,161,-34,-136,-122
-87,-126,-39,107,-24,-82,102,219,165,-34,-141,-126
-87,-126,-39,107,-24,-82,97,234,175,-29,-141,-126
-87,-126,-39,107,-24,-82,97,244,180,-29,-141,-126
-87,-126,-39,107,-24,-82,97,248,200,-24,-136,-126
-92,-126,-34,109,-29,-80,97,258,204,-24,-136,-131
-92,-126,-34,109,-29,-80,102,268,224,-14,-136,-131
-92,-126,-34,109,-29,-80,102,283,234,-14,-141,-136
-97,-122,-24,109,-36,-73,102,297,244,-14,-146,-136
-97,-122,-24,109,-36,-73,107,317,258,-9,-146,-141
-97,-117,-19,107,-39,-68,107,331,283,-4,-151,-141
-102,-107,-4,104,-48,-56,107,356,307,0,-151,-146
-102,-112,-9,107,-46,-61,112,375,322,4,-151,-146
-107,-117,-9,112,-48,-63,117,400,341,9,-156,-146
-112,-117,-4,114,-53,-61,122,414,356,9,-156,-151
-117,-117,0,117,-58,-58,126,429,370,9,-156,-156
-122,-126,-4,124,-58,-65,126,448,390,4,-165,-161
-126,-126,0,126,-63,-63,126,463,405,4,-170,-161
-131,-131,0,131,-65,-65,131,483,419,4,-180,-165
-131,-126,4,129,-68,-61,136,497,434,4,-185,-170
-136,-136,0,136,-68,-68,151,522,458,9,-185,-175
-141,-131,9,136,-75,-61,156,541,488,9,-200,-180
-136,-117,19,126,-78,-48,161,566,512,19,-190,-180
-136,-117,19,126,-78,-48,161,590,531,19,-190,-185
-136,-102,34,119,-85,-34,165,624,551,34,-185,-180
-136,-102,34,119,-85,-34,170,634,570,39,-185,-180
-141,-97,43,119,-92,-26,170,619,585,48,-185,-175
-141,-102,39,122,-90,-31,170,619,600,53,-195,-170
-136,-87,48,112,-92,-19,170,619,600,53,-190,-161
-131,-87,43,109,-87,-21,170,619,600,48,-195,-161
-117,-68,48,92,-82,-9,161,614,595,58,-180,-151
-102,-58,43,80,-73,-7,146,610,590,53,-175,-151
-87,-29,58,58,-73,14,122,561,570,68,-156,-136
-73,-9,63,41,-68,26,102,507,561,68,-156,-126
-68,0,68,34,-68,34,82,444,517,73,-136,-112
-58,4,63,26,-61,34,68,380,473,63,-122,-102
-43,0,43,21,-43,21,53,317,429,58,-102,-92
-29,0,29,14,-29,14,29,253,380,58,-82,-78
-14,4,19,4,-17,12,9,214,322,68,-68,-58
0,14,14,-7,-7,14,-9,175,263,68,-48,-43
4,19,14,-12,-4,17,-19,136,219,68,-19,-24
9,14,4,-12,2,9,-29,97,170,53,-4,-9
14,14,0,-14,7,7,-34,63,112,53,9,4
19,14,-4,-17,12,4,-39,34,58,48,19,9
29,14,-14,-21,21,0,-43,14,24,43,29,19
39,9,-29,-24,34,-9,-48,-14,-14,39,39,24
48,14,-34,-31,41,-9,-58,-29,-29,39,43,29
53,14,-39,-34,46,-12,-68,-43,-53,29,39,34
