I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-448,-361,87,405,-268,-136,302,-575,-819,-849,-790,-624
-468,-380,87,424,-278,-146,312,-619,-883,-902,-834,-658
-488,-400,87,444,-287,-156,322,-663,-946,-956,-878,-692
-512,-409,102,461,-307,-153,322,-702,-995,-1000,-917,-712
-536,-419,117,478,-326,-151,322,-741,-1044,-1044,-956,-732
-546,-419,126,483,-336,-146,322,-775,-1078,-1073,-980,-751
-556,-419,136,488,-346,-141,322,-810,-1112,-1102,-1005,-771
-556,-419,136,488,-346,-141,312,-824,-1132,-1112,-1005,-771
-556,-419,136,488,-346,-141,302,-839,-1151,-1122,-1005,-771
-541,-405,136,473,-339,-134,287,-839,-1132,-1102,-985,-756
-527,-390,136,458,-331,-126,273,-839,-1112,-1083,-966,-741
-507,-370,136,439,-322,-117,258,-814,-1078,-1044,-932,-707
-488,-351,136,419,-312,-107,244,-790,-1044,-1005,-897,-673
-453,-326,126,390,-290,-100,224,-746,-985,-946,-844,-634
-419,-302,117,361,-268,-92,204,-702,-927,-888,-790,-595
-380,-273,107,326,-244,-82,180,-644,-844,-814,-727,-546
-341,-244,97,292,-219,-73,156,-585,-761,-741,-663,-497
-302,-214,87,258,-195,-63,136,-517,-678,-658,-590,-448
-263,-185,78,224,-170,-53,117,-448,-595,-575,-517,-400
-224,-161,63,192,-143,-48,102,-375,-502,-488,-444,-341
-185,-136,48,161,-117,-43,87,-302,-409,-400,-370,-283
-146,-112,34,129,-90,-39,63,-244,-331,-331,-307,-239
-107,-87,19,97,-63,-34,39,-185,-253,-263,-244,-195
-78,-73,4,75,-41,-34,29,-131,-185,-195,-190,-151
-48,-58,-9,53,-19,-34,19,-78,-117,-126,-136,-107
-24,-43,-19,34,-2,-31,4,-39,-63,-82,-87,-78
0,-29,-29,14,14,-29,-9,0,-9,-39,-39,-48
14,-14,-29,0,21,-21,-14,34,29,4,-4,-19
29,0,-29,-14,29,-14,-19,68,68,48,29,9
43,14,-29,-29,36,-7,-29,82,87,68,48,24
58,29,-29,-43,43,0,-39,97,107,87,68,39
63,34,-29,-48,46,2,-43,112,126,107,87,53
68,39,-29,-53,48,4,-48,126,146,126,107,68
78,43,-34,-61,56,4,-48,131,151,136,117,73
87,48,-39,-68,63,4,-48,136,156,146,126,78
92,48,-43,-70,68,2,-48,141,165,156,131,82
97,48,-48,-73,73,0,-48,146,175,165,136,87
