I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-68,-68,0,68,-34,-34,68,-97,-244,-244,-204,-136
-68,-68,0,68,-34,-34,68,-97,-244,-244,-204,-136
-68,-68,0,68,-34,-34,68,-97,-244,-244,-204,-136
-68,-68,0,68,-34,-34,68,-97,-244,-244,-204,-136
-68,-58,9,63,-39,-24,68,-97,-244,-234,-195,-136
-68,-58,9,63,-39,-24,68,-97,-244,-234,-195,-136
-68,-58,9,63,-39,-24,68,-97,-244,-234,-195,-136
-68,-58,9,63,-39,-24,68,-97,-244,-234,-195,-136
-68,-58,9,63,-39,-24,68,-97,-244,-244,-204,-136
-68,-58,9,63,-39,-24,68,-97,-244,-244,-204,-136
-68,-58,9,63,-39,-24,68,-97,-244,-244,-204,-136
-68,-58,9,63,-39,-24,68,-97,-244,-244,-204,-136
-68,-58,9,63,-39,-24,68,-97,-234,-234,-204,-136
-68,-58,9,63,-39,-24,68,-97,-234,-234,-204,-136
-68,-58,9,63,-39,-24,68,-97,-234,-234,-204,-136
-68,-58,9,63,-39,-24,68,-97,-234,-234,-204,-136
-58,-48,9,53,-34,-19,58,-87,-234,-224,-200,-126
-58,-48,9,53,-34,-19,58,-87,-234,-224,-195,-126
-58,-48,9,53,-34,-19,58,-87,-234,-224,-190,-126
-58,-48,9,53,-34,-19,58,-87,-234,-224,-185,-126
-48,-29,19,39,-34,-4,58,-78,-219,-209,-170,-112
-43,-19,24,31,-34,2,53,-78,-214,-204,-165,-107
-39,-4,34,21,-36,14,53,-82,-209,-200,-161,-102
-34,0,34,17,-34,17,53,-87,-204,-195,-161,-102
-43,4,48,19,-46,26,53,-97,-200,-195,-170,-102
-43,9,53,17,-48,31,53,-97,-195,-190,-165,-97
-39,14,53,12,-46,34,53,-97,-190,-190,-165,-97
-29,14,43,7,-36,29,53,-97,-190,-190,-165,-97
-19,29,48,-4,-34,39,53,-87,-190,-190,-146,-87
-14,29,43,-7,-29,36,53,-87,-185,-185,-146,-82
-9,29,39,-9,-24,34,53,-82,-180,-175,-141,-82
-9,39,48,-14,-29,43,48,-82,-175,-170,-141,-78
