I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-19,9,29,4,-24,19,9,-29,-68,-68,-58,-58
-19,14,34,2,-26,24,4,-29,-63,-63,-58,-53
-19,24,43,-2,-31,34,0,-29,-53,-53,-48,-43
-19,39,58,-9,-39,48,0,-29,-48,-48,-43,-39
-19,48,68,-14,-43,58,0,-29,-39,-39,-39,-29
-19,58,78,-19,-48,68,4,-24,-29,-34,-29,-29
-19,58,78,-19,-48,68,14,-19,-14,-19,-19,-24
-19,58,78,-19,-48,68,14,-19,-14,-19,-19,-24
-9,58,68,-24,-39,63,24,-14,-9,-14,-19,-24
0,68,68,-34,-34,68,24,-14,0,-9,-9,-19
9,92,82,-51,-36,87,-4,-19,9,0,-4,-4
24,131,107,-78,-41,119,-73,-43,14,9,9,9
34,141,107,-87,-36,124,-87,-63,14,14,14,14
48,165,117,-107,-34,141,-117,-73,14,19,24,29
63,180,117,-122,-26,148,-141,-82,14,24,29,43
63,190,126,-126,-31,158,-151,-87,9,24,34,48
73,185,112,-129,-19,148,-151,-87,4,24,34,48
82,175,92,-129,-4,134,-151,-92,-14,14,34,48
92,170,78,-131,7,124,-151,-92,-19,14,39,48
97,165,68,-131,14,117,-141,-78,-14,14,39,48
97,161,63,-129,17,112,-122,-68,-9,14,39,48
68,146,78,-107,-4,112,-97,-63,-9,9,34,43
29,107,78,-68,-24,92,-73,-53,-14,-4,19,19
0,53,53,-26,-26,53,-34,-48,-34,-29,-4,-4
-19,14,34,2,-26,24,-19,-48,-43,-43,-24,-24
-29,-4,24,17,-26,9,-14,-48,-48,-53,-34,-34
-43,-34,9,39,-26,-12,0,-39,-68,-63,-48,-48
-48,-48,0,48,-24,-24,4,-34,-78,-78,-63,-63
-48,-43,4,46,-26,-19,19,-29,-78,-78,-63,-63
-48,-43,4,46,-26,-19,19,-24,-78,-73,-63,-68
-48,-53,-4,51,-21,-29,24,-19,-78,-68,-63,-68
-58,-63,-4,61,-26,-34,24,-19,-78,-73,-68,-68
-63,-73,-9,68,-26,-41,34,-14,-82,-73,-68,-68
-63,-73,-9,68,-26,-41,34,-14,-82,-78,-73,-73
-63,-73,-9,68,-26,-41,34,-14,-82,-78,-73,-73
-63,-78,-14,70,-24,-46,34,-14,-82,-73,-68,-68
-68,-78,-9,73,-29,-43,39,-9,-82,-73,-68,-68
-63,-78,-14,70,-24,-46,39,-9,-82,-73,-68,-73
-58,-78,-19,68,-19,-48,43,-9,-82,-73,-68,-73
-58,-78,-19,68,-19,-48,43,-14,-78,-73,-73,-73
-63,-78,-14,70,-24,-46,43,-14,-68,-73,-73,-73
-68,-82,-14,75,-26,-48,53,-4,-63,-73,-73,-73
-97,-92,4,95,-51,-43,87,4,-63,-78,-87,-92
-156,-126,29,141,-92,-48,190,39,-58,-117,-156,-161
-200,-165,34,183,-117,-65,297,102,-29,-126,-190,-200
-219,-156,63,187,-141,-46,322,126,78,-43,-131,-170
-165,-102,63,134,-114,-19,268,175,224,117,4,-63
-4,-14,-9,9,2,-12,112,224,326,283,175,87
190,126,-63,-158,126,31,-131,200,453,483,380,278
351,326,-24,-339,187,151,-492,0,453,566,473,385
561,722,161,-641,200,441,-1049,-409,483,712,683,649
785,1088,302,-936,241,695,-1537,-868,317,658,795,863
844,1220,375,-1032,234,797,-1810,-1444,-180,244,551,790
785,1176,390,-980,197,783,-1810,-1781,-424,-9,346,663
624,1141,517,-883,53,829,-1634,-1761,-317,53,366,644
302,902,600,-602,-148,751,-1171,-1420,-68,141,322,512
92,502,409,-297,-158,456,-605,-814,131,175,229,307
53,268,214,-161,-80,241,-297,-434,78,87,131,175
-9,82,92,-36,-51,87,-126,-209,-53,-58,0,43
-58,-24,34,41,-46,4,-14,-92,-151,-136,-87,-53
-87,-68,19,78,-53,-24,53,-43,-131,-126,-102,-82
-87,-87,0,87,-43,-43,78,-4,-107,-126,-102,-92
-87,-112,-24,100,-31,-68,97,29,-117,-146,-126,-112
-82,-126,-43,104,-19,-85,107,43,-112,-141,-122,-122
