I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
185,-204,-390,9,287,-297,214,536,-390,351,683,575
48,-283,-331,117,190,-307,234,409,-351,-9,161,131
-87,-361,-273,224,92,-317,253,283,-312,-370,-361,-312
-107,-326,-219,217,56,-273,204,180,-287,-370,-370,-326
-126,-292,-165,209,19,-229,156,78,-263,-370,-380,-341
-112,-253,-141,183,14,-197,122,58,-209,-326,-346,-307
-97,-214,-117,156,9,-165,87,39,-156,-283,-312,-273
-92,-204,-112,148,9,-158,78,29,-156,-278,-302,-268
-87,-195,-107,141,9,-151,68,19,-156,-273,-292,-263
-87,-190,-102,139,7,-146,63,14,-136,-263,-287,-253
-87,-185,-97,136,4,-141,58,9,-117,-253,-283,-244
-82,-175,-92,129,4,-134,48,0,-117,-248,-278,-244
-78,-165,-87,122,4,-126,39,-9,-117,-244,-273,-244
-78,-165,-87,122,4,-126,39,-9,-112,-244,-273,-244
-78,-165,-87,122,4,-126,39,-9,-107,-244,-273,-244
-78,-156,-78,117,0,-117,34,-14,-107,-244,-268,-239
-78,-146,-68,112,-4,-107,29,-19,-107,-244,-263,-234
-78,-146,-68,112,-4,-107,29,-19,-102,-239,-258,-229
-78,-146,-68,112,-4,-107,29,-19,-97,-234,-253,-224
-78,-146,-68,112,-4,-107,29,-19,-97,-229,-248,-219
-78,-146,-68,112,-4,-107,29,-19,-97,-224,-244,-214
-78,-141,-63,109,-7,-102,24,-24,-92,-219,-239,-209
-78,-136,-58,107,-9,-97,19,-29,-87,-214,-234,-204
-78,-131,-53,104,-12,-92,19,-29,-87,-214,-229,-200
-78,-126,-48,102,-14,-87,19,-29,-87,-214,-224,-195
-78,-122,-43,100,-17,-82,19,-34,-87,-209,-224,-195
-78,-117,-39,97,-19,-78,19,-39,-87,-204,-224,-195
-73,-117,-43,95,-14,-80,14,-39,-87,-204,-219,-190
-68,-117,-48,92,-9,-82,9,-39,-87,-204,-214,-185
-68,-112,-43,90,-12,-78,4,-43,-82,-200,-204,-185
-68,-107,-39,87,-14,-73,0,-48,-78,-195,-195,-185
-68,-102,-34,85,-17,-68,0,-48,-78,-195,-195,-180
-68,-97,-29,82,-19,-63,0,-48,-78,-195,-195,-175
-68,-92,-24,80,-21,-58,-4,-53,-82,-195,-195,-170
