I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
1054,-9,-1063,-522,1058,-536,-1522,-1659,-1756,-663,48,302
990,-107,-1098,-441,1044,-602,-1361,-1483,-1610,-707,-63,200
927,-204,-1132,-361,1029,-668,-1200,-1307,-1464,-751,-175,97
849,-239,-1088,-305,968,-663,-1044,-1166,-1332,-751,-244,34
771,-273,-1044,-248,907,-658,-888,-1024,-1200,-751,-312,-29
668,-263,-932,-202,800,-597,-736,-844,-1010,-692,-326,-78
566,-253,-819,-156,692,-536,-585,-663,-819,-634,-341,-126
473,-224,-697,-124,585,-461,-444,-512,-644,-531,-297,-107
380,-195,-575,-92,478,-385,-302,-361,-468,-429,-253,-87
287,-161,-448,-63,368,-305,-180,-224,-312,-336,-219,-87
195,-126,-322,-34,258,-224,-58,-87,-156,-244,-185,-87
82,-126,-209,21,146,-168,73,39,-14,-165,-156,-87
-29,-126,-97,78,34,-112,204,165,126,-87,-126,-87
-112,-126,-14,119,-48,-70,297,263,229,-24,-107,-97
-195,-126,68,161,-131,-29,390,361,331,39,-87,-107
-214,-131,82,173,-148,-24,409,375,351,39,-87,-107
-234,-136,97,185,-165,-19,429,390,370,39,-87,-107
-248,-136,112,192,-180,-12,444,409,395,53,-87,-112
-263,-136,126,200,-195,-4,458,429,419,68,-87,-117
-268,-136,131,202,-200,-2,473,439,429,73,-87,-122
-273,-136,136,204,-204,0,488,448,439,78,-87,-126
-278,-136,141,207,-209,2,492,458,458,82,-87,-126
-283,-136,146,209,-214,4,497,468,478,87,-87,-126
-292,-131,161,212,-226,14,517,483,497,87,-87,-126
-302,-126,175,214,-239,24,536,497,517,87,-87,-126
-312,-126,185,219,-248,29,546,502,536,92,-87,-131
-322,-126,195,224,-258,34,556,507,556,97,-87,-136
-331,-126,204,229,-268,39,566,512,580,97,-92,-136
-341,-126,214,234,-278,43,575,517,605,97,-97,-136
-351,-126,224,239,-287,48,590,531,624,107,-97,-141
-361,-126,234,244,-297,53,605,546,644,117,-97,-146
-375,-126,248,251,-312,61,619,551,668,122,-97,-146
-390,-126,263,258,-326,68,634,556,692,126,-97,-146
-400,-122,278,261,-339,78,653,566,717,131,-97,-151
-409,-117,292,263,-351,87,673,575,741,136,-97,-156
-419,-117,302,268,-361,92,692,585,766,136,-102,-156
-429,-117,312,273,-370,97,712,595,790,136,-107,-156
-453,-117,336,285,-395,109,727,600,805,136,-112,-161
-478,-117,361,297,-419,122,741,605,819,136,-117,-165
-497,-117,380,307,-439,131,766,619,844,136,-122,-175
-517,-117,400,317,-458,141,790,634,868,136,-126,-185
-531,-117,414,324,-473,148,810,644,883,136,-131,-190
-546,-117,429,331,-488,156,829,653,897,136,-136,-195
-570,-122,448,346,-509,163,844,658,912,131,-146,-200
-595,-126,468,361,-531,170,858,663,927,126,-156,-204
-610,-126,483,368,-546,178,878,673,927,122,-161,-209
-624,-126,497,375,-561,185,897,683,927,117,-165,-214
-634,-126,507,380,-570,190,902,688,927,117,-170,-219
-644,-126,517,385,-580,195,907,692,927,117,-175,-224
-649,-126,522,387,-585,197,907,692,917,112,-175,-224
-653,-126,527,390,-590,200,907,692,907,107,-175,-224
-653,-122,531,387,-592,204,902,688,897,107,-175,-219
-653,-117,536,385,-595,209,897,683,888,107,-175,-214
-644,-107,536,375,-590,214,873,673,863,107,-165,-204
-634,-97,536,366,-585,219,849,663,839,107,-156,-195
-614,-82,531,348,-573,224,819,644,814,112,-141,-185
-595,-68,527,331,-561,229,790,624,790,117,-126,-175
-566,-58,507,312,-536,224,746,600,751,122,-117,-161
-536,-48,488,292,-512,219,702,575,712,126,-107,-146
-507,-34,473,270,-490,219,658,546,673,126,-92,-122
-478,-19,458,248,-468,219,614,517,634,126,-78,-97
-429,0,429,214,-429,214,556,478,590,126,-58,-82
-380,19,400,180,-390,209,497,439,546,126,-39,-68
-336,29,366,153,-351,197,448,405,497,126,-29,-53
-292,39,331,126,-312,185,400,370,448,126,-19,-39
-258,39,297,109,-278,168,351,336,405,126,-4,-29
-224,39,263,92,-244,151,302,302,361,126,9,-19
