I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-58,-68,-9,63,-24,-39,19,-19,-9,-48,-48,9
-58,-68,-9,63,-24,-39,19,-19,-9,-48,-48,9
-58,-68,-9,63,-24,-39,19,-19,-9,-48,-48,9
-58,-68,-9,63,-24,-39,19,-19,-9,-48,-48,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-48,-78,-29,63,-9,-53,19,-19,-9,-39,-39,9
-58,-68,-9,63,-24,-39,19,-19,-9,-39,-29,9
-58,-68,-9,63,-24,-39,19,-19,-9,-39,-29,9
-58,-68,-9,63,-24,-39,19,-19,-9,-39,-29,9
-58,-68,-9,63,-24,-39,19,-19,-9,-39,-29,9
-48,-78,-29,63,-9,-53,29,-9,0,-29,-29,9
-48,-78,-29,63,-9,-53,29,-9,0,-29,-29,9
-48,-78,-29,63,-9,-53,29,-9,0,-29,-29,9
-48,-78,-29,63,-9,-53,29,-9,0,-29,-29,9
-58,-68,-9,63,-24,-39,39,0,0,-29,-39,9
-58,-68,-9,63,-24,-39,39,0,0,-29,-39,9
-58,-68,-9,63,-24,-39,39,0,0,-29,-39,9
-58,-68,-9,63,-24,-39,39,0,0,-29,-39,9
-58,-78,-19,68,-19,-48,39,0,0,-29,-29,9
-58,-78,-19,68,-19,-48,39,0,0,-29,-29,9
-58,-78,-19,68,-19,-48,39,0,0,-29,-29,9
-58,-78,-19,68,-19,-48,39,0,0,-29,-29,9
-58,-78,-19,68,-19,-48,39,0,0,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,0,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,0,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,0,-39,-39,0
-48,-78,-29,63,-9,-53,29,0,0,-39,-39,0
-48,-78,-29,63,-9,-53,29,0,0,-39,-39,0
-48,-78,-29,63,-9,-53,29,0,0,-39,-39,0
-48,-78,-29,63,-9,-53,29,0,0,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,9,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,9,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,9,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,9,-39,-39,0
-58,-78,-19,68,-19,-48,39,0,0,-39,-48,-9
-58,-78,-19,68,-19,-48,39,0,0,-39,-48,-9
-58,-78,-19,68,-19,-48,39,0,0,-39,-48,-9
