I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-58,-185,-126,122,34,-156,48,0,-117,-126,-136,-117
-58,-185,-126,122,34,-156,48,0,-117,-126,-136,-117
-58,-185,-126,122,34,-156,48,0,-117,-126,-136,-117
-58,-185,-126,122,34,-156,48,0,-117,-126,-136,-117
-58,-185,-126,122,34,-156,48,-9,-117,-136,-136,-117
-58,-185,-126,122,34,-156,48,-9,-117,-136,-136,-117
-58,-185,-126,122,34,-156,48,-9,-117,-136,-136,-117
-58,-185,-126,122,34,-156,48,-9,-117,-136,-136,-117
-58,-195,-136,126,39,-165,58,0,-117,-136,-136,-117
-58,-195,-136,126,39,-165,58,0,-117,-136,-136,-117
-58,-195,-136,126,39,-165,58,0,-117,-136,-136,-117
-58,-195,-136,126,39,-165,58,0,-117,-136,-136,-117
-68,-209,-141,139,36,-175,73,9,-117,-141,-151,-122
-68,-214,-146,141,39,-180,78,9,-117,-146,-156,-126
-68,-219,-151,143,41,-185,82,9,-117,-151,-161,-131
-68,-224,-156,146,43,-190,87,9,-117,-156,-165,-136
-63,-204,-141,134,39,-173,97,29,-92,-141,-151,-136
-58,-195,-136,126,39,-165,97,39,-78,-126,-146,-136
-53,-185,-131,119,39,-158,97,48,-63,-112,-141,-136
-48,-175,-126,112,39,-151,97,58,-48,-97,-136,-136
-19,-97,-78,58,29,-87,63,58,0,-43,-82,-92
9,-19,-29,4,19,-24,39,58,48,9,-39,-58
39,58,19,-48,9,39,14,58,97,63,4,-24
68,136,68,-102,0,102,-9,58,146,117,48,9
92,253,161,-173,-34,207,-97,-9,180,200,136,97
117,370,253,-244,-68,312,-175,-78,214,273,224,175
141,488,346,-314,-102,417,-253,-146,248,346,312,253
165,605,439,-385,-136,522,-331,-214,283,419,400,331
180,678,497,-429,-158,588,-453,-331,263,448,468,414
185,751,566,-468,-190,658,-575,-448,253,478,527,488
190,824,634,-507,-222,729,-697,-566,244,507,585,561
195,897,702,-546,-253,800,-819,-683,234,536,644,634
141,668,527,-405,-192,597,-800,-707,29,331,488,531
87,439,351,-263,-131,395,-780,-722,-175,126,341,439
34,209,175,-122,-70,192,-761,-736,-380,-78,195,346
-19,-19,0,19,-9,-9,-741,-751,-585,-283,48,253
-87,-141,-53,114,-17,-97,-653,-688,-614,-351,-34,185
-146,-253,-107,200,-19,-180,-566,-634,-644,-409,-107,117
-204,-366,-161,285,-21,-263,-478,-580,-673,-468,-180,48
-263,-478,-214,370,-24,-346,-390,-527,-702,-527,-253,-19
-244,-468,-224,356,-9,-346,-331,-453,-629,-488,-253,-58
-224,-458,-234,341,4,-346,-283,-380,-566,-448,-253,-87
-204,-448,-244,326,19,-346,-234,-307,-502,-409,-253,-117
-185,-439,-253,312,34,-346,-185,-234,-439,-370,-253,-146
-161,-395,-234,278,36,-314,-131,-190,-370,-326,-219,-136
-146,-351,-204,248,29,-278,-87,-146,-312,-283,-195,-126
-131,-307,-175,219,21,-241,-43,-102,-253,-239,-170,-117
-117,-263,-146,190,14,-204,0,-58,-195,-195,-146,-107
-102,-234,-131,168,14,-183,19,-48,-165,-161,-122,-87
-97,-204,-107,151,4,-156,29,-39,-136,-136,-107,-78
-92,-175,-82,134,-4,-129,39,-29,-107,-112,-92,-68
-87,-146,-58,117,-14,-102,48,-19,-78,-87,-78,-58
-82,-126,-43,104,-19,-85,48,-14,-68,-73,-73,-48
