I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,0,29,14,-29,14,117,97,-9,68,87,107
-29,0,29,14,-29,14,117,97,-9,68,87,107
-29,0,29,14,-29,14,117,97,-9,68,87,107
-29,0,29,14,-29,14,117,97,-9,68,87,107
-29,-9,19,19,-24,4,117,102,0,68,87,97
-29,-9,19,19,-24,4,117,107,0,68,87,97
-29,-9,19,19,-24,4,117,112,0,68,87,97
-29,-9,19,19,-24,4,117,117,0,68,87,97
-39,-9,29,24,-34,9,126,117,0,78,87,107
-39,-9,29,24,-34,9,126,117,0,78,87,107
-39,-9,29,24,-34,9,126,117,0,78,87,107
-39,-9,29,24,-34,9,126,117,0,78,87,107
-39,-9,29,24,-34,9,136,122,4,82,92,117
-39,-9,29,24,-34,9,136,126,9,87,97,117
-39,-9,29,24,-34,9,136,131,14,92,102,117
-39,-9,29,24,-34,9,136,136,19,97,107,117
-29,0,29,14,-29,14,146,141,19,97,107,126
-29,0,29,14,-29,14,146,146,19,97,107,126
-29,0,29,14,-29,14,146,151,19,97,107,126
-29,0,29,14,-29,14,146,156,19,97,107,126
-39,-9,29,24,-34,9,151,161,19,97,107,117
-39,-9,29,24,-34,9,156,165,19,97,107,117
-39,-9,29,24,-34,9,161,170,19,97,107,117
-39,-9,29,24,-34,9,165,175,19,97,107,117
-39,4,43,17,-41,24,175,185,29,97,97,107
-39,9,48,14,-43,29,175,185,29,97,97,107
-39,14,53,12,-46,34,175,185,29,97,97,107
-39,19,58,9,-48,39,175,185,29,97,97,107
-48,9,58,19,-53,34,190,190,29,97,97,107
-48,9,58,19,-53,34,195,195,29,97,97,107
-48,9,58,19,-53,34,200,200,29,97,97,107
-48,9,58,19,-53,34,204,204,29,97,97,107
-58,19,78,19,-68,48,209,209,29,97,97,107
-58,19,78,19,-68,48,214,214,29,97,97,107
-58,19,78,19,-68,48,219,219,29,97,97,107
-58,19,78,19,-68,48,224,224,29,97,97,107
-63,29,92,17,-78,61,239,234,39,107,87,107
-68,29,97,19,-82,63,244,234,39,107,87,107
-73,29,102,21,-87,65,248,234,39,107,87,107
-78,29,107,24,-92,68,253,234,39,107,87,107
-82,14,97,34,-90,56,268,248,39,102,78,97
-87,9,97,39,-92,53,273,253,39,97,78,97
-92,4,97,43,-95,51,278,258,39,92,78,97
-97,0,97,48,-97,48,283,263,39,87,78,97
-102,0,102,51,-102,51,287,273,29,78,68,87
-107,0,107,53,-107,53,292,273,29,78,68,87
-112,0,112,56,-112,56,297,273,29,78,68,87
-117,0,117,58,-117,58,302,273,29,78,68,87
-126,9,136,58,-131,73,307,273,19,73,58,78
-126,9,136,58,-131,73,312,273,19,68,58,78
-126,9,136,58,-131,73,317,273,19,63,58,78
-126,9,136,58,-131,73,322,273,19,58,58,78
-141,4,146,68,-143,75,336,263,14,43,43,73
-146,0,146,73,-146,73,341,263,9,39,39,68
-151,-4,146,78,-148,70,346,263,4,34,34,63
-156,-9,146,82,-151,68,351,263,0,29,29,58
-165,-9,156,87,-161,73,346,258,-4,19,19,58
-165,-9,156,87,-161,73,341,253,-9,19,19,58
-165,-9,156,87,-161,73,336,248,-14,19,19,58
-165,-9,156,87,-161,73,331,244,-19,19,19,58
-175,-4,170,90,-173,82,326,224,-29,14,9,58
-175,0,175,87,-175,87,322,214,-39,9,9,58
-175,4,180,85,-178,92,317,204,-48,4,9,58
-175,9,185,82,-180,97,312,195,-58,0,9,58
-175,9,185,82,-180,97,302,175,-73,-14,4,53
-175,9,185,82,-180,97,292,165,-78,-19,0,48
-175,9,185,82,-180,97,283,156,-82,-24,-4,43
-175,9,185,82,-180,97,273,146,-87,-29,-9,39
-170,0,170,85,-170,85,263,136,-102,-34,-24,34
-165,-9,156,87,-161,73,253,126,-107,-39,-29,29
-161,-19,141,90,-151,61,244,117,-112,-43,-34,24
-156,-29,126,92,-141,48,234,107,-117,-48,-39,19
-151,-43,107,97,-129,31,219,92,-117,-58,-43,9
-146,-48,97,97,-122,24,214,87,-117,-58,-48,9
-141,-53,87,97,-114,17,209,82,-117,-58,-53,9
-136,-58,78,97,-107,9,204,78,-117,-58,-58,9
-122,-68,53,95,-87,-7,185,63,-122,-48,-53,19
-117,-68,48,92,-82,-9,175,58,-126,-48,-48,19
-112,-68,43,90,-78,-12,165,53,-131,-48,-43,19
-107,-68,39,87,-73,-14,156,48,-136,-48,-39,19
-102,-73,29,87,-65,-21,141,39,-136,-48,-48,9
-97,-78,19,87,-58,-29,136,39,-136,-48,-48,9
-92,-82,9,87,-51,-36,131,39,-136,-48,-48,9
-87,-87,0,87,-43,-43,126,39,-136,-48,-48,9
-73,-92,-19,82,-26,-56,112,29,-136,-39,-39,19
-68,-97,-29,82,-19,-63,107,29,-136,-39,-39,19
-63,-102,-39,82,-12,-70,102,29,-136,-39,-39,19
-58,-107,-48,82,-4,-78,97,29,-136,-39,-39,19
-58,-117,-58,87,0,-87,92,29,-136,-29,-39,9
-58,-117,-58,87,0,-87,87,29,-136,-29,-39,9
-58,-117,-58,87,0,-87,82,29,-136,-29,-39,9
-58,-117,-58,87,0,-87,78,29,-136,-29,-39,9
-53,-122,-68,87,7,-95,68,29,-126,-24,-29,19
-48,-126,-78,87,14,-102,68,29,-126,-19,-29,19
-43,-131,-87,87,21,-109,68,29,-126,-14,-29,19
-39,-136,-97,87,29,-117,68,29,-126,-9,-29,19
-29,-131,-102,80,36,-117,58,29,-117,-4,-24,29
-29,-126,-97,78,34,-112,58,29,-117,0,-19,29
-29,-122,-92,75,31,-107,58,29,-117,4,-14,29
-29,-117,-87,73,29,-102,58,29,-117,9,-9,29
-29,-122,-92,75,31,-107,48,29,-117,9,-19,19
-29,-126,-97,78,34,-112,48,29,-117,9,-19,19
-29,-131,-102,80,36,-117,48,29,-117,9,-19,19
-29,-136,-107,82,39,-122,48,29,-117,9,-19,19
-29,-146,-117,87,43,-131,58,39,-107,0,-29,9
-29,-156,-126,92,48,-141,58,39,-107,0,-29,9
-29,-165,-136,97,53,-151,58,39,-107,0,-29,9
-29,-175,-146,102,58,-161,58,39,-107,0,-29,9
-24,-161,-136,92,56,-148,53,34,-112,9,-19,19
-19,-156,-136,87,58,-146,48,29,-117,9,-19,19
-14,-151,-136,82,61,-143,43,24,-122,9,-19,19
-9,-146,-136,78,63,-141,39,19,-126,9,-19,19
-19,-136,-117,78,48,-126,39,19,-126,9,-19,19
-19,-136,-117,78,48,-126,39,19,-126,9,-19,19
-19,-136,-117,78,48,-126,39,19,-126,9,-19,19
-19,-136,-117,78,48,-126,39,19,-126,9,-19,19
-19,-146,-126,82,53,-136,48,29,-117,9,-19,19
-19,-146,-126,82,53,-136,48,29,-117,9,-19,19
-19,-146,-126,82,53,-136,48,29,-117,9,-19,19
-19,-146,-126,82,53,-136,48,29,-117,9,-19,19
-29,-161,-131,95,51,-146,58,29,-117,0,-24,14
-29,-165,-136,97,53,-151,58,29,-117,0,-29,9
-29,-170,-141,100,56,-156,58,29,-117,0,-34,4
-29,-175,-146,102,58,-161,58,29,-117,0,-39,0
-24,-165,-141,95,58,-153,48,29,-117,9,-34,9
-19,-165,-146,92,63,-156,48,29,-117,9,-29,9
-14,-165,-151,90,68,-158,48,29,-117,9,-24,9
-9,-165,-156,87,73,-161,48,29,-117,9,-19,9
-9,-165,-156,87,73,-161,39,29,-107,14,-14,14
-9,-165,-156,87,73,-161,39,29,-107,19,-9,19
-9,-165,-156,87,73,-161,39,29,-107,24,-4,24
-9,-165,-156,87,73,-161,39,29,-107,29,0,29
-9,-175,-165,92,78,-170,48,39,-117,19,-9,24
-9,-175,-165,92,78,-170,48,39,-117,19,-9,19
-9,-175,-165,92,78,-170,48,39,-117,19,-9,14
-9,-175,-165,92,78,-170,48,39,-117,19,-9,9
-9,-185,-175,97,82,-180,58,29,-117,19,-19,0
-9,-185,-175,97,82,-180,58,29,-117,19,-19,0
-9,-185,-175,97,82,-180,58,29,-117,19,-19,0
-9,-185,-175,97,82,-180,58,29,-117,19,-19,0
-9,-195,-185,102,87,-190,48,29,-126,9,-29,-9
-9,-195,-185,102,87,-190,48,29,-126,9,-29,-9
-9,-195,-185,102,87,-190,48,29,-126,9,-29,-9
-9,-195,-185,102,87,-190,48,29,-126,9,-29,-9
-19,-190,-170,104,75,-180,58,39,-117,9,-29,-9
-19,-185,-165,102,73,-175,58,39,-117,9,-29,-9
-19,-180,-161,100,70,-170,58,39,-117,9,-29,-9
-19,-175,-156,97,68,-165,58,39,-117,9,-29,-9
-9,-180,-170,95,80,-175,58,39,-117,9,-19,-9
-9,-185,-175,97,82,-180,58,39,-117,9,-19,-9
-9,-190,-180,100,85,-185,58,39,-117,9,-19,-9
-9,-195,-185,102,87,-190,58,39,-117,9,-19,-9
0,-204,-204,102,102,-204,48,39,-126,9,-19,0
0,-204,-204,102,102,-204,48,39,-126,9,-19,0
0,-204,-204,102,102,-204,48,39,-126,9,-19,0
0,-204,-204,102,102,-204,48,39,-126,9,-19,0
0,-195,-195,97,97,-195,48,39,-126,14,-9,0
0,-195,-195,97,97,-195,48,39,-126,19,-9,0
0,-195,-195,97,97,-195,48,39,-126,24,-9,0
0,-195,-195,97,97,-195,48,39,-126,29,-9,0
-9,-200,-190,104,90,-195,48,43,-117,19,-19,-4
-9,-204,-195,107,92,-200,48,48,-117,19,-19,-9
