I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
849,468,-380,-658,614,43,-985,-917,-9,117,283,390
561,0,-561,-280,561,-280,-868,-1068,-9,-331,-180,-4
273,-468,-741,97,507,-605,-751,-1220,-9,-780,-644,-400
97,-351,-448,126,273,-400,-444,-766,-9,-517,-434,-287
-78,-234,-156,156,39,-195,-136,-312,-9,-253,-224,-175
-63,-170,-107,117,21,-139,-63,-200,-9,-180,-156,-126
-48,-107,-58,78,4,-82,9,-87,-9,-107,-87,-78
-48,-82,-34,65,-7,-58,29,-63,-9,-82,-68,-58
-48,-58,-9,53,-19,-34,48,-39,-9,-58,-48,-39
-58,-58,0,58,-29,-29,48,-39,-9,-58,-48,-39
-68,-58,9,63,-39,-24,48,-39,-9,-58,-48,-39
-68,-63,4,65,-36,-29,53,-34,-9,-58,-53,-43
-68,-68,0,68,-34,-34,58,-29,-9,-58,-58,-48
-63,-68,-4,65,-29,-36,58,-24,-9,-58,-58,-48
-58,-68,-9,63,-24,-39,58,-19,-9,-58,-58,-48
-58,-63,-4,61,-26,-34,58,-14,-9,-53,-53,-48
-58,-58,0,58,-29,-29,58,-9,-9,-48,-48,-48
-63,-58,4,61,-34,-26,63,-4,-9,-48,-48,-48
-68,-58,9,63,-39,-24,68,0,-9,-48,-48,-48
-68,-58,9,63,-39,-24,73,0,-9,-48,-48,-48
-68,-58,9,63,-39,-24,78,0,-9,-48,-48,-48
-68,-53,14,61,-41,-19,87,9,-9,-48,-48,-48
-68,-48,19,58,-43,-14,97,19,-9,-48,-48,-48
-68,-48,19,58,-43,-14,97,24,-9,-48,-48,-48
-68,-48,19,58,-43,-14,97,29,-9,-48,-48,-48
-68,-48,19,58,-43,-14,102,34,-9,-43,-48,-48
-68,-48,19,58,-43,-14,107,39,-9,-39,-48,-48
-68,-48,19,58,-43,-14,112,48,-9,-39,-48,-48
-68,-48,19,58,-43,-14,117,58,-9,-39,-48,-48
-58,-48,9,53,-34,-19,122,63,-9,-39,-48,-48
-48,-48,0,48,-24,-24,126,68,-9,-39,-48,-48
-48,-48,0,48,-24,-24,136,78,-9,-39,-48,-48
-48,-48,0,48,-24,-24,146,87,-9,-39,-48,-48
-48,-43,4,46,-26,-19,151,97,-9,-39,-48,-53
-48,-39,9,43,-29,-14,156,107,-9,-39,-48,-58
-43,-39,4,41,-24,-17,165,117,-9,-34,-43,-58
-39,-39,0,39,-19,-19,175,126,-9,-29,-39,-58
-39,-39,0,39,-19,-19,180,146,-9,-24,-39,-58
-39,-39,0,39,-19,-19,185,165,-9,-19,-39,-58
-48,-39,9,43,-29,-14,195,180,-9,-19,-39,-58
-58,-39,19,48,-39,-9,204,195,-9,-19,-39,-58
-39,-39,0,39,-19,-19,209,204,-9,-19,-43,-63
-19,-39,-19,29,0,-29,214,214,-9,-19,-48,-68
-19,-39,-19,29,0,-29,224,234,-9,-19,-48,-68
-19,-39,-19,29,0,-29,234,253,-9,-19,-48,-68
-19,-39,-19,29,0,-29,248,268,-9,-19,-43,-68
-19,-39,-19,29,0,-29,263,283,-9,-19,-39,-68
-9,-39,-29,24,9,-34,278,312,-9,-14,-39,-68
0,-39,-39,19,19,-39,292,341,-9,-9,-39,-68
0,-39,-39,19,19,-39,307,366,-9,-4,-39,-68
0,-39,-39,19,19,-39,322,390,-9,0,-39,-68
4,-39,-43,17,24,-41,341,424,-9,0,-39,-68
9,-39,-48,14,29,-43,361,458,-9,0,-39,-68
19,-34,-53,7,36,-43,375,492,-9,4,-39,-73
29,-29,-58,0,43,-43,390,527,-9,9,-39,-78
39,-29,-68,-4,53,-48,409,566,-9,14,-34,-78
48,-29,-78,-9,63,-53,429,605,-9,19,-29,-78
58,-29,-87,-14,73,-58,448,644,-9,24,-29,-82
68,-29,-97,-19,82,-63,468,683,-9,29,-29,-87
73,-24,-97,-24,85,-61,483,717,-9,34,-29,-92
78,-19,-97,-29,87,-58,497,751,-9,39,-29,-97
92,-19,-112,-36,102,-65,517,790,-9,39,-29,-97
107,-19,-126,-43,117,-73,536,829,-9,39,-29,-97
117,-19,-136,-48,126,-78,546,858,-9,39,-34,-102
126,-19,-146,-53,136,-82,556,888,-9,39,-39,-107
146,-14,-161,-65,153,-87,556,912,-9,39,-39,-107
165,-9,-175,-78,170,-92,556,936,-9,39,-39,-107
