I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-19,19,39,0,-29,29,9,19,-9,-29,-29,-29
-14,24,39,-4,-26,31,9,19,-4,-19,-14,-19
-9,29,39,-9,-24,34,9,19,0,-9,0,-9
-9,34,43,-12,-26,39,4,19,9,4,4,-4
-9,39,48,-14,-29,43,0,19,19,19,9,0
-4,39,43,-17,-24,41,0,19,19,24,14,0
0,39,39,-19,-19,39,0,19,19,29,19,0
0,43,43,-21,-21,43,0,19,24,29,19,0
0,48,48,-24,-24,48,0,19,29,29,19,0
4,48,43,-26,-19,46,0,24,34,29,19,0
9,48,39,-29,-14,43,0,29,39,29,19,0
9,48,39,-29,-14,43,4,34,43,29,19,4
9,48,39,-29,-14,43,9,39,48,29,19,9
9,48,39,-29,-14,43,9,39,48,34,19,9
9,48,39,-29,-14,43,9,39,48,39,19,9
9,48,39,-29,-14,43,4,34,48,39,19,9
9,48,39,-29,-14,43,0,29,48,39,19,9
9,53,43,-31,-17,48,0,29,43,39,19,9
9,58,48,-34,-19,53,0,29,39,39,19,9
9,58,48,-34,-19,53,0,29,39,39,19,9
9,58,48,-34,-19,53,0,29,39,39,19,9
9,53,43,-31,-17,48,0,24,39,34,19,4
9,48,39,-29,-14,43,0,19,39,29,19,0
9,48,39,-29,-14,43,0,19,39,29,14,0
9,48,39,-29,-14,43,0,19,39,29,9,0
9,43,34,-26,-12,39,0,19,34,29,9,0
9,39,29,-24,-9,34,0,19,29,29,9,0
4,39,34,-21,-14,36,-4,14,24,24,9,0
0,39,39,-19,-19,39,-9,9,19,19,9,0
0,39,39,-19,-19,39,-9,4,19,14,9,0
0,39,39,-19,-19,39,-9,0,19,9,9,0
0,34,34,-17,-17,34,-9,0,14,9,9,0
0,29,29,-14,-14,29,-9,0,9,9,9,0
0,29,29,-14,-14,29,-9,0,9,9,9,0
0,29,29,-14,-14,29,-9,0,9,9,9,0
0,29,29,-14,-14,29,-9,-4,4,9,4,0
0,29,29,-14,-14,29,-9,-9,0,9,0,0
0,29,29,-14,-14,29,-9,-14,-4,4,0,0
0,29,29,-14,-14,29,-9,-19,-9,0,0,0
0,29,29,-14,-14,29,-14,-24,-9,0,0,-4
0,29,29,-14,-14,29,-19,-29,-9,0,0,-9
-4,24,29,-9,-17,26,-19,-29,-9,0,0,-9
-9,19,29,-4,-19,24,-19,-29,-9,0,0,-9
-9,19,29,-4,-19,24,-19,-34,-9,0,0,-4
-9,19,29,-4,-19,24,-19,-39,-9,0,0,0
-4,29,34,-12,-19,31,-19,-39,-9,4,0,0
0,39,39,-19,-19,39,-19,-39,-9,9,0,0
14,53,39,-34,-12,46,-9,-24,0,24,14,9
29,68,39,-48,-4,53,0,-9,9,39,29,19
39,78,39,-58,0,58,4,0,24,43,39,24
53,92,39,-73,7,65,14,19,39,53,48,29
73,107,34,-90,19,70,24,43,58,63,58,39
78,117,39,-97,19,78,34,63,63,78,68,43
78,126,48,-102,14,87,34,63,73,78,68,43
78,131,53,-104,12,92,34,63,73,82,73,48
87,131,43,-109,21,87,29,63,78,82,73,48
97,131,34,-114,31,82,19,63,82,87,78,53
122,131,9,-126,56,70,9,63,87,87,82,68
141,131,-9,-136,75,61,-4,48,87,87,82,73
146,131,-14,-139,80,58,-48,24,68,82,82,73
146,141,-4,-143,75,68,-82,-19,39,78,78,73
146,141,-4,-143,75,68,-87,-43,24,68,73,73
131,126,-4,-129,68,61,-92,-43,9,53,63,68
122,102,-19,-112,70,41,-82,-48,-4,39,48,53
112,87,-24,-100,68,31,-73,-48,-9,34,48,43
112,87,-24,-100,68,31,-68,-48,-4,34,48,43
112,92,-19,-102,65,36,-68,-48,-4,34,48,48
97,87,-9,-92,53,39,-63,-48,0,34,48,48
58,58,0,-58,29,29,-48,-48,0,19,29,29
9,39,29,-24,-9,34,-39,-58,-19,0,9,9
-4,24,29,-9,-17,26,-39,-73,-34,-9,0,4
-9,14,24,-2,-17,19,-39,-78,-53,-19,-4,-9
-9,4,14,2,-12,9,-39,-78,-63,-19,-14,-14
-14,-4,9,9,-12,2,-43,-82,-68,-29,-19,-19
-19,-4,14,12,-17,4,-43,-82,-68,-29,-19,-24
-24,-4,19,14,-21,7,-39,-82,-63,-29,-19,-24
-24,-4,19,14,-21,7,-34,-82,-58,-29,-19,-24
-29,-4,24,17,-26,9,-34,-82,-58,-29,-19,-24
-34,-9,24,21,-29,7,-29,-82,-58,-34,-19,-24
-39,-14,24,26,-31,4,-29,-78,-58,-34,-24,-24
-39,-19,19,29,-29,0,-29,-73,-58,-34,-24,-19
-43,-19,24,31,-34,2,-24,-73,-58,-34,-24,-19
-43,-19,24,31,-34,2,-24,-73,-58,-34,-24,-19
-48,-19,29,34,-39,4,-24,-73,-53,-34,-24,-19
-48,-19,29,34,-39,4,-19,-68,-48,-29,-24,-19
-48,-14,34,31,-41,9,-19,-68,-48,-24,-19,-19
-48,-9,39,29,-43,14,-24,-68,-48,-19,-14,-19
-48,-9,39,29,-43,14,-24,-68,-48,-19,-14,-19
-48,-9,39,29,-43,14,-24,-68,-48,-19,-14,-19
-48,-14,34,31,-41,9,-24,-68,-48,-19,-19,-19
-48,-19,29,34,-39,4,-24,-68,-48,-19,-24,-19
-48,-9,39,29,-43,14,-29,-82,-48,-19,-19,-14
-48,19,68,14,-58,43,-48,-97,-43,4,9,9
-14,73,87,-29,-51,80,-82,-107,-4,78,82,68
34,122,87,-78,-26,104,-151,-175,53,195,200,151
