I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-58,43,102,7,-80,73,-9,-78,-34,-29,-39,-14
-48,58,107,-4,-78,82,-9,-78,-24,-19,-34,-9
-43,68,112,-12,-78,90,-9,-78,-14,-9,-24,0
-43,87,131,-21,-87,109,-19,-78,-4,0,-14,9
-29,107,136,-39,-82,122,-24,-78,0,4,-4,19
-29,126,156,-48,-92,141,-34,-87,14,14,4,29
-24,136,161,-56,-92,148,-48,-87,19,24,14,39
-9,146,156,-68,-82,151,-58,-87,14,29,24,48
-4,161,165,-78,-85,163,-68,-92,14,29,34,58
-4,180,185,-87,-95,183,-73,-92,19,48,43,73
0,195,195,-97,-97,195,-73,-92,24,58,53,78
9,200,190,-104,-90,195,-82,-92,24,58,53,73
9,204,195,-107,-92,200,-92,-97,24,53,53,73
24,214,190,-119,-82,202,-92,-102,9,48,53,73
34,209,175,-122,-70,192,-87,-102,0,39,43,68
24,175,151,-100,-63,163,-82,-97,-9,29,34,58
9,141,131,-75,-61,136,-68,-92,-19,14,19,43
-4,97,102,-46,-53,100,-53,-82,-29,4,4,34
-14,73,87,-29,-51,80,-43,-78,-39,-9,-9,14
-39,58,97,-9,-68,78,-29,-78,-43,-19,-24,4
-48,39,87,4,-68,63,-14,-82,-48,-29,-34,-4
-63,19,82,21,-73,51,0,-82,-53,-34,-43,-14
-68,4,73,31,-70,39,9,-82,-63,-43,-53,-24
-73,-4,68,39,-70,31,9,-82,-63,-53,-53,-24
-73,-14,58,43,-65,21,14,-78,-63,-63,-63,-34
-78,-24,53,51,-65,14,19,-78,-68,-63,-63,-39
-78,-29,48,53,-63,9,19,-78,-68,-68,-68,-48
-82,-34,48,58,-65,7,24,-78,-73,-68,-68,-48
-82,-34,48,58,-65,7,24,-78,-73,-73,-68,-48
-82,-39,43,61,-63,2,24,-78,-78,-73,-68,-53
-82,-48,34,65,-58,-7,24,-78,-78,-73,-73,-53
-78,-48,29,63,-53,-9,24,-73,-73,-73,-68,-53
-73,-48,24,61,-48,-12,24,-68,-73,-73,-63,-53
-78,-48,29,63,-53,-9,24,-68,-78,-73,-63,-48
-78,-43,34,61,-56,-4,24,-68,-78,-73,-63,-43
-82,-43,39,63,-61,-2,29,-68,-78,-68,-68,-43
-87,-43,43,65,-65,0,29,-68,-78,-63,-68,-43
-87,-43,43,65,-65,0,29,-68,-78,-63,-68,-43
-87,-43,43,65,-65,0,29,-68,-78,-63,-68,-43
-87,-48,39,68,-63,-4,24,-68,-78,-68,-68,-43
-87,-48,39,68,-63,-4,19,-68,-78,-68,-68,-43
-87,-48,39,68,-63,-4,19,-73,-82,-68,-73,-43
-82,-48,34,65,-58,-7,19,-78,-82,-73,-73,-43
-82,-58,24,70,-53,-17,14,-73,-102,-87,-82,-53
-53,-53,0,53,-26,-26,14,-34,-58,-53,-58,-48
-14,48,63,-17,-39,56,4,48,175,146,78,19
39,239,200,-139,-80,219,-24,122,458,448,326,180
136,312,175,-224,-19,244,-43,224,570,673,551,326
156,336,180,-246,-12,258,-39,234,595,775,658,380
53,458,405,-256,-175,431,-9,161,741,888,707,385
82,746,663,-414,-290,705,-131,63,819,1098,936,610
429,1122,692,-775,-131,907,-478,-68,595,1317,1400,1132
893,1156,263,-1024,314,710,-761,-29,200,1283,1581,1400
1249,732,-517,-990,883,107,-883,-14,-463,634,1039,1029
1054,292,-761,-673,907,-234,-790,-263,-1083,-185,278,507
439,-14,-453,-212,446,-234,-488,-546,-1239,-722,-351,4
78,-117,-195,19,136,-156,-278,-595,-1078,-839,-556,-165
-126,-73,53,100,-90,-9,-180,-536,-858,-697,-497,-151
-273,-53,219,163,-246,82,-78,-453,-629,-561,-429,-161
-263,-39,224,151,-244,92,-29,-356,-439,-424,-341,-146
-234,-24,209,129,-222,92,-4,-268,-297,-312,-273,-146
-180,-24,156,102,-168,65,0,-195,-219,-229,-214,-122
-136,-24,112,80,-124,43,9,-141,-190,-185,-180,-102
-117,-48,68,82,-92,9,24,-102,-146,-161,-156,-92
-117,-58,58,87,-87,0,39,-73,-107,-136,-131,-87
-92,-68,24,80,-58,-21,39,-39,-73,-102,-112,-78
-68,-73,-4,70,-31,-39,39,-19,-63,-87,-97,-68
