I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-136,107,244,14,-190,175,48,0,78,-19,0,-9
-131,107,239,12,-185,173,53,9,102,-4,9,4
-126,107,234,9,-180,170,58,19,126,9,19,19
-122,117,239,2,-180,178,63,39,146,24,34,29
-117,126,244,-4,-180,185,68,58,165,39,48,39
-102,131,234,-14,-168,183,68,78,200,58,68,58
-87,136,224,-24,-156,180,68,97,234,78,87,78
-73,146,219,-36,-146,183,63,122,268,97,112,97
-58,156,214,-48,-136,185,58,146,302,117,136,117
-34,185,219,-75,-126,202,48,170,331,141,156,141
-9,214,224,-102,-117,219,39,195,361,165,175,165
4,229,224,-117,-109,226,39,224,395,190,204,190
19,244,224,-131,-102,234,39,253,429,214,234,214
39,263,224,-151,-92,244,29,278,453,239,263,244
58,283,224,-170,-82,253,19,302,478,263,292,273
82,297,214,-190,-65,256,14,322,502,273,317,297
107,312,204,-209,-48,258,9,341,527,283,341,322
122,336,214,-229,-46,275,-4,356,531,292,361,341
136,361,224,-248,-43,292,-19,370,536,302,380,361
151,370,219,-261,-34,295,-29,375,536,307,390,375
165,380,214,-273,-24,297,-39,380,536,312,400,390
165,380,214,-273,-24,297,-39,380,527,312,400,390
165,380,214,-273,-24,297,-39,380,517,312,400,390
161,375,214,-268,-26,295,-39,366,497,302,390,380
156,370,214,-263,-29,292,-39,351,478,292,380,370
126,346,219,-236,-46,283,-29,322,453,283,361,346
97,322,224,-209,-63,273,-19,292,429,273,341,322
73,302,229,-187,-78,265,-14,253,385,239,302,283
48,283,234,-165,-92,258,-9,214,341,204,263,244
19,268,248,-143,-114,258,-4,180,302,180,229,219
-9,253,263,-122,-136,258,0,146,263,156,195,195
-29,219,248,-95,-139,234,9,122,229,126,161,151
-48,185,234,-68,-141,209,19,97,195,97,126,107
-68,141,209,-36,-139,175,34,82,170,78,97,82
-87,97,185,-4,-136,141,48,68,146,58,68,58
-102,82,185,9,-143,134,53,48,117,39,43,39
-117,68,185,24,-151,126,58,29,87,19,19,19
-122,58,180,31,-151,119,58,19,78,9,14,14
-126,48,175,39,-151,112,58,9,68,0,9,9
-131,48,180,41,-156,114,58,0,48,-9,0,0
-136,48,185,43,-161,117,58,-9,29,-19,-9,-9
-146,48,195,48,-170,122,58,-19,19,-24,-19,-14
-156,48,204,53,-180,126,58,-29,9,-29,-29,-19
-161,58,219,51,-190,139,63,-29,4,-29,-29,-19
-165,68,234,48,-200,151,68,-29,0,-29,-29,-19
-165,58,224,53,-195,141,73,-29,0,-29,-29,-19
-165,48,214,58,-190,131,78,-29,0,-29,-29,-19
-165,48,214,58,-190,131,78,-29,0,-29,-29,-19
-165,48,214,58,-190,131,78,-29,0,-29,-29,-19
-165,48,214,58,-190,131,78,-29,4,-29,-24,-19
-165,48,214,58,-190,131,78,-29,9,-29,-19,-19
-170,43,214,63,-192,129,78,-29,9,-29,-14,-14
-175,39,214,68,-195,126,78,-29,9,-29,-9,-9
-175,39,214,68,-195,126,82,-29,4,-29,-9,-9
-175,39,214,68,-195,126,87,-29,0,-29,-9,-9
-170,24,195,73,-183,109,87,-29,0,-24,-9,-9
-165,9,175,78,-170,92,87,-29,0,-19,-9,-9
-165,19,185,73,-175,102,87,-24,0,-19,-9,-9
-165,29,195,68,-180,112,87,-19,0,-19,-9,-9
-161,29,190,65,-175,109,82,-19,0,-19,-9,-9
-156,29,185,63,-170,107,78,-19,0,-19,-9,-9
-156,29,185,63,-170,107,78,-19,4,-14,-9,-9
-156,29,185,63,-170,107,78,-19,9,-9,-9,-9
-156,29,185,63,-170,107,78,-14,19,-4,-4,-4
-156,29,185,63,-170,107,78,-9,29,0,0,0
-151,29,180,61,-165,104,73,-9,29,4,0,0
-146,29,175,58,-161,102,68,-9,29,9,0,0
-146,34,180,56,-163,107,68,-14,34,9,0,0
-146,39,185,53,-165,112,68,-19,39,9,0,0
-141,48,190,46,-165,119,63,-19,39,9,0,0
-136,58,195,39,-165,126,58,-19,39,9,0,0
-136,58,195,39,-165,126,58,-19,34,4,-4,-4
-136,58,195,39,-165,126,58,-19,29,0,-9,-9
-141,39,180,51,-161,109,58,-24,24,-9,-24,-19
-146,19,165,63,-156,92,58,-29,19,-19,-39,-29
-146,19,165,63,-156,92,58,-29,19,-24,-39,-34
-146,19,165,63,-156,92,58,-29,19,-29,-39,-39
-151,19,170,65,-161,95,58,-29,19,-29,-39,-39
-156,19,175,68,-165,97,58,-29,19,-29,-39,-39
-156,29,185,63,-170,107,58,-34,19,-29,-39,-39
-156,39,195,58,-175,117,58,-39,19,-29,-39,-39
-161,29,190,65,-175,109,53,-48,9,-34,-43,-43
-165,19,185,73,-175,102,48,-58,0,-39,-48,-48
-165,9,175,78,-170,92,48,-58,-4,-43,-53,-48
-165,0,165,82,-165,82,48,-58,-9,-48,-58,-48
-161,0,161,80,-161,80,48,-58,-9,-48,-58,-48
-156,0,156,78,-156,78,48,-58,-9,-48,-58,-48
-156,0,156,78,-156,78,48,-58,-9,-48,-58,-43
-156,0,156,78,-156,78,48,-58,-9,-48,-58,-39
-156,-9,146,82,-151,68,48,-58,-9,-48,-53,-34
-156,-19,136,87,-146,58,48,-58,-9,-48,-48,-29
-156,-24,131,90,-143,53,48,-63,-9,-43,-43,-24
-156,-29,126,92,-141,48,48,-68,-9,-39,-39,-19
-156,-29,126,92,-141,48,48,-68,-9,-39,-39,-19
-156,-29,126,92,-141,48,48,-68,-9,-39,-39,-19
-161,-29,131,95,-146,51,48,-68,-14,-43,-48,-24
-165,-29,136,97,-151,53,48,-68,-19,-48,-58,-29
-165,-34,131,100,-148,48,53,-68,-19,-48,-58,-29
-165,-39,126,102,-146,43,58,-68,-19,-48,-58,-29
-170,-53,117,112,-143,31,58,-63,-14,-48,-53,-29
-175,-68,107,122,-141,19,58,-58,-9,-48,-48,-29
-175,-73,102,124,-139,14,58,-58,-9,-48,-48,-29
-175,-78,97,126,-136,9,58,-58,-9,-48,-48,-29
-175,-78,97,126,-136,9,63,-58,-9,-48,-48,-29
-175,-78,97,126,-136,9,68,-58,-9,-48,-48,-29
-175,-82,92,129,-134,4,68,-53,-9,-48,-48,-29
-175,-87,87,131,-131,0,68,-48,-9,-48,-48,-29
-170,-87,82,129,-126,-2,68,-43,-4,-43,-48,-29
-165,-87,78,126,-122,-4,68,-39,0,-39,-48,-29
-165,-87,78,126,-122,-4,68,-34,4,-39,-48,-29
-165,-87,78,126,-122,-4,68,-29,9,-39,-48,-29
-165,-82,82,124,-124,0,63,-29,9,-39,-43,-29
-156,-78,78,117,-117,0,58,-24,4,-34,-39,-19
-151,-73,78,112,-114,2,53,-19,4,-34,-39,-14
-146,-68,78,107,-112,4,53,-29,4,-34,-39,-29
-151,-68,82,109,-117,7,53,-29,4,-19,-48,-34
-151,-58,92,104,-122,17,53,-29,0,-19,-48,-34
-141,-34,107,87,-124,36,53,-29,-4,-29,-48,-34
-136,-9,126,73,-131,58,48,-29,-4,-24,-43,-29
-151,-29,122,90,-136,46,48,-24,4,-24,-43,-29
-161,-63,97,112,-129,17,48,-29,4,-19,-43,-29
-165,-63,102,114,-134,19,53,-29,4,-29,-58,-39
-175,-63,112,119,-143,24,53,-34,0,-34,-73,-48
-175,-73,102,124,-139,14,53,-34,0,-48,-73,-48
-170,-73,97,122,-134,12,53,-34,4,-63,-82,-58
-175,-87,87,131,-131,0,58,-34,9,-48,-73,-48
-180,-107,73,143,-126,-17,63,-34,14,-34,-68,-39
-180,-92,87,136,-134,-2,63,-34,19,-34,-73,-48
-180,-82,97,131,-139,7,63,-34,19,-43,-73,-48
-185,-82,102,134,-143,9,58,-39,19,-43,-78,-58
-185,-82,102,134,-143,9,58,-39,19,-43,-78,-68
-180,-82,97,131,-139,7,58,-39,14,-43,-78,-68
-175,-82,92,129,-134,4,58,-39,14,-48,-82,-68
-161,-78,82,119,-122,2,53,-34,9,-43,-82,-63
-151,-73,78,112,-114,2,48,-29,4,-43,-82,-63
-151,-68,82,109,-117,7,48,-29,0,-39,-73,-58
-151,-68,82,109,-117,7,43,-34,-4,-34,-68,-53
-151,-78,73,114,-112,-2,39,-39,0,-29,-58,-43
-151,-82,68,117,-109,-7,39,-43,0,-24,-48,-39
-156,-68,87,112,-122,9,39,-39,9,-19,-48,-29
-165,-48,117,107,-141,34,43,-39,14,-19,-53,-19
-165,-48,117,107,-141,34,43,-39,19,-9,-43,-19
-165,-53,112,109,-139,29,48,-39,24,4,-34,-14
-165,-53,112,109,-139,29,48,-34,29,4,-34,-14
-165,-53,112,109,-139,29,48,-34,34,4,-34,-14
-165,-43,122,104,-143,39,48,-29,34,0,-34,-14
-165,-48,117,107,-141,34,48,-29,29,-4,-34,-19
-180,-97,82,139,-131,-7,68,-34,19,-19,-48,-29
-190,-151,39,170,-114,-56,97,-19,14,-39,-78,-58
-200,-170,29,185,-114,-70,126,29,39,-43,-82,-73
-190,-146,43,168,-117,-51,161,141,195,78,-9,-34
-126,-68,58,97,-92,-4,151,263,380,351,214,107
-9,53,63,-21,-36,58,107,405,595,707,531,331
170,156,-14,-163,92,70,43,629,888,1112,883,580
326,326,0,-326,163,163,-43,736,980,1449,1215,844
488,658,170,-573,158,414,-287,566,697,1703,1576,1220
556,805,248,-680,153,527,-497,229,107,1434,1542,1317
531,502,-29,-517,280,236,-546,-165,-736,326,829,941
448,-29,-478,-209,463,-253,-497,-551,-1498,-727,4,356
341,-468,-810,63,575,-639,-448,-932,-2235,-1542,-605,-82
97,-619,-717,261,407,-668,-375,-1156,-2430,-1786,-829,-224
-122,-566,-444,344,161,-505,-317,-1190,-2200,-1629,-819,-224
-209,-536,-326,373,58,-431,-297,-1146,-1991,-1478,-829,-283
-244,-512,-268,378,12,-390,-195,-863,-1566,-1220,-736,-307
-244,-483,-239,363,-2,-361,-78,-551,-1132,-927,-639,-322
-229,-458,-229,344,0,-344,-24,-326,-814,-712,-527,-322
-195,-361,-165,278,-14,-263,-24,-224,-590,-531,-405,-244
-175,-239,-63,207,-56,-151,-19,-165,-351,-356,-283,-170
-165,-175,-9,170,-78,-92,0,-92,-146,-195,-180,-112
-161,-146,14,153,-87,-65,14,-39,-48,-102,-126,-78
-156,-151,4,153,-80,-73,24,-24,-19,-82,-112,-68
-156,-156,0,156,-78,-78,43,-14,4,-73,-112,-73
-156,-156,0,156,-78,-78,48,0,29,-58,-112,-82
-156,-151,4,153,-80,-73,43,4,43,-48,-107,-87
-156,-146,9,151,-82,-68,39,0,43,-48,-102,-87
-156,-161,-4,158,-75,-82,43,0,39,-53,-102,-92
-156,-165,-9,161,-73,-87,43,0,43,-53,-102,-97
-165,-170,-4,168,-80,-87,43,0,58,-48,-112,-102
-175,-165,9,170,-92,-78,48,0,58,-58,-117,-102
-180,-170,9,175,-95,-80,48,-4,58,-58,-107,-97
