I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-39,-200,-161,119,61,-180,-87,1151,361,605,4,53
-39,-204,-165,122,63,-185,-87,1151,351,605,0,53
-34,-204,-170,119,68,-187,-87,1151,346,605,0,53
-34,-204,-170,119,68,-187,-87,1141,346,605,0,53
-34,-204,-170,119,68,-187,-87,1141,341,605,0,53
-29,-204,-175,117,73,-190,-92,1141,331,605,0,58
-34,-204,-170,119,68,-187,-97,1137,326,605,0,58
-34,-200,-165,117,65,-183,-102,1127,331,610,4,73
-53,-195,-141,124,43,-168,-68,1141,361,619,4,63
-82,-195,-112,139,14,-153,29,1195,385,619,4,48
-117,-234,-117,175,0,-175,200,1298,429,624,-24,-9
-224,-302,-78,263,-73,-190,439,1478,551,658,-48,-92
-317,-297,19,307,-168,-139,707,1654,741,771,-43,-126
-361,-156,204,258,-283,24,966,1737,971,961,73,-97
-248,78,326,85,-287,202,1093,1683,1098,1088,239,-19
-34,268,302,-117,-168,285,907,1468,1054,1146,351,122
351,458,107,-405,122,283,527,1083,883,1132,444,307
946,668,-278,-807,612,195,63,600,546,1068,590,536
1356,834,-522,-1095,939,156,-492,214,185,1005,736,746
1298,1000,-297,-1149,797,351,-1044,-73,78,1029,956,1044
1278,1058,-219,-1168,749,419,-1268,-248,9,1054,1034,1234
1268,849,-419,-1058,844,214,-1332,-175,-131,893,854,1161
1185,658,-527,-922,856,65,-1263,-9,-204,736,668,1024
966,439,-527,-702,746,-43,-1029,273,-151,605,448,829
746,234,-512,-490,629,-139,-795,488,-112,522,268,644
502,68,-434,-285,468,-183,-570,678,-19,512,165,483
287,0,-287,-143,287,-143,-424,834,102,536,151,370
165,-63,-229,-51,197,-146,-292,966,180,551,117,287
92,-131,-224,19,158,-178,-175,1044,253,580,63,229
39,-146,-185,53,112,-165,-107,1068,322,605,73,214
-34,-146,-112,90,39,-129,-73,1117,370,624,82,190
-48,-161,-112,104,31,-136,-39,1166,370,624,78,170
-48,-175,-126,112,39,-151,-4,1171,380,619,73,165
-53,-175,-122,114,34,-148,9,1171,390,619,68,156
-63,-175,-112,119,24,-143,9,1185,405,619,63,146
-73,-185,-112,129,19,-148,19,1200,419,619,63,141
-78,-195,-117,136,19,-156,19,1220,419,624,63,141
-82,-190,-107,136,12,-148,34,1224,434,619,63,141
-87,-190,-102,139,7,-146,34,1234,448,624,68,141
-87,-185,-97,136,4,-141,43,1239,458,634,73,151
-87,-185,-97,136,4,-141,48,1244,473,639,82,156
-82,-185,-102,134,9,-143,48,1244,478,639,87,161
-82,-185,-102,134,9,-143,48,1244,483,634,87,165
-82,-180,-97,131,7,-139,53,1244,483,634,87,165
-82,-175,-92,129,4,-134,53,1244,492,634,92,165
-87,-175,-87,131,0,-131,63,1249,502,629,92,170
-87,-165,-78,126,-4,-122,68,1249,527,639,92,170
-87,-161,-73,124,-7,-117,68,1254,527,639,102,175
-87,-156,-68,122,-9,-112,78,1259,541,644,107,175
-82,-151,-68,117,-7,-109,82,1259,551,639,112,180
-78,-141,-63,109,-7,-102,87,1259,566,649,112,180
-78,-141,-63,109,-7,-102,92,1263,570,653,117,185
-73,-141,-68,107,-2,-104,97,1263,575,653,117,185
-73,-141,-68,107,-2,-104,102,1263,590,658,122,185
-78,-141,-63,109,-7,-102,107,1263,605,658,122,185
-78,-136,-58,107,-9,-97,112,1278,605,653,122,185
-78,-131,-53,104,-12,-92,122,1293,619,658,126,185
-73,-131,-58,102,-7,-95,126,1298,629,663,126,195
-68,-122,-53,95,-7,-87,131,1298,644,663,131,200
-63,-117,-53,90,-4,-85,141,1298,658,668,131,200
-63,-117,-53,90,-4,-85,151,1293,673,673,136,204
-68,-112,-43,90,-12,-78,161,1298,673,673,146,204
-68,-107,-39,87,-14,-73,170,1302,678,673,146,204
-68,-102,-34,85,-17,-68,180,1302,673,673,151,209
-68,-92,-24,80,-21,-58,190,1307,712,673,151,209
-68,-87,-19,78,-24,-53,200,1307,736,683,156,219
-63,-78,-14,70,-24,-46,209,1307,751,688,156,224
-68,-78,-9,73,-29,-43,229,1312,756,692,165,224
-73,-78,-4,75,-34,-41,234,1317,761,688,165,224
-73,-78,-4,75,-34,-41,248,1327,771,697,170,229
-73,-78,-4,75,-34,-41,263,1337,790,692,170,229
-73,-73,0,73,-36,-36,283,1342,800,697,170,229
-73,-63,9,68,-41,-26,292,1346,824,697,170,229
-68,-58,9,63,-39,-24,302,1351,824,697,175,229
-58,-53,4,56,-31,-24,312,1351,834,692,180,229
-58,-53,4,56,-31,-24,312,1351,844,697,180,229
