I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-43,-112,-68,78,12,-90,-126,-19,117,-58,-68,-78
-43,-112,-68,78,12,-90,-126,-19,117,-63,-68,-78
-43,-112,-68,78,12,-90,-126,-19,117,-63,-68,-82
-43,-112,-68,78,12,-90,-126,-19,117,-63,-68,-82
-43,-107,-63,75,9,-85,-126,-19,126,-63,-68,-82
-43,-107,-63,75,9,-85,-126,-19,126,-63,-68,-82
-43,-107,-63,75,9,-85,-126,-19,126,-63,-68,-82
-43,-107,-63,75,9,-85,-122,-19,126,-63,-73,-82
-43,-117,-73,80,14,-95,-122,-19,126,-63,-73,-82
-43,-117,-73,80,14,-95,-122,-19,126,-63,-73,-82
-43,-117,-73,80,14,-95,-122,-19,126,-63,-73,-82
-43,-117,-73,80,14,-95,-122,-19,126,-63,-73,-82
-43,-117,-73,80,14,-95,-117,-19,126,-73,-82,-92
-43,-122,-78,82,17,-100,-117,-19,126,-73,-82,-92
-43,-122,-78,82,17,-100,-117,-19,126,-73,-82,-92
-43,-122,-78,82,17,-100,-122,-19,126,-73,-87,-97
-53,-131,-78,92,12,-104,-126,-19,122,-63,-78,-87
-53,-131,-78,92,12,-104,-126,-19,122,-63,-78,-87
-53,-131,-78,92,12,-104,-126,-19,122,-63,-78,-87
-53,-136,-82,95,14,-109,-126,-19,122,-63,-78,-87
-58,-126,-68,92,4,-97,-117,-19,122,-63,-78,-87
-58,-126,-68,92,4,-97,-117,-19,122,-63,-78,-87
-58,-122,-63,90,2,-92,-112,-19,122,-63,-82,-87
-58,-131,-73,95,7,-102,-102,-9,122,-73,-87,-87
-58,-146,-87,102,14,-117,-87,0,117,-78,-92,-107
-68,-170,-102,119,17,-136,-78,4,102,-97,-117,-126
-78,-185,-107,131,14,-146,-53,9,107,-102,-117,-141
-97,-214,-117,156,9,-165,-39,9,102,-117,-131,-161
-112,-219,-107,165,-2,-163,-19,9,102,-122,-141,-175
-117,-219,-102,168,-7,-161,14,14,102,-112,-141,-175
-117,-204,-87,161,-14,-146,24,24,112,-102,-122,-161
-102,-170,-68,136,-17,-119,39,19,136,-78,-97,-136
-92,-112,-19,102,-36,-65,43,34,170,-43,-53,-87
-73,-39,34,56,-53,-2,58,34,224,19,4,-24
-48,58,107,-4,-78,82,58,34,283,78,73,53
-9,146,156,-68,-82,151,39,19,341,146,151,131
39,258,219,-148,-90,239,4,0,390,214,224,229
82,366,283,-224,-100,324,-43,-24,439,268,302,331
122,492,370,-307,-124,431,-92,-53,488,336,395,434
161,629,468,-395,-153,549,-146,-82,546,419,497,556
209,780,570,-495,-180,675,-214,-117,600,507,595,688
253,912,658,-583,-202,785,-278,-156,653,575,688,800
307,1024,717,-666,-204,871,-361,-214,658,600,741,878
341,1083,741,-712,-200,912,-473,-283,629,580,746,912
356,1063,707,-710,-175,885,-561,-341,556,522,707,912
366,951,585,-658,-109,768,-624,-385,448,419,605,834
366,775,409,-570,-21,592,-673,-409,317,283,468,707
326,624,297,-475,14,461,-707,-463,214,180,361,619
224,492,268,-358,-21,380,-707,-546,151,102,283,541
102,331,229,-217,-63,280,-673,-590,73,14,175,434
14,131,117,-73,-51,124,-595,-561,-29,-107,39,263
-34,-29,4,31,-19,-12,-527,-497,-102,-209,-92,97
-34,-170,-136,102,51,-153,-458,-395,-161,-287,-195,-43
-29,-278,-248,153,109,-263,-395,-322,-200,-336,-268,-136
-43,-317,-273,180,114,-295,-317,-253,-190,-326,-278,-175
-53,-336,-283,195,114,-309,-214,-180,-141,-278,-244,-165
-63,-307,-244,185,90,-275,-136,-122,-97,-234,-214,-161
-63,-283,-219,173,78,-251,-82,-82,-63,-200,-190,-151
-73,-248,-175,161,51,-212,-34,-63,-24,-161,-151,-141
-73,-161,-87,117,7,-124,-4,-48,0,-126,-122,-112
-68,-102,-34,85,-17,-68,24,-43,34,-87,-87,-92
-53,-68,-14,61,-19,-41,43,-29,43,-63,-73,-73
-53,-53,0,53,-26,-26,63,-19,39,-58,-68,-63
-63,-78,-14,70,-24,-46,78,4,39,-39,-53,-53
-53,-97,-43,75,-4,-70,78,4,24,-39,-53,-53
-48,-92,-43,70,-2,-68,87,4,9,-48,-63,-63
-48,-92,-43,70,-2,-68,87,0,-9,-53,-63,-68
-43,-92,-48,68,2,-70,87,0,-34,-63,-73,-78
-43,-82,-39,63,-2,-61,87,-4,-53,-73,-87,-87
-43,-87,-43,65,0,-65,97,-4,-78,-73,-78,-87
-43,-87,-43,65,0,-65,107,0,-97,-73,-78,-92
-43,-97,-53,70,4,-75,112,9,-117,-63,-78,-92
-43,-112,-68,78,12,-90,112,14,-136,-63,-73,-87
-43,-126,-82,85,19,-104,117,24,-146,-63,-82,-97
-43,-126,-82,85,19,-104,122,24,-165,-63,-78,-97
-43,-126,-82,85,19,-104,122,19,-185,-63,-78,-102
-43,-136,-92,90,24,-114,126,19,-214,-63,-82,-102
-43,-136,-92,90,24,-114,131,19,-224,-63,-82,-102
-43,-131,-87,87,21,-109,141,19,-229,-63,-82,-102
-48,-131,-82,90,17,-107,146,29,-239,-63,-82,-97
-48,-131,-82,90,17,-107,146,29,-244,-58,-82,-97
-48,-126,-78,87,14,-102,151,29,-253,-58,-82,-97
-48,-126,-78,87,14,-102,151,29,-258,-63,-82,-97
-48,-126,-78,87,14,-102,146,24,-258,-63,-87,-102
-48,-136,-87,92,19,-112,146,24,-258,-68,-87,-102
-48,-126,-78,87,14,-102,156,24,-268,-68,-87,-107
-53,-126,-73,90,9,-100,165,24,-268,-68,-87,-107
-53,-126,-73,90,9,-100,165,24,-268,-68,-87,-102
-53,-126,-73,90,9,-100,165,29,-268,-63,-82,-102
-53,-122,-68,87,7,-95,170,29,-268,-63,-78,-97
-53,-122,-68,87,7,-95,170,29,-268,-63,-78,-97
-53,-122,-68,87,7,-95,165,24,-268,-63,-87,-102
-48,-122,-73,85,12,-97,165,24,-268,-68,-87,-102
-48,-122,-73,85,12,-97,175,24,-268,-68,-87,-92
-48,-126,-78,87,14,-102,175,24,-268,-68,-87,-92
-53,-126,-73,90,9,-100,180,24,-268,-63,-87,-92
-53,-126,-73,90,9,-100,180,29,-268,-63,-82,-92
-43,-122,-78,82,17,-100,190,29,-268,-63,-82,-87
-39,-122,-82,80,21,-102,190,29,-268,-58,-82,-87
-39,-117,-78,78,19,-97,180,29,-263,-58,-82,-87
