I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-78,-68,9,73,-43,-29,87,-9,-29,146,-29,-29
-92,-68,24,80,-58,-21,87,43,-24,146,-29,-24
-107,-68,39,87,-73,-14,87,97,-19,146,-29,-19
-87,-53,34,70,-61,-9,92,117,-4,156,-24,-14
-68,-39,29,53,-48,-4,97,136,9,165,-19,-9
-48,-39,9,43,-29,-14,97,170,9,165,-19,-9
-29,-39,-9,34,-9,-24,97,204,9,165,-19,-9
-82,-92,-9,87,-36,-51,92,219,-4,146,-39,-24
-136,-146,-9,141,-63,-78,87,234,-19,126,-58,-39
-136,-146,-9,141,-63,-78,82,273,-29,117,-68,-43
-136,-146,-9,141,-63,-78,78,312,-39,107,-78,-48
-122,-146,-24,134,-48,-85,78,326,-39,107,-78,-48
-107,-146,-39,126,-34,-92,78,341,-39,107,-78,-48
-122,-146,-24,134,-48,-85,78,380,-39,107,-82,-48
-136,-146,-9,141,-63,-78,78,419,-39,107,-87,-48
-126,-146,-19,136,-53,-82,82,439,-39,107,-87,-43
-117,-146,-29,131,-43,-87,87,458,-39,107,-87,-39
-87,-122,-34,104,-26,-78,92,512,-29,117,-78,-29
-58,-97,-39,78,-9,-68,97,566,-19,126,-68,-19
-82,-97,-14,90,-34,-56,97,566,-19,126,-68,-19
-107,-97,9,102,-58,-43,97,566,-19,126,-68,-19
-122,-122,0,122,-61,-61,92,566,-24,117,-78,-19
-136,-146,-9,141,-63,-78,87,566,-29,107,-87,-19
-122,-136,-14,129,-53,-75,87,566,-29,107,-87,-19
-107,-126,-19,117,-43,-73,87,566,-29,107,-87,-19
-107,-122,-14,114,-46,-68,87,570,-29,107,-87,-19
-107,-117,-9,112,-48,-63,87,575,-29,107,-87,-19
-117,-117,0,117,-58,-58,92,590,-29,102,-82,-14
-126,-117,9,122,-68,-53,97,605,-29,97,-78,-9
-117,-112,4,114,-61,-53,102,610,-29,97,-78,-9
-107,-107,0,107,-53,-53,107,614,-29,97,-78,-9
-97,-87,9,92,-53,-39,117,634,-24,97,-78,-4
-87,-68,19,78,-53,-24,126,653,-19,97,-78,0
-87,-68,19,78,-53,-24,136,683,-19,97,-78,14
-87,-68,19,78,-53,-24,146,712,-19,97,-78,29
-131,-117,14,124,-73,-51,146,702,-39,78,-92,9
-175,-165,9,170,-92,-78,146,692,-58,58,-107,-9
-200,-200,0,200,-100,-100,146,683,-82,29,-131,-29
-224,-234,-9,229,-107,-122,146,673,-107,0,-156,-48
-224,-234,-9,229,-107,-122,156,683,-112,0,-156,-48
-224,-234,-9,229,-107,-122,165,692,-117,0,-156,-48
-200,-229,-29,214,-85,-129,165,692,-126,-9,-161,-48
-175,-224,-48,200,-63,-136,165,692,-136,-19,-165,-48
-165,-214,-48,190,-58,-131,175,692,-146,-19,-165,-48
-156,-204,-48,180,-53,-126,185,692,-156,-19,-165,-48
