I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-117,-117,0,117,-58,-58,175,214,185,39,-9,-78
-117,-122,-4,119,-56,-63,180,229,200,48,-4,-73
-117,-126,-9,122,-53,-68,185,244,214,58,0,-68
-117,-126,-9,122,-53,-68,190,253,219,63,4,-68
-117,-126,-9,122,-53,-68,195,263,224,68,9,-68
-122,-141,-19,131,-51,-80,204,283,244,73,9,-68
-126,-156,-29,141,-48,-92,214,302,263,78,9,-68
-126,-146,-19,136,-53,-82,214,312,268,82,9,-68
-126,-136,-9,131,-58,-73,214,322,273,87,9,-68
-126,-136,-9,131,-58,-73,224,336,287,97,14,-68
-126,-136,-9,131,-58,-73,234,351,302,107,19,-68
-126,-141,-14,134,-56,-78,244,366,317,112,24,-68
-126,-146,-19,136,-53,-82,253,380,331,117,29,-68
-126,-156,-29,141,-48,-92,253,395,341,122,34,-68
-126,-165,-39,146,-43,-102,253,409,351,126,39,-68
-126,-165,-39,146,-43,-102,258,414,356,131,39,-68
-126,-165,-39,146,-43,-102,263,419,361,136,39,-68
-122,-161,-39,141,-41,-100,263,419,361,136,39,-68
-117,-156,-39,136,-39,-97,263,419,361,136,39,-68
-117,-156,-39,136,-39,-97,253,405,351,131,43,-68
-117,-156,-39,136,-39,-97,244,390,341,126,48,-68
-117,-156,-39,136,-39,-97,234,375,331,126,48,-68
-117,-156,-39,136,-39,-97,224,361,322,126,48,-68
-107,-136,-29,122,-39,-82,209,336,297,117,48,-63
-97,-117,-19,107,-39,-68,195,312,273,107,48,-58
-87,-117,-29,102,-29,-73,175,287,258,102,48,-43
-78,-117,-39,97,-19,-78,156,263,244,97,48,-29
-63,-102,-39,82,-12,-70,136,234,209,92,48,-24
-48,-87,-39,68,-4,-63,117,204,175,87,48,-19
-34,-68,-34,51,0,-51,97,170,156,73,48,-9
-19,-48,-29,34,4,-39,78,136,136,58,48,0
-9,-43,-34,26,12,-39,63,117,112,53,48,4
0,-39,-39,19,19,-39,48,97,87,48,48,9
4,-34,-39,14,21,-36,34,78,73,43,48,14
9,-29,-39,9,24,-34,19,58,58,39,48,19
9,-19,-29,4,19,-24,14,48,43,34,43,19
9,-9,-19,0,14,-14,9,39,29,29,39,19
9,-9,-19,0,14,-14,4,24,19,24,39,19
9,-9,-19,0,14,-14,0,9,9,19,39,19
9,-9,-19,0,14,-14,-4,9,4,19,34,19
9,-9,-19,0,14,-14,-9,9,0,19,29,19
14,-9,-24,-2,19,-17,-9,9,0,19,29,19
19,-9,-29,-4,24,-19,-9,9,0,19,29,19
19,-14,-34,-2,26,-24,-9,9,0,19,29,19
19,-19,-39,0,29,-29,-9,9,0,19,29,19
19,-19,-39,0,29,-29,-9,4,0,19,29,19
19,-19,-39,0,29,-29,-9,0,0,19,29,19
19,-4,-24,-7,21,-14,-9,0,-4,14,29,19
19,9,-9,-14,14,0,-9,0,-9,9,29,19
19,0,-19,-9,19,-9,-9,0,-9,9,29,19
19,-9,-29,-4,24,-19,-9,0,-9,9,29,19
19,-9,-29,-4,24,-19,-9,0,-9,9,29,19
19,-9,-29,-4,24,-19,-9,0,-9,9,29,19
19,-4,-24,-7,21,-14,-9,0,-9,9,29,14
19,0,-19,-9,19,-9,-9,0,-9,9,29,9
19,0,-19,-9,19,-9,-9,0,-9,9,29,9
19,0,-19,-9,19,-9,-9,0,-9,9,29,9
19,0,-19,-9,19,-9,-9,0,-9,9,29,9
19,0,-19,-9,19,-9,-9,0,-9,9,29,9
19,-9,-29,-4,24,-19,-9,4,-9,9,29,14
19,-19,-39,0,29,-29,-9,9,-9,9,29,19
19,-19,-39,0,29,-29,-9,9,-9,9,29,19
19,-19,-39,0,29,-29,-9,9,-9,9,29,19
19,-19,-39,0,29,-29,-9,9,-4,9,29,14
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
19,-19,-39,0,29,-29,-9,9,0,9,29,9
14,-19,-34,2,24,-26,-9,9,0,9,24,9
9,-19,-29,4,19,-24,-9,9,0,9,19,9
9,-19,-29,4,19,-24,-9,9,0,9,19,9
9,-19,-29,4,19,-24,-9,9,0,9,19,9
9,-19,-29,4,19,-24,-4,9,0,9,19,9
9,-19,-29,4,19,-24,0,9,0,9,19,9
9,-19,-29,4,19,-24,0,14,0,9,19,4
9,-19,-29,4,19,-24,0,19,0,9,19,0
14,-14,-29,0,21,-21,0,19,0,9,19,0
19,-9,-29,-4,24,-19,0,19,0,9,19,0
19,-9,-29,-4,24,-19,0,24,14,14,24,9
19,-9,-29,-4,24,-19,0,29,29,19,29,19
29,4,-24,-17,26,-9,0,29,29,19,29,19
43,24,-19,-34,31,2,0,34,34,24,34,19
58,43,-14,-51,36,14,-4,39,43,29,39,24
78,73,-4,-75,41,34,-4,53,63,43,53,39
87,97,9,-92,39,53,0,63,78,58,68,48
92,107,14,-100,39,61,0,68,102,73,78,63
102,117,14,-109,43,65,-9,82,107,87,87,68
107,122,14,-114,46,68,-14,87,117,97,92,73
107,122,14,-114,46,68,-39,63,117,97,97,73
97,122,24,-109,36,73,-53,29,102,102,107,82
87,122,34,-104,26,78,-68,9,92,102,107,82
87,136,48,-112,19,92,-78,0,82,97,107,82
97,141,43,-119,26,92,-82,0,78,97,107,87
97,141,43,-119,26,92,-82,4,82,97,107,92
97,141,43,-119,26,92,-73,4,73,92,107,97
92,136,43,-114,24,90,-68,4,58,82,107,102
92,117,24,-104,34,70,-63,0,48,68,92,87
87,107,19,-97,34,63,-58,-4,34,58,82,78
78,97,19,-87,29,58,-63,-14,24,58,78,78
68,87,19,-78,24,53,-58,-19,14,43,73,73
53,78,24,-65,14,51,-48,-19,9,39,58,58
43,48,4,-46,19,26,-39,-19,4,24,48,48
39,24,-14,-31,26,4,-34,-14,-4,9,29,24
19,-14,-34,-2,26,-24,-19,-9,-9,-4,9,4
-4,-34,-29,19,12,-31,0,-9,-9,-9,0,-9
-14,-39,-24,26,4,-31,4,-9,-19,-14,-4,-14
-14,-58,-43,36,14,-51,4,-9,-19,-14,-9,-14
-19,-68,-48,43,14,-58,4,-9,-19,-19,-9,-14
-19,-53,-34,36,7,-43,4,-14,-24,-24,-9,-19
-24,-39,-14,31,-4,-26,0,-14,-29,-29,-14,-19
-24,-48,-24,36,0,-36,0,-14,-34,-39,-14,-24
-29,-58,-29,43,0,-43,4,-14,-34,-39,-19,-29
-29,-58,-29,43,0,-43,4,-14,-34,-39,-24,-34
-29,-68,-39,48,4,-53,4,-9,-34,-34,-29,-39
-29,-78,-48,53,9,-63,9,-9,-29,-34,-29,-39
-29,-82,-53,56,12,-68,19,-9,-24,-34,-29,-39
-34,-82,-48,58,7,-65,19,-9,-24,-34,-29,-34
-34,-82,-48,58,7,-65,19,-9,-24,-34,-29,-34
-34,-73,-39,53,2,-56,19,-9,-29,-34,-29,-34
-34,-82,-48,58,7,-65,19,-9,-29,-39,-29,-34
-29,-78,-48,53,9,-63,19,-9,-29,-39,-29,-34
-14,-68,-53,41,19,-61,0,-9,-29,-29,-24,-24
9,-43,-53,17,31,-48,-34,-29,-19,-14,0,-4
39,14,-24,-26,31,-4,-73,-68,9,19,39,34
48,53,4,-51,21,29,-122,-131,29,58,82,78
39,63,24,-51,7,43,-141,-214,34,73,97,97
39,102,63,-70,-12,82,-141,-234,73,131,151,136
63,234,170,-148,-53,202,-180,-317,170,287,326,292
102,502,400,-302,-148,451,-258,-473,292,517,590,556
151,824,673,-488,-261,749,-409,-736,204,663,800,819
263,985,722,-624,-229,854,-634,-1005,-170,546,814,941
434,1005,570,-719,-68,788,-941,-1268,-761,234,649,907
634,897,263,-766,185,580,-1146,-1410,-1268,-156,322,688
829,663,-165,-746,497,248,-1161,-1390,-1571,-566,-146,283
717,605,-112,-661,414,246,-1078,-1410,-1620,-649,-297,126
400,531,131,-466,134,331,-878,-1361,-1483,-610,-326,24
234,204,-29,-219,131,87,-692,-1220,-1400,-717,-497,-219
63,-87,-151,12,107,-119,-497,-1039,-1234,-771,-619,-370
-126,-146,-19,136,-53,-82,-302,-785,-873,-595,-492,-302
-151,-180,-29,165,-61,-104,-200,-546,-653,-463,-390,-263
-151,-239,-87,195,-31,-163,-126,-395,-527,-395,-341,-253
-146,-283,-136,214,-4,-209,-48,-273,-375,-341,-302,-234
-141,-248,-107,195,-17,-178,9,-151,-229,-244,-234,-209
-126,-219,-92,173,-17,-156,43,-39,-131,-151,-170,-175
-122,-170,-48,146,-36,-109,78,43,-43,-68,-97,-117
-102,-112,-9,107,-46,-61,92,73,19,-24,-43,-63
-92,-117,-24,104,-34,-70,107,78,34,-19,-43,-63
-87,-131,-43,109,-21,-87,112,92,34,-19,-48,-73
-87,-131,-43,109,-21,-87,102,92,39,-19,-48,-73
-92,-126,-34,109,-29,-80,102,92,43,-19,-43,-68
-92,-126,-34,109,-29,-80,107,92,53,-14,-39,-68
-92,-126,-34,109,-29,-80,112,92,58,-9,-39,-68
-87,-126,-39,107,-24,-82,112,102,58,-4,-39,-68
-87,-122,-34,104,-26,-78,112,102,58,-4,-39,-63
-87,-117,-29,102,-29,-73,107,102,58,-9,-43,-63
-87,-117,-29,102,-29,-73,107,107,63,-14,-43,-63
-87,-122,-34,104,-26,-78,112,112,68,-14,-43,-68
-87,-126,-39,107,-24,-82,112,117,68,-9,-43,-73
-87,-126,-39,107,-24,-82,112,117,73,-9,-43,-73
-87,-126,-39,107,-24,-82,112,112,73,-9,-43,-73
-87,-126,-39,107,-24,-82,117,117,78,-4,-39,-73
-87,-126,-39,107,-24,-82,117,117,78,-4,-39,-73
-87,-126,-39,107,-24,-82,117,122,82,0,-34,-63
-92,-126,-34,109,-29,-80,117,122,87,0,-29,-58
-87,-117,-29,102,-29,-73,117,122,92,4,-29,-63
-82,-112,-29,97,-26,-70,117,126,92,4,-29,-63
-82,-112,-29,97,-26,-70,112,131,102,9,-29,-63
-87,-112,-24,100,-31,-68,117,136,107,9,-24,-58
-87,-117,-29,102,-29,-73,117,136,107,14,-24,-58
-87,-122,-34,104,-26,-78,117,146,112,14,-24,-58
-87,-122,-34,104,-26,-78,117,151,122,19,-19,-58
-87,-122,-34,104,-26,-78,122,161,126,19,-19,-58
-87,-122,-34,104,-26,-78,122,165,136,24,-19,-58
-87,-122,-34,104,-26,-78,131,170,141,29,-14,-58
-97,-126,-29,112,-34,-78,141,180,151,29,-14,-58
-102,-131,-29,117,-36,-80,146,180,156,34,-9,-58
-102,-131,-29,117,-36,-80,146,195,161,29,-9,-58
-102,-136,-34,119,-34,-85,156,200,175,39,-4,-53
-102,-126,-24,114,-39,-75,161,209,180,39,-9,-53
-97,-117,-19,107,-39,-68,161,224,195,43,-19,-53
-97,-122,-24,109,-36,-73,161,234,204,53,-4,-53
-97,-122,-24,109,-36,-73,165,244,214,58,4,-58
-97,-126,-29,112,-34,-78,175,253,224,68,4,-58
-97,-126,-29,112,-34,-78,180,268,234,73,9,-53
-97,-126,-29,112,-34,-78,185,283,253,73,14,-53
-97,-126,-29,112,-34,-78,190,292,258,82,19,-53
-97,-131,-34,114,-31,-82,190,302,263,92,19,-53
-97,-136,-39,117,-29,-87,195,312,273,92,24,-53
-97,-141,-43,119,-26,-92,200,322,287,97,29,-53
-97,-141,-43,119,-26,-92,204,341,297,107,34,-53
-92,-141,-48,117,-21,-95,209,361,312,112,34,-53
-87,-146,-58,117,-14,-102,219,375,326,112,34,-53
-87,-146,-58,117,-14,-102,219,385,331,117,34,-58
-87,-146,-58,117,-14,-102,229,395,336,122,34,-63
-87,-151,-63,119,-12,-107,234,400,346,122,29,-63
-92,-156,-63,124,-14,-109,234,409,351,122,24,-63
-92,-156,-63,124,-14,-109,234,409,351,122,34,-63
-92,-161,-68,126,-12,-114,229,405,346,122,34,-58
-92,-161,-68,126,-12,-114,224,395,336,117,29,-58
-92,-161,-68,126,-12,-114,219,385,331,112,29,-58
-92,-156,-63,124,-14,-109,204,370,317,112,29,-58
-87,-156,-68,122,-9,-112,200,356,297,112,29,-58
-87,-146,-58,117,-14,-102,190,331,283,97,24,-63
-78,-136,-58,107,-9,-97,175,307,263,92,24,-68
-63,-122,-58,92,-2,-90,161,278,239,82,24,-48
-53,-97,-43,75,-4,-70,141,248,214,73,24,-39
-43,-102,-58,73,7,-80,122,214,185,68,24,-29
-34,-97,-63,65,14,-80,102,190,161,58,19,-19
-34,-87,-53,61,9,-70,82,156,136,48,19,-9
-29,-73,-43,51,7,-58,58,131,112,43,19,0
-9,-53,-43,31,17,-48,43,102,87,34,19,0
4,-34,-39,14,21,-36,29,82,73,29,19,4
4,-34,-39,14,21,-36,24,63,53,24,14,4
9,-24,-34,7,21,-29,19,43,43,14,9,4
14,-24,-39,4,26,-31,9,34,29,4,0,4
14,-24,-39,4,26,-31,9,19,19,4,-4,4
19,-14,-34,-2,26,-24,4,9,9,-4,-4,0
19,-14,-34,-2,26,-24,4,9,9,-9,-4,4
14,-24,-39,4,26,-31,0,4,4,-14,-4,4
9,-34,-43,12,26,-39,-4,0,4,-14,-4,4
9,-29,-39,9,24,-34,-4,0,0,-9,-4,4
9,-19,-29,4,19,-24,-4,0,0,-9,-4,9
9,-19,-29,4,19,-24,-9,0,0,-9,-4,9
4,-19,-24,7,14,-21,-9,-4,-4,-14,-4,9
0,-19,-19,9,9,-19,-9,-4,-4,-14,-9,4
0,-19,-19,9,9,-19,-9,-4,-4,-14,-9,4
0,-19,-19,9,9,-19,-9,-4,-9,-14,-9,4
0,-19,-19,9,9,-19,-9,-4,-9,-14,-9,4
0,-19,-19,9,9,-19,-9,-4,-4,-14,-4,0
0,-14,-14,7,7,-14,-9,-4,-4,-9,0,0
4,-14,-19,4,12,-17,-9,-4,-4,-9,0,0
4,-19,-24,7,14,-21,-9,-4,-4,-14,0,0
4,-19,-24,7,14,-21,-9,-4,-4,-14,-4,0
0,-19,-19,9,9,-19,-9,-4,-4,-14,-4,0
0,-19,-19,9,9,-19,-9,0,-4,-14,-14,0
0,-19,-19,9,9,-19,-9,0,-4,-14,-19,0
4,-19,-24,7,14,-21,-9,0,-4,-9,-14,0
4,-19,-24,7,14,-21,-9,0,-4,-4,-14,-4
4,-19,-24,7,14,-21,-4,0,-4,-4,-9,-4
4,-19,-24,7,14,-21,0,0,-4,-4,-4,-4
4,-24,-29,9,17,-26,0,0,-4,-9,-4,-4
4,-24,-29,9,17,-26,0,0,-4,-14,-9,-4
4,-24,-29,9,17,-26,0,0,-9,-14,-14,-9
4,-19,-24,7,14,-21,0,4,-14,-14,-14,-9
0,-14,-14,7,7,-14,0,4,-9,-14,-14,-9
0,-14,-14,7,7,-14,0,4,-9,-14,-14,-9
0,-19,-19,9,9,-19,4,4,-9,-14,-14,-4
-4,-24,-19,14,7,-21,4,4,-9,-19,-19,-4
-4,-24,-19,14,7,-21,9,4,-4,-14,-19,-4
-9,-34,-24,21,7,-29,14,4,0,-9,-14,-4
-9,-34,-24,21,7,-29,14,9,0,-9,-14,-4
-9,-29,-19,19,4,-24,14,9,-4,-14,-19,-9
-9,-29,-19,19,4,-24,9,9,-9,-19,-19,-9
-9,-29,-19,19,4,-24,4,9,-9,-19,-19,-9
0,-29,-29,14,14,-29,4,14,-4,-19,-19,-14
9,-29,-39,9,24,-34,9,19,0,-19,-19,-19
9,-14,-24,2,17,-19,9,19,0,-19,-19,-19
9,0,-9,-4,9,-4,9,19,0,-19,-19,-19
19,4,-14,-12,17,-4,9,24,9,-4,-9,-4
29,14,-14,-21,21,0,4,29,19,4,0,4
43,29,-14,-36,29,7,4,34,34,19,9,14
58,53,-4,-56,31,24,4,43,53,34,24,29
68,78,9,-73,29,43,9,53,68,48,34,34
73,87,14,-80,29,51,9,58,92,63,39,43
92,107,14,-100,39,61,0,73,97,73,48,48
107,122,14,-114,46,68,-4,78,107,78,53,53
107,122,14,-114,46,68,-29,53,112,78,53,58
97,122,24,-109,36,73,-43,19,102,82,58,73
87,122,34,-104,26,78,-58,4,92,82,58,73
87,136,48,-112,19,92,-68,0,82,78,58,73
97,141,43,-119,26,92,-73,0,73,78,63,78
97,141,43,-119,26,92,-73,4,73,78,68,82
97,136,39,-117,29,87,-63,4,63,73,68,82
92,126,34,-109,29,80,-58,4,48,63,68,82
82,107,24,-95,29,65,-53,0,39,48,43,68
68,97,29,-82,19,63,-48,-4,24,39,24,58
58,78,19,-68,19,48,-48,-9,14,39,19,58
48,58,9,-53,19,34,-39,-9,4,24,14,53
34,48,14,-41,9,31,-29,-9,0,19,4,39
24,19,-4,-21,14,7,-19,-9,-4,4,0,29
19,14,-4,-17,12,4,-14,-9,-14,-9,-14,4
0,-4,-4,2,2,-4,0,-9,-19,-24,-29,-14
-19,-34,-14,26,-2,-24,14,-9,-19,-29,-39,-34
-24,-48,-24,36,0,-36,14,-9,-29,-34,-43,-43
-29,-58,-29,43,0,-43,14,-9,-34,-34,-48,-43
-39,-58,-19,48,-9,-39,14,-9,-39,-39,-48,-43
-39,-63,-24,51,-7,-43,19,-14,-39,-39,-48,-43
-43,-68,-24,56,-9,-46,19,-14,-39,-39,-53,-39
-39,-68,-29,53,-4,-48,24,-14,-39,-48,-58,-43
-39,-68,-29,53,-4,-48,34,-14,-34,-48,-68,-48
-39,-68,-29,53,-4,-48,34,-14,-34,-48,-68,-48
-39,-78,-39,58,0,-58,34,-9,-34,-43,-68,-48
-39,-82,-43,61,2,-63,34,-9,-34,-43,-68,-48
