I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-126,-78,48,102,-87,-14,87,9,58,-19,-39,-48
-126,-78,48,102,-87,-14,87,9,58,-19,-39,-48
-126,-78,48,102,-87,-14,87,9,58,-19,-39,-48
-126,-78,48,102,-87,-14,87,9,58,-19,-39,-48
-126,-73,53,100,-90,-9,78,0,58,-14,-34,-39
-126,-68,58,97,-92,-4,78,0,58,-9,-29,-39
-126,-63,63,95,-95,0,78,0,58,-4,-24,-39
-126,-58,68,92,-97,4,78,0,58,0,-19,-39
-136,-68,68,102,-102,0,82,4,58,-4,-34,-48
-136,-68,68,102,-102,0,87,9,58,-9,-39,-48
-136,-68,68,102,-102,0,92,14,58,-14,-43,-48
-136,-68,68,102,-102,0,97,19,58,-19,-48,-48
-126,-58,68,92,-97,4,97,9,58,-14,-43,-39
-126,-58,68,92,-97,4,97,9,58,-9,-39,-39
-126,-58,68,92,-97,4,97,9,58,-4,-34,-39
-126,-58,68,92,-97,4,97,9,58,0,-29,-39
-117,-58,58,87,-87,0,97,14,68,-4,-34,-43
-117,-58,58,87,-87,0,97,19,68,-9,-39,-48
-117,-58,58,87,-87,0,97,24,68,-14,-43,-53
-117,-58,58,87,-87,0,97,29,68,-19,-48,-58
-117,-48,68,82,-92,9,107,19,78,-14,-43,-48
-117,-48,68,82,-92,9,107,19,78,-9,-39,-48
-117,-48,68,82,-92,9,107,19,78,-4,-34,-48
-117,-48,68,82,-92,9,107,19,78,0,-29,-48
-107,-58,48,82,-78,-4,107,29,78,-9,-39,-48
-107,-58,48,82,-78,-4,107,29,78,-9,-39,-48
-107,-58,48,82,-78,-4,107,29,78,-9,-39,-48
-107,-58,48,82,-78,-4,107,29,78,-9,-39,-48
-117,-58,58,87,-87,0,117,39,87,0,-29,-39
-117,-58,58,87,-87,0,117,39,87,0,-29,-39
-117,-58,58,87,-87,0,117,39,87,0,-29,-39
-117,-58,58,87,-87,0,117,39,87,0,-29,-39
-122,-58,63,90,-92,2,122,39,97,0,-39,-48
-126,-58,68,92,-97,4,126,39,97,0,-39,-48
-131,-58,73,95,-102,7,131,39,97,0,-39,-48
