I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,48,48,-24,-24,48,39,-39,-39,-68,-39,19
4,58,53,-31,-24,56,39,-34,-29,-53,-39,24
4,63,58,-34,-26,61,34,-29,-24,-43,-34,24
9,73,63,-41,-26,68,34,-29,-19,-39,-29,29
9,73,63,-41,-26,68,34,-29,-19,-39,-24,34
14,63,48,-39,-17,56,34,-34,-29,-39,-24,34
24,43,19,-34,2,31,34,-34,-39,-53,-34,24
24,14,-9,-19,17,2,34,-39,-53,-68,-43,19
19,9,-9,-14,14,0,43,-39,-53,-68,-43,19
9,4,-4,-7,7,0,68,-19,-48,-63,-43,19
-4,-14,-9,9,2,-12,82,-9,-48,-63,-48,14
-24,-29,-4,26,-9,-17,97,-9,-48,-73,-53,0
-43,-53,-9,48,-17,-31,102,-24,-68,-87,-68,-9
-53,-78,-24,65,-14,-51,102,-34,-87,-107,-92,-24
-58,-102,-43,80,-7,-73,97,-43,-97,-122,-107,-43
-68,-112,-43,90,-12,-78,92,-43,-102,-131,-112,-53
-73,-126,-53,100,-9,-90,87,-48,-117,-141,-122,-58
-73,-136,-63,104,-4,-100,87,-48,-122,-146,-131,-68
-73,-136,-63,104,-4,-100,87,-53,-122,-156,-136,-78
-73,-146,-73,109,0,-109,102,-53,-122,-156,-136,-78
-73,-156,-82,114,4,-119,112,-53,-122,-156,-136,-78
-73,-151,-78,112,2,-114,102,-53,-126,-156,-141,-78
-73,-141,-68,107,-2,-104,92,-53,-126,-156,-146,-78
-78,-146,-68,112,-4,-107,92,-53,-122,-156,-146,-78
-87,-151,-63,119,-12,-107,87,-53,-117,-156,-146,-82
-87,-151,-63,119,-12,-107,87,-53,-117,-156,-146,-82
-87,-151,-63,119,-12,-107,87,-53,-122,-161,-151,-82
-78,-151,-73,114,-2,-112,87,-53,-122,-165,-151,-78
-73,-151,-78,112,2,-114,87,-53,-122,-165,-151,-73
-68,-151,-82,109,7,-117,87,-53,-126,-165,-151,-78
-63,-151,-87,107,12,-119,87,-48,-131,-165,-156,-78
-63,-151,-87,107,12,-119,87,-48,-131,-165,-156,-78
-63,-151,-87,107,12,-119,82,-43,-136,-165,-156,-78
-63,-151,-87,107,12,-119,78,-43,-136,-165,-151,-78
-63,-151,-87,107,12,-119,78,-53,-136,-165,-146,-78
-63,-151,-87,107,12,-119,87,-58,-136,-170,-146,-78
-63,-146,-82,104,9,-114,97,-63,-136,-170,-151,-82
-63,-146,-82,104,9,-114,87,-58,-136,-175,-151,-87
-58,-146,-87,102,14,-117,82,-53,-136,-175,-151,-92
-58,-141,-82,100,12,-112,82,-29,-126,-161,-141,-82
-53,-122,-68,87,7,-95,87,24,-73,-122,-117,-68
-48,-53,-4,51,-21,-29,117,29,0,-58,-73,-39
-34,82,117,-24,-75,100,161,102,185,92,43,34
14,297,283,-156,-134,290,185,287,512,424,283,185
87,570,483,-329,-197,527,165,453,878,785,561,380
195,780,585,-488,-195,683,68,531,1117,1034,790,541
336,985,649,-661,-156,817,-175,424,1273,1278,1039,736
434,1117,683,-775,-124,900,-483,-136,1122,1337,1176,893
639,1176,536,-907,51,856,-893,-644,932,1395,1317,1068
