I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,-78,-29,63,-9,-53,-19,-87,-146,-156,-126,-78
-48,-78,-29,63,-9,-53,-19,-87,-146,-156,-126,-78
-48,-78,-29,63,-9,-53,-19,-87,-146,-156,-126,-78
-48,-78,-29,63,-9,-53,-19,-87,-146,-156,-126,-78
-63,-87,-24,75,-19,-56,-19,-87,-146,-156,-126,-87
-68,-87,-19,78,-24,-53,-19,-87,-146,-156,-126,-87
-73,-87,-14,80,-29,-51,-19,-87,-146,-156,-126,-87
-78,-87,-9,82,-34,-48,-19,-87,-146,-156,-126,-87
-68,-73,-4,70,-31,-39,-19,-78,-136,-146,-117,-82
-58,-68,-9,63,-24,-39,-19,-78,-136,-146,-117,-78
-48,-63,-14,56,-17,-39,-19,-78,-136,-146,-117,-73
-39,-58,-19,48,-9,-39,-19,-78,-136,-146,-117,-68
-58,-68,-9,63,-24,-39,-19,-78,-146,-156,-126,-78
-68,-78,-9,73,-29,-43,-19,-78,-146,-156,-126,-78
-78,-87,-9,82,-34,-48,-19,-78,-146,-156,-126,-78
-87,-97,-9,92,-39,-53,-19,-78,-146,-156,-126,-78
-73,-92,-19,82,-26,-56,-29,-78,-136,-146,-126,-78
-68,-87,-19,78,-24,-53,-29,-78,-136,-146,-126,-78
-63,-82,-19,73,-21,-51,-29,-78,-136,-146,-126,-78
-58,-78,-19,68,-19,-48,-29,-78,-136,-146,-126,-78
-48,-58,-9,53,-19,-34,-14,-73,-131,-141,-112,-73
-39,-39,0,39,-19,-19,-9,-68,-122,-131,-102,-68
-29,-24,4,26,-17,-9,0,-63,-112,-126,-97,-63
-19,-9,9,14,-14,0,9,-48,-102,-112,-78,-53
-14,0,14,7,-14,7,14,-39,-97,-112,-87,-53
-14,0,14,7,-14,7,9,-39,-92,-112,-87,-53
-14,0,14,7,-14,7,4,-39,-92,-107,-87,-53
-14,0,14,7,-14,7,0,-34,-92,-107,-87,-53
-24,4,29,9,-26,17,0,-48,-97,-117,-97,-53
-29,4,34,12,-31,19,9,-53,-102,-117,-97,-53
-29,0,29,14,-29,14,9,-53,-107,-117,-97,-53
-19,0,19,9,-19,9,9,-58,-107,-117,-92,-53
-14,14,29,0,-21,21,9,-58,-102,-117,-92,-53
-19,19,39,0,-29,29,9,-53,-102,-117,-92,-53
-19,24,43,-2,-31,34,4,-53,-97,-112,-92,-53
-24,24,48,0,-36,36,0,-58,-97,-112,-87,-53
-24,29,53,-2,-39,41,0,-58,-92,-107,-82,-43
-19,24,43,-2,-31,34,0,-53,-87,-102,-78,-39
-14,39,53,-12,-34,46,-4,-48,-82,-97,-73,-34
-4,48,53,-21,-29,51,-19,-43,-73,-82,-68,-29
19,58,39,-39,-9,48,-39,-53,-82,-92,-63,-29
24,58,34,-41,-4,46,-48,-58,-82,-87,-58,-29
29,53,24,-41,2,39,-58,-73,-78,-87,-58,-24
29,53,24,-41,2,39,-68,-82,-78,-87,-58,-24
29,53,24,-41,2,39,-68,-92,-82,-82,-58,-24
39,48,9,-43,14,29,-87,-97,-97,-87,-63,-24
39,43,4,-41,17,24,-97,-102,-107,-97,-63,-29
34,29,-4,-31,19,12,-112,-107,-117,-107,-68,-29
43,34,-9,-39,26,12,-122,-117,-117,-102,-73,-34
48,39,-9,-43,29,14,-122,-122,-122,-107,-73,-34
48,34,-14,-41,31,9,-117,-126,-131,-117,-82,-39
48,29,-19,-39,34,4,-117,-131,-136,-122,-87,-43
43,19,-24,-31,34,-2,-122,-141,-141,-122,-78,-34
43,14,-29,-29,36,-7,-126,-146,-151,-122,-78,-34
39,9,-29,-24,34,-9,-126,-146,-151,-122,-78,-34
39,4,-34,-21,36,-14,-122,-146,-151,-122,-78,-34
24,-4,-29,-9,26,-17,-126,-151,-161,-126,-82,-39
19,0,-19,-9,19,-9,-131,-151,-165,-131,-92,-43
19,4,-14,-12,17,-4,-141,-161,-165,-136,-97,-48
19,4,-14,-12,17,-4,-151,-165,-165,-151,-107,-53
9,-9,-19,0,14,-14,-141,-175,-165,-151,-97,-39
4,-19,-24,7,14,-21,-131,-175,-165,-151,-92,-39
0,-24,-24,12,12,-24,-131,-170,-170,-151,-92,-39
-9,-29,-19,19,4,-24,-131,-170,-170,-146,-92,-39
0,-19,-19,9,9,-19,-112,-156,-156,-136,-78,-29
-19,-14,4,17,-12,-4,-102,-151,-151,-131,-78,-29
-24,-9,14,17,-19,2,-92,-146,-146,-131,-78,-29
-24,-4,19,14,-21,7,-82,-136,-136,-122,-78,-29
-24,0,24,12,-24,12,-63,-117,-126,-122,-78,-29
-29,4,34,12,-31,19,-58,-102,-126,-122,-78,-29
-24,4,29,9,-26,17,-48,-102,-126,-126,-78,-34
-14,4,19,4,-17,12,-39,-102,-131,-131,-82,-39
-34,-29,4,31,-19,-12,-48,-112,-136,-141,-92,-53
-53,-43,9,48,-31,-17,-53,-112,-146,-141,-102,-63
-73,-68,4,70,-39,-31,-58,-102,-156,-141,-107,-63
-82,-82,0,82,-41,-41,-58,-102,-161,-146,-117,-63
-63,-73,-9,68,-26,-41,-39,-92,-151,-146,-107,-53
-53,-68,-14,61,-19,-41,-29,-87,-146,-141,-107,-48
-58,-58,0,58,-29,-29,-19,-87,-141,-136,-107,-48
-48,-43,4,46,-26,-19,-14,-82,-136,-131,-102,-48
-68,-73,-4,70,-31,-39,-19,-92,-141,-141,-107,-58
-97,-92,4,95,-51,-43,-29,-97,-151,-156,-117,-73
-102,-107,-4,104,-48,-56,-34,-97,-161,-161,-126,-82
-107,-112,-4,109,-51,-58,-29,-97,-165,-161,-131,-87
-107,-112,-4,109,-51,-58,-29,-107,-165,-161,-141,-97
-107,-117,-9,112,-48,-63,-29,-107,-165,-165,-141,-92
-112,-122,-9,117,-51,-65,-29,-107,-165,-165,-141,-92
-131,-126,4,129,-68,-61,-29,-107,-165,-170,-141,-92
-117,-122,-4,119,-56,-63,-14,-102,-165,-165,-131,-92
-112,-117,-4,114,-53,-61,-14,-97,-165,-165,-136,-97
-112,-117,-4,114,-53,-61,-14,-92,-170,-170,-141,-97
-107,-117,-9,112,-48,-63,-14,-87,-170,-165,-141,-97
-117,-122,-4,119,-56,-63,-19,-92,-180,-165,-146,-97
-117,-122,-4,119,-56,-63,-24,-92,-175,-170,-146,-97
-117,-126,-9,122,-53,-68,-29,-92,-175,-175,-146,-97
-117,-136,-19,126,-48,-78,-34,-92,-175,-180,-146,-102
-117,-141,-24,129,-46,-82,-43,-102,-175,-180,-151,-102
-102,-122,-19,112,-41,-70,-24,-82,-165,-161,-131,-92
-82,-92,-9,87,-36,-51,-14,-68,-146,-151,-126,-87
-87,-102,-14,95,-36,-58,-9,-68,-151,-161,-136,-97
-126,-117,9,122,-68,-53,9,-58,-151,-170,-151,-107
-146,-117,29,131,-87,-43,34,-43,-151,-175,-161,-117
-156,-112,43,134,-100,-34,48,-34,-156,-185,-170,-122
-175,-102,73,139,-124,-14,68,-19,-141,-195,-175,-122
-204,-97,107,151,-156,4,107,4,-131,-195,-180,-126
-248,-87,161,168,-204,36,156,39,-112,-190,-190,-126
-287,-48,239,168,-263,95,200,78,-87,-190,-200,-136
-322,-4,317,163,-319,156,253,122,-53,-195,-209,-136
-336,29,366,153,-351,197,302,161,-14,-190,-214,-146
-336,73,409,131,-373,241,322,214,34,-156,-195,-126
-278,141,419,68,-348,280,287,239,92,-92,-126,-78
-165,234,400,-34,-283,317,224,224,112,-14,-39,-14
-58,302,361,-122,-209,331,146,165,102,53,58,58
63,356,292,-209,-114,324,48,82,78,122,156,126
195,424,229,-309,-17,326,-92,-9,68,214,283,204
331,512,180,-422,75,346,-278,-156,68,326,424,302
458,605,146,-531,156,375,-492,-385,39,429,570,400
561,678,117,-619,222,397,-712,-653,9,536,702,497
653,712,58,-683,297,385,-927,-922,-4,649,814,595
756,712,-43,-734,400,334,-1141,-1146,-24,761,932,663
834,653,-180,-744,507,236,-1317,-1322,-53,829,990,697
878,580,-297,-729,588,141,-1424,-1464,-92,858,1010,707
897,541,-356,-719,627,92,-1503,-1595,-122,849,1000,717
