I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-126,19,146,53,-136,82,253,536,478,29,-58,-136
-126,19,146,53,-136,82,253,536,478,29,-58,-136
-126,19,146,53,-136,82,253,536,478,29,-58,-136
-126,19,146,53,-136,82,253,536,478,29,-58,-136
-126,29,156,48,-141,92,263,546,483,34,-48,-126
-126,29,156,48,-141,92,263,546,488,39,-48,-126
-126,29,156,48,-141,92,263,546,492,43,-48,-126
-126,29,156,48,-141,92,263,546,497,48,-48,-126
-126,29,156,48,-141,92,258,541,497,39,-39,-126
-126,29,156,48,-141,92,253,536,497,39,-39,-126
-126,29,156,48,-141,92,248,531,497,39,-39,-126
-126,29,156,48,-141,92,244,527,497,39,-39,-126
-136,19,156,58,-146,87,239,517,483,29,-48,-126
-136,19,156,58,-146,87,234,507,478,29,-48,-126
-136,19,156,58,-146,87,229,497,473,29,-48,-126
-136,19,156,58,-146,87,224,488,468,29,-48,-126
-122,29,151,46,-136,90,209,473,453,24,-48,-122
-117,29,146,43,-131,87,204,458,439,19,-48,-117
-112,29,141,41,-126,85,200,444,424,14,-48,-112
-107,29,136,39,-122,82,195,429,409,9,-48,-107
-102,29,131,36,-117,80,185,395,375,-4,-53,-107
-97,29,126,34,-112,78,175,370,351,-9,-58,-107
-92,29,122,31,-107,75,165,346,326,-14,-63,-107
-87,29,117,29,-102,73,156,322,302,-19,-68,-107
-87,19,107,34,-97,63,146,302,273,-24,-58,-102
-87,19,107,34,-97,63,136,283,253,-29,-58,-97
-87,19,107,34,-97,63,126,263,234,-34,-58,-92
-87,19,107,34,-97,63,117,244,214,-39,-58,-87
-78,9,87,34,-82,48,102,219,195,-39,-48,-82
-78,9,87,34,-82,48,97,195,175,-39,-48,-78
-78,9,87,34,-82,48,92,170,156,-39,-48,-73
-78,9,87,34,-82,48,87,146,136,-39,-48,-68
-68,0,68,34,-68,34,73,126,112,-43,-58,-68
-68,0,68,34,-68,34,68,107,97,-48,-58,-68
-68,0,68,34,-68,34,63,87,82,-53,-58,-68
-68,0,68,34,-68,34,58,68,68,-58,-58,-68
-63,-9,53,36,-58,21,43,53,48,-68,-68,-58
