I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-107,-156,-48,131,-29,-102,82,-34,-58,-117,-141,-161
-102,-165,-63,134,-19,-114,92,-39,-58,-112,-146,-175
-97,-165,-68,131,-14,-117,92,-43,-58,-112,-146,-190
-97,-165,-68,131,-14,-117,92,-43,-58,-112,-146,-190
-87,-170,-82,129,-2,-126,97,-48,-63,-112,-151,-195
-92,-170,-78,131,-7,-124,97,-53,-63,-122,-156,-195
-92,-165,-73,129,-9,-119,97,-58,-63,-126,-161,-195
-92,-165,-73,129,-9,-119,102,-53,-63,-126,-161,-195
-87,-175,-87,131,0,-131,102,-53,-63,-126,-161,-195
-97,-190,-92,143,-2,-141,102,-48,-73,-131,-161,-195
-102,-185,-82,143,-9,-134,102,-48,-58,-117,-156,-190
-122,-151,-29,136,-46,-90,117,-63,-19,-97,-161,-190
-126,-107,19,117,-73,-43,131,-29,68,0,-97,-161
-136,-82,53,109,-95,-14,180,107,302,234,43,-141
-146,-58,87,102,-117,14,219,239,507,414,126,-126
-161,126,287,17,-224,207,180,209,580,468,180,4
-146,346,492,-100,-319,419,102,122,580,497,346,283
-117,400,517,-141,-317,458,107,204,590,507,517,522
-43,419,463,-187,-253,441,78,268,429,478,678,712
68,541,473,-305,-202,507,34,248,195,478,819,844
292,566,273,-429,9,419,-24,292,-53,448,893,907
761,429,-331,-595,546,48,-112,497,-248,668,1122,1049
1102,126,-976,-614,1039,-424,-229,605,-839,307,1054,1180
1039,-175,-1215,-431,1127,-695,-517,165,-2054,-1083,253,1127
707,-507,-1215,-100,961,-861,-424,29,-2444,-1805,-405,756
283,-692,-976,204,629,-834,-185,209,-2074,-1908,-1166,-185
-34,-751,-717,392,341,-734,-53,170,-1708,-1800,-1556,-893
-151,-771,-619,461,234,-695,14,102,-1478,-1586,-1468,-1019
-180,-727,-546,453,183,-636,53,97,-1249,-1351,-1307,-1000
-180,-610,-429,395,124,-519,170,180,-854,-966,-980,-834
-161,-492,-331,326,85,-412,234,209,-507,-639,-678,-634
-112,-434,-322,273,104,-378,273,302,-302,-419,-488,-497
-73,-351,-278,212,102,-314,292,395,-122,-239,-336,-385
-58,-307,-248,183,95,-278,268,370,-68,-185,-263,-331
-58,-248,-190,153,65,-219,234,214,-29,-136,-204,-283
-68,-204,-136,136,34,-170,204,122,0,-102,-180,-239
-78,-180,-102,129,12,-141,175,73,24,-78,-165,-229
-78,-175,-97,126,9,-136,165,34,43,-53,-156,-219
-78,-170,-92,124,7,-131,161,4,48,-43,-141,-204
-82,-165,-82,124,0,-124,161,14,48,-39,-122,-195
-92,-151,-58,122,-17,-104,151,14,58,-24,-112,-180
-92,-141,-48,117,-21,-95,141,0,68,-19,-107,-180
-92,-131,-39,112,-26,-85,136,-9,68,-9,-92,-165
-97,-131,-34,114,-31,-82,131,-9,73,-4,-87,-161
-92,-122,-29,107,-31,-75,131,-9,82,0,-87,-156
-92,-122,-29,107,-31,-75,131,4,97,14,-78,-151
-87,-112,-24,100,-31,-68,136,4,112,24,-68,-136
-87,-97,-9,92,-39,-53,131,4,112,34,-53,-141
-82,-87,-4,85,-39,-46,122,9,117,43,-43,-141
-87,-82,4,85,-46,-39,117,9,126,43,-43,-136
-82,-82,0,82,-41,-41,117,4,136,48,-34,-126
-73,-82,-9,78,-31,-46,117,9,146,53,-24,-122
-68,-78,-9,73,-29,-43,112,14,161,63,-24,-112
-68,-73,-4,70,-31,-39,107,9,170,73,-19,-112
-53,-68,-14,61,-19,-41,102,9,180,82,-9,-107
-39,-58,-19,48,-9,-39,92,9,190,92,0,-102
-29,-48,-19,39,-4,-34,87,9,195,102,0,-97
-34,-48,-14,41,-9,-31,87,9,204,112,14,-78
-34,-43,-9,39,-12,-26,92,9,219,122,24,-63
-29,-34,-4,31,-12,-19,82,4,239,136,34,-58
-29,-34,-4,31,-12,-19,73,4,253,151,48,-58
-29,-24,4,26,-17,-9,73,4,273,165,58,-43
-34,-14,19,24,-26,2,63,9,302,185,78,-29
-34,0,34,17,-34,17,58,0,307,190,82,-19
-34,19,53,7,-43,36,53,-4,317,195,102,0
-29,34,63,-2,-46,48,63,0,341,219,117,14
-29,53,82,-12,-56,68,58,-4,370,234,122,14
-29,87,117,-29,-73,102,48,-4,380,248,146,34
-34,107,141,-36,-87,124,43,-9,390,263,165,58
-24,151,175,-63,-100,163,24,-14,400,278,185,92
0,175,175,-87,-87,175,14,-19,414,297,209,126
14,200,185,-107,-85,192,4,-29,424,312,234,156
34,219,185,-126,-75,202,-9,-39,434,326,263,185
39,253,214,-146,-87,234,-29,-53,439,341,287,209
53,273,219,-163,-82,246,-48,-63,439,361,312,234
68,283,214,-175,-73,248,-58,-73,439,370,336,253
78,292,214,-185,-68,253,-68,-92,439,370,351,268
87,297,209,-192,-61,253,-82,-97,429,375,361,283
92,302,209,-197,-58,256,-92,-112,419,375,366,287
97,302,204,-200,-53,253,-92,-117,409,375,370,302
97,287,190,-192,-46,239,-87,-122,400,370,375,312
97,273,175,-185,-39,224,-87,-126,390,361,370,297
92,263,170,-178,-39,217,-87,-126,380,356,370,287
82,244,161,-163,-39,202,-82,-122,366,351,366,273
63,219,156,-141,-46,187,-78,-117,356,346,351,248
58,190,131,-124,-36,161,-68,-112,346,326,331,224
39,170,131,-104,-46,151,-58,-107,326,312,312,195
24,161,136,-92,-56,148,-43,-102,307,287,283,165
9,131,122,-70,-56,126,-24,-92,292,268,268,141
-9,107,117,-48,-63,112,-14,-82,273,244,239,131
-29,78,107,-24,-68,92,0,-73,253,224,209,117
-39,58,97,-9,-68,78,4,-68,229,195,180,87
-48,43,92,2,-70,68,9,-63,200,170,161,68
-58,14,73,21,-65,43,19,-58,180,151,141,48
-63,-4,58,34,-61,26,29,-53,156,122,107,19
-73,-24,48,48,-61,12,39,-48,141,97,82,-4
-73,-34,39,53,-56,2,43,-43,122,78,53,-29
-68,-48,19,58,-43,-14,48,-39,112,63,39,-39
-63,-58,4,61,-34,-26,58,-34,97,53,19,-43
-63,-82,-19,73,-21,-51,68,-24,92,34,0,-58
-63,-92,-29,78,-17,-61,73,-19,87,24,-14,-73
-58,-102,-43,80,-7,-73,73,-14,78,19,-19,-78
-58,-112,-53,85,-2,-82,78,-4,73,9,-29,-82
-48,-112,-63,80,7,-87,78,-4,68,9,-19,-78
-43,-112,-68,78,12,-90,78,-4,63,0,-24,-82
-43,-107,-63,75,9,-85,73,-4,63,0,-29,-87
-48,-107,-58,78,4,-82,68,-4,58,0,-29,-92
-53,-112,-58,82,2,-85,68,0,58,0,-24,-92
-53,-112,-58,82,2,-85,68,4,58,0,-24,-92
-48,-117,-68,82,9,-92,78,9,63,0,-24,-92
-48,-117,-68,82,9,-92,82,9,73,4,-24,-92
-48,-112,-63,80,7,-87,82,19,82,9,-24,-87
-58,-112,-53,85,-2,-82,82,19,82,14,-29,-87
-58,-107,-48,82,-4,-78,82,19,78,14,-24,-82
-58,-107,-48,82,-4,-78,87,19,82,19,-19,-82
-53,-102,-48,78,-2,-75,82,19,92,24,-14,-82
-53,-97,-43,75,-4,-70,82,19,92,29,-9,-82
-53,-87,-34,70,-9,-61,82,19,97,34,-9,-82
-53,-73,-19,63,-17,-46,78,24,102,34,-9,-82
-53,-82,-29,68,-12,-56,82,24,107,43,-4,-82
-53,-92,-39,73,-7,-65,97,29,112,43,0,-73
-43,-87,-43,65,0,-65,102,24,112,43,4,-68
-39,-87,-48,63,4,-68,107,19,117,48,9,-68
-39,-78,-39,58,0,-58,97,19,117,48,9,-68
-39,-68,-29,53,-4,-48,87,19,117,48,9,-68
-39,-63,-24,51,-7,-43,87,14,117,43,4,-68
-39,-58,-19,48,-9,-39,87,9,112,39,0,-73
-39,-58,-19,48,-9,-39,92,9,112,34,0,-78
-39,-53,-14,46,-12,-34,92,9,112,34,-4,-82
-19,-53,-34,36,7,-43,92,24,107,34,-4,-82
-9,-53,-43,31,17,-48,87,39,112,34,0,-78
-9,-24,-14,17,2,-19,73,39,131,53,9,-68
0,0,0,0,0,0,63,39,146,68,19,-58
4,34,29,-19,-12,31,53,34,170,82,34,-48
4,58,53,-31,-24,56,43,34,195,92,43,-39
0,58,58,-29,-29,58,58,34,200,97,43,-39
0,63,63,-31,-31,63,68,29,200,97,48,-34
4,92,87,-48,-41,90,34,9,200,92,39,-29
4,122,117,-63,-56,119,9,-14,204,92,39,-29
0,136,136,-68,-68,136,4,-39,214,107,43,-9
9,141,131,-75,-61,136,-19,-53,219,122,58,9
19,165,146,-92,-63,156,-34,-68,219,126,82,29
48,175,126,-112,-39,151,-53,-73,209,136,102,34
58,165,107,-112,-24,136,-68,-68,209,151,112,53
68,161,92,-114,-12,126,-53,-63,209,156,122,63
53,146,92,-100,-19,119,-43,-58,200,141,117,63
39,112,73,-75,-17,92,-43,-78,151,102,82,34
34,102,68,-68,-17,85,-48,-102,107,63,58,14
29,97,68,-63,-19,82,-48,-102,87,34,53,9
29,43,14,-36,7,29,-34,-92,39,4,24,-19
24,14,-9,-19,17,2,-4,-78,24,-9,4,-29
4,-24,-29,9,17,-26,19,-58,24,-14,-4,-48
-24,-63,-39,43,7,-51,43,-43,24,-19,-19,-63
-58,-97,-39,78,-9,-68,78,-29,24,-48,-58,-102
