I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-9,-39,-29,24,9,-34,0,-29,-29,-9,9,0
-14,-39,-24,26,4,-31,0,-24,-29,-9,4,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-24,-34,-9,29,-7,-21,0,-19,-29,-9,0,0
-29,-29,0,29,-14,-14,0,-19,-29,-9,0,0
-29,-29,0,29,-14,-14,0,-19,-29,-9,0,0
-29,-29,0,29,-14,-14,0,-19,-29,-9,0,0
-24,-34,-9,29,-7,-21,0,-19,-24,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-19,-9,0,0
-24,-39,-14,31,-4,-26,0,-19,-19,-9,0,0
-29,-39,-9,34,-9,-24,0,-19,-19,-9,0,0
-29,-39,-9,34,-9,-24,0,-19,-19,-9,0,0
-29,-39,-9,34,-9,-24,0,-19,-19,-9,0,0
-24,-39,-14,31,-4,-26,0,-19,-24,-9,0,0
-19,-39,-19,29,0,-29,0,-19,-29,-9,0,0
-19,-34,-14,26,-2,-24,0,-19,-29,-4,0,0
-19,-29,-9,24,-4,-19,0,-19,-29,0,0,0
-19,-24,-4,21,-7,-14,0,-19,-29,0,0,0
-14,-19,-4,17,-4,-12,0,-19,-29,0,0,0
-14,-19,-4,17,-4,-12,0,-19,-29,0,0,0
-4,-4,0,4,-2,-2,0,-9,-24,4,4,4
0,4,4,-2,-2,4,4,-9,-9,14,14,14
14,19,4,-17,4,12,4,-4,0,24,24,24
29,39,9,-34,9,24,0,9,9,34,29,34
34,48,14,-41,9,31,4,19,19,43,43,39
39,53,14,-46,12,34,14,29,34,53,48,43
39,63,24,-51,7,43,24,39,48,58,53,48
48,73,24,-61,12,48,29,48,63,68,58,53
53,73,19,-63,17,46,24,48,73,73,58,58
58,78,19,-68,19,48,9,48,73,78,68,63
63,87,24,-75,19,56,-24,43,73,82,78,73
73,97,24,-85,24,61,-53,24,68,87,78,82
73,112,39,-92,17,75,-73,4,68,87,82,92
73,112,39,-92,17,75,-73,-4,63,87,92,92
68,107,39,-87,14,73,-68,-9,43,82,92,92
53,107,53,-80,0,80,-58,-19,34,68,78,82
48,97,48,-73,0,73,-58,-24,34,58,73,82
48,87,39,-68,4,63,-58,-24,29,53,73,82
48,82,34,-65,7,58,-58,-29,19,53,68,78
58,68,9,-63,24,39,-63,-29,14,53,68,78
63,68,4,-65,29,36,-68,-29,9,48,68,78
53,53,0,-53,26,26,-63,-29,9,43,63,73
43,43,0,-43,21,21,-53,-29,4,43,68,68
29,29,0,-29,14,14,-43,-29,4,39,58,68
19,19,0,-19,9,9,-34,-29,-4,29,48,58
9,4,-4,-7,7,0,-29,-24,-9,14,34,34
4,-9,-14,2,9,-12,-24,-24,-14,4,24,19
-9,-19,-9,14,0,-14,-24,-24,-24,0,19,9
-19,-34,-14,26,-2,-24,-19,-34,-29,-4,9,0
-24,-43,-19,34,-2,-31,-19,-39,-34,-19,-4,-9
-24,-53,-29,39,2,-41,-19,-43,-34,-24,-9,-9
-24,-53,-29,39,2,-41,-19,-43,-39,-29,-14,-9
-24,-58,-34,41,4,-46,-19,-43,-43,-29,-14,-14
-29,-58,-29,43,0,-43,-19,-39,-43,-24,-9,-14
-29,-58,-29,43,0,-43,-14,-34,-39,-19,-4,-14
-29,-58,-29,43,0,-43,-14,-34,-39,-19,-9,-14
-29,-58,-29,43,0,-43,-14,-39,-39,-24,-9,-19
