I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
39,175,136,-107,-48,156,29,107,536,351,224,107
43,185,141,-114,-48,163,24,102,551,361,239,122
48,195,146,-122,-48,170,19,97,566,370,253,136
48,200,151,-124,-51,175,14,82,551,370,253,136
48,204,156,-126,-53,180,9,68,536,370,253,136
43,204,161,-124,-58,183,4,58,502,356,248,136
39,204,165,-122,-63,185,0,48,468,341,244,136
39,195,156,-117,-58,175,-4,34,424,317,229,131
39,185,146,-112,-53,165,-9,19,380,292,214,126
29,165,136,-97,-53,151,-9,14,331,258,195,122
19,146,126,-82,-53,136,-9,9,283,224,175,117
19,126,107,-73,-43,117,-14,4,239,190,156,102
19,107,87,-63,-34,97,-19,0,195,156,136,87
14,87,73,-51,-29,80,-19,0,151,122,107,68
9,68,58,-39,-24,63,-19,0,107,87,78,48
4,53,48,-29,-21,51,-14,0,78,63,58,39
0,39,39,-19,-19,39,-9,0,48,39,39,29
0,24,24,-12,-12,24,-9,0,24,14,29,19
0,9,9,-4,-4,9,-9,0,0,-9,19,9
-4,0,4,2,-4,2,-4,0,-9,-19,9,9
-9,-9,0,9,-4,-4,0,0,-19,-29,0,9
-9,-19,-9,14,0,-14,0,0,-29,-34,0,4
-9,-29,-19,19,4,-24,0,0,-39,-39,0,0
-9,-29,-19,19,4,-24,0,0,-43,-43,-4,-4
-9,-29,-19,19,4,-24,0,0,-48,-48,-9,-9
-9,-29,-19,19,4,-24,0,0,-48,-48,-14,-9
-9,-29,-19,19,4,-24,0,0,-48,-48,-19,-9
-9,-34,-24,21,7,-29,0,0,-48,-48,-24,-14
-9,-39,-29,24,9,-34,0,0,-48,-48,-29,-19
-9,-39,-29,24,9,-34,0,0,-48,-48,-29,-19
-9,-39,-29,24,9,-34,0,0,-48,-48,-29,-19
-9,-39,-29,24,9,-34,0,0,-53,-53,-29,-24
-9,-39,-29,24,9,-34,0,0,-58,-58,-29,-29
-9,-34,-24,21,7,-29,0,-4,-58,-58,-24,-29
-9,-29,-19,19,4,-24,0,-9,-58,-58,-19,-29
-9,-29,-19,19,4,-24,0,-9,-58,-58,-19,-24
-9,-29,-19,19,4,-24,0,-9,-58,-58,-19,-19
-9,-29,-19,19,4,-24,0,-9,-58,-58,-19,-19
-9,-29,-19,19,4,-24,0,-9,-58,-58,-19,-19
-9,-24,-14,17,2,-19,0,-9,-58,-53,-19,-14
-9,-19,-9,14,0,-14,0,-9,-58,-48,-19,-9
-9,-19,-9,14,0,-14,0,-9,-53,-43,-19,-9
-9,-19,-9,14,0,-14,0,-9,-48,-39,-19,-9
-9,-19,-9,14,0,-14,0,-9,-48,-39,-19,-9
-9,-19,-9,14,0,-14,0,-9,-48,-39,-19,-9
-9,-14,-4,12,-2,-9,0,-9,-43,-39,-14,-9
-9,-9,0,9,-4,-4,0,-9,-39,-39,-9,-9
-9,-9,0,9,-4,-4,0,-9,-34,-34,-9,-9
-9,-9,0,9,-4,-4,0,-9,-29,-29,-9,-9
-14,-9,4,12,-9,-2,0,-9,-29,-29,-9,-9
-19,-9,9,14,-14,0,0,-9,-29,-29,-9,-9
-19,-4,14,12,-17,4,0,-9,-29,-19,-4,-9
-19,0,19,9,-19,9,0,-9,-29,-9,0,-9
-19,4,24,7,-21,14,0,-9,-24,-9,0,-9
-19,9,29,4,-24,19,0,-9,-19,-9,0,-9
-19,9,29,4,-24,19,0,-9,-19,-9,0,-9
-19,9,29,4,-24,19,0,-9,-19,-9,0,-9
-19,4,24,7,-21,14,0,-9,-19,-9,0,-9
-19,0,19,9,-19,9,0,-9,-19,-9,0,-9
-19,-4,14,12,-17,4,0,-9,-19,-14,-4,-9
-19,-9,9,14,-14,0,0,-9,-19,-19,-9,-9
-19,-9,9,14,-14,0,0,-9,-19,-19,-9,-9
-19,-9,9,14,-14,0,0,-9,-19,-19,-9,-9
-19,-4,14,12,-17,4,0,-9,-19,-14,-4,-9
-19,0,19,9,-19,9,0,-9,-19,-9,0,-9
-19,14,34,2,-26,24,-4,-9,-9,-4,4,-4
-14,29,43,-7,-29,36,-4,-9,4,4,9,0
-9,48,58,-19,-34,53,-9,-14,24,19,14,9
-4,63,68,-29,-36,65,-14,-19,34,29,24,19
-4,78,82,-36,-43,80,-14,-24,34,29,24,24
-4,78,82,-36,-43,80,-19,-24,34,29,29,24
-4,78,82,-36,-43,80,-19,-29,39,29,29,24
0,87,87,-43,-43,87,-24,-29,48,34,34,29
9,102,92,-56,-41,97,-39,-39,58,43,43,34
9,112,102,-61,-46,107,-48,-43,63,53,48,43
9,122,112,-65,-51,117,-58,-63,68,63,53,53
9,136,126,-73,-58,131,-78,-82,68,68,58,63
0,156,156,-78,-78,156,-87,-97,58,68,63,63
-4,161,165,-78,-85,163,-97,-107,48,68,63,68
4,170,165,-87,-80,168,-102,-107,39,63,68,73
9,161,151,-85,-70,156,-97,-102,24,58,73,78
24,156,131,-90,-53,143,-97,-82,34,58,73,82
34,146,112,-90,-39,129,-82,-78,43,58,78,82
39,146,107,-92,-34,126,-78,-63,34,58,78,82
34,131,97,-82,-31,114,-73,-58,24,48,68,73
19,92,73,-56,-26,82,-53,-53,0,24,43,53
0,53,53,-26,-26,53,-34,-43,-19,0,24,24
-14,24,39,-4,-26,31,-19,-34,-24,-14,4,9
-24,0,24,12,-24,12,-14,-29,-34,-29,-14,-9
-24,-19,4,21,-14,-7,0,-19,-48,-43,-29,-19
-34,-39,-4,36,-14,-21,9,-14,-58,-53,-34,-29
-34,-53,-19,43,-7,-36,14,-4,-63,-63,-43,-39
-34,-63,-29,48,-2,-46,14,4,-73,-73,-53,-48
-34,-78,-43,56,4,-61,19,4,-73,-78,-58,-53
-39,-87,-48,63,4,-68,19,4,-78,-82,-58,-53
-34,-87,-53,61,9,-70,24,9,-82,-82,-63,-58
-29,-92,-63,61,17,-78,24,9,-82,-87,-63,-58
-29,-97,-68,63,19,-82,29,14,-82,-87,-68,-63
-29,-97,-68,63,19,-82,29,14,-87,-87,-68,-63
-29,-107,-78,68,24,-92,34,14,-92,-92,-68,-63
-34,-112,-78,73,21,-95,39,14,-92,-92,-68,-68
-34,-112,-78,73,21,-95,43,19,-92,-92,-73,-68
-29,-117,-87,73,29,-102,43,19,-92,-97,-73,-68
-29,-117,-87,73,29,-102,39,24,-92,-97,-73,-68
-29,-112,-82,70,26,-97,39,24,-92,-97,-73,-68
-29,-112,-82,70,26,-97,39,24,-92,-97,-73,-68
-29,-117,-87,73,29,-102,39,29,-87,-97,-73,-68
-29,-102,-73,65,21,-87,43,29,-58,-97,-58,-73
-48,-107,-58,78,4,-82,63,48,-39,-97,-73,-92
-78,-204,-126,141,24,-165,126,97,-102,-190,-190,-175
-122,-307,-185,214,31,-246,204,146,-195,-331,-336,-292
-165,-390,-224,278,29,-307,268,200,-283,-483,-473,-380
-156,-395,-239,275,41,-317,292,248,-273,-502,-492,-400
-78,-239,-161,158,41,-200,200,195,-151,-302,-317,-258
92,48,-43,-70,68,2,-29,43,-19,24,14,14
307,414,107,-361,100,261,-380,-195,161,488,478,380
444,727,283,-585,80,505,-688,-448,346,946,922,722
556,932,375,-744,90,653,-883,-634,551,1390,1312,1010
629,854,224,-741,202,539,-932,-678,458,1429,1390,1068
678,361,-317,-519,497,21,-810,-556,-53,766,1068,834
566,-122,-688,-222,627,-405,-605,-419,-517,92,619,517
336,-517,-854,90,595,-685,-380,-341,-1161,-614,19,136
170,-580,-751,204,461,-666,-248,-292,-1342,-839,-224,-9
78,-326,-405,124,241,-366,-161,-209,-805,-502,-122,14
14,-151,-165,68,90,-158,-73,-97,-395,-248,-68,0
-19,-126,-107,73,43,-117,-9,-24,-239,-175,-68,-34
-43,-107,-63,75,9,-85,39,9,-136,-122,-68,-63
-43,-102,-58,73,7,-80,53,24,-82,-102,-73,-68
-39,-97,-58,68,9,-78,53,34,-82,-102,-82,-73
