I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,-19,9,24,-19,-4,19,19,68,48,39,-9
-29,-24,4,26,-17,-9,24,19,68,53,39,-9
-29,-29,0,29,-14,-14,29,19,68,58,39,-9
-29,-29,0,29,-14,-14,29,24,68,58,39,-4
-29,-29,0,29,-14,-14,29,29,68,58,39,0
-34,-29,4,31,-19,-12,34,29,68,58,43,0
-39,-29,9,34,-24,-9,39,29,68,58,48,0
-39,-29,9,34,-24,-9,39,29,68,58,48,4
-39,-29,9,34,-24,-9,39,29,68,58,48,9
-39,-24,14,31,-26,-4,39,29,68,58,48,9
-39,-19,19,29,-29,0,39,29,68,58,48,9
-39,-19,19,29,-29,0,39,29,68,58,48,9
-39,-19,19,29,-29,0,39,29,68,58,48,9
-39,-19,19,29,-29,0,39,34,68,58,48,9
-39,-19,19,29,-29,0,39,39,68,58,48,9
-39,-19,19,29,-29,0,39,39,68,58,43,9
-39,-19,19,29,-29,0,39,39,68,58,39,9
-39,-19,19,29,-29,0,39,39,68,53,39,9
-39,-19,19,29,-29,0,39,39,68,48,39,9
-43,-24,19,34,-31,-2,39,34,68,48,39,9
-48,-29,19,39,-34,-4,39,29,68,48,39,9
-48,-29,19,39,-34,-4,39,29,63,48,39,9
-48,-29,19,39,-34,-4,39,29,58,48,39,9
-43,-24,19,34,-31,-2,39,29,58,48,34,4
-39,-19,19,29,-29,0,39,29,58,48,29,0
-39,-14,24,26,-31,4,39,29,63,48,29,0
-39,-4,34,21,-36,14,39,29,68,48,34,4
-34,14,48,9,-41,31,39,29,73,58,43,14
-24,29,53,-2,-39,41,48,39,92,73,58,29
-24,43,68,-9,-46,56,53,43,102,82,68,29
-24,48,73,-12,-48,61,63,43,107,87,68,24
-24,48,73,-12,-48,61,68,48,117,97,82,29
-24,58,82,-17,-53,70,73,58,131,102,97,39
-14,63,78,-24,-46,70,73,68,146,117,107,48
0,63,63,-31,-31,63,73,82,151,126,117,58
0,63,63,-31,-31,63,68,92,151,126,112,58
0,63,63,-31,-31,63,63,82,151,126,107,58
0,53,53,-26,-26,53,19,39,102,87,78,43
0,43,43,-21,-21,43,-4,24,73,68,58,24
-4,43,48,-19,-26,46,-4,19,63,58,53,19
-4,48,53,-21,-29,51,-4,14,63,53,48,9
-9,48,58,-19,-34,53,-4,9,53,48,34,0
-14,34,48,-9,-31,41,-9,0,34,29,14,-4
-19,24,43,-2,-31,34,-19,-9,9,9,0,-24
-19,19,39,0,-29,29,-29,-19,0,0,-4,-24
-9,24,34,-7,-21,29,-39,-29,-9,-4,-14,-34
0,29,29,-14,-14,29,-48,-29,-14,-9,-24,-39
14,39,24,-26,-4,31,-48,-29,-14,-9,-24,-39
24,39,14,-31,4,26,-43,-19,-4,-4,-14,-29
34,39,4,-36,14,21,-43,-19,-4,0,-9,-19
48,39,-9,-43,29,14,-39,-9,0,4,-4,-4
39,34,-4,-36,21,14,-24,-9,4,4,0,-14
34,34,0,-34,17,17,-14,-9,4,4,0,-14
9,19,9,-14,0,14,0,-4,9,4,0,-14
-4,4,9,0,-7,7,9,0,14,9,0,-19
-19,-9,9,14,-14,0,19,9,19,9,0,-24
-34,-24,9,29,-21,-7,34,9,19,9,0,-24
-48,-29,19,39,-34,-4,39,14,19,0,-4,-34
-53,-34,19,43,-36,-7,43,19,19,-4,-9,-39
-58,-39,19,48,-39,-9,48,14,19,-4,-9,-43
-58,-39,19,48,-39,-9,48,14,14,-4,-9,-53
-53,-39,14,46,-34,-12,43,19,14,-4,-9,-53
-53,-39,14,46,-34,-12,43,19,24,-4,-9,-53
-53,-39,14,46,-34,-12,48,24,24,-4,-9,-43
-53,-39,14,46,-34,-12,48,24,24,-4,-9,-39
-58,-39,19,48,-39,-9,48,24,19,0,-9,-39
-63,-39,24,51,-43,-7,53,24,14,0,-9,-39
-63,-43,19,53,-41,-12,53,29,19,0,-4,-34
-63,-43,19,53,-41,-12,53,29,19,0,-4,-34
-58,-39,19,48,-39,-9,53,29,19,0,-4,-34
-53,-39,14,46,-34,-12,53,29,19,4,-4,-29
-53,-39,14,46,-34,-12,63,29,14,4,-4,-29
-53,-43,9,48,-31,-17,63,29,14,4,-4,-29
-48,-43,4,46,-26,-19,63,43,19,4,0,-19
-39,-43,-4,41,-17,-24,63,73,39,34,29,0
4,-34,-39,14,21,-36,58,112,78,92,82,63
53,-4,-58,-24,56,-31,43,141,107,161,151,151
92,24,-68,-58,80,-21,-58,-24,-58,14,19,92
97,73,-24,-85,61,24,-234,-390,-370,-273,-253,-82
122,97,-24,-109,73,36,-395,-658,-688,-575,-546,-273
156,107,-48,-131,102,29,-522,-854,-1010,-902,-873,-527
180,136,-43,-158,112,46,-668,-1107,-1288,-1195,-1161,-732
219,161,-58,-190,139,51,-766,-1298,-1507,-1405,-1371,-873
253,151,-102,-202,178,24,-868,-1449,-1781,-1668,-1634,-1068
307,146,-161,-226,234,-7,-966,-1546,-2005,-1873,-1834,-1234
351,117,-234,-234,292,-58,-1005,-1615,-2088,-1976,-1947,-1332
409,68,-341,-239,375,-136,-1019,-1610,-2137,-2054,-2034,-1434
453,4,-448,-229,451,-222,-1039,-1610,-2215,-2176,-2161,-1605
478,-4,-483,-236,480,-244,-1058,-1620,-2244,-2244,-2235,-1727
488,29,-458,-258,473,-214,-1088,-1639,-2225,-2244,-2235,-1776
488,68,-419,-278,453,-175,-1117,-1703,-2181,-2220,-2220,-1795
468,92,-375,-280,422,-141,-1127,-1776,-2142,-2205,-2210,-1825
439,92,-346,-265,392,-126,-1137,-1815,-2132,-2215,-2210,-1873
414,87,-326,-251,370,-119,-1141,-1825,-2098,-2171,-2171,-1854
414,48,-366,-231,390,-158,-1132,-1815,-2044,-2113,-2113,-1810
414,-29,-444,-192,429,-236,-1083,-1737,-1971,-2044,-2039,-1766
375,-58,-434,-158,405,-246,-1010,-1649,-1878,-1952,-1947,-1703
331,-82,-414,-124,373,-248,-927,-1546,-1737,-1815,-1810,-1595
287,-117,-405,-85,346,-261,-824,-1415,-1561,-1654,-1659,-1493
287,-151,-439,-68,363,-295,-717,-1200,-1366,-1464,-1478,-1356
297,-185,-483,-56,390,-334,-600,-971,-1161,-1254,-1268,-1180
283,-204,-488,-39,385,-346,-492,-795,-976,-1073,-1078,-1049
253,-224,-478,-14,366,-351,-395,-653,-810,-902,-917,-932
209,-248,-458,19,334,-353,-307,-512,-653,-756,-785,-824
170,-234,-405,31,287,-319,-234,-385,-502,-600,-619,-673
151,-214,-366,31,258,-290,-161,-263,-351,-434,-453,-512
112,-209,-322,48,217,-265,-87,-161,-239,-312,-331,-409
68,-185,-253,58,161,-219,-39,-73,-122,-195,-214,-312
4,-156,-161,75,82,-158,39,34,19,-39,-53,-151
-34,-136,-102,85,34,-119,87,112,117,68,53,-43
-53,-102,-48,78,-2,-75,141,175,209,165,151,39
-68,-68,0,68,-34,-34,170,239,292,248,234,126
-97,-43,53,70,-75,4,204,307,380,346,336,229
-126,-34,92,80,-109,29,248,370,448,429,424,317
-136,-29,107,82,-122,39,278,405,488,473,463,351
-141,-29,112,85,-126,41,287,414,512,492,488,366
-146,-24,122,85,-134,48,292,439,546,531,527,390
-151,-19,131,85,-141,56,297,463,580,566,551,424
-156,-14,141,85,-148,63,312,483,600,595,580,448
-161,-14,146,87,-153,65,317,492,624,619,600,463
-165,0,165,82,-165,82,326,517,658,653,634,497
-170,0,170,85,-170,85,336,546,697,697,688,531
-175,4,180,85,-178,92,346,566,727,732,727,561
-180,14,195,82,-187,104,356,585,751,756,746,575
-185,14,200,85,-192,107,366,605,785,790,785,605
-190,19,209,85,-200,114,380,634,824,834,829,653
-195,19,214,87,-204,117,395,653,858,873,863,688
-204,24,229,90,-217,126,400,673,883,897,893,712
-209,29,239,90,-224,134,414,688,917,932,922,732
-219,34,253,92,-236,143,424,712,956,971,961,761
-224,39,263,92,-244,151,439,732,985,1005,995,795
-229,43,273,92,-251,158,448,741,1000,1029,1015,814
-239,48,287,95,-263,168,453,756,1029,1054,1039,834
-244,53,297,95,-270,175,468,775,1054,1073,1068,858
-244,53,297,95,-270,175,483,795,1078,1098,1093,888
-253,53,307,100,-280,180,497,810,1088,1112,1107,902
-253,53,307,100,-280,180,507,819,1102,1122,1122,907
-258,53,312,102,-285,183,507,829,1112,1137,1137,922
-258,58,317,100,-287,187,512,839,1122,1141,1141,932
-258,53,312,102,-285,183,512,844,1122,1141,1137,936
-253,48,302,102,-278,175,512,849,1107,1141,1132,936
-248,48,297,100,-273,173,517,849,1093,1132,1122,932
-244,43,287,100,-265,165,517,839,1073,1117,1102,922
-239,43,283,97,-261,163,517,829,1049,1093,1088,912
-224,43,268,90,-246,156,502,814,1024,1063,1058,897
-214,39,253,87,-234,146,483,800,980,1029,1024,873
-190,39,229,75,-209,134,453,771,932,980,980,849
-175,43,219,65,-197,131,434,741,888,936,941,814
-151,48,200,51,-175,124,405,702,829,888,888,775
-136,53,190,41,-163,122,370,658,771,824,829,727
-117,58,175,29,-146,117,336,610,712,766,766,683
-97,58,156,19,-126,107,307,566,649,707,712,639
-78,58,136,9,-107,97,278,512,580,649,649,585
-58,68,126,-4,-92,97,239,453,512,575,570,536
-39,73,112,-17,-75,92,200,405,448,507,512,483
-24,73,97,-24,-61,85,170,351,390,448,448,429
-9,73,82,-31,-46,78,146,302,336,390,395,375
4,78,73,-41,-34,75,107,258,278,326,336,322
14,78,63,-46,-24,70,78,219,224,268,283,278
24,73,48,-48,-12,61,58,180,185,214,224,224
24,73,48,-48,-12,61,39,146,141,175,185,185
34,58,24,-46,4,41,34,122,107,136,146,151
