I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-78,-78,0,78,-39,-39,9,-68,-68,-78,-78,-68
-78,-78,0,78,-39,-39,9,-63,-68,-78,-78,-68
-78,-78,0,78,-39,-39,9,-58,-68,-78,-78,-68
-78,-78,0,78,-39,-39,14,-58,-68,-78,-78,-68
-78,-78,0,78,-39,-39,19,-58,-68,-78,-78,-68
-78,-78,0,78,-39,-39,19,-58,-63,-78,-78,-68
-78,-78,0,78,-39,-39,19,-58,-58,-78,-78,-68
-73,-78,-4,75,-34,-41,19,-58,-58,-73,-78,-68
-68,-78,-9,73,-29,-43,19,-58,-58,-68,-78,-68
-68,-73,-4,70,-31,-39,19,-53,-58,-68,-73,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-68
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-63
-68,-68,0,68,-34,-34,19,-48,-58,-68,-68,-58
-63,-63,0,63,-31,-31,19,-48,-53,-68,-63,-58
-58,-58,0,58,-29,-29,19,-48,-48,-68,-58,-58
-58,-58,0,58,-29,-29,19,-48,-48,-68,-58,-58
-58,-58,0,58,-29,-29,19,-48,-48,-68,-58,-58
-58,-58,0,58,-29,-29,19,-48,-48,-68,-58,-58
-58,-58,0,58,-29,-29,19,-48,-48,-68,-58,-58
-58,-58,0,58,-29,-29,14,-48,-48,-68,-63,-58
-58,-58,0,58,-29,-29,9,-48,-48,-68,-68,-58
-63,-63,0,63,-31,-31,9,-53,-53,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-58,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-58,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-58,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-58,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-58,-68,-68,-58
-68,-68,0,68,-34,-34,9,-58,-63,-73,-73,-68
-68,-68,0,68,-34,-34,9,-58,-68,-78,-78,-78
-68,-73,-4,70,-31,-39,9,-63,-68,-82,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-68,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-68,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-68,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-73,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-78,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-78,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-78,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-78,-87,-78,-78
-68,-78,-9,73,-29,-43,9,-68,-78,-87,-78,-78
-68,-78,-9,73,-29,-43,4,-68,-78,-87,-82,-78
-68,-78,-9,73,-29,-43,0,-68,-78,-87,-87,-78
-68,-78,-9,73,-29,-43,0,-73,-78,-87,-87,-82
-68,-78,-9,73,-29,-43,0,-78,-78,-87,-87,-87
-68,-78,-9,73,-29,-43,0,-78,-78,-87,-87,-87
-68,-78,-9,73,-29,-43,0,-78,-78,-87,-87,-87
-63,-78,-14,70,-24,-46,0,-78,-78,-87,-87,-87
-58,-78,-19,68,-19,-48,0,-78,-78,-87,-87,-87
-58,-82,-24,70,-17,-53,-4,-78,-82,-92,-87,-87
-58,-87,-29,73,-14,-58,-9,-78,-87,-97,-87,-87
-58,-87,-29,73,-14,-58,-9,-78,-87,-97,-87,-87
-58,-87,-29,73,-14,-58,-9,-78,-87,-97,-87,-87
-53,-82,-29,68,-12,-56,-4,-78,-87,-97,-87,-87
