I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,-9,19,19,-24,4,0,-48,0,0,0,-19
-24,-9,14,17,-19,2,0,-48,0,4,4,-19
-19,-9,9,14,-14,0,0,-48,0,9,9,-19
-19,-9,9,14,-14,0,0,-48,0,9,9,-19
-19,-9,9,14,-14,0,0,-48,0,9,9,-19
-24,-4,19,14,-21,7,0,-48,0,14,9,-19
-29,0,29,14,-29,14,0,-48,0,19,9,-19
-29,0,29,14,-29,14,-4,-48,0,19,9,-19
-29,0,29,14,-29,14,-9,-48,0,19,9,-19
-29,0,29,14,-29,14,-9,-48,4,24,19,-19
-29,0,29,14,-29,14,-9,-48,9,29,29,-19
-29,0,29,14,-29,14,-4,-48,9,29,29,-24
-29,0,29,14,-29,14,0,-48,9,29,29,-29
-29,0,29,14,-29,14,0,-53,9,29,4,-29
-29,0,29,14,-29,14,0,-58,9,29,-19,-29
-24,-4,19,14,-21,7,0,-58,4,14,-9,-14
-19,-9,9,14,-14,0,0,-58,0,0,0,0
-19,-9,9,14,-14,0,0,-53,0,0,0,0
-19,-9,9,14,-14,0,0,-48,0,0,0,0
-24,-9,14,17,-19,2,0,-48,0,4,0,-4
-29,-9,19,19,-24,4,0,-48,0,9,0,-9
-29,-9,19,19,-24,4,0,-53,0,9,0,-9
-29,-9,19,19,-24,4,0,-58,0,9,0,-9
-24,-9,14,17,-19,2,0,-58,0,9,0,-9
-19,-9,9,14,-14,0,0,-58,0,9,0,-9
-19,-9,9,14,-14,0,0,-58,0,4,0,-14
-19,-9,9,14,-14,0,0,-58,0,0,0,-19
-19,-9,9,14,-14,0,0,-58,0,0,0,-19
-19,-9,9,14,-14,0,0,-58,0,0,0,-19
-19,-9,9,14,-14,0,0,-58,0,0,0,-19
-19,-9,9,14,-14,0,0,-58,0,0,0,-19
-19,-9,9,14,-14,0,0,-58,0,4,0,-19
-19,-9,9,14,-14,0,0,-58,0,9,0,-19
-19,-4,14,12,-17,4,0,-58,0,9,0,-14
-19,0,19,9,-19,9,0,-58,0,9,0,-9
-19,0,19,9,-19,9,0,-58,0,9,0,-9
-19,0,19,9,-19,9,0,-58,0,9,0,-9
-19,0,19,9,-19,9,-4,-58,0,9,0,-14
-19,0,19,9,-19,9,-9,-58,0,9,0,-19
-19,0,19,9,-19,9,-9,-58,0,9,0,-19
-19,0,19,9,-19,9,-9,-58,0,9,0,-19
-19,0,19,9,-19,9,-9,-58,0,4,0,-19
-19,0,19,9,-19,9,-9,-58,0,0,0,-19
-19,0,19,9,-19,9,-9,-58,0,0,0,-19
-19,0,19,9,-19,9,-9,-58,0,0,0,-19
-19,0,19,9,-19,9,-9,-58,0,0,0,-19
-19,0,19,9,-19,9,-9,-58,0,0,0,-19
-19,0,19,9,-19,9,-4,-58,0,0,0,-19
-19,0,19,9,-19,9,0,-58,0,0,0,-19
-19,0,19,9,-19,9,0,-58,0,0,4,-19
-19,0,19,9,-19,9,0,-58,0,0,9,-19
-19,-4,14,12,-17,4,0,-58,0,0,9,-19
-19,-9,9,14,-14,0,0,-58,0,0,9,-19
-19,-9,9,14,-14,0,-4,-58,0,0,4,-19
-19,-9,9,14,-14,0,-9,-58,0,0,0,-19
-19,-9,9,14,-14,0,-9,-58,0,-4,0,-19
-19,-9,9,14,-14,0,-9,-58,0,-9,0,-19
-19,-14,4,17,-12,-4,-9,-58,0,-9,0,-19
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-19
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-24
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-19,-19,0,19,-9,-9,-9,-58,0,-9,0,-29
-24,-14,9,19,-17,-2,-4,-58,0,-9,0,-24
-29,-9,19,19,-24,4,0,-58,0,-9,0,-19
-29,-9,19,19,-24,4,0,-58,0,-9,0,-19
-29,-9,19,19,-24,4,0,-58,0,-9,0,-19
-29,-9,19,19,-24,4,0,-58,0,-4,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,0,-58,0,0,0,-19
-29,-9,19,19,-24,4,-4,-58,0,0,0,-19
-29,-9,19,19,-24,4,-9,-58,0,0,0,-19
-29,-9,19,19,-24,4,-9,-58,0,0,0,-19
-29,-9,19,19,-24,4,-9,-58,0,0,0,-19
-29,-14,14,21,-21,0,-9,-58,0,0,0,-19
-29,-19,9,24,-19,-4,-9,-58,0,0,0,-19
-29,-19,9,24,-19,-4,-9,-63,0,0,0,-19
-29,-19,9,24,-19,-4,-9,-68,0,0,0,-19
-29,-19,9,24,-19,-4,-9,-68,0,0,0,-19
-29,-19,9,24,-19,-4,-9,-68,0,0,0,-19
-24,-24,0,24,-12,-12,-14,-63,0,0,0,-19
-19,-29,-9,24,-4,-19,-19,-58,0,0,0,-19
-14,-19,-4,17,-4,-12,-19,-58,0,0,0,-24
0,-9,-9,4,4,-9,-24,-43,0,4,0,-19
9,0,-9,-4,9,-4,-34,-29,0,9,4,-14
29,4,-24,-17,26,-9,-34,-9,14,9,9,-14
34,9,-24,-21,29,-7,-43,0,29,14,9,-9
39,19,-19,-29,29,0,-53,0,39,19,19,-4
34,48,14,-41,9,31,-53,4,63,39,34,4
24,78,53,-51,-14,65,-53,9,82,48,48,19
24,82,58,-53,-17,70,-24,43,92,53,58,24
29,92,63,-61,-17,78,-29,63,107,63,68,29
53,117,63,-85,-4,90,-73,73,112,73,78,48
78,141,63,-109,7,102,-112,82,122,87,92,63
73,141,68,-107,2,104,-146,29,122,92,92,68
73,141,68,-107,2,104,-165,-4,112,97,92,68
58,112,53,-85,2,82,-170,-48,97,87,87,68
43,87,43,-65,0,65,-165,-87,73,82,87,63
34,63,29,-48,2,46,-131,-87,58,63,68,53
29,43,14,-36,7,29,-97,-87,43,53,53,48
29,34,4,-31,12,19,-82,-87,39,48,48,43
29,29,0,-29,14,14,-73,-92,34,43,48,39
24,39,14,-31,4,26,-63,-92,34,43,48,39
24,39,14,-31,4,26,-63,-92,34,48,48,39
9,43,34,-26,-12,39,-53,-92,34,48,58,48
0,48,48,-24,-24,48,-39,-92,29,43,48,48
-24,19,43,2,-34,31,-24,-92,14,24,24,19
-34,-9,24,21,-29,7,-14,-97,0,4,0,-9
-34,-29,4,31,-19,-12,0,-87,-9,-4,-14,-24
-39,-48,-9,43,-14,-29,9,-87,-19,-14,-24,-34
-43,-48,-4,46,-19,-26,9,-87,-14,-14,-24,-34
-43,-39,4,41,-24,-17,14,-87,-14,-9,-24,-34
-43,-39,4,41,-24,-17,14,-87,-14,-9,-14,-29
-48,-43,4,46,-26,-19,14,-87,-14,-9,-9,-29
-48,-43,4,46,-26,-19,14,-82,-14,-9,-9,-34
-48,-43,4,46,-26,-19,19,-82,-14,-9,-9,-34
-48,-43,4,46,-26,-19,19,-82,-14,-14,-14,-34
-48,-43,4,46,-26,-19,19,-82,-14,-19,-19,-34
-48,-43,4,46,-26,-19,19,-82,-19,-19,-19,-34
-48,-43,4,46,-26,-19,19,-82,-24,-19,-19,-34
-48,-43,4,46,-26,-19,19,-82,-24,-19,-19,-29
