I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-102,-126,-24,114,-39,-75,39,-63,-78,-112,-122,-102
-117,-136,-19,126,-48,-78,39,-53,-73,-112,-122,-102
-122,-136,-14,129,-53,-75,43,-48,-73,-112,-122,-102
-122,-136,-14,129,-53,-75,43,-48,-78,-112,-126,-102
-122,-136,-14,129,-53,-75,43,-48,-78,-112,-131,-102
-131,-141,-9,136,-61,-75,43,-48,-78,-112,-131,-102
-146,-146,0,146,-73,-73,43,-48,-82,-117,-131,-102
-146,-141,4,143,-75,-68,43,-48,-82,-117,-131,-102
-146,-141,4,143,-75,-68,43,-48,-82,-112,-131,-102
-136,-136,0,136,-68,-68,43,-48,-78,-112,-131,-102
-126,-131,-4,129,-61,-68,43,-48,-73,-112,-131,-102
-122,-131,-9,126,-56,-70,43,-53,-73,-112,-131,-102
-122,-131,-9,126,-56,-70,43,-58,-73,-112,-131,-102
-126,-126,0,126,-63,-63,43,-58,-73,-112,-131,-102
-126,-126,0,126,-63,-63,43,-58,-68,-112,-131,-102
-122,-136,-14,129,-53,-75,43,-58,-73,-112,-131,-102
-122,-146,-24,134,-48,-85,39,-58,-78,-112,-126,-102
-122,-136,-14,129,-53,-75,34,-58,-78,-107,-122,-97
-117,-126,-9,122,-53,-68,34,-58,-73,-107,-117,-92
-131,-122,9,126,-70,-56,48,-53,-53,-102,-112,-92
-180,-151,29,165,-104,-61,92,-24,-24,-97,-122,-107
-244,-229,14,236,-129,-107,151,24,-19,-117,-161,-151
-302,-263,39,283,-170,-112,185,48,4,-97,-165,-175
-302,-268,34,285,-168,-117,273,165,102,-43,-136,-161
-195,-195,0,195,-97,-97,331,336,292,126,-4,-58
-14,-53,-39,34,12,-46,302,444,453,326,190,82
292,200,-92,-246,192,53,161,429,448,468,409,287
854,912,58,-883,397,485,-273,287,575,888,961,814
1302,1551,248,-1427,527,900,-844,-156,395,1058,1298,1200
1483,1712,229,-1598,627,971,-1420,-932,-302,668,1117,1195
1283,1107,-175,-1195,729,466,-1395,-1151,-985,-117,356,605
761,414,-346,-588,553,34,-1015,-1005,-1390,-756,-322,29
317,24,-292,-170,305,-134,-678,-839,-1429,-1000,-644,-278
131,-97,-229,-17,180,-163,-405,-517,-1073,-795,-570,-312
63,-146,-209,41,136,-178,-185,-234,-756,-595,-468,-287
68,-122,-190,26,129,-156,-92,-39,-483,-405,-317,-204
53,-92,-146,19,100,-119,-29,43,-292,-253,-204,-126
24,-63,-87,19,56,-75,-24,24,-190,-156,-141,-92
9,-39,-48,14,29,-43,-14,9,-112,-102,-107,-78
-24,-53,-29,39,2,-41,14,9,-78,-92,-102,-73
-53,-87,-34,70,-9,-61,39,14,-58,-82,-97,-78
-63,-92,-29,78,-17,-61,48,24,-48,-82,-102,-78
-63,-92,-29,78,-17,-61,53,14,-39,-78,-102,-78
-82,-102,-19,92,-31,-61,58,14,-29,-78,-102,-82
-97,-117,-19,107,-39,-68,68,24,-24,-73,-102,-82
-97,-117,-19,107,-39,-68,68,34,-14,-68,-102,-82
-102,-117,-14,109,-43,-65,68,24,-14,-68,-102,-82
-102,-112,-9,107,-46,-61,73,24,-14,-68,-97,-82
-102,-112,-9,107,-46,-61,78,29,-9,-63,-87,-78
-107,-122,-14,114,-46,-68,82,39,-9,-63,-82,-78
-107,-131,-24,119,-41,-78,82,43,0,-58,-82,-78
-107,-122,-14,114,-46,-68,82,43,0,-58,-82,-78
-107,-112,-4,109,-51,-58,82,43,0,-53,-78,-78
-97,-112,-14,104,-41,-63,87,48,9,-48,-73,-78
-92,-112,-19,102,-36,-65,92,48,9,-48,-73,-78
-92,-112,-19,102,-36,-65,92,43,9,-43,-78,-78
-92,-112,-19,102,-36,-65,92,43,9,-43,-78,-78
-97,-107,-9,102,-43,-58,92,53,14,-34,-68,-73
-97,-107,-9,102,-43,-58,87,53,14,-34,-68,-68
-97,-102,-4,100,-46,-53,87,58,24,-29,-68,-68
-97,-97,0,97,-48,-48,87,63,34,-19,-68,-68
-97,-102,-4,100,-46,-53,87,68,39,-19,-63,-63
-92,-102,-9,97,-41,-56,87,78,43,-9,-58,-63
-87,-97,-9,92,-39,-53,87,73,43,-9,-48,-63
-87,-97,-9,92,-39,-53,82,68,53,0,-48,-63
-87,-92,-4,90,-41,-48,82,73,68,9,-43,-63
-87,-87,0,87,-43,-43,87,78,73,14,-39,-58
-73,-68,4,70,-39,-31,87,92,78,29,-29,-48
-68,-63,4,65,-36,-29,87,102,82,34,-14,-43
-63,-53,9,58,-36,-21,92,112,102,53,-4,-34
-53,-43,9,48,-31,-17,97,117,107,63,14,-24
-48,-29,19,39,-34,-4,97,126,122,68,24,-14
-43,-19,24,31,-34,2,97,136,136,68,34,-4
-43,-4,39,24,-41,17,92,146,156,82,43,0
-39,9,48,14,-43,29,87,161,175,107,58,14
-24,29,53,-2,-39,41,87,165,195,126,78,29
-14,43,58,-14,-36,51,87,175,209,146,92,43
0,73,73,-36,-36,73,87,185,229,165,107,63
19,97,78,-58,-29,87,82,195,258,185,126,68
34,102,68,-68,-17,85,73,204,273,209,146,87
58,136,78,-97,-9,107,63,214,287,234,175,112
78,161,82,-119,-2,122,53,214,302,253,195,126
102,190,87,-146,7,139,43,219,326,278,214,146
122,229,107,-175,7,168,39,224,341,307,244,165
151,248,97,-200,26,173,29,224,346,322,268,190
170,283,112,-226,29,197,4,224,351,341,292,214
185,307,122,-246,31,214,-14,219,361,361,307,229
214,336,122,-275,46,229,-39,209,380,375,326,248
258,370,112,-314,73,241,-63,200,385,390,351,268
278,385,107,-331,85,246,-82,190,385,400,370,287
307,409,102,-358,102,256,-97,170,375,414,385,307
336,439,102,-387,117,270,-122,156,385,424,405,322
351,453,102,-402,124,278,-141,136,375,429,414,336
366,473,107,-419,129,290,-151,117,361,424,419,346
366,463,97,-414,134,280,-170,102,336,419,405,346
346,448,102,-397,122,275,-180,68,302,380,385,331
336,434,97,-385,119,265,-185,43,273,351,361,317
307,380,73,-344,117,226,-175,29,244,322,326,283
292,356,63,-324,114,209,-165,14,214,287,292,253
263,317,53,-290,104,185,-151,0,185,248,253,224
234,278,43,-256,95,161,-126,-14,161,214,224,195
190,224,34,-207,78,129,-117,-19,126,175,185,161
161,185,24,-173,68,104,-97,-29,107,146,151,131
131,156,24,-143,53,90,-78,-24,82,117,122,97
107,122,14,-114,46,68,-68,-19,68,92,92,73
78,82,4,-80,36,43,-39,-24,48,58,63,43
53,58,4,-56,24,31,-29,-29,29,24,34,19
19,29,9,-24,4,19,-19,-29,14,19,9,4
0,0,0,0,0,0,-9,-29,9,0,-4,-14
-14,-19,-4,17,-4,-12,0,-29,0,-19,-14,-19
-29,-29,0,29,-14,-14,4,-29,-4,-29,-24,-29
-34,-43,-9,39,-12,-26,14,-29,-4,-34,-34,-39
-39,-48,-9,43,-14,-29,14,-29,-9,-48,-48,-53
-43,-58,-14,51,-14,-36,14,-29,-14,-53,-53,-58
-48,-63,-14,56,-17,-39,19,-29,-14,-53,-53,-58
-53,-68,-14,61,-19,-41,24,-29,-14,-53,-53,-63
-58,-78,-19,68,-19,-48,29,-29,-14,-53,-53,-63
-58,-78,-19,68,-19,-48,34,-24,-19,-53,-53,-63
-63,-78,-14,70,-24,-46,34,-24,-19,-53,-58,-63
-68,-82,-14,75,-26,-48,34,-34,-19,-58,-63,-63
-68,-82,-14,75,-26,-48,39,-24,-19,-58,-63,-63
-68,-82,-14,75,-26,-48,39,-24,-14,-58,-63,-63
-73,-82,-9,78,-31,-46,39,-29,-14,-58,-63,-63
-73,-78,-4,75,-34,-41,39,-29,-19,-58,-63,-63
-73,-73,0,73,-36,-36,39,-29,-19,-58,-63,-63
-73,-68,4,70,-39,-31,39,-24,-19,-58,-63,-63
-73,-68,4,70,-39,-31,39,-24,-14,-58,-63,-63
-73,-78,-4,75,-34,-41,34,-29,-14,-58,-63,-63
-73,-87,-14,80,-29,-51,34,-29,-14,-58,-53,-63
-73,-87,-14,80,-29,-51,39,-24,-14,-58,-53,-63
-73,-82,-9,78,-31,-46,43,-24,-14,-53,-53,-58
-58,-68,-9,63,-24,-39,43,-24,-14,-53,-53,-58
-43,-53,-9,48,-17,-31,43,-29,-14,-53,-58,-58
-63,-63,0,63,-31,-31,43,-29,-14,-53,-58,-58
-82,-73,9,78,-46,-31,39,-29,-19,-53,-58,-58
-68,-73,-4,70,-31,-39,39,-29,-19,-53,-58,-63
-48,-73,-24,61,-12,-48,43,-29,-14,-53,-58,-63
-63,-73,-9,68,-26,-41,39,-29,-14,-53,-58,-58
-82,-78,4,80,-43,-36,34,-29,-19,-53,-58,-58
-82,-78,4,80,-43,-36,29,-29,-19,-53,-53,-63
-82,-78,4,80,-43,-36,24,-34,-19,-58,-53,-73
-78,-78,0,78,-39,-39,24,-34,-19,-58,-58,-73
-73,-78,-4,75,-34,-41,24,-29,-19,-58,-58,-73
-73,-78,-4,75,-34,-41,29,-29,-19,-58,-58,-68
-73,-73,0,73,-36,-36,29,-34,-24,-58,-58,-63
-68,-68,0,68,-34,-34,34,-34,-29,-58,-53,-63
-68,-63,4,65,-36,-29,39,-34,-29,-58,-53,-63
-68,-68,0,68,-34,-34,39,-34,-29,-68,-53,-63
-68,-73,-4,70,-31,-39,39,-34,-34,-68,-53,-68
-68,-82,-14,75,-26,-48,43,-34,-34,-68,-53,-68
-68,-92,-24,80,-21,-58,43,-34,-34,-68,-58,-73
-68,-92,-24,80,-21,-58,39,-34,-39,-73,-58,-73
-68,-92,-24,80,-21,-58,34,-34,-39,-73,-58,-73
-73,-97,-24,85,-24,-61,34,-34,-39,-73,-63,-73
-73,-92,-19,82,-26,-56,34,-39,-39,-78,-63,-73
-73,-82,-9,78,-31,-46,34,-39,-43,-78,-63,-73
-73,-82,-9,78,-31,-46,34,-39,-43,-78,-63,-78
-73,-82,-9,78,-31,-46,34,-39,-39,-78,-68,-78
-63,-73,-9,68,-26,-41,34,-39,-39,-82,-73,-78
-73,-87,-14,80,-29,-51,34,-39,-39,-82,-73,-78
-82,-107,-24,95,-29,-65,34,-39,-43,-82,-73,-82
-97,-122,-24,109,-36,-73,34,-39,-48,-82,-73,-82
-107,-131,-24,119,-41,-78,34,-39,-53,-82,-68,-82
-92,-117,-24,104,-34,-70,39,-39,-53,-82,-68,-82
-87,-112,-24,100,-31,-68,39,-39,-53,-82,-68,-82
-87,-112,-24,100,-31,-68,39,-39,-48,-82,-68,-78
-82,-107,-24,95,-29,-65,39,-39,-48,-82,-73,-78
-82,-107,-24,95,-29,-65,39,-43,-53,-87,-73,-82
-82,-107,-24,95,-29,-65,39,-43,-53,-87,-73,-82
-82,-107,-24,95,-29,-65,39,-39,-48,-87,-78,-82
-82,-102,-19,92,-31,-61,39,-39,-43,-82,-78,-82
-78,-112,-34,95,-21,-73,39,-39,-58,-87,-78,-92
-87,-117,-29,102,-29,-73,39,-43,-63,-87,-78,-97
-92,-126,-34,109,-29,-80,39,-43,-58,-102,-82,-92
-102,-131,-29,117,-36,-80,39,-39,-58,-107,-78,-97
