I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-58,-107,-48,82,-4,-78,126,117,9,-107,-156,-156
-58,-107,-48,82,-4,-78,126,112,9,-107,-156,-156
-58,-107,-48,82,-4,-78,126,107,9,-107,-156,-156
-58,-107,-48,82,-4,-78,126,102,4,-107,-156,-156
-58,-107,-48,82,-4,-78,126,97,0,-107,-156,-156
-58,-107,-48,82,-4,-78,126,97,0,-107,-151,-156
-58,-107,-48,82,-4,-78,126,97,0,-107,-146,-156
-58,-107,-48,82,-4,-78,126,97,0,-107,-146,-151
-58,-107,-48,82,-4,-78,126,97,0,-107,-146,-146
-58,-112,-53,85,-2,-82,126,97,0,-107,-146,-146
-58,-117,-58,87,0,-87,126,97,0,-107,-146,-146
-58,-117,-58,87,0,-87,126,92,0,-107,-146,-151
-58,-117,-58,87,0,-87,126,87,0,-107,-146,-156
-63,-117,-53,90,-4,-85,126,87,0,-107,-146,-156
-68,-117,-48,92,-9,-82,126,87,0,-107,-146,-156
-78,-117,-39,97,-19,-78,126,87,0,-107,-146,-156
-87,-117,-29,102,-29,-73,126,87,0,-107,-146,-156
-92,-117,-24,104,-34,-70,126,87,0,-107,-146,-156
-97,-117,-19,107,-39,-68,126,87,0,-107,-146,-156
-97,-112,-14,104,-41,-63,131,82,0,-107,-146,-156
-97,-107,-9,102,-43,-58,136,78,0,-107,-146,-156
-97,-102,-4,100,-46,-53,136,73,-4,-112,-146,-161
-97,-97,0,97,-48,-48,136,68,-9,-117,-146,-165
-97,-97,0,97,-48,-48,136,68,-9,-117,-151,-165
-97,-97,0,97,-48,-48,136,68,-9,-117,-156,-165
-102,-97,4,100,-53,-46,136,68,-9,-117,-156,-165
-107,-97,9,102,-58,-43,136,68,-9,-117,-156,-165
-112,-92,19,102,-65,-36,136,63,-9,-122,-161,-170
-117,-87,29,102,-73,-29,136,58,-9,-126,-165,-175
-117,-82,34,100,-75,-24,136,48,-14,-136,-175,-180
-117,-78,39,97,-78,-19,136,39,-19,-146,-185,-185
-126,-78,48,102,-87,-14,141,34,-24,-151,-190,-190
-136,-78,58,107,-97,-9,146,29,-29,-156,-195,-195
-141,-68,73,104,-107,2,146,24,-39,-165,-204,-204
-146,-58,87,102,-117,14,146,19,-48,-175,-214,-214
-161,-58,102,109,-131,21,146,9,-58,-190,-229,-219
-175,-58,117,117,-146,29,146,0,-68,-204,-244,-224
-185,-58,126,122,-156,34,151,-14,-82,-229,-268,-244
-195,-58,136,126,-165,39,156,-29,-97,-253,-292,-263
-214,-58,156,136,-185,48,156,-48,-117,-278,-317,-283
-234,-58,175,146,-204,58,156,-68,-136,-302,-341,-302
-253,-68,185,161,-219,58,156,-82,-161,-336,-375,-317
-273,-78,195,175,-234,58,156,-97,-185,-370,-409,-331
-292,-87,204,190,-248,58,156,-117,-209,-400,-439,-361
-312,-97,214,204,-263,58,156,-136,-234,-429,-468,-390
-331,-107,224,219,-278,58,151,-156,-253,-458,-502,-409
-351,-117,234,234,-292,58,146,-175,-273,-488,-536,-429
-370,-131,239,251,-305,53,146,-195,-292,-517,-566,-448
-390,-146,244,268,-317,48,146,-214,-312,-546,-595,-468
-405,-151,253,278,-329,51,151,-229,-331,-570,-619,-488
-419,-156,263,287,-341,53,156,-244,-351,-595,-644,-507
-434,-175,258,305,-346,41,156,-253,-366,-614,-663,-522
-448,-195,253,322,-351,29,156,-263,-380,-634,-683,-536
-453,-204,248,329,-351,21,151,-273,-390,-644,-697,-546
-458,-214,244,336,-351,14,146,-283,-400,-653,-712,-556
-458,-214,244,336,-351,14,141,-283,-400,-653,-712,-556
-458,-214,244,336,-351,14,136,-283,-400,-653,-712,-556
-439,-214,224,326,-331,4,136,-278,-390,-644,-697,-546
-419,-214,204,317,-312,-4,136,-273,-380,-634,-683,-536
-405,-214,190,309,-297,-12,131,-263,-366,-605,-653,-512
-390,-214,175,302,-283,-19,126,-253,-351,-575,-624,-488
