I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,-39,-9,34,-9,-24,-9,-9,-9,-9,-29,-9
-29,-34,-4,31,-12,-19,-9,-14,-14,-14,-34,-14
-29,-29,0,29,-14,-14,-9,-19,-19,-19,-39,-19
-29,-24,4,26,-17,-9,-9,-19,-19,-19,-39,-19
-29,-19,9,24,-19,-4,-9,-19,-19,-19,-39,-19
-29,-19,9,24,-19,-4,-9,-19,-19,-19,-39,-19
-29,-19,9,24,-19,-4,-9,-19,-19,-19,-39,-19
-34,-19,14,26,-24,-2,-9,-24,-14,-19,-39,-19
-39,-19,19,29,-29,0,-9,-29,-9,-19,-39,-19
-39,-14,24,26,-31,4,-4,-29,-9,-14,-39,-14
-39,-9,29,24,-34,9,0,-29,-9,-9,-39,-9
-39,-9,29,24,-34,9,0,-24,-4,-9,-39,-9
-39,-9,29,24,-34,9,0,-19,0,-9,-39,-9
-34,-9,24,21,-29,7,0,-19,0,-9,-34,-9
-29,-9,19,19,-24,4,0,-19,0,-9,-29,-9
-14,-14,0,14,-7,-7,0,-19,0,-9,-29,-9
0,-19,-19,9,9,-19,0,-19,0,-9,-29,-9
-29,-24,4,26,-17,-9,4,-9,0,-4,-29,-9
-58,-29,29,43,-43,0,9,0,0,0,-29,-9
-58,-29,29,43,-43,0,9,0,0,0,-29,-9
-58,-29,29,43,-43,0,9,0,0,0,-29,-9
-43,-29,14,36,-29,-7,9,0,0,0,-29,-9
-29,-29,0,29,-14,-14,9,0,0,0,-29,-9
-24,-29,-4,26,-9,-17,4,-4,-4,-9,-39,-19
-19,-29,-9,24,-4,-19,0,-9,-9,-19,-48,-29
-19,-29,-9,24,-4,-19,0,-9,-9,-19,-48,-29
-19,-29,-9,24,-4,-19,0,-9,-9,-19,-48,-29
-43,-29,14,36,-29,-7,0,-9,-9,-9,-39,-24
-68,-29,39,48,-53,4,0,-9,-9,0,-29,-19
-48,-24,24,36,-36,0,0,-9,-9,-9,-29,-19
-29,-19,9,24,-19,-4,0,-9,-9,-19,-29,-19
-29,-19,9,24,-19,-4,-4,-9,-14,-19,-34,-24
-29,-19,9,24,-19,-4,-9,-9,-19,-19,-39,-29
-39,-39,0,39,-19,-19,-9,-14,-24,-29,-43,-29
-48,-58,-9,53,-19,-34,-9,-19,-29,-39,-48,-29
-39,-58,-19,48,-9,-39,-9,-19,-29,-39,-53,-39
-29,-58,-29,43,0,-43,-9,-19,-29,-39,-58,-48
-29,-48,-19,39,-4,-34,-9,-19,-29,-39,-58,-48
-29,-39,-9,34,-9,-24,-9,-19,-29,-39,-58,-48
-29,-39,-9,34,-9,-24,-14,-24,-34,-39,-53,-43
-29,-39,-9,34,-9,-24,-19,-29,-39,-39,-48,-39
-34,-48,-14,41,-9,-31,-19,-29,-39,-34,-43,-39
-39,-58,-19,48,-9,-39,-19,-29,-39,-29,-39,-39
-39,-58,-19,48,-9,-39,-14,-24,-39,-29,-39,-39
-39,-58,-19,48,-9,-39,-9,-19,-39,-29,-39,-39
-39,-58,-19,48,-9,-39,-9,-19,-39,-34,-43,-39
-39,-58,-19,48,-9,-39,-9,-19,-39,-39,-48,-39
-39,-58,-19,48,-9,-39,-9,-19,-39,-39,-48,-39
-39,-58,-19,48,-9,-39,-9,-19,-39,-39,-48,-39
-29,-58,-29,43,0,-43,-9,-19,-39,-39,-48,-39
-19,-58,-39,39,9,-48,-9,-19,-39,-39,-48,-39
-29,-58,-29,43,0,-43,-9,-24,-39,-39,-48,-39
-39,-58,-19,48,-9,-39,-9,-29,-39,-39,-48,-39
-39,-58,-19,48,-9,-39,-9,-29,-39,-39,-53,-39
-39,-58,-19,48,-9,-39,-9,-29,-39,-39,-58,-39
-39,-58,-19,48,-9,-39,-9,-29,-43,-43,-58,-39
-39,-58,-19,48,-9,-39,-9,-29,-48,-48,-58,-39
-48,-63,-14,56,-17,-39,-9,-34,-48,-48,-58,-39
-58,-68,-9,63,-24,-39,-9,-39,-48,-48,-58,-39
-48,-68,-19,58,-14,-43,-9,-39,-48,-48,-58,-39
-39,-68,-29,53,-4,-48,-9,-39,-48,-48,-58,-39
-39,-73,-34,56,-2,-53,-9,-34,-53,-48,-58,-39
-39,-78,-39,58,0,-58,-9,-29,-58,-48,-58,-39
-39,-78,-39,58,0,-58,-9,-29,-58,-53,-63,-43
-39,-78,-39,58,0,-58,-9,-29,-58,-58,-68,-48
-39,-78,-39,58,0,-58,-9,-29,-58,-58,-68,-48
-39,-78,-39,58,0,-58,-9,-29,-58,-58,-68,-48
-34,-78,-43,56,4,-61,-9,-29,-53,-58,-63,-48
-29,-78,-48,53,9,-63,-9,-29,-48,-58,-58,-48
-29,-73,-43,51,7,-58,-4,-29,-48,-58,-58,-48
-29,-68,-39,48,4,-53,0,-29,-48,-58,-58,-48
-34,-68,-34,51,0,-51,0,-29,-53,-58,-58,-48
-39,-68,-29,53,-4,-48,0,-29,-58,-58,-58,-48
-39,-73,-34,56,-2,-53,0,-29,-58,-58,-58,-48
-39,-78,-39,58,0,-58,0,-29,-58,-58,-58,-48
-39,-78,-39,58,0,-58,0,-29,-53,-53,-58,-48
-39,-78,-39,58,0,-58,0,-29,-48,-48,-58,-48
-34,-78,-43,56,4,-61,0,-29,-48,-48,-58,-48
-29,-78,-48,53,9,-63,0,-29,-48,-48,-58,-48
-29,-73,-43,51,7,-58,0,-29,-53,-53,-68,-48
-29,-68,-39,48,4,-53,0,-29,-58,-58,-78,-48
-29,-63,-34,46,2,-48,0,-29,-58,-58,-68,-48
-29,-58,-29,43,0,-43,0,-29,-58,-58,-58,-48
-29,-58,-29,43,0,-43,0,-29,-58,-53,-58,-48
-29,-58,-29,43,0,-43,0,-29,-58,-48,-58,-48
-29,-58,-29,43,0,-43,0,-29,-53,-48,-58,-48
-29,-58,-29,43,0,-43,0,-29,-48,-48,-58,-48
-29,-39,-9,34,-9,-24,4,-29,-34,-34,-43,-29
-29,-19,9,24,-19,-4,9,-29,-19,-19,-29,-9
-29,-19,9,24,-19,-4,9,-24,-19,-19,-29,-9
-29,-19,9,24,-19,-4,9,-19,-19,-19,-29,-9
-29,-19,9,24,-19,-4,9,-9,-19,-19,-34,-19
-29,-19,9,24,-19,-4,9,0,-19,-19,-39,-29
-14,-29,-14,21,0,-21,9,0,-19,-19,-39,-29
0,-39,-39,19,19,-39,9,0,-19,-19,-39,-29
0,-39,-39,19,19,-39,4,0,-19,-19,-39,-29
0,-39,-39,19,19,-39,0,0,-19,-19,-39,-29
-4,-39,-34,21,14,-36,-4,0,-19,-19,-39,-29
-9,-39,-29,24,9,-34,-9,0,-19,-19,-39,-29
-9,-39,-29,24,9,-34,-9,-4,-24,-24,-43,-34
-9,-39,-29,24,9,-34,-9,-9,-29,-29,-48,-39
-4,-63,-58,34,26,-61,-14,-19,-43,-43,-53,-43
0,-87,-87,43,43,-87,-19,-29,-58,-58,-58,-48
0,-87,-87,43,43,-87,-24,-39,-68,-73,-73,-58
-14,-87,-73,51,29,-80,-24,-43,-73,-78,-78,-63
-29,-92,-63,61,17,-78,-24,-53,-82,-82,-82,-68
-29,-97,-68,63,19,-82,-24,-63,-92,-82,-82,-73
-29,-112,-82,70,26,-97,-29,-68,-102,-92,-92,-87
-29,-131,-102,80,36,-117,-29,-63,-107,-102,-102,-97
-29,-165,-136,97,53,-151,-39,-58,-122,-112,-112,-102
-29,-195,-165,112,68,-180,-39,-58,-122,-112,-117,-102
-29,-175,-146,102,58,-161,-39,-63,-117,-102,-117,-97
-39,-141,-102,90,31,-122,-39,-63,-102,-92,-102,-82
