I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,-19,-19,9,9,-19,48,-29,-175,-136,-136,-107
0,-19,-19,9,9,-19,48,-29,-175,-136,-136,-107
0,-19,-19,9,9,-19,48,-29,-175,-136,-136,-107
0,-19,-19,9,9,-19,48,-29,-175,-136,-136,-107
-9,-19,-9,14,0,-14,48,-19,-175,-136,-126,-107
-9,-19,-9,14,0,-14,48,-19,-175,-136,-126,-107
-9,-19,-9,14,0,-14,48,-19,-175,-136,-126,-107
-9,-19,-9,14,0,-14,48,-19,-175,-136,-126,-107
0,-14,-14,7,7,-14,48,-9,-175,-136,-126,-97
0,-9,-9,4,4,-9,48,-9,-175,-136,-126,-97
0,-4,-4,2,2,-4,48,-9,-175,-136,-126,-97
0,0,0,0,0,0,48,-9,-175,-136,-126,-97
0,-9,-9,4,4,-9,48,-9,-175,-136,-126,-107
0,-9,-9,4,4,-9,48,-9,-175,-136,-126,-107
0,-9,-9,4,4,-9,48,-9,-175,-136,-126,-107
0,-9,-9,4,4,-9,48,-9,-175,-136,-126,-107
-4,-9,-4,7,0,-7,48,-9,-175,-136,-126,-97
-9,-9,0,9,-4,-4,48,-9,-175,-136,-126,-97
-14,-9,4,12,-9,-2,48,-9,-175,-136,-126,-97
-19,-9,9,14,-14,0,48,-9,-175,-136,-126,-97
-19,-19,0,19,-9,-9,48,0,-175,-126,-126,-97
-19,-19,0,19,-9,-9,48,0,-175,-126,-126,-97
-19,-19,0,19,-9,-9,48,0,-175,-126,-126,-97
-19,-19,0,19,-9,-9,48,0,-175,-126,-126,-97
-29,-19,9,24,-19,-4,39,0,-175,-117,-126,-107
-29,-19,9,24,-19,-4,39,0,-175,-117,-126,-107
-29,-19,9,24,-19,-4,39,0,-175,-117,-126,-107
-29,-19,9,24,-19,-4,39,0,-175,-117,-126,-107
-39,-19,19,29,-29,0,39,9,-175,-126,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-126,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-126,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-126,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-136,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-136,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-136,-136,-107
-39,-19,19,29,-29,0,39,9,-175,-136,-136,-107
-39,-19,19,29,-29,0,48,19,-175,-126,-136,-107
-39,-19,19,29,-29,0,48,19,-175,-126,-136,-107
-39,-19,19,29,-29,0,48,19,-175,-126,-136,-107
-39,-19,19,29,-29,0,48,19,-175,-126,-136,-107
-48,-19,29,34,-39,4,39,19,-165,-126,-136,-107
-48,-19,29,34,-39,4,39,19,-165,-126,-136,-107
-48,-19,29,34,-39,4,39,19,-165,-126,-136,-107
-48,-19,29,34,-39,4,39,19,-165,-126,-136,-107
-48,-19,29,34,-39,4,39,19,-175,-126,-136,-117
-48,-19,29,34,-39,4,39,19,-175,-126,-136,-117
-48,-19,29,34,-39,4,39,19,-175,-126,-136,-117
-48,-19,29,34,-39,4,39,19,-175,-126,-136,-117
-58,-19,39,39,-48,9,29,29,-175,-117,-136,-107
-58,-19,39,39,-48,9,29,29,-175,-117,-136,-107
-58,-19,39,39,-48,9,29,29,-175,-117,-136,-107
-58,-19,39,39,-48,9,29,29,-175,-117,-136,-107
-68,-29,39,48,-53,4,29,29,-175,-126,-136,-117
-68,-29,39,48,-53,4,29,29,-175,-126,-136,-117
-68,-29,39,48,-53,4,29,29,-175,-126,-136,-117
-68,-29,39,48,-53,4,29,29,-175,-126,-136,-117
-78,-19,58,48,-68,19,39,39,-165,-126,-136,-117
-78,-19,58,48,-68,19,39,39,-165,-126,-136,-117
-78,-19,58,48,-68,19,39,39,-165,-126,-136,-117
-78,-19,58,48,-68,19,39,39,-165,-126,-136,-117
-78,-14,63,46,-70,24,48,53,-161,-122,-126,-107
-78,-9,68,43,-73,29,48,58,-156,-117,-126,-107
-78,-4,73,41,-75,34,48,63,-151,-112,-126,-107
-78,0,78,39,-78,39,48,68,-146,-107,-126,-107
-68,4,73,31,-70,39,48,78,-141,-97,-117,-97
-68,14,82,26,-75,48,48,78,-136,-92,-117,-92
-68,24,92,21,-80,58,48,82,-126,-87,-112,-92
-68,29,97,19,-82,63,53,82,-117,-82,-112,-82
-78,34,112,21,-95,73,58,82,-112,-78,-107,-82
-78,39,117,19,-97,78,58,87,-112,-73,-102,-87
