I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
0,87,87,-43,-43,87,0,-19,58,58,58,48
0,87,87,-43,-43,87,0,-19,58,58,58,48
0,87,87,-43,-43,87,0,-19,58,58,58,48
0,87,87,-43,-43,87,0,-19,58,58,58,48
0,87,87,-43,-43,87,-4,-24,58,58,48,48
0,87,87,-43,-43,87,-14,-29,58,58,48,48
0,87,87,-43,-43,87,-24,-39,58,58,48,48
0,87,87,-43,-43,87,-29,-43,58,58,48,48
-14,78,92,-31,-53,85,-24,-53,43,58,48,48
-14,73,87,-29,-51,80,-29,-53,39,48,48,48
-14,73,87,-29,-51,80,-29,-53,39,48,48,48
-14,68,82,-26,-48,75,-29,-58,39,48,48,48
-14,68,82,-26,-48,75,-29,-58,29,43,43,39
-14,58,73,-21,-43,65,-34,-58,29,43,43,39
-14,58,73,-21,-43,65,-34,-58,24,43,39,34
-14,53,68,-19,-41,61,-34,-58,24,39,39,34
-14,53,68,-19,-41,61,-24,-48,19,39,34,43
-14,48,63,-17,-39,56,-24,-48,19,34,29,39
-14,43,58,-14,-36,51,-24,-48,14,34,29,39
-14,39,53,-12,-34,46,-24,-43,14,34,29,29
-14,43,58,-14,-36,51,-24,-43,14,34,29,29
-14,43,58,-14,-36,51,-24,-43,14,29,29,29
-24,39,63,-7,-43,51,-24,-43,14,29,19,24
-24,34,58,-4,-41,46,-19,-43,14,29,19,24
-29,19,48,4,-39,34,-4,-53,9,19,24,24
-29,14,43,7,-36,29,-4,-53,9,19,24,19
-34,4,39,14,-36,21,-4,-53,0,14,19,14
-34,0,34,17,-34,17,-4,-53,0,9,14,14
-39,-4,34,21,-36,14,-4,-53,9,9,14,9
-43,-9,34,26,-39,12,0,-53,9,4,9,4
-43,-24,19,34,-31,-2,0,-53,0,4,9,4
-43,-24,19,34,-31,-2,0,-53,-4,0,4,0
-43,-29,14,36,-29,-7,-9,-58,-14,-4,0,-4
-43,-34,9,39,-26,-12,-9,-58,-19,-9,-4,-9
-43,-39,4,41,-24,-17,-9,-53,-24,-14,-9,-14
-43,-48,-4,46,-19,-26,-9,-53,-24,-19,-14,-19
-43,-53,-9,48,-17,-31,-19,-43,-24,-29,-24,-19
-43,-53,-9,48,-17,-31,-19,-43,-24,-34,-24,-24
-43,-58,-14,51,-14,-36,-14,-43,-29,-34,-29,-29
-43,-63,-19,53,-12,-41,-14,-43,-29,-34,-29,-29
-48,-68,-19,58,-14,-43,-14,-48,-34,-34,-29,-29
-48,-68,-19,58,-14,-43,-14,-48,-34,-34,-29,-29
-48,-68,-19,58,-14,-43,-14,-48,-34,-34,-29,-29
-53,-73,-19,63,-17,-46,-14,-43,-34,-34,-29,-29
-63,-82,-19,73,-21,-51,-14,-53,-34,-39,-34,-29
-63,-82,-19,73,-21,-51,-14,-53,-34,-39,-34,-34
-63,-82,-19,73,-21,-51,-14,-53,-34,-39,-39,-34
-63,-82,-19,73,-21,-51,-9,-53,-34,-43,-39,-34
-63,-82,-19,73,-21,-51,4,-53,-34,-34,-39,-34
-63,-82,-19,73,-21,-51,4,-53,-39,-34,-39,-34
-63,-82,-19,73,-21,-51,0,-53,-39,-34,-39,-39
-63,-87,-24,75,-19,-56,0,-53,-39,-34,-39,-39
-63,-78,-14,70,-24,-46,0,-53,-29,-34,-39,-39
-63,-78,-14,70,-24,-46,0,-53,-29,-34,-39,-39
-63,-78,-14,70,-24,-46,0,-53,-29,-34,-39,-39
-63,-78,-14,70,-24,-46,0,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,0,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,0,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,0,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,4,-53,-29,-34,-39,-39
-43,-68,-24,56,-9,-46,-4,-53,-29,-34,-29,-29
-43,-68,-24,56,-9,-46,-4,-53,-29,-34,-29,-29
-48,-68,-19,58,-14,-43,-4,-53,-29,-34,-29,-29
-48,-68,-19,58,-14,-43,-4,-53,-29,-34,-29,-29
-58,-68,-9,63,-24,-39,-4,-53,-29,-34,-29,-29
-53,-68,-14,61,-19,-41,-4,-53,-29,-34,-29,-29
-53,-68,-14,61,-19,-41,-4,-53,-29,-34,-29,-29
-53,-68,-14,61,-19,-41,-4,-53,-29,-34,-29,-29
-53,-78,-24,65,-14,-51,-4,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,-4,-53,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,-4,-58,-29,-34,-39,-39
-53,-78,-24,65,-14,-51,-4,-58,-29,-34,-39,-39
-58,-78,-19,68,-19,-48,4,-58,-34,-43,-39,-39
-58,-78,-19,68,-19,-48,4,-58,-34,-43,-39,-39
-53,-78,-24,65,-14,-51,4,-58,-34,-48,-39,-39
-53,-78,-24,65,-14,-51,4,-58,-34,-48,-39,-39
-53,-78,-24,65,-14,-51,4,-48,-34,-43,-39,-39
-53,-73,-19,63,-17,-46,14,-43,-34,-34,-39,-39
-73,-73,0,73,-36,-36,19,-53,-29,-29,-39,-39
-82,-73,9,78,-46,-31,24,-68,-19,-29,-29,-39
-117,-73,43,95,-80,-14,39,-87,-14,-24,-29,-39
-141,-82,58,112,-100,-12,43,-97,0,-24,-39,-43
-165,-97,68,131,-117,-14,53,-117,4,-24,-39,-58
-195,-117,78,156,-136,-19,78,-136,14,-24,-39,-53
-234,-126,107,180,-170,-9,102,-151,9,-24,-43,-63
-253,-136,117,195,-185,-9,126,-151,14,-24,-43,-73
-258,-136,122,197,-190,-7,136,-146,29,-24,-43,-73
-258,-136,122,197,-190,-7,156,-112,48,-14,-34,-78
-244,-126,117,185,-180,-4,165,-63,48,4,-43,-78
-195,-126,68,161,-131,-29,161,14,43,0,-29,-68
-112,-117,-4,114,-53,-61,122,107,34,9,-34,-58
-14,-73,-58,43,21,-65,68,209,14,9,-24,-43
122,4,-117,-63,119,-56,-14,297,9,43,19,19
287,146,-141,-217,214,2,-136,385,24,112,112,112
453,326,-126,-390,290,100,-287,463,48,204,219,239
614,473,-141,-544,378,165,-444,488,43,248,283,326
736,531,-204,-634,470,163,-561,468,-19,214,292,361
790,463,-326,-627,558,68,-629,409,-131,87,204,322
795,253,-541,-524,668,-143,-663,322,-302,-122,14,165
766,-24,-790,-370,778,-407,-673,209,-483,-341,-195,-14
707,-234,-941,-236,824,-588,-673,53,-624,-497,-341,-136
619,-346,-966,-136,793,-656,-663,-117,-697,-580,-419,-209
517,-424,-941,-46,729,-683,-634,-258,-732,-624,-453,-248
434,-463,-897,14,666,-680,-605,-326,-732,-624,-458,-273
366,-463,-829,48,597,-646,-556,-331,-702,-605,-448,-273
326,-463,-790,68,558,-627,-497,-307,-658,-570,-434,-273
273,-463,-736,95,505,-600,-444,-278,-595,-536,-414,-263
219,-419,-639,100,429,-529,-366,-244,-527,-478,-375,-248
165,-346,-512,90,339,-429,-292,-195,-429,-385,-307,-195
136,-287,-424,75,280,-356,-229,-161,-346,-312,-244,-151
97,-244,-341,73,219,-292,-175,-131,-283,-253,-195,-112
63,-195,-258,65,161,-226,-131,-122,-229,-195,-156,-87
29,-170,-200,70,114,-185,-87,-107,-190,-161,-122,-78
4,-146,-151,70,78,-148,-53,-87,-161,-136,-107,-73
-4,-141,-136,73,65,-139,-39,-82,-126,-122,-102,-68
-14,-122,-107,68,46,-114,-9,-63,-102,-107,-97,-73
-24,-107,-82,65,29,-95,0,-63,-78,-87,-82,-68
-34,-97,-63,65,14,-80,19,-58,-48,-68,-68,-53
-39,-87,-48,63,4,-68,24,-39,-48,-58,-53,-34
-39,-78,-39,58,0,-58,24,-29,-39,-48,-39,-24
-39,-78,-39,58,0,-58,24,-24,-48,-43,-48,-34
-39,-78,-39,58,0,-58,24,-24,-48,-43,-48,-34
-39,-78,-39,58,0,-58,24,-19,-43,-43,-48,-39
-43,-73,-29,58,-7,-51,24,-14,-34,-43,-48,-39
-48,-73,-24,61,-12,-48,24,-24,-29,-43,-48,-39
-53,-78,-24,65,-14,-51,24,-24,-19,-43,-48,-39
-58,-78,-19,68,-19,-48,29,-14,-19,-43,-48,-39
-58,-78,-19,68,-19,-48,29,-14,-24,-34,-43,-39
-58,-87,-29,73,-14,-58,29,-14,-34,-24,-34,-29
-63,-87,-24,75,-19,-56,29,-14,-34,-24,-29,-29
-68,-78,-9,73,-29,-43,29,-24,-29,-24,-29,-29
-73,-78,-4,75,-34,-41,29,-29,-29,-24,-29,-29
-82,-78,4,80,-43,-36,29,-34,-19,-39,-39,-39
-82,-82,0,82,-41,-41,39,-34,-14,-39,-43,-39
