I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-136,-117,19,126,-78,-48,146,87,48,-78,-126,-146
-141,-107,34,124,-87,-36,151,87,53,-73,-117,-146
-146,-97,48,122,-97,-24,156,87,58,-68,-107,-146
-146,-87,58,117,-102,-14,165,87,63,-58,-107,-141
-146,-78,68,112,-107,-4,175,87,68,-48,-107,-136
-146,-78,68,112,-107,-4,175,87,68,-48,-107,-136
-146,-78,68,112,-107,-4,175,87,68,-48,-107,-136
-151,-73,78,112,-114,2,185,87,68,-48,-107,-136
-156,-68,87,112,-122,9,195,87,68,-48,-107,-136
-156,-53,102,104,-129,24,195,97,73,-43,-102,-141
-156,-39,117,97,-136,39,195,107,78,-39,-97,-146
-185,-48,136,117,-161,43,195,117,92,-29,-97,-151
-214,-58,156,136,-185,48,195,126,107,-19,-97,-156
-214,-58,156,136,-185,48,204,126,112,-19,-97,-156
-214,-58,156,136,-185,48,214,126,117,-19,-97,-156
-214,-53,161,134,-187,53,224,136,131,-4,-82,-146
-214,-48,165,131,-190,58,234,146,146,9,-68,-136
-224,-34,190,129,-207,78,234,151,146,14,-68,-136
-234,-19,214,126,-224,97,234,156,146,19,-68,-136
-244,-9,234,126,-239,112,248,161,156,19,-68,-136
-253,0,253,126,-253,126,263,165,165,19,-68,-136
-263,9,273,126,-268,141,273,170,175,19,-68,-136
-273,19,292,126,-283,156,283,175,185,19,-68,-136
-273,29,302,122,-287,165,292,180,190,39,-58,-126
-273,39,312,117,-292,175,302,185,195,58,-48,-117
-278,53,331,112,-305,192,307,195,200,63,-39,-112
-283,68,351,107,-317,209,312,204,204,68,-29,-107
-287,82,370,102,-329,226,312,204,214,73,-24,-107
-292,97,390,97,-341,244,312,204,224,78,-19,-107
-292,112,405,90,-348,258,312,204,229,87,-14,-97
-292,126,419,82,-356,273,312,204,234,97,-9,-87
-292,141,434,75,-363,287,312,204,239,117,14,-68
-292,156,448,68,-370,302,312,204,244,136,39,-48
-292,175,468,58,-380,322,307,204,258,151,53,-34
-292,195,488,48,-390,341,302,204,273,165,68,-19
-273,204,478,34,-375,341,287,204,273,165,73,-4
-253,214,468,19,-361,341,273,204,273,165,78,9
-239,214,453,12,-346,334,253,190,273,180,102,29
-224,214,439,4,-331,326,234,175,273,195,126,48
-209,219,429,-4,-319,324,219,175,278,200,141,68
-195,224,419,-14,-307,322,204,175,283,204,156,87
-161,224,385,-31,-273,305,180,175,292,204,156,92
-126,224,351,-48,-239,287,156,175,302,204,156,97
-117,214,331,-48,-224,273,146,175,302,209,161,102
-107,204,312,-48,-209,258,136,175,302,214,165,107
-82,195,278,-56,-180,236,112,165,302,214,165,112
-58,185,244,-63,-151,214,87,156,302,214,165,117
-34,165,200,-65,-117,183,68,151,283,204,165,117
-9,146,156,-68,-82,151,48,146,263,195,165,117
4,126,122,-65,-58,124,43,136,248,180,151,112
19,107,87,-63,-34,97,39,126,234,165,136,107
39,97,58,-68,-9,78,29,117,214,156,131,102
58,87,29,-73,14,58,19,107,195,146,126,97
48,73,24,-61,12,48,14,97,180,131,112,82
39,58,19,-48,9,39,9,87,165,117,97,68
39,34,-4,-36,21,14,-4,82,151,102,82,63
39,9,-29,-24,34,-9,-19,78,136,87,68,58
43,4,-39,-24,41,-17,-19,73,131,78,63,53
48,0,-48,-24,48,-24,-19,68,126,68,58,48
48,0,-48,-24,48,-24,-19,63,107,63,48,34
48,0,-48,-24,48,-24,-19,58,87,58,39,19
48,0,-48,-24,48,-24,-19,58,82,53,39,14
48,0,-48,-24,48,-24,-19,58,78,48,39,9
48,-4,-53,-21,51,-29,-19,58,73,39,29,4
48,-9,-58,-19,53,-34,-19,58,68,29,19,0
48,-9,-58,-19,53,-34,-19,58,68,29,19,0
48,-9,-58,-19,53,-34,-19,58,68,29,19,0
43,-19,-63,-12,53,-41,-19,53,58,19,14,0
39,-29,-68,-4,53,-48,-19,48,48,9,9,0
39,-29,-68,-4,53,-48,-19,43,39,4,4,-4
39,-29,-68,-4,53,-48,-19,39,29,0,0,-9
34,-29,-63,-2,48,-46,-9,39,29,0,0,-9
29,-29,-58,0,43,-43,0,39,29,0,0,-9
24,-34,-58,4,41,-46,0,34,29,0,0,-9
19,-39,-58,9,39,-48,0,29,29,0,0,-9
19,-39,-58,9,39,-48,0,29,29,0,0,-9
19,-39,-58,9,39,-48,0,29,29,0,0,-9
19,-29,-48,4,34,-39,0,29,29,0,0,-9
19,-19,-39,0,29,-29,0,29,29,0,0,-9
24,-19,-43,-2,34,-31,0,29,29,-4,-4,-14
29,-19,-48,-4,39,-34,0,29,29,-9,-9,-19
29,-24,-53,-2,41,-39,0,29,29,-9,-14,-24
29,-29,-58,0,43,-43,0,29,29,-9,-19,-29
24,-29,-53,2,39,-41,4,24,29,-4,-19,-29
19,-29,-48,4,34,-39,9,19,29,0,-19,-29
19,-29,-48,4,34,-39,14,19,29,4,-14,-24
19,-29,-48,4,34,-39,19,19,29,9,-9,-19
4,-34,-39,14,21,-36,24,34,43,9,-9,-19
-9,-39,-29,24,9,-34,29,48,58,9,-9,-19
-9,-39,-29,24,9,-34,29,53,58,9,-9,-24
-9,-39,-29,24,9,-34,29,58,58,9,-9,-29
-4,-39,-34,21,14,-36,19,58,58,9,-9,-29
0,-39,-39,19,19,-39,9,58,58,9,-9,-29
0,-39,-39,19,19,-39,9,58,63,9,-9,-24
0,-39,-39,19,19,-39,9,58,68,9,-9,-19
0,-39,-39,19,19,-39,19,58,73,9,-9,-19
0,-39,-39,19,19,-39,29,58,78,9,-9,-19
0,-39,-39,19,19,-39,29,58,78,9,-9,-29
0,-39,-39,19,19,-39,29,58,78,9,-9,-39
-4,-39,-34,21,14,-36,29,58,78,9,-9,-39
-9,-39,-29,24,9,-34,29,58,78,9,-9,-39
-9,-39,-29,24,9,-34,29,58,73,14,-9,-34
-9,-39,-29,24,9,-34,29,58,68,19,-9,-29
-4,-34,-29,19,12,-31,29,58,68,19,-9,-29
0,-29,-29,14,14,-29,29,58,68,19,-9,-29
9,-29,-39,9,24,-34,24,53,63,14,-14,-34
19,-29,-48,4,34,-39,19,48,58,9,-19,-39
9,-34,-43,12,26,-39,19,43,58,9,-19,-39
0,-39,-39,19,19,-39,19,39,58,9,-19,-39
0,-39,-39,19,19,-39,19,39,58,9,-19,-39
0,-39,-39,19,19,-39,19,39,58,9,-19,-39
4,-39,-43,17,24,-41,19,39,58,9,-19,-39
9,-39,-48,14,29,-43,19,39,58,9,-19,-39
9,-39,-48,14,29,-43,19,39,58,9,-19,-39
9,-39,-48,14,29,-43,19,39,58,9,-19,-39
4,-39,-43,17,24,-41,19,39,58,9,-14,-34
0,-39,-39,19,19,-39,19,39,58,9,-9,-29
0,-43,-43,21,21,-43,19,39,58,9,-9,-29
0,-48,-48,24,24,-48,19,39,58,9,-9,-29
0,-48,-48,24,24,-48,19,39,53,0,-14,-34
0,-48,-48,24,24,-48,19,39,48,-9,-19,-39
