I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-19,-48,-29,34,4,-39,-9,-39,-126,-126,-87,-58
-24,-48,-24,36,0,-36,0,-39,-126,-126,-87,-63
-29,-48,-19,39,-4,-34,9,-39,-126,-126,-87,-68
-43,-48,-4,46,-19,-26,9,-34,-122,-122,-82,-68
-58,-48,9,53,-34,-19,9,-29,-117,-117,-78,-68
-48,-48,0,48,-24,-24,9,-29,-117,-117,-78,-73
-39,-48,-9,43,-14,-29,9,-29,-117,-117,-78,-78
-39,-48,-9,43,-14,-29,9,-43,-117,-122,-87,-78
-39,-48,-9,43,-14,-29,9,-58,-117,-126,-97,-78
-39,-48,-9,43,-14,-29,9,-58,-122,-131,-107,-78
-39,-48,-9,43,-14,-29,9,-58,-126,-136,-117,-78
-39,-53,-14,46,-12,-34,9,-34,-126,-136,-107,-78
-39,-58,-19,48,-9,-39,9,-9,-126,-136,-97,-78
-48,-58,-9,53,-19,-34,9,-9,-117,-122,-87,-73
-58,-58,0,58,-29,-29,9,-9,-107,-107,-78,-68
-68,-58,9,63,-39,-24,14,-19,-117,-117,-87,-68
-78,-58,19,68,-48,-19,19,-29,-126,-126,-97,-68
-68,-58,9,63,-39,-24,19,-29,-126,-126,-97,-78
-58,-58,0,58,-29,-29,19,-29,-126,-126,-97,-87
-53,-58,-4,56,-24,-31,19,-34,-126,-126,-97,-87
-48,-58,-9,53,-19,-34,19,-39,-126,-126,-97,-87
-48,-58,-9,53,-19,-34,19,-48,-126,-136,-107,-87
-48,-58,-9,53,-19,-34,19,-58,-126,-146,-117,-87
-53,-58,-4,56,-24,-31,9,-43,-126,-131,-107,-82
-58,-58,0,58,-29,-29,0,-29,-126,-117,-97,-78
-58,-63,-4,61,-26,-34,0,-29,-131,-126,-97,-78
-58,-68,-9,63,-24,-39,0,-29,-136,-136,-97,-78
-53,-68,-14,61,-19,-41,4,-34,-146,-146,-102,-78
-48,-68,-19,58,-14,-43,9,-39,-156,-156,-107,-78
-48,-73,-24,61,-12,-48,9,-39,-156,-156,-112,-87
-48,-78,-29,63,-9,-53,9,-39,-156,-156,-117,-97
-48,-78,-29,63,-9,-53,9,-43,-156,-156,-117,-97
-48,-78,-29,63,-9,-53,9,-48,-156,-156,-117,-97
-48,-78,-29,63,-9,-53,9,-48,-156,-156,-117,-92
-48,-78,-29,63,-9,-53,9,-48,-156,-156,-117,-87
-53,-78,-24,65,-14,-51,9,-43,-156,-146,-112,-87
-58,-78,-19,68,-19,-48,9,-39,-156,-136,-107,-87
-58,-68,-9,63,-24,-39,9,-39,-156,-136,-102,-82
-58,-58,0,58,-29,-29,9,-39,-156,-136,-97,-78
-53,-58,-4,56,-24,-31,4,-39,-156,-141,-97,-78
-48,-58,-9,53,-19,-34,0,-39,-156,-146,-97,-78
-48,-68,-19,58,-14,-43,0,-53,-165,-156,-107,-82
-48,-78,-29,63,-9,-53,0,-68,-175,-165,-117,-87
-48,-78,-29,63,-9,-53,4,-58,-175,-165,-117,-87
-48,-78,-29,63,-9,-53,9,-48,-175,-165,-117,-87
-48,-78,-29,63,-9,-53,9,-43,-175,-165,-117,-87
-48,-78,-29,63,-9,-53,9,-39,-175,-165,-117,-87
-48,-78,-29,63,-9,-53,9,-39,-170,-165,-117,-87
-48,-78,-29,63,-9,-53,9,-39,-165,-165,-117,-87
-58,-78,-19,68,-19,-48,9,-39,-165,-161,-117,-87
-68,-78,-9,73,-29,-43,9,-39,-165,-156,-117,-87
-58,-68,-9,63,-24,-39,4,-43,-170,-156,-117,-87
-48,-58,-9,53,-19,-34,0,-48,-175,-156,-117,-87
-48,-58,-9,53,-19,-34,0,-48,-175,-165,-117,-87
-48,-58,-9,53,-19,-34,0,-48,-175,-175,-117,-87
-53,-68,-14,61,-19,-41,0,-48,-175,-175,-117,-87
-58,-78,-19,68,-19,-48,0,-48,-175,-175,-117,-87
-58,-78,-19,68,-19,-48,4,-48,-175,-170,-117,-87
-58,-78,-19,68,-19,-48,9,-48,-175,-165,-117,-87
-53,-73,-19,63,-17,-46,9,-48,-175,-165,-122,-87
-48,-68,-19,58,-14,-43,9,-48,-175,-165,-126,-87
-48,-63,-14,56,-17,-39,9,-48,-175,-165,-126,-92
-48,-58,-9,53,-19,-34,9,-48,-175,-165,-126,-97
-58,-58,0,58,-29,-29,9,-48,-175,-165,-126,-97
-68,-58,9,63,-39,-24,9,-48,-175,-165,-126,-97
-58,-63,-4,61,-26,-34,9,-48,-180,-170,-131,-97
-48,-68,-19,58,-14,-43,9,-48,-185,-175,-136,-97
-48,-68,-19,58,-14,-43,9,-48,-185,-175,-136,-97
-48,-68,-19,58,-14,-43,9,-48,-185,-175,-136,-97
-48,-68,-19,58,-14,-43,4,-48,-180,-170,-126,-87
-48,-68,-19,58,-14,-43,0,-48,-175,-165,-117,-78
-58,-68,-9,63,-24,-39,0,-48,-175,-165,-117,-78
-68,-68,0,68,-34,-34,0,-48,-175,-165,-117,-78
-58,-68,-9,63,-24,-39,0,-48,-180,-170,-122,-87
-48,-68,-19,58,-14,-43,0,-48,-185,-175,-126,-97
-48,-68,-19,58,-14,-43,0,-43,-185,-175,-126,-97
-48,-68,-19,58,-14,-43,0,-39,-185,-175,-126,-97
-48,-68,-19,58,-14,-43,0,-39,-180,-170,-126,-92
-48,-68,-19,58,-14,-43,0,-39,-175,-165,-126,-87
-53,-68,-14,61,-19,-41,0,-48,-175,-165,-126,-87
-58,-68,-9,63,-24,-39,0,-58,-175,-165,-126,-87
-58,-68,-9,63,-24,-39,0,-58,-175,-170,-126,-87
-58,-68,-9,63,-24,-39,0,-58,-175,-175,-126,-87
-58,-68,-9,63,-24,-39,0,-48,-180,-175,-126,-92
-58,-68,-9,63,-24,-39,0,-39,-185,-175,-126,-97
