I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,-48,0,48,-24,-24,195,419,136,-19,-29,-39
-43,-39,4,41,-24,-17,209,458,151,-14,-29,-39
-39,-29,9,34,-24,-9,224,497,165,-9,-29,-39
-34,-29,4,31,-19,-12,244,527,180,-4,-29,-39
-29,-29,0,29,-14,-14,263,556,195,0,-29,-39
-29,-24,4,26,-17,-9,268,580,195,0,-24,-29
-29,-19,9,24,-19,-4,273,605,195,0,-19,-19
-19,-9,9,14,-14,0,278,614,195,-4,-19,-19
-9,0,9,4,-9,4,283,624,195,-9,-19,-19
-9,4,14,2,-12,9,283,624,190,-14,-19,-19
-9,9,19,0,-14,14,283,624,185,-19,-19,-19
-9,9,19,0,-14,14,278,619,165,-29,-24,-19
-9,9,19,0,-14,14,273,614,146,-39,-29,-19
-4,14,19,-4,-12,17,263,590,126,-48,-34,-19
0,19,19,-9,-9,19,253,566,107,-58,-39,-19
4,19,14,-12,-4,17,244,546,92,-68,-43,-19
9,19,9,-14,0,14,234,527,78,-78,-48,-19
9,19,9,-14,0,14,224,497,63,-82,-48,-19
9,19,9,-14,0,14,214,468,48,-87,-48,-19
-4,4,9,0,-7,7,190,424,34,-97,-58,-29
-19,-9,9,14,-14,0,165,380,19,-107,-68,-39
-19,-14,4,17,-12,-4,151,346,0,-107,-68,-39
-19,-19,0,19,-9,-9,136,312,-19,-107,-68,-39
-19,-19,0,19,-9,-9,122,273,-24,-107,-63,-39
-19,-19,0,19,-9,-9,107,234,-29,-107,-58,-39
-19,-24,-4,21,-7,-14,92,200,-29,-102,-58,-39
-19,-29,-9,24,-4,-19,78,165,-29,-97,-58,-39
-24,-29,-4,26,-9,-17,63,131,-34,-82,-53,-39
-29,-29,0,29,-14,-14,48,97,-39,-68,-48,-39
-29,-29,0,29,-14,-14,29,68,-39,-63,-43,-39
-29,-29,0,29,-14,-14,9,39,-39,-58,-39,-39
-29,-24,4,26,-17,-9,9,24,-34,-43,-24,-34
-29,-19,9,24,-19,-4,9,9,-29,-29,-9,-29
-34,-19,14,26,-24,-2,0,-9,-29,-19,-9,-29
-39,-19,19,29,-29,0,-9,-29,-29,-9,-9,-29
-63,-39,24,51,-43,-7,-19,-39,-29,-4,-9,-29
-87,-58,29,73,-58,-14,-29,-48,-29,0,-9,-29
-87,-58,29,73,-58,-14,-29,-58,-29,0,-9,-29
-87,-58,29,73,-58,-14,-29,-68,-29,0,-9,-29
-82,-58,24,70,-53,-17,-29,-73,-29,4,-4,-29
-78,-58,19,68,-48,-19,-29,-78,-29,9,0,-29
-63,-43,19,53,-41,-12,-29,-78,-19,19,4,-24
-48,-29,19,39,-34,-4,-29,-78,-9,29,9,-19
-4,14,19,-4,-12,17,-14,-58,9,39,29,0
39,58,19,-48,9,39,0,-39,29,48,48,19
-34,-9,24,21,-29,7,-19,-58,4,29,19,-4
-107,-78,29,92,-68,-24,-39,-78,-19,9,-9,-29
-107,-87,19,97,-63,-34,-39,-78,-19,9,-9,-29
-107,-97,9,102,-58,-43,-39,-78,-19,9,-9,-29
-102,-82,19,92,-61,-31,-39,-73,-14,14,-4,-29
-97,-68,29,82,-63,-19,-39,-68,-9,19,0,-29
-97,-68,29,82,-63,-19,-39,-68,-9,19,0,-24
-97,-68,29,82,-63,-19,-39,-68,-9,19,0,-19
-82,-58,24,70,-53,-17,-34,-68,-9,19,0,-19
-68,-48,19,58,-43,-14,-29,-68,-9,19,0,-19
-68,-43,24,56,-46,-9,-29,-63,-4,19,4,-19
-68,-39,29,53,-48,-4,-29,-58,0,19,9,-19
-58,-39,19,48,-39,-9,-24,-58,0,24,9,-19
-48,-39,9,43,-29,-14,-19,-58,0,29,9,-19
-24,-9,14,17,-19,2,-19,-48,9,39,24,-9
0,19,19,-9,-9,19,-19,-39,19,48,39,0
-48,-24,24,36,-36,0,-29,-58,0,29,19,-14
-97,-68,29,82,-63,-19,-39,-78,-19,9,0,-29
-107,-82,24,95,-65,-29,-39,-78,-19,9,0,-29
-117,-97,19,107,-68,-39,-39,-78,-19,9,0,-29
-97,-78,19,87,-58,-29,-34,-73,-19,14,0,-29
-78,-58,19,68,-48,-19,-29,-68,-19,19,0,-29
-73,-58,14,65,-43,-21,-29,-68,-14,19,4,-29
-68,-58,9,63,-39,-24,-29,-68,-9,19,9,-29
-58,-43,14,51,-36,-14,-29,-68,-9,19,9,-29
-48,-29,19,39,-34,-4,-29,-68,-9,19,9,-29
-68,-43,24,56,-46,-9,-29,-73,-14,14,4,-29
-87,-58,29,73,-58,-14,-29,-78,-19,9,0,-29
-73,-48,24,61,-48,-12,-29,-78,-19,9,0,-24
-58,-39,19,48,-39,-9,-29,-78,-19,9,0,-19
0,24,24,-12,-12,24,-9,-53,0,29,24,0
58,87,29,-73,14,58,9,-29,19,48,48,19
-24,9,34,7,-29,21,-24,-68,-14,14,14,-14
-107,-68,39,87,-73,-14,-58,-107,-48,-19,-19,-48
-126,-97,29,112,-78,-34,-58,-107,-48,-19,-19,-48
-146,-126,19,136,-82,-53,-58,-107,-48,-19,-19,-48
-122,-97,24,109,-73,-36,-48,-102,-43,-14,-14,-39
-97,-68,29,82,-63,-19,-39,-97,-39,-9,-9,-29
-82,-48,34,65,-58,-7,-34,-87,-39,-4,-4,-24
-68,-29,39,48,-53,4,-29,-78,-39,0,0,-19
-58,-4,53,31,-56,24,-24,-73,-19,14,14,-9
-48,19,68,14,-58,43,-19,-68,0,29,29,0
-48,34,82,7,-65,58,-14,-63,4,34,29,4
-48,48,97,0,-73,73,-9,-58,9,39,29,9
-58,48,107,4,-82,78,-9,-58,9,39,29,9
-63,43,107,9,-85,75,-9,-58,9,39,29,4
-73,43,117,14,-95,80,-9,-58,9,39,29,4
-73,34,107,19,-90,70,-9,-58,9,39,29,4
-63,53,117,4,-90,85,-9,-58,9,39,34,9
-43,92,136,-24,-90,114,-14,-58,19,53,48,24
-29,117,146,-43,-87,131,-39,-63,19,63,53,29
-9,117,126,-53,-68,122,-73,-73,19,63,63,39
0,117,117,-58,-58,117,-112,-112,4,58,68,43
34,117,82,-75,-24,100,-131,-122,0,58,78,58
63,126,63,-95,0,95,-151,-131,0,63,82,68
97,141,43,-119,26,92,-151,-122,4,78,97,92
82,112,29,-97,26,70,-146,-122,4,78,97,87
63,53,-9,-58,36,21,-146,-126,-4,63,73,68
48,34,-14,-41,31,9,-141,-136,-24,43,53,53
39,39,0,-39,19,19,-122,-136,-24,43,63,53
53,73,19,-63,17,46,-107,-122,-19,48,63,58
58,92,34,-75,12,63,-87,-117,-19,53,63,48
-19,24,43,-2,-31,34,-68,-122,-34,29,34,14
-82,-53,29,68,-56,-12,-53,-122,-53,0,0,-14
-73,-58,14,65,-43,-21,-48,-131,-63,-14,-9,-29
-53,-43,9,48,-31,-17,-48,-131,-68,-14,-9,-29
-73,-53,19,63,-46,-17,-48,-136,-73,-24,-19,-43
-97,-78,19,87,-58,-29,-48,-136,-73,-34,-34,-58
-122,-102,19,112,-70,-41,-48,-136,-73,-34,-34,-58
-136,-117,19,126,-78,-48,-53,-136,-73,-34,-34,-63
-112,-97,14,104,-63,-41,-48,-136,-73,-34,-34,-58
-87,-78,9,82,-48,-34,-48,-136,-73,-34,-34,-53
-87,-78,9,82,-48,-34,-43,-131,-68,-29,-29,-53
-87,-82,4,85,-46,-39,-34,-126,-63,-24,-24,-53
-92,-82,9,87,-51,-36,-34,-126,-63,-24,-24,-53
-92,-82,9,87,-51,-36,-34,-126,-63,-24,-24,-53
-92,-87,4,90,-48,-41,-34,-126,-63,-24,-29,-58
-102,-97,4,100,-53,-46,-34,-126,-63,-24,-29,-58
-102,-97,4,100,-53,-46,-34,-126,-63,-24,-29,-58
-102,-97,4,100,-53,-46,-34,-126,-63,-29,-29,-58
-97,-87,9,92,-53,-39,-29,-126,-63,-29,-29,-53
-97,-78,19,87,-58,-29,-24,-117,-58,-29,-29,-48
-122,-58,63,90,-92,2,-4,-97,-34,-14,-19,-48
-175,-9,165,92,-170,78,58,-39,24,34,9,-24
-229,34,263,97,-246,148,161,131,151,122,68,0
-229,78,307,75,-268,192,287,414,400,326,209,73
-195,146,341,24,-268,244,307,434,585,551,390,185
-87,258,346,-85,-217,302,170,185,741,883,663,380
136,468,331,-302,-97,400,-68,-48,1024,1376,1078,697
429,595,165,-512,131,380,-370,-331,1220,1742,1405,941
771,580,-190,-675,480,195,-771,-673,1132,1761,1488,1054
893,273,-619,-583,756,-173,-1078,-1039,595,1102,1015,756
570,-263,-834,-153,702,-549,-1102,-1688,-883,-473,-200,-24
209,-649,-858,219,534,-753,-1029,-2357,-2176,-1590,-1058,-575
112,-639,-751,263,431,-695,-912,-1995,-1927,-1429,-976,-556
78,-424,-502,173,290,-463,-653,-1317,-1288,-966,-668,-375
68,-224,-292,78,180,-258,-453,-834,-771,-575,-395,-204
48,-131,-180,41,114,-156,-307,-580,-541,-409,-273,-136
0,-112,-112,56,56,-112,-190,-400,-390,-307,-219,-122
-53,-107,-53,80,0,-80,-97,-244,-273,-234,-180,-122
-53,-92,-39,73,-7,-65,-19,-126,-175,-161,-122,-102
-43,-78,-34,61,-4,-56,19,-78,-131,-131,-97,-82
-73,-102,-29,87,-21,-65,14,-78,-131,-131,-102,-92
-107,-122,-14,114,-46,-68,4,-73,-131,-126,-102,-97
-107,-122,-14,114,-46,-68,9,-53,-131,-122,-102,-97
-107,-107,0,107,-53,-53,19,-43,-117,-117,-97,-97
-107,-107,0,107,-53,-53,29,-39,-102,-112,-97,-97
-102,-112,-9,107,-46,-61,34,-34,-92,-107,-92,-92
-102,-112,-9,107,-46,-61,34,-29,-87,-102,-92,-92
-102,-107,-4,104,-48,-56,34,-19,-87,-97,-87,-92
-97,-102,-4,100,-46,-53,39,-14,-78,-92,-82,-82
-97,-97,0,97,-48,-48,43,-9,-73,-82,-78,-78
-92,-102,-9,97,-41,-56,39,0,-73,-82,-78,-78
-92,-102,-9,97,-41,-56,39,4,-73,-87,-73,-73
-92,-102,-9,97,-41,-56,39,14,-63,-82,-73,-73
-87,-102,-14,95,-36,-58,43,24,-58,-78,-68,-68
-82,-87,-4,85,-39,-46,48,29,-53,-73,-68,-68
-78,-82,-4,80,-36,-43,48,39,-48,-73,-68,-68
-78,-78,0,78,-39,-39,48,48,-43,-73,-63,-68
-82,-82,0,82,-41,-41,48,63,-34,-68,-63,-68
-82,-82,0,82,-41,-41,58,73,-24,-63,-63,-68
-73,-78,-4,75,-34,-41,68,87,-9,-53,-58,-63
-68,-68,0,68,-34,-34,73,97,-4,-48,-58,-58
-68,-63,4,65,-36,-29,78,122,4,-48,-58,-58
-68,-58,9,63,-39,-24,82,136,14,-43,-53,-58
-73,-68,4,70,-39,-31,87,151,19,-43,-53,-58
-73,-68,4,70,-39,-31,92,175,29,-39,-53,-58
-73,-68,4,70,-39,-31,107,195,43,-29,-48,-58
-68,-63,4,65,-36,-29,112,224,53,-29,-48,-53
-63,-58,4,61,-34,-26,122,253,63,-29,-48,-53
-68,-58,9,63,-39,-24,131,283,78,-24,-43,-53
-58,-58,0,58,-29,-29,151,317,87,-14,-39,-53
-53,-48,4,51,-29,-21,165,356,112,-9,-39,-48
-53,-48,4,51,-29,-21,175,390,126,-9,-34,-48
-48,-48,0,48,-24,-24,190,434,136,-4,-39,-48
-43,-48,-4,46,-19,-26,214,468,151,0,-39,-48
-43,-34,9,39,-26,-12,224,502,165,4,-39,-43
-34,-19,14,26,-24,-2,244,541,180,14,-34,-34
4,4,0,-4,2,2,268,570,200,14,-9,-29
39,43,4,-41,17,24,287,605,219,19,4,-24
29,43,14,-36,7,29,283,624,214,19,-4,-24
4,19,14,-12,-4,17,278,634,204,19,-14,-19
-34,-14,19,24,-26,2,273,634,185,0,-24,-29
-78,-53,24,65,-51,-14,268,629,156,-19,-34,-39
-58,-34,24,46,-41,-4,268,629,156,-24,-34,-39
-34,-9,24,21,-29,7,273,624,156,-29,-39,-29
-9,9,19,0,-14,14,278,619,141,-34,-29,-19
0,19,19,-9,-9,19,278,605,126,-39,-34,-14
9,34,24,-21,-7,29,258,585,117,-53,-34,-14
24,48,24,-36,0,36,253,570,107,-63,-39,-14
14,34,19,-24,-2,26,239,541,87,-68,-43,-19
-4,14,19,-4,-12,17,224,507,73,-78,-53,-24
0,14,14,-7,-7,14,214,483,58,-87,-58,-24
0,9,9,-4,-4,9,200,444,43,-92,-68,-34
-4,0,4,2,-4,2,185,409,34,-92,-63,-39
0,0,0,0,0,0,165,370,24,-92,-58,-39
9,4,-4,-7,7,0,151,331,14,-97,-63,-34
9,4,-4,-7,7,0,131,287,0,-97,-63,-34
14,4,-9,-9,12,-2,117,248,-4,-97,-63,-34
9,4,-4,-7,7,0,97,209,-9,-97,-63,-29
4,0,-4,-2,4,-2,87,170,-19,-82,-58,-29
4,0,-4,-2,4,-2,73,141,-19,-68,-48,-29
14,4,-9,-9,12,-2,53,112,-19,-58,-43,-14
24,4,-19,-14,21,-7,39,92,-24,-48,-34,-4
0,-4,-4,2,2,-4,19,53,-29,-43,-29,-19
-24,-9,14,17,-19,2,0,19,-34,-39,-24,-34
-24,-9,14,17,-19,2,-9,0,-34,-34,-29,-34
-24,-9,14,17,-19,2,-9,-14,-34,-24,-24,-34
-19,-9,9,14,-14,0,-9,-24,-24,-9,-14,-24
-19,0,19,9,-19,9,-9,-34,-14,4,-4,-14
-9,4,14,2,-12,9,-19,-43,-14,9,0,-9
-14,-9,4,12,-9,-2,-19,-53,-19,14,4,-9
-19,-14,4,17,-12,-4,-24,-58,-19,9,14,-9
-19,-14,4,17,-12,-4,-29,-58,-14,9,14,-4
-24,-9,14,17,-19,2,-29,-58,-9,19,14,-4
-29,-14,14,21,-21,0,-29,-58,-4,19,19,-4
-29,-9,19,19,-24,4,-29,-63,-4,19,19,-4
-24,0,24,12,-24,12,-29,-63,-4,24,19,-4
-19,0,19,9,-19,9,-29,-63,4,24,19,-4
-19,0,19,9,-19,9,-29,-63,9,24,19,0
-24,-4,19,14,-21,7,-29,-63,0,29,19,0
-19,-9,9,14,-14,0,-29,-63,0,29,19,9
-14,0,14,7,-14,7,-24,-58,4,29,19,9
-14,0,14,7,-14,7,-24,-58,4,29,19,4
-19,0,19,9,-19,9,-24,-58,4,29,19,4
-14,0,14,7,-14,7,-24,-58,9,29,19,4
-9,0,9,4,-9,4,-19,-48,9,29,19,4
-9,4,14,2,-12,9,-14,-43,9,29,19,4
-9,9,19,0,-14,14,-9,-48,9,39,19,4
-9,9,19,0,-14,14,-9,-48,9,43,19,4
-4,9,14,-2,-9,12,-9,-48,9,43,19,0
-4,9,14,-2,-9,12,-9,-48,14,43,19,-4
0,9,9,-4,-4,9,-9,-43,19,39,19,-4
0,9,9,-4,-4,9,-4,-43,19,39,19,-4
14,24,9,-19,2,17,-4,-39,24,39,24,4
19,34,14,-26,2,24,-4,-39,24,39,29,14
9,24,14,-17,-2,19,-4,-39,24,39,29,14
0,14,14,-7,-7,14,-9,-39,19,39,29,14
-14,0,14,7,-14,7,-9,-43,9,39,24,4
-29,-14,14,21,-21,0,-9,-48,0,34,24,0
-19,-4,14,12,-17,4,-9,-53,9,39,24,4
-9,0,9,4,-9,4,-9,-53,14,39,24,4
9,19,9,-14,0,14,0,-48,14,43,24,14
29,48,19,-39,4,34,4,-43,14,48,29,24
34,53,19,-43,7,36,4,-48,14,48,29,24
34,53,19,-43,7,36,4,-48,14,48,29,24
4,24,19,-14,-7,21,-4,-53,14,39,19,14
-19,-9,9,14,-14,0,-14,-58,4,24,14,4
-24,-14,9,19,-17,-2,-19,-63,0,24,9,4
-29,-19,9,24,-19,-4,-19,-68,-9,19,0,0
-29,-19,9,24,-19,-4,-19,-73,-9,14,0,0
-29,-19,9,24,-19,-4,-19,-73,-9,9,0,-4
-24,-9,14,17,-19,2,-19,-63,-4,14,9,-9
-19,-4,14,12,-17,4,-14,-63,-4,14,14,-4
-14,0,14,7,-14,7,-14,-68,-9,14,14,-4
-9,4,14,2,-12,9,-9,-68,-9,9,19,-4
-4,14,19,-4,-12,17,-9,-63,-4,14,19,0
-4,24,29,-9,-17,26,-9,-63,0,24,24,9
0,43,43,-21,-21,43,-4,-53,9,34,29,14
9,68,58,-39,-24,63,0,-48,19,48,39,19
14,82,68,-48,-26,75,9,-39,29,63,48,29
19,97,78,-58,-29,87,19,-29,39,78,58,39
24,102,78,-63,-26,90,19,-29,39,78,58,43
24,112,87,-68,-31,100,19,-29,39,78,58,43
24,122,97,-73,-36,109,19,-29,43,78,58,43
24,131,107,-78,-41,119,19,-29,48,78,58,43
34,136,102,-85,-34,119,19,-29,48,78,63,48
53,161,107,-107,-26,134,14,-29,58,92,78,63
58,185,126,-122,-34,156,-9,-39,58,102,82,68
68,185,117,-126,-24,151,-43,-53,58,102,92,78
87,190,102,-139,-7,146,-82,-87,43,97,92,78
131,195,63,-163,34,129,-102,-92,39,97,97,87
141,204,63,-173,39,134,-122,-102,39,102,102,97
156,219,63,-187,46,141,-122,-92,43,117,117,122
141,195,53,-168,43,124,-122,-97,34,112,122,112
122,141,19,-131,51,80,-126,-107,14,92,102,87
107,107,0,-107,53,53,-126,-117,-4,73,73,73
97,97,0,-97,48,48,-112,-117,-4,73,73,73
82,97,14,-90,34,56,-97,-107,0,63,73,73
58,82,24,-70,17,53,-78,-107,0,53,73,58
24,58,34,-41,-4,46,-53,-107,-9,43,48,34
4,24,19,-14,-7,21,-34,-102,-24,29,19,14
-4,4,9,0,-7,7,-29,-112,-34,14,9,0
-4,4,9,0,-7,7,-29,-112,-39,14,9,0
-4,4,9,0,-7,7,-29,-117,-43,9,4,-4
-9,-9,0,9,-4,-4,-29,-117,-43,4,-4,-9
