I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,-87,-39,68,-4,-63,29,0,-39,-58,-58,-107
-48,-87,-39,68,-4,-63,29,-4,-43,-63,-63,-112
-48,-87,-39,68,-4,-63,29,-9,-48,-68,-68,-117
-48,-92,-43,70,-2,-68,29,-9,-53,-73,-73,-122
-48,-97,-48,73,0,-73,29,-9,-58,-78,-78,-126
-48,-97,-48,73,0,-73,29,-14,-63,-82,-82,-131
-48,-97,-48,73,0,-73,29,-19,-68,-87,-87,-136
-53,-97,-43,75,-4,-70,29,-19,-68,-87,-87,-136
-58,-97,-39,78,-9,-68,29,-19,-68,-87,-87,-136
-58,-97,-39,78,-9,-68,29,-19,-63,-87,-87,-131
-58,-97,-39,78,-9,-68,29,-19,-58,-87,-87,-126
-63,-97,-34,80,-14,-65,29,-19,-58,-92,-87,-126
-68,-97,-29,82,-19,-63,29,-19,-58,-97,-87,-126
-68,-97,-29,82,-19,-63,29,-19,-63,-97,-92,-136
-68,-97,-29,82,-19,-63,29,-19,-68,-97,-97,-146
-58,-102,-43,80,-7,-73,29,-19,-68,-97,-97,-146
-48,-107,-58,78,4,-82,29,-19,-68,-97,-97,-146
-73,-107,-34,90,-19,-70,39,-14,-63,-92,-87,-136
-97,-107,-9,102,-43,-58,48,-9,-58,-87,-78,-126
-117,-107,9,112,-63,-48,48,-9,-58,-87,-78,-126
-136,-107,29,122,-82,-39,48,-9,-58,-87,-78,-126
-73,-107,-34,90,-19,-70,29,-29,-78,-107,-102,-146
-9,-107,-97,58,43,-102,9,-48,-97,-126,-126,-165
4,-107,-112,51,58,-109,9,-48,-97,-126,-126,-175
19,-107,-126,43,73,-117,9,-48,-97,-126,-126,-185
-4,-107,-102,56,48,-104,14,-43,-92,-122,-122,-165
-29,-107,-78,68,24,-92,19,-39,-87,-117,-117,-146
-39,-117,-78,78,19,-97,19,-39,-87,-117,-117,-156
-48,-126,-78,87,14,-102,19,-39,-87,-117,-117,-165
-48,-117,-68,82,9,-92,19,-39,-87,-117,-117,-165
-48,-107,-58,78,4,-82,19,-39,-87,-117,-117,-165
-48,-107,-58,78,4,-82,24,-34,-87,-112,-112,-161
-48,-107,-58,78,4,-82,29,-29,-87,-107,-107,-156
-58,-107,-48,82,-4,-78,29,-29,-87,-107,-107,-156
-68,-107,-39,87,-14,-73,29,-29,-87,-107,-107,-156
-68,-107,-39,87,-14,-73,29,-29,-87,-107,-112,-161
-68,-107,-39,87,-14,-73,29,-29,-87,-107,-117,-165
-63,-107,-43,85,-9,-75,29,-29,-87,-107,-117,-165
-58,-107,-48,82,-4,-78,29,-29,-87,-107,-117,-165
-58,-107,-48,82,-4,-78,29,-29,-87,-112,-117,-170
-58,-107,-48,82,-4,-78,29,-29,-87,-117,-117,-175
-58,-102,-43,80,-7,-73,29,-29,-87,-117,-117,-175
-58,-97,-39,78,-9,-68,29,-29,-87,-117,-117,-175
-73,-87,-14,80,-29,-51,29,-24,-78,-102,-107,-165
-78,-78,0,78,-39,-39,29,-19,-63,-92,-97,-156
-82,-68,14,75,-48,-26,34,-14,-53,-82,-87,-151
-78,-48,29,63,-53,-9,29,-9,-39,-73,-78,-136
-68,-34,34,51,-51,0,29,-9,-34,-73,-78,-131
-53,-29,24,41,-39,-2,24,-9,-39,-73,-78,-131
-68,-19,48,43,-58,14,24,-9,-34,-68,-73,-126
-82,-9,73,46,-78,31,29,0,-24,-58,-68,-126
-53,-4,48,29,-51,21,14,-9,-29,-68,-68,-131
-24,-4,19,14,-21,7,9,-14,-29,-68,-73,-136
-19,-9,9,14,-14,0,0,-14,-39,-68,-73,-136
-14,-19,-4,17,-4,-12,-19,-24,-48,-68,-73,-136
-39,-39,0,39,-19,-19,-34,-39,-58,-78,-82,-141
-68,-48,19,58,-43,-14,-34,-43,-73,-97,-82,-151
-43,-68,-24,56,-9,-46,-39,-63,-92,-117,-102,-165
-19,-73,-53,46,17,-63,-43,-73,-112,-136,-122,-180
9,-68,-78,29,43,-73,-63,-97,-136,-136,-126,-180
39,-48,-87,4,63,-68,-78,-117,-151,-136,-131,-175
29,-29,-58,0,43,-43,-87,-117,-136,-136,-122,-170
24,-29,-53,2,39,-41,-87,-107,-131,-146,-122,-165
19,-29,-48,4,34,-39,-68,-87,-126,-141,-117,-156
4,-29,-34,12,19,-31,-58,-82,-126,-131,-117,-151
0,-24,-24,12,12,-24,-58,-82,-122,-126,-102,-141
0,-24,-24,12,12,-24,-58,-87,-117,-126,-87,-131
29,-19,-48,-4,39,-34,-63,-87,-117,-126,-82,-122
58,-24,-82,-17,70,-53,-63,-82,-107,-112,-73,-107
53,-24,-78,-14,65,-51,-48,-73,-97,-107,-73,-112
24,-43,-68,9,46,-56,-24,-58,-92,-112,-97,-126
-29,-63,-34,46,2,-48,-4,-39,-87,-117,-97,-136
-78,-87,-9,82,-34,-48,14,-34,-87,-122,-107,-146
-87,-97,-9,92,-39,-53,24,-29,-92,-131,-117,-170
-92,-117,-24,104,-34,-70,34,-24,-97,-131,-117,-185
-78,-122,-43,100,-17,-82,34,-29,-107,-141,-141,-190
-58,-126,-68,92,4,-97,34,-34,-117,-151,-156,-200
-58,-136,-78,97,9,-107,34,-34,-117,-151,-156,-204
-63,-136,-73,100,4,-104,39,-34,-122,-161,-161,-209
-68,-141,-73,104,2,-107,43,-29,-112,-151,-146,-204
-78,-146,-68,112,-4,-107,48,-24,-102,-141,-136,-200
-78,-146,-68,112,-4,-107,43,-19,-97,-136,-131,-200
-63,-146,-82,104,9,-114,43,-19,-82,-112,-112,-185
-53,-141,-87,97,17,-114,34,-14,-53,-68,-82,-156
-39,-141,-102,90,31,-122,29,-9,-9,-14,-39,-126
-19,-126,-107,73,43,-117,-14,-43,-19,29,24,-78
29,-97,-126,34,78,-112,-87,-136,-92,53,102,9
82,-39,-122,-21,102,-80,-214,-317,-297,9,175,117
151,14,-136,-82,143,-61,-434,-639,-683,-131,219,224
224,107,-117,-165,170,-4,-649,-932,-976,-209,326,395
297,224,-73,-261,185,75,-805,-1141,-1166,-234,502,624
385,375,-9,-380,197,183,-956,-1307,-1302,-161,746,941
492,566,73,-529,209,319,-1122,-1444,-1376,-24,1063,1312
649,702,53,-675,297,378,-1283,-1532,-1429,92,1322,1629
839,722,-117,-780,478,302,-1376,-1546,-1454,146,1532,1898
976,736,-239,-856,607,248,-1420,-1542,-1459,43,1420,1859
1000,727,-273,-863,636,226,-1405,-1454,-1449,-131,1107,1586
936,663,-273,-800,605,195,-1342,-1366,-1424,-380,658,1132
756,488,-268,-622,512,109,-1137,-1195,-1342,-688,29,444
595,346,-248,-470,422,48,-932,-1054,-1239,-858,-385,-34
463,248,-214,-356,339,17,-766,-883,-1063,-824,-478,-214
375,195,-180,-285,278,7,-619,-741,-912,-751,-507,-307
297,122,-175,-209,236,-26,-473,-580,-717,-644,-483,-346
180,87,-92,-134,136,-2,-326,-409,-502,-492,-390,-331
92,73,-19,-82,56,26,-200,-253,-326,-331,-278,-268
39,48,9,-43,14,29,-107,-151,-200,-209,-180,-224
0,0,0,0,0,0,-48,-78,-112,-151,-161,-209
-34,-39,-4,36,-14,-21,19,0,-24,-92,-126,-195
-68,-78,-9,73,-29,-43,82,78,43,-34,-97,-185
-82,-97,-14,90,-34,-56,122,126,82,9,-63,-180
-82,-102,-19,92,-31,-61,131,131,92,14,-58,-180
-87,-102,-14,95,-36,-58,131,136,97,9,-63,-185
