I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-9,-68,-58,39,24,-63,9,-9,-48,-29,0,0
-4,-68,-63,36,29,-65,9,-9,-48,-24,4,0
0,-68,-68,34,34,-68,9,-9,-48,-19,9,0
0,-68,-68,34,34,-68,9,-9,-48,-19,9,0
0,-68,-68,34,34,-68,9,-9,-48,-19,9,0
0,-68,-68,34,34,-68,9,-9,-48,-19,9,0
0,-68,-68,34,34,-68,9,-9,-48,-19,9,0
0,-63,-63,31,31,-63,9,-9,-48,-19,14,0
0,-58,-58,29,29,-58,9,-9,-48,-19,19,0
9,-58,-68,24,39,-63,9,-9,-48,-19,19,0
19,-58,-78,19,48,-68,9,-9,-48,-19,19,0
19,-58,-78,19,48,-68,9,-9,-48,-24,14,0
19,-58,-78,19,48,-68,9,-9,-48,-29,9,0
19,-63,-82,21,51,-73,9,-9,-48,-29,9,0
19,-68,-87,24,53,-78,9,-9,-48,-29,9,0
19,-68,-87,24,53,-78,9,-9,-53,-29,14,4
19,-68,-87,24,53,-78,9,-9,-58,-29,19,9
14,-68,-82,26,48,-75,4,-9,-58,-29,19,9
9,-68,-78,29,43,-73,0,-9,-58,-29,19,9
9,-73,-82,31,46,-78,0,-9,-58,-29,19,9
9,-78,-87,34,48,-82,0,-9,-58,-29,19,9
9,-78,-87,34,48,-82,0,-9,-58,-29,19,9
9,-78,-87,34,48,-82,0,-9,-58,-29,19,9
9,-78,-87,34,48,-82,4,-9,-58,-29,19,9
9,-78,-87,34,48,-82,9,-9,-58,-29,19,9
9,-73,-82,31,46,-78,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-29,19,9
9,-68,-78,29,43,-73,9,-9,-58,-24,19,9
9,-68,-78,29,43,-73,9,-9,-58,-19,19,9
14,-63,-78,24,46,-70,9,-9,-53,-19,24,9
19,-58,-78,19,48,-68,9,-9,-48,-19,29,9
19,-48,-68,14,43,-58,9,-4,-39,-9,29,14
19,-39,-58,9,39,-48,9,0,-29,0,29,19
19,-34,-53,7,36,-43,9,0,-24,4,39,19
19,-29,-48,4,34,-39,9,0,-19,9,48,19
19,-19,-39,0,29,-29,9,0,-14,14,53,29
19,-9,-29,-4,24,-19,9,0,-9,19,58,39
