I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-97,-107,-9,102,-43,-58,78,58,9,-78,-107,-146
-87,-102,-14,95,-36,-58,73,63,9,-78,-107,-146
-78,-97,-19,87,-29,-58,68,68,9,-78,-107,-146
-73,-97,-24,85,-24,-61,68,73,24,-73,-107,-146
-68,-97,-29,82,-19,-63,68,78,39,-68,-107,-146
-68,-97,-29,82,-19,-63,73,87,43,-68,-107,-146
-68,-97,-29,82,-19,-63,78,97,48,-68,-107,-146
-63,-97,-34,80,-14,-65,78,112,63,-63,-107,-141
-58,-97,-39,78,-9,-68,78,126,78,-58,-107,-136
-58,-97,-39,78,-9,-68,78,141,92,-53,-102,-131
-58,-97,-39,78,-9,-68,78,156,107,-48,-97,-126
-48,-97,-48,73,0,-73,82,170,117,-39,-87,-126
-39,-97,-58,68,9,-78,87,185,126,-29,-78,-126
-34,-92,-58,63,12,-75,87,200,141,-24,-78,-126
-29,-87,-58,58,14,-73,87,214,156,-19,-78,-126
-24,-87,-63,56,19,-75,92,234,175,-9,-68,-126
-19,-87,-68,53,24,-78,97,253,195,0,-58,-126
-14,-82,-68,48,26,-75,97,278,219,9,-53,-122
-9,-78,-68,43,29,-73,97,302,244,19,-48,-117
4,-73,-78,34,41,-75,97,322,263,29,-43,-107
19,-68,-87,24,53,-78,97,341,283,39,-39,-97
29,-58,-87,14,58,-73,102,366,307,48,-29,-97
39,-48,-87,4,63,-68,107,390,331,58,-19,-97
53,-43,-97,-4,75,-70,112,414,356,73,-9,-87
68,-39,-107,-14,87,-73,117,439,380,87,0,-78
78,-29,-107,-24,92,-68,117,458,400,97,9,-68
87,-19,-107,-34,97,-63,117,478,419,107,19,-58
97,-19,-117,-39,107,-68,117,497,434,117,29,-48
107,-19,-126,-43,117,-73,117,517,448,126,39,-39
126,-4,-131,-61,129,-68,102,527,458,136,39,-24
146,9,-136,-78,141,-63,87,536,468,146,39,-9
156,9,-146,-82,151,-68,82,536,468,146,48,0
165,9,-156,-87,161,-73,78,536,468,146,58,9
175,29,-146,-102,161,-58,68,517,463,146,63,24
185,48,-136,-117,161,-43,58,497,458,146,68,39
185,53,-131,-119,158,-39,48,473,444,146,78,58
185,58,-126,-122,156,-34,39,448,429,146,87,78
185,63,-122,-124,153,-29,24,405,395,146,92,82
185,68,-117,-126,151,-24,9,361,361,146,97,87
175,73,-102,-124,139,-14,4,322,331,136,97,97
165,78,-87,-122,126,-4,0,283,302,126,97,107
146,78,-68,-112,107,4,-9,234,258,126,97,107
126,78,-48,-102,87,14,-19,185,214,126,97,107
107,73,-34,-90,70,19,-19,151,185,107,87,92
87,68,-19,-78,53,24,-19,117,156,87,78,78
58,63,4,-61,26,34,-19,82,122,78,68,68
29,58,29,-43,0,43,-19,48,87,68,58,58
19,53,34,-36,-7,43,-19,24,63,53,43,39
9,48,39,-29,-14,43,-19,0,39,39,29,19
0,43,43,-21,-21,43,-19,-19,19,29,14,9
-9,39,48,-14,-29,43,-19,-39,0,19,0,0
-24,29,53,-2,-39,41,-19,-48,-9,4,-4,-9
-39,19,58,9,-48,39,-19,-58,-19,-9,-9,-19
-43,9,53,17,-48,31,-19,-68,-34,-14,-14,-24
-48,0,48,24,-48,24,-19,-78,-48,-19,-19,-29
-53,0,53,26,-53,26,-19,-78,-53,-24,-29,-39
-58,0,58,29,-58,29,-19,-78,-58,-29,-39,-48
-63,0,63,31,-63,31,-14,-82,-63,-34,-39,-53
-68,0,68,34,-68,34,-9,-87,-68,-39,-39,-58
-68,-4,63,36,-65,29,-9,-87,-68,-39,-43,-58
-68,-9,58,39,-63,24,-9,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,-4,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,0,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,0,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,0,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,-4,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,-9,-87,-68,-39,-48,-58
-68,-9,58,39,-63,24,-9,-82,-63,-39,-48,-58
-68,-9,58,39,-63,24,-9,-78,-58,-39,-48,-58
-68,-19,48,43,-58,14,-4,-78,-58,-39,-48,-58
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-58
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-63
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-68
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-68
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-68
-68,-29,39,48,-53,4,0,-78,-58,-39,-48,-68
