I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
204,156,-48,-180,126,53,9,214,156,156,175,136
165,136,-29,-151,97,53,19,180,146,136,151,117
126,117,-9,-122,68,53,29,146,136,117,126,97
112,102,-9,-107,61,46,34,126,117,92,102,78
97,87,-9,-92,53,39,39,107,97,68,78,58
82,73,-9,-78,46,31,39,78,82,43,53,34
68,58,-9,-63,39,24,39,48,68,19,29,9
53,39,-14,-46,34,12,39,29,48,4,14,-4
39,19,-19,-29,29,0,39,9,29,-9,0,-19
29,0,-29,-14,29,-14,34,-4,9,-29,-14,-34
19,-19,-39,0,29,-29,29,-19,-9,-48,-29,-48
19,-24,-43,2,31,-34,24,-34,-14,-58,-39,-48
19,-29,-48,4,34,-39,19,-48,-19,-68,-48,-48
19,-29,-48,4,34,-39,14,-53,-29,-78,-58,-58
19,-29,-48,4,34,-39,9,-58,-39,-87,-68,-68
4,-43,-48,19,26,-46,9,-63,-43,-87,-73,-68
-9,-58,-48,34,19,-53,9,-68,-48,-87,-78,-68
-9,-58,-48,34,19,-53,9,-68,-53,-87,-78,-68
-9,-58,-48,34,19,-53,9,-68,-58,-87,-78,-68
-4,-58,-53,31,24,-56,4,-73,-58,-92,-78,-73
0,-58,-58,29,29,-58,0,-78,-58,-97,-78,-78
0,-58,-58,29,29,-58,0,-82,-58,-97,-78,-78
0,-58,-58,29,29,-58,0,-87,-58,-97,-78,-78
-4,-58,-53,31,24,-56,0,-87,-58,-97,-78,-78
-9,-58,-48,34,19,-53,0,-87,-58,-97,-78,-78
-9,-58,-48,34,19,-53,0,-82,-58,-97,-78,-78
-9,-58,-48,34,19,-53,0,-78,-58,-97,-78,-78
-4,-58,-53,31,24,-56,0,-78,-58,-87,-78,-78
0,-58,-58,29,29,-58,0,-78,-58,-78,-78,-78
0,-58,-58,29,29,-58,0,-78,-58,-78,-78,-78
0,-58,-58,29,29,-58,0,-78,-58,-78,-78,-78
0,-58,-58,29,29,-58,0,-73,-63,-78,-82,-78
0,-58,-58,29,29,-58,0,-68,-68,-78,-87,-78
0,-63,-63,31,31,-63,0,-58,-68,-78,-87,-78
0,-68,-68,34,34,-68,0,-48,-68,-78,-87,-78
0,-68,-68,34,34,-68,0,-48,-68,-73,-87,-73
0,-68,-68,34,34,-68,0,-48,-68,-68,-87,-68
0,-63,-63,31,31,-63,0,-48,-63,-68,-87,-68
0,-58,-58,29,29,-58,0,-48,-58,-68,-87,-68
0,-58,-58,29,29,-58,0,-53,-58,-63,-87,-68
0,-58,-58,29,29,-58,0,-58,-58,-58,-87,-68
-19,-58,-39,39,9,-48,14,-58,-53,-48,-87,-68
-39,-58,-19,48,-9,-39,29,-58,-48,-39,-87,-68
-48,-58,-9,53,-19,-34,29,-58,-48,-34,-87,-68
-58,-58,0,58,-29,-29,29,-58,-48,-29,-87,-68
-39,-58,-19,48,-9,-39,24,-48,-48,-24,-82,-68
-19,-58,-39,39,9,-48,19,-39,-48,-19,-78,-68
-19,-58,-39,39,9,-48,14,-24,-48,-14,-78,-68
-19,-58,-39,39,9,-48,9,-9,-48,-9,-78,-68
-19,-58,-39,39,9,-48,9,-19,-48,-9,-82,-68
-19,-58,-39,39,9,-48,9,-29,-48,-9,-87,-68
-19,-58,-39,39,9,-48,14,-34,-43,0,-87,-73
-19,-58,-39,39,9,-48,19,-39,-39,9,-87,-78
-29,-58,-29,43,0,-43,19,-43,-39,14,-87,-78
-39,-58,-19,48,-9,-39,19,-48,-39,19,-87,-78
-39,-53,-14,46,-12,-34,14,-48,-39,19,-87,-73
-39,-48,-9,43,-14,-29,9,-48,-39,19,-87,-68
-34,-43,-9,39,-12,-26,9,-48,-39,24,-87,-68
-29,-39,-9,34,-9,-24,9,-48,-39,29,-87,-68
-29,-39,-9,34,-9,-24,9,-48,-43,29,-87,-68
-29,-39,-9,34,-9,-24,9,-48,-48,29,-87,-68
-34,-43,-9,39,-12,-26,14,-58,-48,34,-87,-73
-39,-48,-9,43,-14,-29,19,-68,-48,39,-87,-78
-43,-48,-4,46,-19,-26,19,-68,-53,39,-92,-78
-48,-48,0,48,-24,-24,19,-68,-58,39,-97,-78
-53,-53,0,53,-26,-26,14,-63,-58,39,-97,-78
-58,-58,0,58,-29,-29,9,-58,-58,39,-97,-78
-58,-58,0,58,-29,-29,9,-58,-58,39,-97,-78
-58,-58,0,58,-29,-29,9,-58,-58,39,-97,-78
-58,-58,0,58,-29,-29,4,-68,-58,39,-97,-78
-58,-58,0,58,-29,-29,0,-78,-58,39,-97,-78
-53,-58,-4,56,-24,-31,0,-78,-63,34,-97,-78
-48,-58,-9,53,-19,-34,0,-78,-68,29,-97,-78
-48,-58,-9,53,-19,-34,0,-78,-68,29,-92,-78
-48,-58,-9,53,-19,-34,0,-78,-68,29,-87,-78
-48,-53,-4,51,-21,-29,0,-78,-68,24,-87,-78
-48,-48,0,48,-24,-24,0,-78,-68,19,-87,-78
-48,-48,0,48,-24,-24,0,-78,-68,19,-87,-78
-48,-48,0,48,-24,-24,0,-78,-68,19,-87,-78
-48,-48,0,48,-24,-24,-4,-82,-68,14,-87,-78
-48,-48,0,48,-24,-24,-9,-87,-68,9,-87,-78
-48,-48,0,48,-24,-24,-14,-87,-73,0,-87,-78
-48,-48,0,48,-24,-24,-19,-87,-78,-9,-87,-78
-48,-48,0,48,-24,-24,-19,-87,-78,-9,-82,-73
-48,-48,0,48,-24,-24,-19,-87,-78,-9,-78,-68
-48,-48,0,48,-24,-24,-14,-82,-78,-14,-78,-68
-48,-48,0,48,-24,-24,-9,-78,-78,-19,-78,-68
-48,-48,0,48,-24,-24,-9,-78,-78,-24,-78,-68
-48,-48,0,48,-24,-24,-9,-78,-78,-29,-78,-68
-48,-48,0,48,-24,-24,-9,-87,-78,-34,-78,-73
-48,-48,0,48,-24,-24,-9,-97,-78,-39,-78,-78
-58,-48,9,53,-34,-19,-9,-107,-78,-39,-73,-78
-68,-48,19,58,-43,-14,-9,-117,-78,-39,-68,-78
-58,-48,9,53,-34,-19,-9,-97,-78,-39,-68,-73
-48,-48,0,48,-24,-24,-9,-78,-78,-39,-68,-68
-48,-48,0,48,-24,-24,-9,-73,-78,-43,-68,-68
-48,-48,0,48,-24,-24,-9,-68,-78,-48,-68,-68
-58,-53,4,56,-31,-24,-9,-68,-78,-48,-68,-68
-68,-58,9,63,-39,-24,-9,-68,-78,-48,-68,-68
-58,-58,0,58,-29,-29,-9,-78,-78,-53,-68,-68
-48,-58,-9,53,-19,-34,-9,-87,-78,-58,-68,-68
-48,-63,-14,56,-17,-39,-9,-78,-73,-58,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-68,-58,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-68,-63,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-68,-68,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-68,-68,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-68,-68,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-63,-68,-68,-68
-48,-68,-19,58,-14,-43,-9,-68,-58,-68,-68,-68
-48,-63,-14,56,-17,-39,-9,-68,-53,-68,-63,-68
-39,-48,-9,43,-14,-29,-9,-68,-43,-58,-58,-58
-29,-39,-9,34,-9,-24,-9,-68,-39,-53,-53,-53
-19,-24,-4,21,-7,-14,-9,-63,-29,-48,-48,-43
-9,-19,-9,14,0,-14,-4,-58,-19,-43,-43,-39
-4,-19,-14,12,4,-17,0,-53,-19,-43,-43,-39
-4,-19,-14,12,4,-17,0,-48,-19,-43,-48,-48
-4,-24,-19,14,7,-21,0,-43,-24,-43,-48,-48
0,-39,-39,19,19,-39,-9,-43,-29,-43,-58,-48
9,-29,-39,9,24,-34,-19,-43,-24,-34,-53,-43
14,-9,-24,-2,19,-17,-34,-58,-9,-19,-39,-29
14,4,-9,-9,12,-2,-39,-68,-4,-9,-29,-14
0,9,9,-4,-4,9,-39,-73,0,-9,-24,-9
-14,14,29,0,-21,21,-34,-97,0,-14,-24,-4
-24,19,43,2,-34,31,-34,-97,0,-4,-19,0
-34,14,48,9,-41,31,-29,-92,0,-4,-24,-4
-34,-9,24,21,-29,7,-29,-82,-14,-19,-29,-14
-34,-29,4,31,-19,-12,-29,-73,-19,-29,-39,-24
-34,-48,-14,41,-9,-31,-29,-63,-39,-43,-53,-34
-34,-63,-29,48,-2,-46,-29,-53,-53,-63,-63,-43
-34,-68,-34,51,0,-51,-29,-63,-58,-68,-68,-48
-39,-73,-34,56,-2,-53,-24,-73,-58,-73,-73,-48
-39,-82,-43,61,2,-63,-14,-78,-68,-82,-82,-53
-43,-92,-48,68,2,-70,-9,-87,-78,-92,-87,-68
-68,-102,-34,85,-17,-68,-4,-87,-78,-92,-87,-68
-87,-107,-19,97,-34,-63,4,-87,-73,-92,-92,-68
-87,-117,-29,102,-29,-73,4,-82,-73,-97,-97,-78
-87,-117,-29,102,-29,-73,4,-82,-73,-97,-97,-78
-87,-117,-29,102,-29,-73,4,-82,-78,-97,-97,-82
-87,-117,-29,102,-29,-73,4,-87,-78,-97,-97,-87
-97,-126,-29,112,-34,-78,9,-92,-78,-102,-97,-87
-107,-126,-19,117,-43,-73,19,-92,-78,-112,-102,-92
-107,-131,-24,119,-41,-78,19,-102,-78,-112,-102,-92
-107,-131,-24,119,-41,-78,24,-112,-78,-112,-102,-92
-102,-131,-29,117,-36,-80,19,-112,-82,-112,-107,-92
-102,-126,-24,114,-39,-75,14,-102,-87,-112,-107,-92
-97,-122,-24,109,-36,-73,9,-92,-82,-107,-107,-92
-92,-117,-24,104,-34,-70,0,-82,-82,-102,-107,-87
-92,-117,-24,104,-34,-70,-4,-73,-78,-102,-102,-82
-102,-122,-19,112,-41,-70,9,-63,-73,-102,-97,-92
-112,-117,-4,114,-53,-61,34,-43,-68,-112,-112,-102
-117,-141,-24,129,-46,-82,92,29,-48,-122,-141,-141
-126,-200,-73,163,-26,-136,224,190,-4,-126,-185,-200
-102,-185,-82,143,-9,-134,263,283,68,-73,-146,-185
-53,-107,-53,80,0,-80,200,258,136,29,-53,-97
19,24,4,-21,7,14,107,224,195,146,87,29
190,244,53,-217,68,148,-63,170,268,336,317,258
375,458,82,-417,146,270,-239,112,336,517,566,507
610,722,112,-666,248,417,-473,-43,429,746,854,795
756,1019,263,-888,246,641,-678,-268,551,971,1127,1058
775,1234,458,-1005,158,846,-761,-522,614,1058,1268,1215
678,1307,629,-993,24,968,-795,-732,605,1034,1259,1244
385,941,556,-663,-85,749,-697,-912,292,639,893,941
141,556,414,-348,-136,485,-575,-985,-68,209,488,600
-4,356,361,-175,-183,358,-492,-966,-248,-24,229,380
