I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-39,-48,-9,43,-14,-29,19,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,14,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,9,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,9,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,9,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,9,-48,-39,-39,-39,-48
-39,-48,-9,43,-14,-29,9,-48,-39,-39,-39,-48
-39,-53,-14,46,-12,-34,9,-48,-43,-39,-39,-48
-39,-58,-19,48,-9,-39,9,-48,-48,-39,-39,-48
-39,-58,-19,48,-9,-39,9,-48,-48,-39,-39,-48
-39,-58,-19,48,-9,-39,9,-48,-48,-39,-39,-48
-39,-58,-19,48,-9,-39,9,-48,-48,-39,-39,-48
-39,-58,-19,48,-9,-39,9,-48,-48,-39,-39,-48
-39,-63,-24,51,-7,-43,9,-48,-48,-39,-39,-48
-39,-68,-29,53,-4,-48,9,-48,-48,-39,-39,-48
-39,-68,-29,53,-4,-48,9,-48,-48,-39,-39,-48
-39,-68,-29,53,-4,-48,9,-48,-48,-39,-39,-48
-39,-68,-29,53,-4,-48,9,-48,-48,-43,-39,-53
-39,-68,-29,53,-4,-48,9,-48,-48,-48,-39,-58
-39,-68,-29,53,-4,-48,9,-48,-48,-48,-39,-58
-39,-68,-29,53,-4,-48,9,-48,-48,-48,-39,-58
-43,-68,-24,56,-9,-46,9,-53,-53,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-43,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-39,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-39,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-58,-39,-39,-58
-48,-68,-19,58,-14,-43,9,-53,-58,-43,-39,-58
-48,-68,-19,58,-14,-43,9,-48,-58,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-48,-53,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-48,-48,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-53,-48,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-48,-39,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-43,-39,-53
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-39,-48
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-39,-48
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-39,-48
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-43,-53
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-48,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-48,-58
-48,-68,-19,58,-14,-43,9,-58,-48,-39,-48,-58
-43,-68,-24,56,-9,-46,9,-58,-48,-43,-43,-58
-39,-68,-29,53,-4,-48,9,-58,-48,-48,-39,-58
-39,-68,-29,53,-4,-48,9,-58,-48,-48,-34,-58
-39,-68,-29,53,-4,-48,9,-58,-48,-48,-29,-58
-39,-63,-24,51,-7,-43,9,-58,-48,-39,-29,-53
-39,-58,-19,48,-9,-39,9,-58,-48,-29,-29,-48
-39,-43,-4,41,-17,-24,19,-53,-39,-24,-19,-43
-39,-29,9,34,-24,-9,29,-48,-29,-19,-9,-39
-39,-14,24,26,-31,4,34,-48,-14,-9,0,-29
-39,0,39,19,-39,19,39,-48,0,0,9,-19
-29,4,34,12,-31,19,39,-43,4,4,9,-14
-19,9,29,4,-24,19,39,-39,9,9,9,-9
-19,9,29,4,-24,19,39,-39,14,14,19,-4
-14,9,24,2,-19,17,39,-34,19,19,24,0
-14,14,29,0,-21,21,43,-34,24,24,29,0
-14,24,39,-4,-26,31,43,-34,24,29,39,4
-14,29,43,-7,-29,36,34,-39,29,29,34,9
-4,48,53,-21,-29,51,9,-48,29,39,39,19
4,73,68,-39,-31,70,-9,-58,39,53,53,34
14,87,73,-51,-29,80,-29,-58,39,53,53,43
19,73,53,-46,-17,63,-29,-63,34,53,48,34
24,34,9,-29,7,21,-24,-53,4,24,29,14
29,9,-19,-19,24,-4,-29,-48,-24,4,4,-4
34,-4,-39,-14,36,-21,-34,-48,-39,-9,-9,-14
29,-4,-34,-12,31,-19,-34,-43,-43,-14,-9,-14
29,-4,-34,-12,31,-19,-34,-43,-43,-14,-9,-19
29,-14,-43,-7,36,-29,-34,-43,-43,-14,-14,-19
29,-14,-43,-7,36,-29,-34,-39,-43,-14,-14,-19
14,-19,-34,2,24,-26,-29,-39,-43,-14,-14,-29
-9,-34,-24,21,7,-29,-19,-48,-43,-24,-14,-34
-34,-53,-19,43,-7,-36,-9,-58,-48,-34,-24,-43
-48,-68,-19,58,-14,-43,-9,-63,-63,-48,-34,-53
-48,-78,-29,63,-9,-53,-9,-63,-68,-58,-48,-63
-48,-78,-29,63,-9,-53,-9,-63,-68,-63,-53,-63
-48,-82,-34,65,-7,-58,-9,-58,-68,-63,-53,-63
-48,-87,-39,68,-4,-63,-4,-53,-68,-63,-53,-63
-53,-97,-43,75,-4,-70,0,-53,-73,-63,-53,-68
-53,-97,-43,75,-4,-70,0,-53,-73,-63,-53,-68
-53,-102,-48,78,-2,-75,0,-53,-73,-63,-58,-68
-58,-112,-53,85,-2,-82,4,-53,-73,-63,-58,-68
-63,-112,-48,87,-7,-80,4,-58,-68,-63,-53,-68
-63,-112,-48,87,-7,-80,4,-63,-68,-63,-53,-68
-63,-112,-48,87,-7,-80,9,-63,-68,-63,-53,-68
-63,-112,-48,87,-7,-80,9,-63,-68,-63,-58,-73
-63,-112,-48,87,-7,-80,9,-63,-68,-58,-58,-73
-63,-112,-48,87,-7,-80,9,-63,-68,-58,-58,-73
-63,-107,-43,85,-9,-75,9,-58,-68,-58,-58,-73
-63,-107,-43,85,-9,-75,9,-53,-68,-58,-58,-73
-68,-112,-43,90,-12,-78,14,-53,-68,-58,-58,-78
-73,-117,-43,95,-14,-80,29,-48,-63,-58,-63,-82
-97,-141,-43,119,-26,-92,68,-39,-43,-53,-68,-102
-122,-146,-24,134,-48,-85,107,-34,-4,-43,-63,-112
-126,-175,-48,151,-39,-112,156,19,24,-34,-58,-112
-92,-200,-107,146,7,-153,185,102,63,0,-29,-102
9,-214,-224,102,117,-219,209,253,102,53,19,-58
175,-146,-322,-14,248,-234,204,439,204,195,156,78
331,29,-302,-180,317,-136,151,531,370,400,366,302
414,234,-180,-324,297,26,9,453,444,541,531,492
346,287,-58,-317,202,114,-170,131,268,414,448,453
161,165,4,-163,78,85,-283,-268,-112,-4,87,180
-9,-4,4,7,-7,0,-356,-522,-453,-331,-219,-82
-117,-87,29,102,-73,-29,-492,-688,-678,-488,-361,-219
-107,-102,4,104,-56,-48,-595,-717,-790,-551,-409,-263
-19,-102,-82,61,31,-92,-590,-541,-766,-522,-380,-244
