I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-29,-58,-29,43,0,-43,117,165,9,0,-29,-78
-29,-58,-29,43,0,-43,117,170,14,0,-29,-78
-29,-58,-29,43,0,-43,117,175,19,0,-29,-78
-29,-58,-29,43,0,-43,122,180,19,0,-29,-78
-29,-58,-29,43,0,-43,126,185,19,0,-29,-78
-34,-58,-24,46,-4,-41,126,190,19,0,-29,-78
-39,-58,-19,48,-9,-39,126,195,19,0,-29,-78
-39,-63,-24,51,-7,-43,126,200,19,0,-29,-78
-39,-68,-29,53,-4,-48,126,204,19,0,-29,-78
-43,-68,-24,56,-9,-46,126,204,19,0,-29,-82
-48,-68,-19,58,-14,-43,126,204,19,0,-29,-87
-48,-68,-19,58,-14,-43,126,204,19,-9,-39,-92
-48,-68,-19,58,-14,-43,126,204,19,-19,-48,-97
-53,-63,-9,58,-21,-36,131,204,19,-19,-53,-102
-58,-58,0,58,-29,-29,136,204,19,-19,-58,-107
-58,-53,4,56,-31,-24,136,204,19,-24,-63,-112
-58,-48,9,53,-34,-19,136,204,19,-29,-68,-117
-58,-48,9,53,-34,-19,136,200,14,-34,-78,-126
-58,-48,9,53,-34,-19,136,195,9,-39,-87,-136
-63,-48,14,56,-39,-17,136,195,0,-48,-97,-146
-68,-48,19,58,-43,-14,136,195,-9,-58,-107,-156
-78,-53,24,65,-51,-14,141,195,-14,-73,-126,-170
-87,-58,29,73,-58,-14,146,195,-19,-87,-146,-185
-97,-63,34,80,-65,-14,146,190,-29,-107,-165,-204
-107,-68,39,87,-73,-14,146,185,-39,-126,-185,-224
-117,-78,39,97,-78,-19,151,180,-53,-151,-209,-244
-126,-87,39,107,-82,-24,156,175,-68,-175,-234,-263
-146,-107,39,126,-92,-34,165,165,-87,-200,-258,-292
-165,-126,39,146,-102,-43,175,156,-107,-224,-283,-322
-180,-146,34,163,-107,-56,175,141,-122,-258,-326,-361
-195,-165,29,180,-112,-68,175,126,-136,-292,-370,-400
-214,-185,29,200,-122,-78,180,102,-170,-331,-414,-439
-234,-204,29,219,-131,-87,185,78,-204,-370,-458,-478
-258,-234,24,246,-141,-104,190,63,-234,-419,-507,-522
-283,-263,19,273,-151,-122,195,48,-263,-468,-556,-566
-297,-292,4,295,-151,-143,195,14,-297,-507,-600,-610
-312,-322,-9,317,-151,-165,195,-19,-331,-546,-644,-653
-336,-346,-9,341,-163,-178,195,-39,-361,-595,-692,-692
-361,-370,-9,366,-175,-190,195,-58,-390,-644,-741,-732
-375,-390,-14,383,-180,-202,195,-82,-419,-673,-771,-766
-390,-409,-19,400,-185,-214,195,-107,-448,-702,-800,-800
-390,-424,-34,407,-178,-229,195,-126,-468,-727,-834,-824
-390,-439,-48,414,-170,-244,195,-146,-488,-751,-868,-849
-390,-448,-58,419,-165,-253,190,-161,-497,-761,-878,-858
-390,-458,-68,424,-161,-263,185,-175,-507,-771,-888,-868
-385,-458,-73,422,-156,-265,180,-175,-507,-771,-878,-858
-380,-458,-78,419,-151,-268,175,-175,-507,-771,-868,-849
-366,-448,-82,407,-141,-265,161,-175,-502,-751,-844,-829
-351,-439,-87,395,-131,-263,146,-175,-497,-732,-819,-810
-326,-429,-102,378,-112,-265,141,-175,-473,-702,-790,-775
-302,-419,-117,361,-92,-268,136,-175,-448,-673,-761,-741
-283,-400,-117,341,-82,-258,122,-165,-429,-629,-707,-692
-263,-380,-117,322,-73,-248,107,-156,-409,-585,-653,-644
-239,-351,-112,295,-63,-231,92,-141,-380,-541,-600,-590
-214,-322,-107,268,-53,-214,78,-126,-351,-497,-546,-536
-190,-292,-102,241,-43,-197,68,-117,-317,-444,-483,-478
-165,-263,-97,214,-34,-180,58,-107,-283,-390,-419,-419
-146,-234,-87,190,-29,-161,48,-92,-248,-341,-366,-366
-126,-204,-78,165,-24,-141,39,-78,-214,-292,-312,-312
-107,-180,-73,143,-17,-126,29,-68,-190,-248,-258,-263
-87,-156,-68,122,-9,-112,19,-58,-165,-204,-204,-214
-68,-136,-68,102,0,-102,9,-43,-146,-170,-165,-180
-48,-117,-68,82,9,-92,0,-29,-126,-136,-126,-146
-34,-97,-63,65,14,-80,-4,-19,-102,-102,-92,-107
-19,-78,-58,48,19,-68,-9,-9,-78,-68,-58,-68
-9,-58,-48,34,19,-53,-9,-4,-68,-48,-29,-43
0,-39,-39,19,19,-39,-9,0,-58,-29,0,-19
9,-29,-39,9,24,-34,-14,4,-39,-9,24,4
19,-19,-39,0,29,-29,-19,9,-19,9,48,29
19,-9,-29,-4,24,-19,-24,19,-14,29,63,43
19,0,-19,-9,19,-9,-29,29,-9,48,78,58
24,9,-14,-17,19,-2,-29,34,0,58,92,63
29,19,-9,-24,19,4,-29,39,9,68,107,68
29,29,0,-29,14,14,-24,43,14,78,117,78
29,39,9,-34,9,24,-19,48,19,87,126,87
29,39,9,-34,9,24,-19,48,24,87,126,92
29,39,9,-34,9,24,-19,48,29,87,126,97
29,43,14,-36,7,29,-19,53,34,92,131,102
29,48,19,-39,4,34,-19,58,39,97,136,107
29,48,19,-39,4,34,-14,58,39,97,136,107
29,48,19,-39,4,34,-9,58,39,97,136,107
29,48,19,-39,4,34,-9,63,39,97,131,102
29,48,19,-39,4,34,-9,68,39,97,126,97
29,48,19,-39,4,34,-9,68,39,92,126,92
29,48,19,-39,4,34,-9,68,39,87,126,87
29,43,14,-36,7,29,-4,68,39,87,126,87
29,39,9,-34,9,24,0,68,39,87,126,87
29,39,9,-34,9,24,0,68,34,87,122,87
29,39,9,-34,9,24,0,68,29,87,117,87
29,34,4,-31,12,19,0,73,29,82,112,78
29,29,0,-29,14,14,0,78,29,78,107,68
24,24,0,-24,12,12,0,78,24,73,102,63
19,19,0,-19,9,9,0,78,19,68,97,58
19,14,-4,-17,12,4,4,78,19,63,92,48
19,9,-9,-14,14,0,9,78,19,58,87,39
14,4,-9,-9,12,-2,9,73,19,53,82,39
9,0,-9,-4,9,-4,9,68,19,48,78,39
9,0,-9,-4,9,-4,4,68,14,43,68,29
9,0,-9,-4,9,-4,0,68,9,39,58,19
9,-4,-14,-2,12,-9,0,63,4,34,53,14
9,-9,-19,0,14,-14,0,58,0,29,48,9
9,-9,-19,0,14,-14,0,58,-4,24,43,9
9,-9,-19,0,14,-14,0,58,-9,19,39,9
9,-14,-24,2,17,-19,0,53,-14,19,34,9
9,-19,-29,4,19,-24,0,48,-19,19,29,9
9,-19,-29,4,19,-24,0,48,-19,14,29,4
9,-19,-29,4,19,-24,0,48,-19,9,29,0
9,-19,-29,4,19,-24,0,48,-24,4,24,0
9,-19,-29,4,19,-24,0,48,-29,0,19,0
9,-19,-29,4,19,-24,0,43,-34,-4,19,-4
9,-19,-29,4,19,-24,0,39,-39,-9,19,-9
9,-19,-29,4,19,-24,0,39,-39,-9,19,-9
9,-19,-29,4,19,-24,0,39,-39,-9,19,-9
9,-19,-29,4,19,-24,-4,34,-39,-4,19,-9
9,-19,-29,4,19,-24,-9,29,-39,0,19,-9
9,-24,-34,7,21,-29,-9,29,-39,0,19,-9
9,-29,-39,9,24,-34,-9,29,-39,0,19,-9
9,-29,-39,9,24,-34,-9,29,-39,0,19,-9
9,-29,-39,9,24,-34,-9,29,-39,0,19,-9
9,-29,-39,9,24,-34,-9,29,-39,0,24,-9
9,-29,-39,9,24,-34,-9,29,-39,0,29,-9
9,-29,-39,9,24,-34,-9,24,-39,0,29,-9
9,-29,-39,9,24,-34,-9,19,-39,0,29,-9
9,-24,-34,7,21,-29,-9,19,-39,0,29,-9
9,-19,-29,4,19,-24,-9,19,-39,0,29,-9
14,-19,-34,2,24,-26,-9,19,-39,0,29,-4
19,-19,-39,0,29,-29,-9,19,-39,0,29,0
19,-19,-39,0,29,-29,-9,19,-39,0,29,4
19,-19,-39,0,29,-29,-9,19,-39,0,29,9
19,-19,-39,0,29,-29,-14,19,-39,0,29,9
19,-19,-39,0,29,-29,-19,19,-39,0,29,9
19,-14,-34,-2,26,-24,-24,14,-39,4,34,9
19,-9,-29,-4,24,-19,-29,9,-39,9,39,9
19,-9,-29,-4,24,-19,-29,9,-39,9,39,14
19,-9,-29,-4,24,-19,-29,9,-39,9,39,19
19,-4,-24,-7,21,-14,-29,9,-39,9,39,19
19,0,-19,-9,19,-9,-29,9,-39,9,39,19
19,0,-19,-9,19,-9,-29,9,-39,9,39,19
19,0,-19,-9,19,-9,-29,9,-39,9,39,19
19,0,-19,-9,19,-9,-29,4,-39,9,39,19
19,0,-19,-9,19,-9,-29,0,-39,9,39,19
19,0,-19,-9,19,-9,-29,0,-39,9,39,19
19,0,-19,-9,19,-9,-29,0,-39,9,39,19
19,0,-19,-9,19,-9,-29,0,-39,9,39,19
19,0,-19,-9,19,-9,-29,0,-39,9,39,19
19,0,-19,-9,19,-9,-29,4,-39,9,43,19
19,0,-19,-9,19,-9,-29,9,-39,9,48,19
19,0,-19,-9,19,-9,-29,9,-39,9,48,24
19,0,-19,-9,19,-9,-29,9,-39,9,48,29
19,0,-19,-9,19,-9,-29,9,-39,9,48,29
19,0,-19,-9,19,-9,-29,9,-39,9,48,29
19,4,-14,-12,17,-4,-29,4,-39,14,48,29
19,9,-9,-14,14,0,-29,0,-39,19,48,29
19,9,-9,-14,14,0,-29,0,-39,19,53,34
19,9,-9,-14,14,0,-29,0,-39,19,58,39
19,9,-9,-14,14,0,-29,0,-39,19,58,39
19,9,-9,-14,14,0,-29,0,-39,19,58,39
19,4,-14,-12,17,-4,-29,0,-34,19,53,39
19,0,-19,-9,19,-9,-29,0,-29,19,48,39
19,0,-19,-9,19,-9,-29,0,-29,19,48,39
19,0,-19,-9,19,-9,-29,0,-29,19,48,39
19,0,-19,-9,19,-9,-29,0,-29,19,53,39
19,0,-19,-9,19,-9,-29,0,-29,19,58,39
19,0,-19,-9,19,-9,-29,0,-34,24,58,39
19,0,-19,-9,19,-9,-29,0,-39,29,58,39
19,4,-14,-12,17,-4,-29,0,-39,29,58,39
19,9,-9,-14,14,0,-29,0,-39,29,58,39
19,9,-9,-14,14,0,-29,0,-39,29,58,43
19,9,-9,-14,14,0,-29,0,-39,29,58,48
19,4,-14,-12,17,-4,-29,0,-34,29,58,48
19,0,-19,-9,19,-9,-29,0,-29,29,58,48
19,0,-19,-9,19,-9,-29,0,-29,29,58,48
19,0,-19,-9,19,-9,-29,0,-29,29,58,48
19,0,-19,-9,19,-9,-29,0,-29,24,58,43
19,0,-19,-9,19,-9,-29,0,-29,19,58,39
19,0,-19,-9,19,-9,-29,0,-29,19,58,39
19,0,-19,-9,19,-9,-29,0,-29,19,58,39
19,4,-14,-12,17,-4,-29,0,-29,19,58,39
19,9,-9,-14,14,0,-29,0,-29,19,58,39
19,9,-9,-14,14,0,-29,-4,-29,19,58,34
19,9,-9,-14,14,0,-29,-9,-29,19,58,29
19,9,-9,-14,14,0,-29,-9,-29,19,58,29
19,9,-9,-14,14,0,-29,-9,-29,19,58,29
19,9,-9,-14,14,0,-29,-9,-34,19,58,29
19,9,-9,-14,14,0,-29,-9,-39,19,58,29
19,9,-9,-14,14,0,-34,-9,-39,19,58,34
19,9,-9,-14,14,0,-39,-9,-39,19,58,39
19,9,-9,-14,14,0,-39,-9,-39,19,58,39
19,9,-9,-14,14,0,-39,-9,-39,19,58,39
19,9,-9,-14,14,0,-39,-14,-39,19,58,39
19,9,-9,-14,14,0,-39,-19,-39,19,58,39
19,9,-9,-14,14,0,-39,-19,-39,19,58,39
19,9,-9,-14,14,0,-39,-19,-39,19,58,39
19,9,-9,-14,14,0,-39,-19,-39,19,58,39
19,9,-9,-14,14,0,-39,-19,-39,19,58,39
19,9,-9,-14,14,0,-39,-14,-39,19,53,39
19,9,-9,-14,14,0,-39,-9,-39,19,48,39
19,9,-9,-14,14,0,-39,-9,-39,14,48,39
19,9,-9,-14,14,0,-39,-9,-39,9,48,39
24,9,-14,-17,19,-2,-39,-9,-39,9,48,39
29,9,-19,-19,24,-4,-39,-9,-39,9,48,39
29,9,-19,-19,24,-4,-39,-9,-39,14,48,39
