I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-19,-19,0,19,-9,-9,19,39,19,9,29,19
-19,-19,0,19,-9,-9,19,39,19,9,29,19
-19,-19,0,19,-9,-9,19,39,19,9,29,19
-24,-19,4,21,-14,-7,19,43,24,9,34,24
-29,-19,9,24,-19,-4,19,48,29,9,39,29
-29,-9,19,19,-24,4,19,48,34,9,39,34
-29,0,29,14,-29,14,19,48,39,9,39,39
-34,0,34,17,-34,17,19,48,39,9,39,39
-39,0,39,19,-39,19,19,48,39,9,39,39
-39,4,43,17,-41,24,24,53,43,9,39,39
-39,9,48,14,-43,29,29,58,48,9,39,39
-43,9,53,17,-48,31,29,58,53,9,29,39
-48,9,58,19,-53,34,29,58,58,9,19,39
-53,14,68,19,-61,41,34,58,58,4,19,29
-58,19,78,19,-68,48,39,58,58,0,19,19
-63,19,82,21,-73,51,39,63,53,-4,14,14
-68,19,87,24,-78,53,39,68,48,-9,9,9
-78,24,102,26,-90,63,43,68,48,-14,0,4
-87,29,117,29,-102,73,48,68,48,-19,-9,0
-102,29,131,36,-117,80,58,73,43,-39,-24,-14
-117,29,146,43,-131,87,68,78,39,-58,-39,-29
-131,29,161,51,-146,95,73,78,29,-68,-58,-48
-146,29,175,58,-161,102,78,78,19,-78,-78,-68
-165,24,190,70,-178,107,82,73,9,-102,-102,-92
-185,19,204,82,-195,112,87,68,0,-126,-126,-117
-204,14,219,95,-212,117,97,68,-14,-156,-156,-141
-224,9,234,107,-229,122,107,68,-29,-185,-185,-165
-244,4,248,119,-246,126,117,63,-53,-214,-219,-190
-263,0,263,131,-263,131,126,58,-78,-244,-253,-214
-283,-9,273,146,-278,131,136,53,-97,-278,-287,-248
-302,-19,283,161,-292,131,146,48,-117,-312,-322,-283
-322,-29,292,175,-307,131,151,39,-141,-346,-351,-307
-341,-39,302,190,-322,131,156,29,-165,-380,-380,-331
-351,-48,302,200,-326,126,161,24,-185,-409,-409,-361
-361,-58,302,209,-331,122,165,19,-204,-439,-439,-390
-366,-73,292,219,-329,109,175,19,-214,-458,-463,-409
-370,-87,283,229,-326,97,185,19,-224,-478,-488,-429
-370,-97,273,234,-322,87,185,19,-239,-488,-502,-444
-370,-107,263,239,-317,78,185,19,-253,-497,-517,-458
-361,-126,234,244,-297,53,185,19,-253,-497,-517,-458
-351,-146,204,248,-278,29,185,19,-253,-497,-517,-458
-331,-151,180,241,-256,14,180,29,-248,-488,-512,-453
-312,-156,156,234,-234,0,175,39,-244,-478,-507,-448
-283,-161,122,222,-202,-19,165,43,-229,-453,-478,-419
-253,-165,87,209,-170,-39,156,48,-214,-429,-448,-390
-229,-165,63,197,-146,-51,146,53,-195,-395,-419,-366
-204,-165,39,185,-122,-63,136,58,-175,-361,-390,-341
-175,-161,14,168,-95,-73,117,58,-156,-331,-361,-312
-146,-156,-9,151,-68,-82,97,58,-136,-302,-331,-283
-126,-146,-19,136,-53,-82,92,58,-117,-273,-302,-258
-107,-136,-29,122,-39,-82,87,58,-97,-244,-273,-234
-82,-122,-39,102,-21,-80,78,58,-78,-209,-244,-209
-58,-107,-48,82,-4,-78,68,58,-58,-175,-214,-185
-43,-102,-58,73,7,-80,63,58,-48,-151,-185,-161
-29,-97,-68,63,19,-82,58,58,-39,-126,-156,-136
-14,-92,-78,53,31,-85,48,58,-24,-107,-131,-117
0,-87,-87,43,43,-87,39,58,-9,-87,-107,-97
4,-78,-82,36,43,-80,34,58,-4,-73,-92,-87
9,-68,-78,29,43,-73,29,58,0,-58,-78,-78
9,-63,-73,26,41,-68,29,53,4,-48,-68,-63
9,-58,-68,24,39,-63,29,48,9,-39,-58,-48
14,-58,-73,21,43,-65,24,43,9,-29,-53,-43
19,-58,-78,19,48,-68,19,39,9,-19,-48,-39
19,-48,-68,14,43,-58,14,39,14,-14,-39,-34
19,-39,-58,9,39,-48,9,39,19,-9,-29,-29
19,-39,-58,9,39,-48,9,39,24,-4,-24,-24
19,-39,-58,9,39,-48,9,39,29,0,-19,-19
14,-39,-53,12,34,-46,9,39,29,0,-19,-19
9,-39,-48,14,29,-43,9,39,29,0,-19,-19
9,-39,-48,14,29,-43,9,34,24,0,-19,-24
9,-39,-48,14,29,-43,9,29,19,0,-19,-29
9,-39,-48,14,29,-43,9,29,19,0,-19,-29
9,-39,-48,14,29,-43,9,29,19,0,-19,-29
4,-39,-43,17,24,-41,9,29,14,-4,-24,-29
0,-39,-39,19,19,-39,9,29,9,-9,-29,-29
0,-39,-39,19,19,-39,9,29,9,-9,-29,-29
0,-39,-39,19,19,-39,9,29,9,-9,-29,-29
-4,-43,-39,24,17,-41,9,24,9,-14,-29,-29
-9,-48,-39,29,14,-43,9,19,9,-19,-29,-29
-9,-48,-39,29,14,-43,9,19,9,-19,-29,-29
-9,-48,-39,29,14,-43,9,19,9,-19,-29,-29
-4,-39,-34,21,14,-36,14,19,9,-19,-29,-29
0,-29,-29,14,14,-29,19,19,9,-19,-29,-29
4,-19,-24,7,14,-21,19,29,19,-9,-19,-24
9,-9,-19,0,14,-14,19,39,29,0,-9,-19
19,4,-14,-12,17,-4,24,43,34,9,0,-9
29,19,-9,-24,19,4,29,48,39,19,9,0
34,29,-4,-31,19,12,29,58,53,24,9,0
39,39,0,-39,19,19,29,68,68,29,9,0
43,58,14,-51,14,36,24,68,78,39,19,9
48,78,29,-63,9,53,19,68,87,48,29,19
63,107,43,-85,9,75,-19,29,78,53,34,29
78,136,58,-107,9,97,-58,-9,68,58,39,39
92,141,48,-117,21,95,-73,-19,68,58,43,43
107,146,39,-126,34,92,-87,-29,68,58,48,48
112,146,34,-129,39,90,-87,-29,68,58,53,48
112,141,29,-126,41,85,-87,-29,63,58,53,53
117,136,19,-126,48,78,-87,-29,63,58,58,58
117,122,4,-119,56,63,-87,-29,53,53,58,63
117,107,-9,-112,63,48,-87,-34,34,43,43,63
117,78,-39,-97,78,19,-87,-34,14,34,34,48
87,68,-19,-78,53,24,-68,-24,24,29,24,39
53,58,4,-56,24,31,-48,-14,24,29,19,34
29,34,4,-31,12,19,-29,-9,19,9,0,4
19,-9,-29,-4,24,-19,-24,-9,-4,-19,-29,-29
9,-34,-43,12,26,-39,-24,-9,-19,-29,-39,-39
9,-39,-48,14,29,-43,-24,-14,-24,-34,-48,-39
9,-48,-58,19,34,-53,-24,-14,-29,-34,-43,-39
9,-53,-63,21,36,-58,-24,-14,-29,-39,-39,-39
9,-58,-68,24,39,-63,-19,-14,-24,-39,-39,-43
4,-68,-73,31,39,-70,-19,-9,-19,-39,-39,-43
0,-73,-73,36,36,-73,-19,-9,-24,-43,-48,-43
0,-78,-78,39,39,-78,-14,-9,-24,-43,-53,-48
-14,-82,-68,48,26,-75,-9,-4,-24,-48,-58,-48
-19,-87,-68,53,24,-78,-4,0,-24,-48,-58,-53
-24,-92,-68,58,21,-80,4,4,-24,-48,-58,-53
-24,-102,-78,63,26,-90,9,4,-24,-48,-63,-48
-24,-107,-82,65,29,-95,14,9,-24,-48,-58,-48
-29,-107,-78,68,24,-92,19,9,-24,-53,-53,-53
-24,-107,-82,65,29,-95,24,9,-24,-48,-58,-53
-19,-107,-87,63,34,-97,24,9,-24,-43,-58,-53
-24,-107,-82,65,29,-95,19,14,-24,-43,-58,-53
-24,-102,-78,63,26,-90,14,14,-24,-43,-58,-53
-24,-102,-78,63,26,-90,14,14,-29,-48,-58,-58
-24,-102,-78,63,26,-90,19,14,-34,-53,-58,-63
-24,-102,-78,63,26,-90,24,14,-34,-53,-58,-63
-24,-107,-82,65,29,-95,24,14,-34,-53,-58,-63
-24,-107,-82,65,29,-95,29,14,-34,-53,-58,-58
-24,-102,-78,63,26,-90,34,14,-34,-53,-58,-53
-24,-102,-78,63,26,-90,34,14,-34,-53,-58,-58
-24,-102,-78,63,26,-90,34,14,-34,-53,-58,-58
-24,-102,-78,63,26,-90,34,19,-34,-53,-58,-68
-24,-102,-78,63,26,-90,39,24,-24,-48,-53,-68
