I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-97,-87,9,92,-53,-39,97,712,19,-29,-68,-97
-78,-48,29,63,-53,-9,136,780,107,63,24,-29
-58,-9,48,34,-53,19,175,849,195,156,117,39
78,73,-4,-75,41,34,161,893,395,400,380,248
214,156,-58,-185,136,48,146,936,595,644,644,458
390,248,-141,-319,265,53,-53,683,614,810,883,678
566,341,-224,-453,395,58,-253,429,634,976,1122,897
566,351,-214,-458,390,68,-463,58,380,814,971,824
566,361,-204,-463,385,78,-673,-312,126,653,819,751
356,239,-117,-297,236,61,-736,-531,-336,122,244,351
146,117,-29,-131,87,43,-800,-751,-800,-409,-331,-48
34,48,14,-41,9,31,-785,-722,-936,-580,-492,-165
-78,-19,58,48,-68,19,-771,-692,-1073,-751,-653,-283
-78,-39,39,58,-58,0,-639,-434,-888,-644,-566,-268
-78,-58,19,68,-48,-19,-507,-175,-702,-536,-478,-253
-73,-58,14,65,-43,-21,-375,19,-517,-400,-366,-204
-68,-58,9,63,-39,-24,-244,214,-331,-263,-253,-156
-63,-58,4,61,-34,-26,-156,331,-244,-200,-200,-126
-58,-58,0,58,-29,-29,-68,448,-156,-136,-146,-97
-53,-58,-4,56,-24,-31,-24,502,-107,-107,-117,-87
-48,-58,-9,53,-19,-34,19,556,-58,-78,-87,-78
-48,-58,-9,53,-19,-34,29,561,-58,-73,-87,-73
-48,-58,-9,53,-19,-34,39,566,-58,-68,-87,-68
-48,-58,-9,53,-19,-34,39,566,-53,-63,-82,-68
-48,-58,-9,53,-19,-34,39,566,-48,-58,-78,-68
-48,-58,-9,53,-19,-34,39,561,-48,-58,-78,-68
-48,-58,-9,53,-19,-34,39,556,-48,-58,-78,-68
-48,-58,-9,53,-19,-34,39,556,-43,-58,-78,-68
-48,-58,-9,53,-19,-34,39,556,-39,-58,-78,-68
-43,-58,-14,51,-14,-36,39,556,-39,-58,-78,-68
-39,-58,-19,48,-9,-39,39,556,-39,-58,-78,-68
-39,-58,-19,48,-9,-39,39,551,-39,-58,-78,-68
-39,-58,-19,48,-9,-39,39,546,-39,-58,-78,-68
-39,-53,-14,46,-12,-34,39,546,-39,-53,-78,-63
-39,-48,-9,43,-14,-29,39,546,-39,-48,-78,-58
-39,-43,-4,41,-17,-24,39,546,-34,-43,-73,-53
-39,-39,0,39,-19,-19,39,546,-29,-39,-68,-48
-39,-39,0,39,-19,-19,39,546,-29,-39,-68,-48
-39,-39,0,39,-19,-19,39,546,-29,-39,-68,-48
-34,-34,0,34,-17,-17,39,546,-29,-39,-63,-43
-29,-29,0,29,-14,-14,39,546,-29,-39,-58,-39
-24,-29,-4,26,-9,-17,39,546,-19,-34,-58,-39
-19,-29,-9,24,-4,-19,39,546,-9,-29,-58,-39
-19,-29,-9,24,-4,-19,34,546,-9,-24,-48,-39
-19,-29,-9,24,-4,-19,29,546,-9,-19,-39,-39
-14,-24,-9,19,-2,-17,29,551,0,-14,-34,-34
-9,-19,-9,14,0,-14,29,556,9,-9,-29,-29
-4,-14,-9,9,2,-12,29,556,9,-9,-29,-29
0,-9,-9,4,4,-9,29,556,9,-9,-29,-29
4,-9,-14,2,9,-12,29,561,19,-4,-24,-24
9,-9,-19,0,14,-14,29,566,29,0,-19,-19
19,-4,-24,-7,21,-14,29,575,43,19,-4,-4
29,0,-29,-14,29,-14,29,585,58,39,9,9
34,4,-29,-19,31,-12,29,585,63,39,14,9
39,9,-29,-24,34,-9,29,585,68,39,19,9
53,14,-39,-34,46,-12,29,595,78,53,24,19
68,19,-48,-43,58,-14,29,605,87,68,29,29
73,29,-43,-51,58,-7,29,614,92,68,39,34
78,39,-39,-58,58,0,29,624,97,68,48,39
87,43,-43,-65,65,0,24,629,107,82,58,48
97,48,-48,-73,73,0,19,634,117,97,68,58
107,53,-53,-80,80,0,14,639,126,97,68,68
117,58,-58,-87,87,0,9,644,136,97,68,78
122,63,-58,-92,90,2,9,649,141,102,78,87
126,68,-58,-97,92,4,9,653,146,107,87,97
141,73,-68,-107,104,2,4,653,151,112,92,97
156,78,-78,-117,117,0,0,653,156,117,97,97
161,87,-73,-124,117,7,0,649,156,122,97,102
165,97,-68,-131,117,14,0,644,156,126,97,107
165,102,-63,-134,114,19,-4,639,156,126,97,107
165,107,-58,-136,112,24,-9,634,156,126,97,107
165,107,-58,-136,112,24,-14,619,151,122,97,107
165,107,-58,-136,112,24,-19,605,146,117,97,107
156,97,-58,-126,107,19,-19,585,141,112,92,102
146,87,-58,-117,102,14,-19,566,136,107,87,97
131,87,-43,-109,87,21,-14,551,122,102,82,92
117,87,-29,-102,73,29,-9,536,107,97,78,87
102,78,-24,-90,63,26,-9,522,92,87,63,68
87,68,-19,-78,53,24,-9,507,78,78,48,48
68,58,-9,-63,39,24,0,492,68,68,39,39
48,48,0,-48,24,24,9,478,58,58,29,29
39,39,0,-39,19,19,9,468,48,48,19,19
29,29,0,-29,14,14,9,458,39,39,9,9
9,24,14,-17,-2,19,14,448,29,29,0,4
-9,19,29,-4,-19,24,19,439,19,19,-9,0
-9,14,24,-2,-17,19,19,434,14,14,-14,-14
-9,9,19,0,-14,14,19,429,9,9,-19,-29
-14,4,19,4,-17,12,19,419,4,0,-24,-29
-19,0,19,9,-19,9,19,409,0,-9,-29,-29
-19,-4,14,12,-17,4,19,405,-4,-9,-34,-34
-19,-9,9,14,-14,0,19,400,-9,-9,-39,-39
-19,-9,9,14,-14,0,24,400,-9,-9,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-9,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-14,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-19,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-19,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-19,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-14,-39,-39
-19,-9,9,14,-14,0,29,400,-9,-9,-39,-39
-19,-9,9,14,-14,0,29,395,-4,-4,-34,-39
-19,-9,9,14,-14,0,29,390,0,0,-29,-39
-19,-9,9,14,-14,0,29,390,0,0,-29,-39
-19,-9,9,14,-14,0,29,390,0,0,-29,-39
-19,-9,9,14,-14,0,34,390,4,0,-29,-39
-19,-9,9,14,-14,0,39,390,9,0,-29,-39
-19,-9,9,14,-14,0,39,390,9,4,-29,-34
-19,-9,9,14,-14,0,39,390,9,9,-29,-29
-14,-14,0,14,-7,-7,39,390,9,9,-29,-29
-9,-19,-9,14,0,-14,39,390,9,9,-29,-29
-9,-19,-9,14,0,-14,39,385,9,9,-29,-34
-9,-19,-9,14,0,-14,39,380,9,9,-29,-39
-9,-19,-9,14,0,-14,43,380,9,9,-29,-39
-9,-19,-9,14,0,-14,48,380,9,9,-29,-39
-9,-19,-9,14,0,-14,48,380,9,9,-29,-39
-9,-19,-9,14,0,-14,48,380,9,9,-29,-39
-9,-19,-9,14,0,-14,43,375,9,4,-29,-39
-9,-19,-9,14,0,-14,39,370,9,0,-29,-39
-9,-19,-9,14,0,-14,39,366,9,-4,-34,-39
-9,-19,-9,14,0,-14,39,361,9,-9,-39,-39
-14,-24,-9,19,-2,-17,39,361,9,-9,-39,-39
-19,-29,-9,24,-4,-19,39,361,9,-9,-39,-39
-19,-29,-9,24,-4,-19,39,356,9,-9,-39,-43
-19,-29,-9,24,-4,-19,39,351,9,-9,-39,-48
-19,-29,-9,24,-4,-19,39,351,4,-9,-43,-48
-19,-29,-9,24,-4,-19,39,351,0,-9,-48,-48
-19,-29,-9,24,-4,-19,39,346,0,-14,-48,-48
-19,-29,-9,24,-4,-19,39,341,0,-19,-48,-48
-24,-34,-9,29,-7,-21,43,336,0,-19,-48,-48
-29,-39,-9,34,-9,-24,48,331,0,-19,-48,-48
-29,-39,-9,34,-9,-24,48,326,-4,-24,-53,-48
-29,-39,-9,34,-9,-24,48,322,-9,-29,-58,-48
-29,-39,-9,34,-9,-24,43,317,-14,-29,-58,-53
-29,-39,-9,34,-9,-24,39,312,-19,-29,-58,-58
-29,-39,-9,34,-9,-24,39,312,-19,-29,-58,-58
-29,-39,-9,34,-9,-24,39,312,-19,-29,-58,-58
-29,-39,-9,34,-9,-24,39,307,-19,-29,-58,-63
-29,-39,-9,34,-9,-24,39,302,-19,-29,-58,-68
-34,-39,-4,36,-14,-21,39,297,-19,-29,-58,-68
-39,-39,0,39,-19,-19,39,292,-19,-29,-58,-68
-39,-39,0,39,-19,-19,39,292,-19,-34,-58,-68
-39,-39,0,39,-19,-19,39,292,-19,-39,-58,-68
-39,-43,-4,41,-17,-24,39,287,-19,-39,-58,-68
-39,-48,-9,43,-14,-29,39,283,-19,-39,-58,-68
-39,-48,-9,43,-14,-29,39,283,-24,-39,-58,-68
-39,-48,-9,43,-14,-29,39,283,-29,-39,-58,-68
-39,-48,-9,43,-14,-29,39,278,-29,-39,-63,-68
-39,-48,-9,43,-14,-29,39,273,-29,-39,-68,-68
-39,-43,-4,41,-17,-24,39,273,-24,-39,-68,-68
-39,-39,0,39,-19,-19,39,273,-19,-39,-68,-68
-34,-39,-4,36,-14,-21,39,273,-19,-39,-63,-68
-29,-39,-9,34,-9,-24,39,273,-19,-39,-58,-68
-29,-29,0,29,-14,-14,48,273,-14,-34,-53,-58
-29,-19,9,24,-19,-4,58,273,-9,-29,-48,-48
-29,-19,9,24,-19,-4,58,278,-9,-24,-43,-48
-29,-19,9,24,-19,-4,58,283,-9,-19,-39,-48
-29,-9,19,19,-24,4,63,283,-9,-19,-39,-48
-29,0,29,14,-29,14,68,283,-9,-19,-39,-48
-24,0,24,12,-24,12,68,278,-9,-19,-39,-48
-19,0,19,9,-19,9,68,273,-9,-19,-39,-48
-19,0,19,9,-19,9,68,273,-4,-19,-39,-48
-19,4,24,7,-21,14,63,263,0,-19,-34,-48
-19,9,29,4,-24,19,58,258,0,-19,-34,-48
-19,14,34,2,-26,24,43,244,0,-14,-34,-43
-4,24,29,-9,-17,26,24,234,-4,-14,-29,-43
4,29,24,-17,-9,26,4,214,-14,-14,-29,-39
9,34,24,-21,-7,29,-19,204,-19,-19,-29,-34
19,39,19,-29,0,29,-29,195,-24,-19,-34,-34
24,43,19,-34,2,31,-29,185,-34,-29,-29,-34
24,43,19,-34,2,31,-29,180,-34,-29,-24,-34
29,34,4,-31,12,19,-19,195,-24,-19,-24,-34
29,29,0,-29,14,14,-14,204,-24,-19,-24,-34
14,9,-4,-12,9,2,-14,200,-24,-34,-34,-39
4,-4,-9,0,7,-7,-9,185,-39,-43,-43,-48
-9,-19,-9,14,0,-14,-9,175,-48,-48,-48,-63
-19,-39,-19,29,0,-29,-9,175,-53,-58,-58,-68
-34,-43,-9,39,-12,-26,4,180,-53,-58,-63,-78
-48,-53,-4,51,-21,-29,9,185,-53,-58,-63,-78
-48,-63,-14,56,-17,-39,4,175,-53,-63,-73,-87
-48,-68,-19,58,-14,-43,0,165,-58,-73,-73,-92
-53,-73,-19,63,-17,-46,0,161,-63,-73,-78,-92
-53,-73,-19,63,-17,-46,0,161,-63,-73,-78,-92
-53,-78,-24,65,-14,-51,9,161,-63,-73,-78,-92
-58,-87,-29,73,-14,-58,14,161,-63,-78,-78,-97
-58,-87,-29,73,-14,-58,14,161,-63,-78,-78,-97
-53,-87,-34,70,-9,-61,14,161,-63,-73,-78,-92
-53,-82,-29,68,-12,-56,19,156,-68,-73,-78,-92
-53,-82,-29,68,-12,-56,19,151,-68,-73,-78,-92
-53,-82,-29,68,-12,-56,19,151,-63,-73,-78,-92
-53,-82,-29,68,-12,-56,19,146,-63,-73,-78,-97
-53,-82,-29,68,-12,-56,19,146,-63,-73,-78,-97
-53,-82,-29,68,-12,-56,19,146,-63,-73,-78,-92
-58,-82,-24,70,-17,-53,14,141,-63,-73,-78,-92
-63,-82,-19,73,-21,-51,14,141,-63,-73,-78,-92
-63,-82,-19,73,-21,-51,14,141,-68,-73,-78,-92
-63,-87,-24,75,-19,-56,19,136,-68,-73,-78,-97
-68,-97,-29,82,-19,-63,24,146,-73,-78,-87,-107
-82,-97,-14,90,-34,-56,43,165,-63,-82,-92,-112
-102,-97,4,100,-53,-46,68,190,-24,-63,-87,-126
-102,-87,14,95,-58,-36,92,229,24,-34,-68,-126
-117,-68,48,92,-82,-9,141,287,63,9,-29,-97
-82,-24,58,53,-70,17,190,390,180,141,92,9
43,68,24,-56,9,46,214,512,439,414,380,219
209,180,-29,-195,119,75,175,546,683,712,717,478
453,292,-161,-373,307,65,-58,258,712,922,1010,761
619,380,-239,-500,429,70,-292,-53,673,1039,1205,956
668,448,-219,-558,444,114,-556,-483,512,1068,1302,1054
556,375,-180,-466,368,97,-678,-795,146,673,863,746
312,219,-92,-265,202,63,-736,-1073,-448,-43,53,175
92,117,24,-104,34,70,-775,-1254,-844,-424,-331,-87
-58,24,82,17,-70,53,-790,-1268,-1049,-668,-566,-253
-112,-39,73,75,-92,17,-766,-1151,-1068,-751,-644,-326
-112,-58,53,85,-82,-2,-658,-902,-917,-668,-575,-317
-102,-63,39,82,-70,-12,-492,-605,-673,-512,-453,-258
-87,-63,24,75,-56,-19,-361,-400,-468,-361,-322,-204
-73,-53,19,63,-46,-17,-258,-253,-336,-253,-229,-156
-58,-39,19,48,-39,-9,-146,-112,-219,-175,-165,-117
-53,-34,19,43,-36,-7,-53,0,-122,-126,-117,-102
-53,-48,4,51,-29,-21,-9,58,-87,-97,-92,-92
-43,-48,-4,46,-19,-26,0,68,-78,-78,-73,-82
-43,-53,-9,48,-17,-31,4,78,-78,-73,-73,-82
-48,-53,-4,51,-21,-29,19,97,-63,-73,-73,-82
-48,-53,-4,51,-21,-29,29,97,-48,-73,-73,-82
-43,-53,-9,48,-17,-31,29,92,-43,-68,-68,-82
-43,-58,-14,51,-14,-36,29,92,-43,-63,-58,-78
-43,-63,-19,53,-12,-41,29,102,-43,-63,-53,-78
-43,-63,-19,53,-12,-41,29,92,-39,-63,-53,-78
-43,-63,-19,53,-12,-41,34,87,-39,-63,-53,-78
-39,-58,-19,48,-9,-39,34,87,-39,-58,-53,-73
-34,-53,-19,43,-7,-36,34,87,-39,-53,-53,-68
-34,-48,-14,41,-9,-31,34,87,-34,-53,-48,-63
-34,-48,-14,41,-9,-31,29,87,-34,-53,-48,-63
-29,-43,-14,36,-7,-29,29,92,-34,-48,-43,-58
-29,-43,-14,36,-7,-29,29,92,-34,-39,-43,-58
-34,-43,-9,39,-12,-26,29,92,-29,-39,-39,-58
-39,-39,0,39,-19,-19,29,97,-24,-34,-39,-53
-39,-43,-4,41,-17,-24,29,92,-24,-34,-39,-53
-39,-48,-9,43,-14,-29,29,87,-19,-34,-34,-53
-34,-48,-14,41,-9,-31,29,92,-14,-24,-34,-48
-34,-43,-9,39,-12,-26,24,92,-4,-19,-29,-48
-29,-43,-14,36,-7,-29,29,87,-4,-14,-29,-48
-29,-39,-9,34,-9,-24,34,87,0,-9,-24,-43
-24,-39,-14,31,-4,-26,34,97,4,-9,-24,-39
-24,-34,-9,29,-7,-21,34,97,9,-4,-14,-39
-19,-34,-14,26,-2,-24,29,107,14,0,-9,-34
-14,-29,-14,21,0,-21,29,112,14,4,-4,-29
-9,-24,-14,17,2,-19,29,112,24,14,0,-24
-4,-19,-14,12,4,-17,29,112,34,24,14,-19
0,-19,-19,9,9,-19,29,112,39,24,19,-14
4,-9,-14,2,9,-12,29,117,48,34,24,-4
14,-9,-24,-2,19,-17,29,122,53,39,34,-4
24,-4,-29,-9,26,-17,29,131,58,43,43,0
29,0,-29,-14,29,-14,29,146,68,48,53,9
39,4,-34,-21,36,-14,29,151,78,53,63,19
48,14,-34,-31,41,-9,24,146,87,63,73,29
58,19,-39,-39,48,-9,19,156,97,68,78,34
63,24,-39,-43,51,-7,14,165,107,78,78,39
78,34,-43,-56,61,-4,14,175,117,87,82,48
92,39,-53,-65,73,-7,14,180,126,92,92,58
107,48,-58,-78,82,-4,9,190,136,97,97,68
122,58,-63,-90,92,-2,9,195,141,112,107,73
131,58,-73,-95,102,-7,4,195,151,112,117,82
136,63,-73,-100,104,-4,4,200,156,117,126,87
146,73,-73,-109,109,0,0,200,161,126,126,97
151,82,-68,-117,109,7,-4,204,165,131,126,97
161,87,-73,-124,117,7,-9,204,165,131,131,107
165,92,-73,-129,119,9,-9,204,170,136,136,117
170,92,-78,-131,124,7,-9,204,175,136,141,117
170,92,-78,-131,124,7,-14,195,175,141,141,122
175,97,-78,-136,126,9,-19,190,175,141,141,122
175,97,-78,-136,126,9,-19,180,170,136,141,122
161,97,-63,-129,112,17,-19,156,165,136,141,122
161,102,-58,-131,109,21,-19,151,156,136,136,131
141,92,-48,-117,95,21,-19,141,146,126,131,126
131,87,-43,-109,87,21,-14,122,136,122,126,117
117,82,-34,-100,75,24,-14,107,126,112,112,107
102,68,-34,-85,68,17,-9,92,117,107,102,92
78,48,-29,-63,53,9,0,78,102,102,87,73
68,39,-29,-53,48,4,0,68,92,87,78,58
58,34,-24,-46,41,4,9,53,78,78,68,43
39,24,-14,-31,26,4,14,43,68,63,58,39
19,14,-4,-17,12,4,19,39,53,58,43,34
9,4,-4,-7,7,0,14,29,48,48,39,24
-4,0,4,2,-4,2,14,19,43,39,29,14
-4,-4,0,4,-2,-2,19,14,39,29,19,4
-9,-14,-4,12,-2,-9,19,14,29,24,14,-9
-14,-24,-9,19,-2,-17,24,9,24,19,9,-9
-14,-29,-14,21,0,-21,34,4,24,14,9,-19
-14,-34,-19,24,2,-26,34,4,19,14,4,-19
-14,-34,-19,24,2,-26,34,4,14,14,0,-19
-14,-29,-14,21,0,-21,39,4,14,9,0,-19
-14,-24,-9,19,-2,-17,39,-4,14,9,0,-19
-19,-29,-9,24,-4,-19,39,-9,9,9,4,-19
-19,-29,-9,24,-4,-19,39,-9,9,9,4,-19
-19,-34,-14,26,-2,-24,39,-14,9,9,0,-24
-19,-39,-19,29,0,-29,39,-14,14,9,0,-24
-19,-39,-19,29,0,-29,43,-14,14,9,0,-19
-19,-39,-19,29,0,-29,43,-9,14,9,4,-9
-19,-39,-19,29,0,-29,43,-4,19,14,4,-9
-19,-39,-19,29,0,-29,43,-4,29,24,4,-9
-19,-39,-19,29,0,-29,43,-9,29,24,4,-9
-19,-34,-14,26,-2,-24,43,-14,29,29,4,-4
-14,-39,-24,26,4,-31,43,-19,29,24,9,-4
-14,-43,-29,29,7,-36,43,-14,34,19,9,-4
-14,-43,-29,29,7,-36,48,-14,39,19,9,-4
-14,-43,-29,29,7,-36,48,-14,43,19,9,-4
-9,-43,-34,26,12,-39,48,-14,43,24,9,-4
-9,-39,-29,24,9,-34,48,-14,43,24,9,-9
-9,-39,-29,24,9,-34,48,-14,43,24,14,-9
-9,-43,-34,26,12,-39,48,-19,39,24,14,-9
-9,-43,-34,26,12,-39,48,-19,39,24,14,-9
-9,-43,-34,26,12,-39,48,-19,39,24,14,-9
-9,-43,-34,26,12,-39,48,-24,39,24,14,-9
-9,-43,-34,26,12,-39,48,-24,39,24,14,-9
-9,-43,-34,26,12,-39,48,-19,43,24,14,-9
-9,-48,-39,29,14,-43,53,-19,48,24,9,-9
-14,-48,-34,31,9,-41,53,-24,43,24,9,-9
-14,-48,-34,31,9,-41,53,-24,43,24,9,-14
-14,-48,-34,31,9,-41,53,-24,43,24,4,-14
-14,-48,-34,31,9,-41,53,-29,39,14,4,-14
-14,-48,-34,31,9,-41,53,-29,39,14,4,-19
-14,-53,-39,34,12,-46,53,-29,34,14,4,-19
-19,-58,-39,39,9,-48,53,-39,29,14,-4,-19
-19,-58,-39,39,9,-48,53,-43,24,9,-4,-19
-19,-53,-34,36,7,-43,53,-43,24,9,-4,-19
-19,-53,-34,36,7,-43,48,-43,24,9,-4,-19
-19,-53,-34,36,7,-43,48,-48,19,0,-4,-29
-19,-58,-39,39,9,-48,48,-53,14,-4,-4,-29
-24,-58,-34,41,4,-46,43,-58,14,-9,-9,-29
-24,-58,-34,41,4,-46,43,-63,14,-9,-9,-29
-24,-58,-34,41,4,-46,43,-68,14,-9,-9,-29
-24,-58,-34,41,4,-46,43,-73,9,-9,-14,-29
-24,-58,-34,41,4,-46,43,-78,9,-14,-19,-29
-29,-58,-29,43,0,-43,43,-82,9,-14,-19,-24
-29,-63,-34,46,2,-48,43,-82,9,-14,-14,-24
-29,-63,-34,46,2,-48,43,-82,4,-14,-9,-24
-29,-68,-39,48,4,-53,43,-87,4,-14,-14,-24
-29,-68,-39,48,4,-53,43,-92,4,-14,-14,-24
-34,-68,-34,51,0,-51,39,-92,4,-14,-19,-24
-34,-68,-34,51,0,-51,39,-92,0,-9,-19,-29
