I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-68,-165,-97,117,14,-131,19,-126,-165,-156,-126,-136
-68,-200,-131,134,31,-165,39,-102,-156,-161,-131,-141
-68,-234,-165,151,48,-200,58,-78,-146,-165,-136,-146
-82,-234,-151,158,34,-192,102,-4,-102,-165,-156,-180
-97,-234,-136,165,19,-185,146,68,-58,-165,-175,-214
-97,-214,-117,156,9,-165,200,165,68,-58,-97,-161
-97,-195,-97,146,0,-146,253,263,195,48,-19,-107
-24,-39,-14,31,-4,-26,229,341,380,302,239,102
48,117,68,-82,-9,92,204,419,566,556,497,312
214,346,131,-280,41,239,48,302,736,966,971,746
380,575,195,-478,92,385,-107,185,907,1376,1444,1180
649,883,234,-766,207,558,-370,63,995,1815,2000,1712
917,1190,273,-1054,322,732,-634,-58,1083,2254,2557,2244
917,1229,312,-1073,302,771,-883,-492,722,2044,2464,2254
917,1268,351,-1093,283,810,-1132,-927,361,1834,2371,2264
785,829,43,-807,370,436,-1151,-1132,-156,1141,1683,1717
653,390,-263,-522,458,63,-1171,-1337,-673,448,995,1171
429,175,-253,-302,341,-39,-936,-1317,-917,-156,322,595
204,-39,-244,-82,224,-141,-702,-1298,-1161,-761,-351,19
112,-68,-180,-21,146,-124,-483,-927,-878,-629,-351,-87
19,-97,-117,39,68,-107,-263,-556,-595,-497,-351,-195
-34,-131,-97,82,31,-114,-136,-356,-419,-375,-297,-214
-87,-165,-78,126,-4,-122,-9,-156,-244,-253,-244,-234
-92,-195,-102,143,4,-148,19,-122,-209,-229,-224,-224
-97,-224,-126,161,14,-175,48,-87,-175,-204,-204,-214
-97,-239,-141,168,21,-190,58,-63,-156,-195,-195,-209
-97,-253,-156,175,29,-204,68,-39,-136,-185,-185,-204
-97,-253,-156,175,29,-204,68,-39,-136,-185,-185,-204
-97,-253,-156,175,29,-204,68,-39,-136,-185,-185,-204
-97,-239,-141,168,21,-190,68,-39,-136,-185,-185,-204
-97,-224,-126,161,14,-175,68,-39,-136,-185,-185,-204
-97,-224,-126,161,14,-175,73,-24,-117,-170,-185,-204
-97,-224,-126,161,14,-175,78,-9,-97,-156,-185,-204
-97,-239,-141,168,21,-190,78,-4,-97,-156,-175,-204
-97,-253,-156,175,29,-204,78,0,-97,-156,-165,-204
-97,-219,-122,158,12,-170,78,0,-97,-156,-180,-214
-97,-185,-87,141,-4,-136,78,0,-97,-156,-195,-224
-92,-200,-107,146,7,-153,82,14,-82,-146,-180,-214
-87,-214,-126,151,19,-170,87,29,-68,-136,-165,-204
-87,-248,-161,168,36,-204,97,48,-48,-117,-156,-190
-87,-283,-195,185,53,-239,107,68,-29,-97,-146,-175
-92,-283,-190,187,48,-236,107,78,-29,-97,-146,-175
-97,-283,-185,190,43,-234,107,87,-29,-97,-146,-175
-97,-224,-126,161,14,-175,102,87,-29,-102,-156,-190
-97,-165,-68,131,-14,-117,97,87,-29,-107,-165,-204
-92,-146,-53,119,-19,-100,97,92,-24,-107,-165,-204
-87,-126,-39,107,-24,-82,97,97,-19,-107,-165,-204
-87,-151,-63,119,-12,-107,102,126,9,-87,-151,-200
-87,-175,-87,131,0,-131,107,156,39,-68,-136,-195
-87,-175,-87,131,0,-131,112,170,48,-58,-136,-195
-87,-175,-87,131,0,-131,117,185,58,-48,-136,-195
-87,-175,-87,131,0,-131,126,214,82,-34,-126,-195
-87,-175,-87,131,0,-131,136,244,107,-19,-117,-195
-87,-165,-78,126,-4,-122,136,273,126,-9,-117,-195
-87,-156,-68,122,-9,-112,136,302,146,0,-117,-195
-87,-180,-92,134,2,-136,156,341,180,19,-112,-195
-87,-204,-117,146,14,-161,175,380,214,39,-107,-195
-87,-185,-97,136,4,-141,180,414,234,43,-107,-195
-87,-165,-78,126,-4,-122,185,448,253,48,-107,-195
-87,-165,-78,126,-4,-122,195,478,283,63,-107,-195
-87,-165,-78,126,-4,-122,204,507,312,78,-107,-195
-87,-156,-68,122,-9,-112,204,531,322,78,-112,-204
-87,-146,-58,117,-14,-102,204,556,331,78,-117,-214
-82,-122,-39,102,-21,-80,204,566,336,78,-126,-229
-78,-97,-19,87,-29,-58,204,575,341,78,-136,-244
-78,-97,-19,87,-29,-58,204,585,351,78,-136,-229
-78,-97,-19,87,-29,-58,204,595,361,78,-136,-214
-63,-112,-48,87,-7,-80,204,595,361,87,-126,-200
-48,-126,-78,87,14,-102,204,595,361,97,-117,-185
-43,-78,-34,61,-4,-56,190,570,346,82,-117,-185
-39,-29,9,34,-24,-9,175,546,331,68,-117,-185
-34,-4,29,19,-31,12,156,502,307,68,-112,-175
-29,19,48,4,-39,34,136,458,283,68,-107,-165
-19,-4,14,12,-17,4,126,419,263,68,-82,-136
-9,-29,-19,19,4,-24,117,380,244,68,-58,-107
-4,-29,-24,17,9,-26,107,326,214,63,-43,-87
0,-29,-29,14,14,-29,97,273,185,58,-29,-68
0,-19,-19,9,9,-19,78,219,141,43,-29,-63
0,-9,-9,4,4,-9,58,165,97,29,-29,-58
0,-39,-39,19,19,-39,58,131,82,29,-14,-39
0,-68,-68,34,34,-68,58,97,68,29,0,-19
-9,-43,-34,26,12,-39,39,58,34,4,-14,-29
-19,-19,0,19,-9,-9,19,19,0,-19,-29,-39
-19,-19,0,19,-9,-9,14,-9,-19,-34,-34,-39
-19,-19,0,19,-9,-9,9,-39,-39,-48,-39,-39
-19,-39,-19,29,0,-29,9,-48,-53,-53,-39,-39
-19,-58,-39,39,9,-48,9,-58,-68,-58,-39,-39
-19,-73,-53,46,17,-63,9,-58,-68,-58,-39,-39
-19,-87,-68,53,24,-78,9,-58,-68,-58,-39,-39
-19,-97,-78,58,29,-87,9,-63,-68,-58,-39,-39
-19,-107,-87,63,34,-97,9,-68,-68,-58,-39,-39
-19,-126,-107,73,43,-117,19,-68,-68,-58,-39,-34
-19,-146,-126,82,53,-136,29,-68,-68,-58,-39,-29
-24,-146,-122,85,48,-134,29,-68,-68,-63,-43,-29
-29,-146,-117,87,43,-131,29,-68,-68,-68,-48,-29
-29,-92,-63,61,17,-78,19,-82,-87,-82,-58,-43
-29,-39,-9,34,-9,-24,9,-97,-107,-97,-68,-58
-29,-58,-29,43,0,-43,9,-97,-107,-97,-68,-58
-29,-78,-48,53,9,-63,9,-97,-107,-97,-68,-58
-34,-82,-48,58,7,-65,9,-97,-107,-97,-73,-58
-39,-87,-48,63,4,-68,9,-97,-107,-97,-78,-58
-39,-87,-48,63,4,-68,9,-97,-107,-97,-82,-58
-39,-87,-48,63,4,-68,9,-97,-107,-97,-87,-58
-43,-87,-43,65,0,-65,14,-97,-107,-102,-87,-68
-48,-87,-39,68,-4,-63,19,-97,-107,-107,-87,-78
-48,-102,-53,75,2,-78,24,-92,-102,-107,-87,-78
-48,-117,-68,82,9,-92,29,-87,-97,-107,-87,-78
-53,-117,-63,85,4,-90,34,-87,-97,-107,-92,-82
-58,-117,-58,87,0,-87,39,-87,-97,-107,-97,-87
-58,-117,-58,87,0,-87,39,-82,-92,-107,-97,-87
-58,-117,-58,87,0,-87,39,-78,-87,-107,-97,-87
-58,-117,-58,87,0,-87,39,-68,-82,-102,-97,-92
-58,-117,-58,87,0,-87,39,-58,-78,-97,-97,-97
-58,-126,-68,92,4,-97,43,-58,-73,-97,-97,-97
-58,-136,-78,97,9,-107,48,-53,-68,-97,-97,-97
-58,-151,-92,104,17,-122,58,-53,-68,-97,-97,-97
-58,-161,-102,109,21,-131,63,-53,-68,-97,-97,-97
-58,-131,-73,95,7,-102,63,-53,-68,-97,-97,-107
-48,-87,-39,68,-4,-63,63,-43,-58,-82,-87,-107
-48,-82,-34,65,-7,-58,78,-19,-34,-53,-78,-82
-39,-87,-48,63,4,-68,87,0,-4,-39,-63,-68
-34,-78,-43,56,4,-61,87,9,4,-29,-58,-53
-29,-68,-39,48,4,-53,87,9,9,-29,-53,-48
-29,-43,-14,36,-7,-29,87,9,4,-24,-53,-53
-34,-19,14,26,-24,-2,87,9,9,-19,-48,-48
-29,-43,-14,36,-7,-29,92,24,19,-9,-39,-39
-19,-53,-34,36,7,-43,92,34,34,4,-24,-24
0,4,4,-2,-2,4,78,48,58,34,4,0
9,68,58,-39,-24,63,53,34,58,34,4,14
9,73,63,-41,-26,68,24,-4,29,14,-4,0
9,78,68,-43,-29,73,-24,-63,-9,-19,-29,-9
14,78,63,-46,-24,70,-29,-68,-9,-19,-29,-9
19,92,73,-56,-26,82,-34,-68,-9,-9,-19,0
39,97,58,-68,-9,78,-39,-63,-9,0,-9,14
58,92,34,-75,12,63,-39,-53,-14,4,4,19
58,68,9,-63,24,39,-29,-63,-29,-4,0,19
48,43,-4,-46,26,19,-24,-68,-43,-14,-14,14
39,4,-34,-21,36,-14,-34,-87,-78,-63,-43,-19
14,-14,-29,0,21,-21,-29,-87,-82,-78,-53,-24
-19,-43,-24,31,2,-34,-4,-87,-97,-87,-63,-39
-39,-78,-39,58,0,-58,4,-102,-112,-102,-82,-58
-53,-102,-48,78,-2,-75,9,-107,-126,-117,-102,-78
-58,-117,-58,87,0,-87,9,-117,-141,-131,-117,-92
-58,-141,-82,100,12,-112,9,-117,-151,-141,-122,-102
-63,-161,-97,112,17,-129,9,-117,-156,-146,-131,-107
-68,-165,-97,117,14,-131,14,-117,-156,-146,-131,-112
-68,-175,-107,122,19,-141,14,-117,-156,-146,-131,-112
-68,-180,-112,124,21,-146,19,-117,-151,-146,-131,-107
-63,-180,-117,122,26,-148,24,-117,-146,-141,-126,-107
-63,-185,-122,124,29,-153,24,-112,-141,-141,-122,-102
-63,-195,-131,129,34,-163,24,-112,-141,-136,-122,-102
-63,-200,-136,131,36,-168,24,-117,-146,-136,-126,-102
-63,-209,-146,136,41,-178,24,-117,-151,-146,-136,-117
-73,-244,-170,158,48,-207,58,-68,-146,-161,-156,-141
-87,-258,-170,173,41,-214,112,24,-92,-165,-175,-175
-112,-248,-136,180,12,-192,180,97,-34,-170,-209,-214
-117,-204,-87,161,-14,-146,234,185,78,-78,-161,-180
-112,-170,-58,141,-26,-114,273,292,214,68,-29,-92
-34,-102,-68,68,17,-85,268,453,419,336,234,112
48,97,48,-73,0,73,239,483,692,678,585,414
190,351,161,-270,14,256,87,326,883,1073,1044,829
473,663,190,-568,141,427,-156,190,1019,1605,1688,1429
800,1010,209,-905,295,610,-414,170,1190,2176,2366,2054
1019,1351,331,-1185,344,841,-732,-92,1127,2396,2742,2459
1034,1493,458,-1263,287,976,-1029,-644,751,2200,2703,2537
893,1127,234,-1010,329,680,-1156,-1034,263,1771,2337,2293
800,634,-165,-717,483,234,-1220,-1254,-331,1054,1629,1722
580,151,-429,-366,505,-139,-1137,-1439,-932,43,575,878
292,-82,-375,-104,334,-229,-883,-1537,-1312,-780,-292,165
161,-78,-239,-41,200,-158,-619,-1195,-1068,-717,-385,4
102,-102,-204,0,153,-153,-380,-775,-771,-575,-390,-112
-29,-170,-141,100,56,-156,-175,-439,-492,-429,-331,-195
-87,-219,-131,153,21,-175,-48,-219,-283,-287,-248,-204
-97,-253,-156,175,29,-204,29,-87,-175,-195,-209,-180
-102,-258,-156,180,26,-207,43,-68,-161,-185,-209,-180
-102,-258,-156,180,26,-207,48,-68,-156,-185,-200,-180
-97,-268,-170,183,36,-219,53,-43,-136,-180,-190,-175
-97,-263,-165,180,34,-214,68,-24,-126,-170,-190,-180
-97,-258,-161,178,31,-209,82,-19,-126,-170,-190,-185
-97,-258,-161,178,31,-209,82,-19,-122,-170,-190,-180
-97,-258,-161,178,31,-209,87,-14,-117,-165,-190,-180
-102,-258,-156,180,26,-207,87,0,-107,-161,-185,-180
-102,-263,-161,183,29,-212,92,4,-97,-151,-185,-180
-102,-268,-165,185,31,-217,92,9,-92,-146,-175,-170
-102,-273,-170,187,34,-222,92,19,-78,-131,-165,-165
-102,-273,-170,187,34,-222,92,24,-73,-131,-161,-161
-102,-273,-170,187,34,-222,97,34,-63,-126,-156,-161
-102,-258,-156,180,26,-207,97,39,-63,-122,-156,-161
-102,-239,-136,170,17,-187,97,43,-58,-117,-156,-161
-97,-253,-156,175,29,-204,102,53,-48,-112,-151,-151
-97,-268,-170,183,36,-219,107,63,-39,-102,-151,-146
-92,-258,-165,175,36,-212,107,68,-34,-107,-151,-146
-87,-244,-156,165,34,-200,107,73,-19,-102,-146,-146
-87,-229,-141,158,26,-185,107,78,-19,-102,-146,-146
-87,-219,-131,153,21,-175,107,87,-4,-87,-136,-146
-87,-229,-141,158,26,-185,112,102,4,-78,-131,-141
-87,-244,-156,165,34,-200,117,122,14,-63,-122,-141
-92,-248,-156,170,31,-202,122,141,24,-58,-117,-141
-97,-253,-156,175,29,-204,122,161,39,-53,-112,-141
-92,-224,-131,158,19,-178,122,165,58,-53,-122,-151
-92,-190,-97,141,2,-143,117,175,68,-58,-126,-156
-87,-185,-97,136,4,-141,122,204,82,-43,-122,-156
-82,-185,-102,134,9,-143,126,224,107,-24,-117,-156
-82,-204,-122,143,19,-163,131,258,131,0,-102,-156
-82,-219,-136,151,26,-178,141,302,156,19,-92,-161
-82,-190,-107,136,12,-148,151,322,175,19,-97,-165
-82,-161,-78,122,-2,-119,156,341,195,19,-107,-175
-87,-136,-48,112,-19,-92,151,366,209,19,-117,-185
-92,-107,-14,100,-39,-61,151,390,224,24,-126,-190
-92,-87,4,90,-48,-41,156,429,244,34,-126,-204
-87,-68,19,78,-53,-24,165,458,263,43,-131,-209
-82,-87,-4,85,-39,-46,185,492,292,58,-136,-209
-78,-102,-24,90,-26,-63,195,522,307,73,-136,-214
-78,-68,9,73,-43,-29,185,546,322,68,-141,-219
-78,-34,43,56,-61,4,175,556,331,58,-146,-219
-78,-14,63,46,-70,24,175,551,331,58,-151,-219
-78,4,82,36,-80,43,170,551,336,53,-156,-224
-68,-24,43,46,-56,9,185,566,336,63,-146,-214
-63,-53,9,58,-36,-21,190,575,336,73,-131,-195
-58,14,73,21,-65,43,165,551,322,58,-141,-204
-48,82,131,-17,-90,107,136,522,302,39,-146,-209
-34,102,136,-34,-85,119,122,497,287,34,-136,-204
-29,112,141,-41,-85,126,112,463,273,34,-131,-190
-19,126,146,-53,-82,136,97,414,244,29,-122,-170
-14,146,161,-65,-87,153,82,370,214,24,-112,-151
-9,146,156,-68,-82,151,68,317,185,24,-97,-131
-4,136,141,-65,-73,139,53,258,161,19,-87,-112
0,122,122,-61,-61,122,43,209,136,14,-73,-102
4,107,102,-56,-48,104,29,156,97,4,-63,-82
0,122,122,-61,-61,122,14,97,53,-9,-58,-68
-4,136,141,-65,-73,139,4,48,19,-19,-48,-63
-4,82,87,-39,-46,85,-4,34,14,-34,-48,-43
-9,24,34,-7,-21,29,-9,19,0,-39,-48,-34
-9,43,53,-17,-31,48,-19,-14,-29,-53,-48,-39
-19,73,92,-26,-56,82,-24,-43,-58,-63,-53,-48
-19,141,161,-61,-90,151,-48,-82,-92,-87,-78,-73
-19,209,229,-95,-124,219,-78,-122,-112,-117,-102,-92
-19,170,190,-75,-104,180,-68,-131,-131,-122,-107,-92
-24,141,165,-58,-95,153,-58,-136,-136,-126,-112,-92
-24,156,180,-65,-102,168,-63,-141,-141,-131,-112,-92
-24,165,190,-70,-107,178,-63,-146,-141,-131,-112,-97
-24,112,136,-43,-80,124,-48,-136,-141,-126,-97,-82
-19,68,87,-24,-53,78,-34,-126,-131,-117,-87,-68
-19,141,161,-61,-90,151,-63,-151,-161,-141,-112,-92
-19,214,234,-97,-126,224,-92,-180,-175,-161,-131,-126
-19,185,204,-82,-112,195,-78,-170,-170,-161,-136,-117
-24,151,175,-63,-100,163,-63,-161,-170,-165,-136,-112
-24,107,131,-41,-78,119,-48,-151,-151,-146,-122,-97
