I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,9,58,19,-53,34,-126,-195,-146,-87,-87,-48
-48,9,58,19,-53,34,-126,-195,-146,-87,-87,-48
-48,9,58,19,-53,34,-126,-195,-146,-87,-87,-48
-48,9,58,19,-53,34,-126,-195,-146,-87,-87,-48
-39,19,58,9,-48,39,-126,-185,-146,-87,-87,-48
-19,24,43,-2,-31,34,-122,-180,-141,-78,-82,-39
-4,24,29,-9,-17,26,-117,-165,-126,-73,-78,-34
9,34,24,-21,-7,29,-112,-165,-126,-58,-68,-29
4,34,29,-19,-12,31,-112,-165,-117,-58,-58,-14
4,34,29,-19,-12,31,-117,-175,-117,-63,-68,-14
0,34,34,-17,-17,34,-117,-180,-126,-68,-78,-29
-9,34,43,-12,-26,39,-117,-180,-126,-68,-78,-19
-14,43,58,-14,-36,51,-112,-185,-126,-63,-68,-9
-14,63,78,-24,-46,70,-102,-161,-107,-58,-53,-4
-34,63,97,-14,-65,80,-97,-161,-107,-58,-53,-4
-43,48,92,-2,-68,70,-97,-170,-117,-63,-63,-9
-58,39,97,9,-78,68,-87,-170,-117,-78,-73,-29
-68,29,97,19,-82,63,-82,-170,-122,-78,-73,-39
-82,29,112,26,-97,70,-82,-170,-122,-78,-73,-39
-87,29,117,29,-102,73,-73,-165,-117,-73,-68,-34
-92,39,131,26,-112,85,-78,-165,-112,-63,-68,-24
-92,34,126,29,-109,80,-78,-165,-112,-63,-73,-24
-97,34,131,31,-114,82,-78,-161,-112,-63,-73,-29
-97,29,126,34,-112,78,-78,-161,-112,-63,-73,-34
-97,24,122,36,-109,73,-78,-170,-122,-68,-78,-48
-97,19,117,39,-107,68,-78,-170,-126,-68,-78,-48
-97,14,112,41,-104,63,-78,-170,-126,-68,-78,-48
-97,14,112,41,-104,63,-78,-170,-126,-78,-87,-48
-97,19,117,39,-107,68,-78,-165,-131,-87,-87,-48
-97,19,117,39,-107,68,-78,-165,-131,-82,-87,-53
-97,19,117,39,-107,68,-78,-165,-131,-82,-87,-53
-97,19,117,39,-107,68,-78,-165,-131,-82,-87,-53
-97,9,107,43,-102,58,-78,-165,-131,-82,-92,-53
-97,4,102,46,-100,53,-78,-165,-131,-82,-92,-53
-97,4,102,46,-100,53,-78,-161,-131,-82,-92,-53
-102,4,107,48,-104,56,-78,-161,-126,-82,-87,-53
-92,4,97,43,-95,51,-68,-161,-126,-73,-87,-53
-92,9,102,41,-97,56,-68,-161,-126,-73,-87,-53
-87,9,97,39,-92,53,-68,-165,-126,-73,-82,-53
-87,9,97,39,-92,53,-68,-165,-126,-73,-82,-53
-97,14,112,41,-104,63,-78,-161,-126,-73,-73,-48
-97,14,112,41,-104,63,-78,-161,-126,-73,-73,-48
-97,14,112,41,-104,63,-78,-161,-126,-73,-73,-48
-97,14,112,41,-104,63,-78,-161,-126,-68,-73,-48
-97,14,112,41,-104,63,-68,-161,-126,-78,-78,-48
-97,14,112,41,-104,63,-68,-161,-126,-78,-82,-48
-97,14,112,41,-104,63,-68,-161,-126,-82,-92,-48
-102,14,117,43,-109,65,-68,-161,-126,-82,-97,-48
-102,9,112,46,-107,61,-68,-161,-117,-73,-87,-48
-102,9,112,46,-107,61,-68,-161,-117,-73,-82,-48
-102,9,112,46,-107,61,-68,-156,-117,-68,-82,-48
-102,9,112,46,-107,61,-63,-156,-112,-68,-82,-48
-102,19,122,41,-112,70,-73,-156,-122,-78,-82,-48
-97,19,117,39,-107,68,-73,-156,-122,-78,-82,-48
-97,29,126,34,-112,78,-73,-156,-122,-78,-82,-48
-97,29,126,34,-112,78,-73,-156,-117,-78,-82,-48
-102,29,131,36,-117,80,-73,-156,-107,-78,-82,-48
-102,29,131,36,-117,80,-73,-156,-107,-73,-87,-43
-97,29,126,34,-112,78,-73,-156,-107,-73,-92,-43
-97,29,126,34,-112,78,-73,-156,-107,-73,-97,-43
-107,29,136,39,-122,82,-73,-156,-107,-63,-92,-34
-107,24,131,41,-119,78,-73,-156,-107,-63,-87,-34
-107,24,131,41,-119,78,-73,-156,-107,-63,-82,-34
-107,34,141,36,-124,87,-73,-156,-107,-63,-78,-34
-97,43,141,26,-119,92,-73,-151,-117,-73,-82,-39
-97,43,141,26,-119,92,-73,-151,-117,-73,-87,-43
-97,43,141,26,-119,92,-73,-151,-117,-73,-92,-43
-97,43,141,26,-119,92,-78,-151,-117,-73,-97,-48
-102,43,146,29,-124,95,-68,-156,-107,-58,-78,-39
-92,48,141,21,-117,95,-68,-161,-122,-68,-78,-29
-97,63,161,17,-129,112,-68,-175,-136,-78,-92,-39
-102,68,170,17,-136,119,-78,-185,-141,-78,-102,-39
-122,87,209,17,-165,148,-78,-209,-161,-92,-102,-43
-146,102,248,21,-197,175,-68,-234,-180,-107,-107,-39
-175,107,283,34,-229,195,-68,-253,-195,-112,-117,-39
-185,131,317,26,-251,224,-68,-278,-214,-122,-112,-29
-204,161,366,21,-285,263,-78,-322,-244,-117,-92,-24
-214,195,409,9,-312,302,-92,-380,-283,-126,-78,-14
-234,234,468,0,-351,351,-97,-429,-317,-126,-73,9
-253,263,517,-4,-385,390,-97,-458,-346,-146,-68,24
-273,297,570,-12,-422,434,-92,-468,-346,-126,-43,58
-292,331,624,-19,-458,478,-73,-468,-336,-87,9,107
-287,361,649,-36,-468,505,-68,-458,-322,-48,68,161
-287,400,688,-56,-488,544,-58,-473,-322,-24,126,224
-273,424,697,-75,-485,561,-63,-483,-317,34,195,297
-239,468,707,-114,-473,588,-68,-488,-297,112,302,395
-200,512,712,-156,-456,612,-87,-463,-248,214,419,502
-165,507,673,-170,-419,590,-73,-414,-190,307,527,585
-122,473,595,-175,-358,534,-58,-317,-73,419,629,649
-24,414,439,-195,-231,427,-43,-195,63,556,736,722
68,331,263,-200,-97,297,-24,-58,224,668,814,771
151,244,92,-197,29,168,9,102,366,756,863,790
244,122,-122,-183,183,0,34,234,468,775,854,771
361,-82,-444,-139,402,-263,63,380,541,702,736,658
483,-380,-863,-51,673,-622,126,566,624,595,556,473
605,-688,-1293,41,949,-990,165,766,722,517,385,283
727,-907,-1634,90,1180,-1271,185,922,829,473,258,146
854,-1024,-1878,85,1366,-1451,156,1010,902,458,195,73
966,-1146,-2113,90,1539,-1629,102,1068,946,419,117,-9
1044,-1273,-2318,114,1681,-1795,58,1078,893,263,-53,-156
1127,-1405,-2532,139,1830,-1969,14,1039,717,-19,-326,-361
1210,-1507,-2718,148,1964,-2113,-53,951,502,-302,-590,-561
1288,-1595,-2884,153,2086,-2239,-117,878,331,-478,-751,-692
1337,-1654,-2991,158,2164,-2322,-141,790,165,-624,-883,-800
1366,-1668,-3035,151,2200,-2352,-161,649,-34,-775,-1000,-917
1381,-1678,-3059,148,2220,-2369,-180,527,-190,-883,-1107,-1000
1385,-1644,-3030,129,2208,-2337,-195,409,-287,-951,-1176,-1063
1351,-1620,-2971,134,2161,-2296,-209,292,-414,-1039,-1263,-1146
1307,-1610,-2918,151,2113,-2264,-195,180,-507,-1107,-1327,-1224
1239,-1605,-2845,183,2042,-2225,-175,92,-605,-1180,-1405,-1298
1156,-1586,-2742,214,1949,-2164,-151,34,-688,-1249,-1478,-1356
1083,-1556,-2640,236,1861,-2098,-112,24,-717,-1283,-1507,-1405
995,-1512,-2508,258,1751,-2010,-53,39,-736,-1298,-1527,-1444
878,-1468,-2347,295,1612,-1908,29,-14,-805,-1342,-1571,-1468
751,-1424,-2176,336,1464,-1800,117,-68,-858,-1361,-1586,-1488
663,-1361,-2025,348,1344,-1693,214,-34,-834,-1332,-1546,-1464
595,-1332,-1927,368,1261,-1629,326,9,-805,-1293,-1512,-1439
522,-1302,-1825,390,1173,-1564,429,24,-805,-1259,-1478,-1405
463,-1244,-1708,390,1085,-1476,497,63,-746,-1185,-1395,-1342
409,-1151,-1561,370,985,-1356,531,87,-692,-1127,-1322,-1254
356,-1083,-1439,363,897,-1261,551,53,-702,-1093,-1263,-1210
283,-1015,-1298,366,790,-1156,561,-9,-707,-1058,-1210,-1146
209,-941,-1151,366,680,-1046,619,-19,-663,-990,-1132,-1058
112,-878,-990,383,551,-934,732,14,-610,-897,-1039,-976
19,-810,-829,395,424,-819,849,58,-541,-814,-951,-888
-63,-746,-683,405,309,-714,893,73,-492,-732,-868,-810
