I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
9,-82,-92,36,51,-87,34,73,-58,-73,-48,9
14,-87,-102,36,58,-95,34,73,-63,-78,-53,4
14,-92,-107,39,61,-100,39,73,-63,-82,-53,4
14,-92,-107,39,61,-100,43,68,-63,-78,-48,4
9,-92,-102,41,56,-97,48,63,-68,-78,-43,9
0,-92,-92,46,46,-92,53,63,-63,-73,-43,14
-14,-92,-78,53,31,-85,58,63,-58,-73,-34,19
-19,-92,-73,56,26,-82,58,63,-58,-68,-34,19
-29,-92,-63,61,17,-78,63,68,-53,-63,-34,24
-39,-87,-48,63,4,-68,58,68,-53,-63,-34,24
-39,-92,-53,65,7,-73,58,73,-53,-68,-34,19
-39,-92,-53,65,7,-73,58,78,-53,-68,-39,19
-34,-92,-58,63,12,-75,53,78,-58,-68,-39,14
-34,-92,-58,63,12,-75,53,78,-58,-68,-34,14
-29,-92,-63,61,17,-78,53,78,-58,-68,-34,14
-24,-92,-68,58,21,-80,43,73,-63,-73,-43,4
-24,-92,-68,58,21,-80,39,73,-63,-73,-39,4
-29,-92,-63,61,17,-78,39,73,-53,-63,-34,14
-43,-92,-48,68,2,-70,39,78,-43,-53,-24,19
-48,-87,-39,68,-4,-63,39,82,-39,-48,-19,24
-53,-78,-24,65,-14,-51,34,82,-34,-43,-19,29
-53,-73,-19,63,-17,-46,39,82,-29,-39,-9,34
-48,-63,-14,56,-17,-39,39,82,-29,-39,-9,34
-34,-58,-24,46,-4,-41,39,78,-24,-39,-9,34
-19,-53,-34,36,7,-43,39,73,-34,-43,-19,24
0,-53,-53,26,26,-53,39,73,-34,-43,-19,24
9,-48,-58,19,34,-53,39,63,-39,-48,-24,19
9,-43,-53,17,31,-48,43,68,-34,-43,-19,24
4,-43,-48,19,26,-46,43,68,-29,-43,-14,29
-14,-39,-24,26,4,-31,48,73,-19,-34,0,39
-24,-29,-4,26,-9,-17,48,68,-14,-29,4,43
-34,-24,9,29,-21,-7,48,68,-9,-24,9,48
-34,-19,14,26,-24,-2,48,68,0,-14,19,53
-29,-14,14,21,-21,0,48,68,0,-14,19,53
-9,0,9,4,-9,4,39,63,0,-19,14,48
14,4,-9,-9,12,-2,39,68,0,-14,14,53
29,4,-24,-17,26,-9,34,68,-9,-19,14,53
34,4,-29,-19,31,-12,24,68,-14,-24,9,53
24,0,-24,-12,24,-12,24,73,-9,-19,14,63
9,0,-9,-4,9,-4,19,82,-9,-19,19,73
-9,-9,0,9,-4,-4,14,87,0,-14,24,78
-14,-19,-4,17,-4,-12,4,87,-9,-19,19,78
-9,-24,-14,17,2,-19,-9,87,-14,-24,14,68
0,-24,-24,12,12,-24,-24,82,-24,-34,4,58
14,-29,-43,7,29,-36,-29,87,-29,-39,4,53
24,-29,-53,2,39,-41,-34,82,-34,-43,-9,43
39,-34,-73,-2,56,-53,-29,73,-43,-48,-14,34
48,-39,-87,-4,68,-63,-14,73,-43,-53,-19,24
53,-43,-97,-4,75,-70,0,73,-48,-53,-19,19
53,-48,-102,-2,78,-75,9,68,-53,-58,-29,9
53,-53,-107,0,80,-80,24,63,-53,-63,-34,9
43,-63,-107,9,75,-85,34,63,-58,-68,-39,4
24,-73,-97,24,61,-85,48,73,-53,-68,-39,9
0,-78,-78,39,39,-78,58,78,-53,-68,-34,19
-24,-82,-58,53,17,-70,68,82,-53,-68,-34,24
-39,-92,-53,65,7,-73,68,87,-53,-73,-39,24
-48,-97,-48,73,0,-73,68,87,-58,-73,-43,24
-63,-102,-39,82,-12,-70,73,97,-53,-73,-39,24
-68,-107,-39,87,-14,-73,73,97,-58,-73,-39,19
-63,-117,-53,90,-4,-85,73,102,-58,-73,-39,19
-48,-117,-68,82,9,-92,68,97,-63,-78,-43,9
-29,-117,-87,73,29,-102,53,87,-73,-87,-53,0
-9,-112,-102,61,46,-107,48,82,-78,-92,-53,-9
9,-112,-122,51,65,-117,39,78,-87,-97,-58,-19
14,-117,-131,51,73,-124,34,73,-87,-97,-63,-19
4,-117,-122,56,63,-119,34,73,-87,-102,-63,-19
-14,-117,-102,65,43,-109,39,78,-82,-97,-58,-14
-34,-122,-87,78,26,-104,53,87,-73,-87,-53,0
-48,-126,-78,87,14,-102,58,92,-73,-87,-53,4
-48,-126,-78,87,14,-102,58,97,-73,-87,-58,4
-48,-126,-78,87,14,-102,63,97,-73,-87,-58,4
-53,-131,-78,92,12,-104,68,102,-68,-87,-53,9
-58,-131,-73,95,7,-102,68,97,-73,-92,-58,0
-63,-131,-68,97,2,-100,68,97,-68,-87,-53,4
-68,-131,-63,100,-2,-97,68,92,-68,-87,-58,0
-73,-131,-58,102,-7,-95,68,87,-73,-87,-58,0
-73,-131,-58,102,-7,-95,68,82,-73,-87,-53,0
-82,-136,-53,109,-14,-95,68,82,-68,-87,-53,4
-92,-136,-43,114,-24,-90,73,82,-68,-87,-48,4
-107,-141,-34,124,-36,-87,73,87,-63,-82,-43,4
-112,-141,-29,126,-41,-85,78,92,-58,-78,-39,9
-117,-136,-19,126,-48,-78,82,92,-58,-78,-34,9
-117,-136,-19,126,-48,-78,82,97,-58,-78,-34,4
-97,-136,-39,117,-29,-87,78,87,-68,-82,-39,-9
-68,-131,-63,100,-2,-97,68,82,-73,-82,-48,-14
-39,-126,-87,82,24,-107,63,78,-78,-92,-53,-24
-19,-122,-102,70,41,-112,53,68,-87,-97,-58,-29
4,-122,-126,58,65,-124,48,68,-87,-97,-63,-34
4,-117,-122,56,63,-119,39,63,-92,-102,-68,-34
-9,-117,-107,63,48,-112,43,68,-82,-102,-68,-24
-24,-117,-92,70,34,-104,48,68,-78,-97,-63,-19
-39,-122,-82,80,21,-102,53,73,-73,-97,-63,-14
-58,-122,-63,90,2,-92,68,82,-68,-92,-58,0
-73,-126,-53,100,-9,-90,73,87,-63,-92,-58,4
-78,-131,-53,104,-12,-92,78,87,-63,-87,-53,4
-87,-131,-43,109,-21,-87,73,87,-63,-87,-53,4
-97,-131,-34,114,-31,-82,78,92,-63,-78,-48,9
-107,-131,-24,119,-41,-78,78,97,-58,-73,-39,14
-102,-126,-24,114,-39,-75,73,92,-58,-73,-39,14
-92,-122,-29,107,-31,-75,68,87,-58,-73,-43,14
-73,-122,-48,97,-12,-85,68,87,-58,-78,-43,14
-53,-122,-68,87,7,-95,63,82,-68,-87,-53,4
-39,-122,-82,80,21,-102,63,82,-73,-92,-58,0
-24,-117,-92,70,34,-104,58,78,-78,-92,-58,-9
-19,-117,-97,68,39,-107,63,78,-78,-92,-58,-9
-24,-117,-92,70,34,-104,63,73,-78,-92,-53,-14
-34,-117,-82,75,24,-100,68,78,-73,-87,-48,-14
-48,-112,-63,80,7,-87,63,73,-73,-82,-48,-14
-63,-107,-43,85,-9,-75,73,73,-63,-78,-39,-9
-73,-107,-34,90,-19,-70,78,78,-58,-73,-34,0
-78,-107,-29,92,-24,-68,78,78,-58,-73,-39,0
-82,-107,-24,95,-29,-65,78,78,-58,-73,-39,4
-87,-112,-24,100,-31,-68,82,82,-53,-68,-34,14
-82,-112,-29,97,-26,-70,78,87,-53,-73,-39,14
-73,-117,-43,95,-14,-80,73,82,-58,-78,-39,14
-63,-112,-48,87,-7,-80,68,82,-58,-82,-43,9
-63,-112,-48,87,-7,-80,68,82,-53,-78,-39,14
-58,-107,-48,82,-4,-78,63,87,-53,-78,-34,14
-63,-107,-43,85,-9,-75,63,82,-48,-73,-34,14
-63,-102,-39,82,-12,-70,63,78,-48,-68,-34,9
-63,-102,-39,82,-12,-70,68,78,-43,-63,-29,9
-53,-102,-48,78,-2,-75,63,82,-53,-68,-39,0
-43,-107,-63,75,9,-85,68,82,-58,-73,-43,-9
-39,-117,-78,78,19,-97,68,87,-63,-78,-48,-14
-24,-126,-102,75,39,-114,73,97,-63,-82,-58,-19
-14,-131,-117,73,51,-124,63,102,-68,-92,-73,-29
-14,-141,-126,78,56,-134,68,112,-58,-87,-78,-29
-24,-136,-112,80,43,-124,58,112,-39,-73,-73,-24
-29,-117,-87,73,29,-102,48,112,-9,-48,-53,-9
-29,-82,-53,56,12,-68,29,102,29,-14,-29,9
-24,-39,-14,31,-4,-26,9,87,68,34,4,34
-9,29,39,-9,-24,34,-24,63,117,87,43,58
14,122,107,-68,-46,114,-58,24,190,175,102,107
34,244,209,-139,-87,226,-102,-24,283,283,185,170
58,385,326,-222,-134,356,-156,-82,375,414,283,248
82,541,458,-312,-187,500,-224,-146,473,551,385,331
97,717,619,-407,-261,668,-292,-219,566,702,512,429
107,897,790,-502,-341,844,-375,-287,644,849,639,536
107,1063,956,-585,-424,1010,-463,-336,692,985,761,649
117,1200,1083,-658,-483,1141,-546,-385,702,1093,873,741
131,1317,1185,-724,-527,1251,-629,-434,683,1171,961,834
141,1400,1259,-771,-558,1329,-707,-473,629,1220,1029,902
151,1464,1312,-807,-580,1388,-771,-502,561,1239,1078,956
156,1488,1332,-822,-588,1410,-824,-527,483,1224,1102,995
156,1478,1322,-817,-583,1400,-854,-551,380,1171,1098,1005
146,1415,1268,-780,-561,1342,-849,-551,273,1083,1068,1000
126,1307,1180,-717,-527,1244,-810,-522,151,941,995,971
92,1141,1049,-617,-478,1095,-736,-478,29,771,893,907
43,946,902,-495,-429,924,-644,-405,-87,575,761,829
