I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
112,112,0,-112,56,56,-4,63,82,87,68,48
117,112,-4,-114,61,53,-14,58,87,87,68,53
122,107,-14,-114,68,46,-29,48,82,82,63,53
122,107,-14,-114,68,46,-29,29,78,73,53,48
117,102,-14,-109,65,43,-29,29,78,73,53,48
112,97,-14,-104,63,41,-24,43,73,68,58,48
112,82,-29,-97,70,26,-19,48,68,63,58,48
112,63,-48,-87,80,7,-19,48,68,63,53,43
112,48,-63,-80,87,-7,-19,43,58,53,48,39
112,29,-82,-70,97,-26,-24,34,43,34,29,24
102,19,-82,-61,92,-31,-24,29,29,24,14,14
87,9,-78,-48,82,-34,-24,29,29,24,14,14
73,0,-73,-36,73,-36,-24,29,34,24,14,14
53,-4,-58,-24,56,-31,-14,24,34,24,9,9
29,-19,-48,-4,39,-34,-14,14,19,4,-4,-9
19,-34,-53,7,36,-43,-14,4,9,-9,-24,-24
14,-53,-68,19,41,-61,-9,4,0,-9,-24,-29
9,-53,-63,21,36,-58,-9,4,0,-9,-24,-34
9,-53,-63,21,36,-58,-9,4,0,-14,-29,-39
9,-58,-68,24,39,-63,-9,4,0,-14,-29,-39
4,-63,-68,29,36,-65,-9,4,0,-14,-29,-39
4,-68,-73,31,39,-70,-9,4,-4,-19,-29,-39
4,-68,-73,31,39,-70,-9,9,-9,-24,-29,-39
4,-63,-68,29,36,-65,-4,9,-4,-24,-34,-34
0,-63,-63,31,31,-63,-4,9,-4,-24,-34,-34
-4,-63,-58,34,26,-61,0,9,-9,-24,-34,-39
-4,-63,-58,34,26,-61,0,9,-9,-24,-34,-39
-4,-63,-58,34,26,-61,-4,4,-14,-29,-43,-43
-4,-63,-58,34,26,-61,-4,4,-14,-29,-48,-43
-9,-63,-53,36,21,-58,0,4,-9,-29,-43,-43
-9,-63,-53,36,21,-58,0,9,-9,-34,-43,-48
-4,-78,-73,41,34,-75,9,19,-14,-39,-48,-63
-4,-136,-131,70,63,-134,53,102,-19,-58,-82,-117
-4,-239,-234,122,114,-236,156,268,-9,-92,-161,-209
-4,-317,-312,161,153,-314,297,478,43,-92,-214,-283
39,-322,-361,141,200,-341,405,653,122,-53,-204,-292
146,-283,-429,68,287,-356,468,854,253,78,-87,-214
283,-200,-483,-41,383,-341,473,980,312,185,48,-92
453,-122,-575,-165,514,-348,351,839,156,165,146,53
702,-14,-717,-344,710,-366,107,600,-34,126,263,224
863,39,-824,-451,844,-392,-283,92,-429,-136,156,248
936,-248,-1185,-344,1061,-717,-512,-405,-1010,-741,-380,-73
941,-736,-1678,-102,1310,-1207,-727,-1044,-1805,-1654,-1205,-570
990,-800,-1790,-95,1390,-1295,-1005,-1503,-2166,-2025,-1493,-688
800,-854,-1654,26,1227,-1254,-1015,-1566,-2098,-2005,-1556,-814
390,-775,-1166,192,778,-971,-858,-1498,-1781,-1727,-1395,-771
92,-590,-683,248,387,-636,-697,-1317,-1361,-1312,-1083,-605
-146,-409,-263,278,58,-336,-453,-932,-873,-844,-712,-419
-204,-278,-73,241,-65,-175,-292,-629,-536,-507,-439,-283
-170,-165,4,168,-87,-80,-234,-453,-317,-302,-263,-161
-107,-82,24,95,-65,-29,-180,-292,-195,-175,-156,-87
-63,-34,29,48,-46,-2,-78,-146,-78,-78,-82,-48
-63,-29,34,46,-48,2,-19,-68,-24,-39,-48,-34
-68,-4,63,36,-65,29,-19,-53,4,-4,-14,-9
-68,9,78,29,-73,43,-19,-39,24,14,0,0
-68,9,78,29,-73,43,0,-19,43,29,9,0
-63,9,73,26,-68,41,9,-9,53,39,14,0
-58,14,73,21,-65,43,14,0,58,48,24,4
-53,14,68,19,-61,41,14,4,68,53,29,9
-53,24,78,14,-65,51,19,19,73,63,34,9
-53,29,82,12,-68,56,24,19,73,68,39,9
-53,24,78,14,-65,51,24,24,78,68,39,9
-48,24,73,12,-61,48,24,24,82,68,39,9
-43,29,73,7,-58,51,29,29,82,68,39,9
-43,29,73,7,-58,51,34,29,82,63,39,9
-43,24,68,9,-56,46,34,34,82,63,34,9
-43,19,63,12,-53,41,34,34,82,63,34,9
-43,29,73,7,-58,51,34,34,82,68,39,9
-43,29,73,7,-58,51,29,34,82,73,43,9
-34,29,63,2,-48,46,29,39,82,73,48,9
-34,29,63,2,-48,46,34,43,82,73,53,9
-34,29,63,2,-48,46,34,43,82,73,53,14
-34,29,63,2,-48,46,29,43,78,73,58,19
-39,29,68,4,-53,48,29,43,78,73,58,19
-43,29,73,7,-58,51,29,43,78,73,63,19
-39,34,73,2,-56,53,29,43,82,73,63,14
-39,34,73,2,-56,53,29,43,82,78,63,19
-39,34,73,2,-56,53,29,48,82,82,63,19
-39,34,73,2,-56,53,29,48,82,82,63,19
-34,34,68,0,-51,51,29,48,82,82,68,19
-29,43,73,-7,-51,58,29,48,82,87,73,19
-29,43,73,-7,-51,58,29,53,87,82,73,29
-29,48,78,-9,-53,63,29,48,92,82,73,34
-29,48,78,-9,-53,63,29,53,92,82,78,34
-34,53,87,-9,-61,70,29,53,97,87,78,34
-39,53,92,-7,-65,73,29,53,97,97,82,39
-43,53,97,-4,-70,75,29,58,102,97,82,39
-43,58,102,-7,-73,80,29,58,107,102,87,39
-48,58,107,-4,-78,82,29,58,112,102,92,39
-48,63,112,-7,-80,87,29,63,117,112,92,43
-48,73,122,-12,-85,97,29,63,126,117,97,43
-43,78,122,-17,-82,100,29,68,126,131,107,48
-43,87,131,-21,-87,109,29,73,136,136,107,53
-48,97,146,-24,-97,122,24,73,141,146,117,58
-53,107,161,-26,-107,134,19,73,151,151,117,58
-53,117,170,-31,-112,143,19,63,156,161,122,68
-58,126,185,-34,-122,156,19,58,156,170,126,78
-58,136,195,-39,-126,165,19,53,165,175,136,78
-68,151,219,-41,-143,185,14,53,175,185,146,82
-73,161,234,-43,-153,197,14,48,180,185,151,97
-82,175,258,-46,-170,217,4,34,190,195,156,107
-92,195,287,-51,-190,241,4,24,195,200,161,117
-102,200,302,-48,-202,251,0,14,200,209,161,117
-107,209,317,-51,-212,263,-4,0,204,214,165,122
-112,224,336,-56,-224,280,-9,-19,209,219,170,126
-122,234,356,-56,-239,295,-19,-39,209,219,175,136
-131,239,370,-53,-251,305,-19,-48,209,219,175,141
-141,248,390,-53,-265,319,-24,-68,209,219,175,136
-141,258,400,-58,-270,329,-34,-87,204,219,175,136
-141,263,405,-61,-273,334,-39,-97,204,214,175,136
-141,263,405,-61,-273,334,-39,-112,200,214,175,136
-141,258,400,-58,-270,329,-43,-117,195,209,175,131
-141,258,400,-58,-270,329,-39,-126,195,204,170,131
-141,253,395,-56,-268,324,-39,-131,185,209,170,131
