I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-48,-107,-58,78,4,-82,48,29,-68,-107,-107,-107
-48,-107,-58,78,4,-82,48,34,-63,-107,-107,-102
-48,-107,-58,78,4,-82,48,39,-58,-107,-107,-97
-43,-102,-58,73,7,-80,48,39,-53,-97,-102,-97
-39,-97,-58,68,9,-78,48,39,-48,-87,-97,-97
-39,-97,-58,68,9,-78,48,39,-43,-82,-92,-92
-39,-97,-58,68,9,-78,48,39,-39,-78,-87,-87
-34,-87,-53,61,9,-70,48,43,-29,-73,-78,-78
-29,-78,-48,53,9,-63,48,48,-19,-68,-68,-68
-24,-73,-48,48,12,-61,48,48,-9,-63,-68,-68
-19,-68,-48,43,14,-58,48,48,0,-58,-68,-68
-19,-68,-48,43,14,-58,48,53,0,-53,-68,-68
-14,-78,-63,46,24,-70,48,58,4,-48,-63,-63
-14,-87,-73,51,29,-80,53,63,9,-43,-63,-63
-14,-87,-73,51,29,-80,53,63,0,-53,-68,-63
-4,-82,-78,43,36,-80,53,53,-9,-63,-73,-63
4,-82,-87,39,46,-85,43,48,-19,-68,-73,-63
0,-82,-82,41,41,-82,39,48,-39,-82,-87,-68
-4,-82,-78,43,36,-80,29,43,-48,-92,-87,-73
-4,-97,-92,51,43,-95,29,43,-63,-97,-102,-78
-14,-112,-97,63,41,-104,34,29,-78,-117,-117,-92
-14,-122,-107,68,46,-114,39,29,-92,-122,-122,-97
-14,-126,-112,70,48,-119,48,29,-92,-122,-122,-97
-14,-131,-117,73,51,-124,48,29,-87,-117,-117,-92
-4,-141,-136,73,65,-139,48,43,-87,-117,-117,-92
4,-141,-146,68,75,-143,48,43,-87,-117,-117,-87
9,-141,-151,65,80,-146,43,43,-92,-126,-117,-87
9,-141,-151,65,80,-146,43,43,-92,-131,-122,-87
9,-136,-146,63,78,-141,39,43,-107,-141,-131,-97
0,-136,-136,68,68,-136,39,29,-107,-146,-131,-107
-14,-131,-117,73,51,-124,43,24,-107,-151,-141,-107
-58,-136,-78,97,9,-107,53,24,-107,-151,-141,-126
-73,-141,-68,107,-2,-104,63,24,-102,-151,-146,-126
-73,-136,-63,104,-4,-100,68,29,-97,-146,-146,-126
-73,-136,-63,104,-4,-100,63,34,-97,-146,-146,-126
-63,-131,-68,97,2,-100,63,34,-97,-151,-146,-126
-63,-126,-63,95,0,-95,63,34,-97,-151,-146,-126
-63,-126,-63,95,0,-95,68,34,-97,-151,-146,-126
-63,-126,-63,95,0,-95,73,34,-97,-146,-146,-126
-63,-126,-63,95,0,-95,73,29,-97,-146,-146,-126
-63,-126,-63,95,0,-95,73,24,-97,-146,-146,-126
-63,-122,-58,92,-2,-90,63,24,-97,-146,-146,-126
-68,-122,-53,95,-7,-87,58,19,-92,-141,-146,-126
-68,-122,-53,95,-7,-87,58,19,-92,-141,-146,-126
-68,-122,-53,95,-7,-87,58,24,-92,-141,-146,-126
-63,-117,-53,90,-4,-85,58,34,-92,-141,-141,-131
-63,-117,-53,90,-4,-85,58,43,-87,-141,-141,-136
-63,-117,-53,90,-4,-85,63,43,-87,-141,-141,-131
-63,-117,-53,90,-4,-85,68,39,-87,-141,-141,-131
-63,-117,-53,90,-4,-85,68,34,-87,-131,-136,-122
-63,-117,-53,90,-4,-85,68,29,-82,-126,-131,-117
-63,-117,-53,90,-4,-85,68,24,-82,-126,-136,-122
-73,-141,-68,107,-2,-104,78,39,-73,-126,-151,-141
-82,-175,-92,129,4,-134,117,78,-4,-122,-165,-165
-92,-234,-141,163,24,-187,180,161,117,-87,-170,-190
-107,-292,-185,200,39,-239,229,224,190,-48,-161,-214
-58,-229,-170,143,56,-200,209,248,278,97,-43,-131
73,-34,-107,-19,90,-70,63,170,341,307,185,78
268,263,-4,-265,136,129,-170,4,312,551,522,405
546,688,141,-617,202,414,-536,-219,122,771,961,878
722,976,253,-849,234,614,-790,-473,-43,1005,1366,1268
712,1298,585,-1005,63,941,-1005,-814,-87,1410,1917,1673
702,1420,717,-1061,-7,1068,-1098,-941,-112,1571,2176,1912
639,1268,629,-954,4,949,-1049,-888,-117,1439,2025,1805
531,1054,522,-793,4,788,-936,-780,-117,1185,1664,1512
370,814,444,-592,-36,629,-746,-678,-219,619,946,927
209,610,400,-409,-95,505,-561,-561,-366,78,287,361
63,400,336,-231,-136,368,-370,-409,-331,-122,9,87
29,253,224,-141,-97,239,-239,-258,-175,-68,14,63
29,151,122,-90,-46,136,-156,-156,-78,4,48,73
29,87,58,-58,-14,73,-87,-82,-29,29,58,58
14,73,58,-43,-21,65,-58,-68,-19,29,48,39
-4,53,58,-24,-31,56,-39,-48,-9,19,24,9
-14,24,39,-4,-26,31,-19,-29,0,0,-9,-14
-14,4,19,4,-17,12,-9,-19,0,-19,-19,-24
-14,0,14,7,-14,7,0,-4,0,-29,-34,-34
-24,-9,14,17,-19,2,4,4,4,-34,-43,-43
-29,-24,4,26,-17,-9,19,9,0,-43,-58,-58
-29,-29,0,29,-14,-14,29,14,-4,-53,-68,-63
-29,-34,-4,31,-12,-19,29,14,-4,-58,-68,-63
-29,-34,-4,31,-12,-19,34,9,-4,-58,-68,-68
-29,-34,-4,31,-12,-19,29,9,-4,-58,-73,-73
-29,-34,-4,31,-12,-19,24,14,-4,-58,-78,-73
-29,-39,-9,34,-9,-24,24,19,-4,-58,-78,-73
-29,-39,-9,34,-9,-24,24,24,-4,-58,-73,-73
-34,-39,-4,36,-14,-21,24,24,-4,-53,-73,-73
-39,-39,0,39,-19,-19,29,24,0,-43,-68,-68
-39,-43,-4,41,-17,-24,34,24,0,-43,-68,-68
-43,-43,0,43,-21,-21,34,24,0,-39,-68,-68
