I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-19,19,39,0,-29,29,107,156,117,68,19,-9
-14,24,39,-4,-26,31,112,170,141,87,39,0
-9,29,39,-9,-24,34,117,185,165,107,58,9
0,43,43,-21,-21,43,117,190,185,131,68,14
9,58,48,-34,-19,53,117,195,204,156,78,19
14,73,58,-43,-21,65,117,209,234,170,92,29
19,87,68,-53,-24,78,117,224,263,185,107,39
29,102,73,-65,-21,87,112,229,283,209,117,48
39,117,78,-78,-19,97,107,234,302,234,126,58
43,131,87,-87,-21,109,107,239,326,253,141,68
48,146,97,-97,-24,122,107,244,351,273,156,78
58,156,97,-107,-19,126,102,244,370,292,175,87
68,165,97,-117,-14,131,97,244,390,312,195,97
73,180,107,-126,-17,143,92,244,400,326,204,107
78,195,117,-136,-19,156,87,244,409,341,214,117
82,200,117,-141,-17,158,73,234,409,341,219,122
87,204,117,-146,-14,161,58,224,409,341,224,126
87,204,117,-146,-14,161,43,200,395,336,224,126
87,204,117,-146,-14,161,29,175,380,331,224,126
87,200,112,-143,-12,156,14,151,346,297,214,126
87,195,107,-141,-9,151,0,126,312,263,204,126
78,180,102,-129,-12,141,-9,97,273,229,175,117
68,165,97,-117,-14,131,-19,68,234,195,146,107
58,141,82,-100,-12,112,-19,53,185,156,126,87
48,117,68,-82,-9,92,-19,39,136,117,107,68
39,92,53,-65,-7,73,-19,24,102,87,82,58
29,68,39,-48,-4,53,-19,9,68,58,58,48
24,48,24,-36,0,36,-19,0,34,24,39,34
19,29,9,-24,4,19,-19,-9,0,-9,19,19
14,9,-4,-12,9,2,-19,-19,-24,-29,-4,4
9,-9,-19,0,14,-14,-19,-29,-48,-48,-29,-9
-4,-19,-14,12,4,-17,-14,-34,-63,-63,-34,-14
-19,-29,-9,24,-4,-19,-9,-39,-78,-78,-39,-19
-19,-43,-24,31,2,-34,-9,-43,-87,-87,-58,-29
-19,-58,-39,39,9,-48,-9,-48,-97,-97,-78,-39
-19,-58,-39,39,9,-48,-9,-48,-107,-107,-82,-43
-19,-58,-39,39,9,-48,-9,-48,-117,-117,-87,-48
-24,-63,-39,43,7,-51,-4,-48,-117,-117,-87,-48
-29,-68,-39,48,4,-53,0,-48,-117,-117,-87,-48
-29,-73,-43,51,7,-58,0,-43,-117,-117,-87,-48
-29,-78,-48,53,9,-63,0,-39,-117,-117,-87,-48
-29,-78,-48,53,9,-63,0,-39,-122,-117,-87,-48
-29,-78,-48,53,9,-63,0,-39,-126,-117,-87,-48
-29,-78,-48,53,9,-63,0,-43,-126,-122,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-48
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-53
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-58
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-58
-29,-78,-48,53,9,-63,0,-48,-126,-126,-87,-58
-34,-82,-48,58,7,-65,0,-43,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-39,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-39,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-39,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-43,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-48,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-48,-126,-126,-87,-58
-39,-87,-48,63,4,-68,0,-48,-126,-126,-87,-58
-39,-87,-48,63,4,-68,4,-48,-126,-122,-87,-58
-39,-87,-48,63,4,-68,9,-48,-126,-117,-87,-58
-39,-87,-48,63,4,-68,9,-48,-126,-117,-87,-58
-39,-87,-48,63,4,-68,9,-48,-126,-117,-87,-58
-39,-87,-48,63,4,-68,9,-43,-126,-117,-87,-58
-39,-87,-48,63,4,-68,9,-39,-126,-117,-87,-58
-39,-92,-53,65,7,-73,9,-39,-126,-117,-87,-58
-39,-97,-58,68,9,-78,9,-39,-126,-117,-87,-58
-39,-97,-58,68,9,-78,9,-39,-126,-122,-87,-58
-39,-97,-58,68,9,-78,9,-39,-126,-126,-87,-58
-39,-97,-58,68,9,-78,9,-39,-126,-126,-87,-58
-39,-97,-58,68,9,-78,9,-39,-126,-126,-87,-58
-39,-97,-58,68,9,-78,9,-39,-131,-126,-87,-58
-39,-97,-58,68,9,-78,9,-39,-136,-126,-87,-58
-39,-97,-58,68,9,-78,9,-39,-136,-126,-92,-58
-39,-97,-58,68,9,-78,9,-39,-136,-126,-97,-58
-39,-97,-58,68,9,-78,9,-39,-136,-131,-97,-58
-39,-97,-58,68,9,-78,9,-39,-136,-136,-97,-58
-39,-97,-58,68,9,-78,4,-39,-136,-136,-97,-58
-39,-97,-58,68,9,-78,0,-39,-136,-136,-97,-58
-39,-97,-58,68,9,-78,0,-39,-136,-136,-97,-58
-39,-97,-58,68,9,-78,0,-39,-136,-136,-97,-58
-39,-97,-58,68,9,-78,0,-39,-141,-136,-102,-63
-39,-97,-58,68,9,-78,0,-39,-146,-136,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-136,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-136,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-136,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-136,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-141,-107,-68
-39,-97,-58,68,9,-78,0,-39,-146,-146,-107,-68
-39,-97,-58,68,9,-78,4,-39,-146,-146,-107,-68
-39,-97,-58,68,9,-78,9,-39,-146,-146,-107,-68
-39,-102,-63,70,12,-82,9,-39,-146,-146,-107,-73
-39,-107,-68,73,14,-87,9,-39,-146,-146,-107,-78
-39,-107,-68,73,14,-87,9,-39,-146,-146,-112,-78
-39,-107,-68,73,14,-87,9,-39,-146,-146,-117,-78
-39,-107,-68,73,14,-87,9,-39,-146,-146,-117,-73
-39,-107,-68,73,14,-87,9,-39,-146,-146,-117,-68
-39,-107,-68,73,14,-87,4,-43,-151,-146,-117,-68
-39,-107,-68,73,14,-87,0,-48,-156,-146,-117,-68
-39,-107,-68,73,14,-87,0,-48,-156,-146,-117,-73
-39,-107,-68,73,14,-87,0,-48,-156,-146,-117,-78
-39,-107,-68,73,14,-87,0,-48,-156,-146,-112,-78
-39,-107,-68,73,14,-87,0,-48,-156,-146,-107,-78
-39,-107,-68,73,14,-87,0,-48,-156,-146,-107,-73
-39,-107,-68,73,14,-87,0,-48,-156,-146,-107,-68
-39,-107,-68,73,14,-87,0,-48,-156,-151,-107,-68
-39,-107,-68,73,14,-87,0,-48,-156,-156,-107,-68
-39,-107,-68,73,14,-87,0,-48,-156,-156,-107,-68
-39,-107,-68,73,14,-87,0,-48,-156,-156,-107,-68
-39,-102,-63,70,12,-82,0,-48,-156,-151,-107,-68
-39,-97,-58,68,9,-78,0,-48,-156,-146,-107,-68
-34,-87,-53,61,9,-70,0,-48,-151,-141,-107,-68
-29,-78,-48,53,9,-63,0,-48,-146,-136,-107,-68
-24,-73,-48,48,12,-61,0,-48,-136,-131,-97,-58
-14,-63,-48,39,17,-56,0,-43,-126,-122,-87,-48
-9,-53,-43,31,17,-48,-4,-43,-122,-112,-82,-39
-4,-53,-48,29,21,-51,-4,-39,-122,-112,-78,-39
0,-53,-53,26,26,-53,-4,-34,-122,-107,-78,-39
4,-53,-58,24,31,-56,-4,-29,-122,-107,-78,-39
4,-48,-53,21,29,-51,-14,-29,-117,-107,-78,-39
14,-29,-43,7,29,-36,-29,-39,-107,-97,-63,-29
29,-4,-34,-12,31,-19,-48,-53,-97,-87,-53,-9
34,14,-19,-24,26,-2,-63,-63,-97,-92,-43,0
53,19,-34,-36,43,-7,-73,-73,-102,-97,-43,4
58,19,-39,-39,48,-9,-87,-97,-126,-112,-48,4
58,19,-39,-39,48,-9,-97,-107,-136,-117,-48,4
58,14,-43,-36,51,-14,-97,-107,-146,-126,-63,0
53,9,-43,-31,48,-17,-92,-102,-151,-122,-63,0
43,9,-34,-26,39,-12,-87,-102,-151,-117,-58,4
34,9,-24,-21,29,-7,-82,-102,-151,-117,-58,4
24,9,-14,-17,19,-2,-78,-102,-141,-112,-58,9
19,9,-9,-14,14,0,-78,-102,-141,-112,-53,14
9,0,-9,-4,9,-4,-73,-92,-141,-112,-53,14
0,-29,-29,14,14,-29,-53,-82,-141,-117,-63,-4
-19,-48,-29,34,4,-39,-43,-73,-151,-126,-73,-19
-48,-78,-29,63,-9,-53,-19,-68,-161,-146,-92,-39
-58,-102,-43,80,-7,-73,-9,-63,-175,-156,-102,-58
-58,-117,-58,87,0,-87,4,-53,-175,-165,-112,-68
-58,-126,-68,92,4,-97,14,-48,-175,-170,-117,-78
-68,-131,-63,100,-2,-97,19,-43,-180,-175,-131,-82
-68,-131,-63,100,-2,-97,19,-43,-180,-180,-141,-82
-68,-141,-73,104,2,-107,19,-39,-180,-180,-141,-87
-68,-141,-73,104,2,-107,14,-39,-185,-180,-141,-87
-68,-141,-73,104,2,-107,14,-39,-190,-180,-141,-87
-68,-141,-73,104,2,-107,14,-39,-195,-180,-136,-87
-63,-141,-78,102,7,-109,14,-39,-195,-180,-136,-87
-58,-141,-82,100,12,-112,14,-39,-200,-175,-136,-87
-58,-146,-87,102,14,-117,19,-39,-200,-175,-136,-87
-58,-151,-92,104,17,-122,19,-39,-195,-175,-136,-87
-58,-151,-92,104,17,-122,24,-39,-195,-180,-136,-87
-58,-151,-92,104,17,-122,29,-39,-200,-185,-136,-87
-58,-156,-97,107,19,-126,34,-34,-204,-200,-151,-97
-73,-180,-107,126,17,-143,48,-19,-229,-224,-170,-122
-92,-209,-117,151,12,-163,92,19,-258,-263,-209,-156
-107,-219,-112,163,2,-165,136,48,-263,-283,-229,-170
-102,-214,-112,158,4,-163,180,117,-253,-273,-219,-161
-68,-190,-122,129,26,-156,234,239,-209,-234,-185,-141
0,-122,-122,61,61,-122,287,395,-58,-78,-63,-73
102,-9,-112,-46,107,-61,322,561,209,200,151,43
219,224,4,-222,107,114,239,590,619,614,468,234
361,595,234,-478,63,414,9,463,1107,1146,902,522
488,1073,585,-780,-48,829,-414,102,1717,1800,1415,878
541,1507,966,-1024,-212,1237,-902,-497,2332,2435,1903,1220
580,1586,1005,-1083,-212,1295,-1166,-883,2630,2727,2078,1322
478,1449,971,-963,-246,1210,-1171,-1049,2493,2576,1932,1224
409,1185,775,-797,-183,980,-1063,-971,1839,1942,1522,1019
317,707,390,-512,-36,549,-785,-658,1054,1117,883,653
180,336,156,-258,12,246,-488,-400,346,375,326,317
39,141,102,-90,-31,122,-302,-322,-234,-175,-39,112
14,107,92,-61,-39,100,-229,-248,-136,-107,-19,78
-4,73,78,-34,-41,75,-161,-180,-43,-39,0,58
-24,9,34,7,-29,21,-73,-97,-9,-14,0,14
-34,-14,19,24,-26,2,-24,-53,-9,-24,-14,-4
-43,-39,4,41,-24,-17,9,-29,-19,-39,-29,-19
-48,-68,-19,58,-14,-43,19,-29,-58,-78,-58,-39
-53,-82,-29,68,-12,-56,29,-24,-82,-107,-73,-48
-58,-78,-19,68,-19,-48,39,-24,-92,-112,-78,-58
-58,-82,-24,70,-17,-53,43,-9,-97,-117,-87,-63
-58,-92,-34,75,-12,-63,53,-4,-107,-122,-97,-68
-58,-102,-43,80,-7,-73,53,-4,-117,-131,-97,-73
-58,-102,-43,80,-7,-73,48,0,-117,-131,-97,-73
-63,-107,-43,85,-9,-75,53,0,-112,-136,-102,-73
-63,-107,-43,85,-9,-75,53,4,-112,-141,-107,-78
-63,-107,-43,85,-9,-75,58,9,-112,-136,-107,-78
-63,-107,-43,85,-9,-75,58,14,-112,-136,-107,-73
-63,-107,-43,85,-9,-75,58,14,-112,-131,-102,-73
-63,-102,-39,82,-12,-70,58,19,-107,-126,-97,-73
-63,-102,-39,82,-12,-70,63,24,-102,-122,-97,-73
-63,-102,-39,82,-12,-70,63,24,-102,-122,-92,-73
-63,-102,-39,82,-12,-70,63,24,-97,-117,-92,-73
-68,-102,-34,85,-17,-68,63,29,-92,-112,-87,-73
-68,-97,-29,82,-19,-63,63,29,-87,-107,-87,-73
-68,-97,-29,82,-19,-63,68,29,-78,-107,-87,-73
-63,-97,-34,80,-14,-65,68,34,-78,-97,-82,-68
-58,-97,-39,78,-9,-68,68,34,-78,-97,-78,-68
-53,-92,-39,73,-7,-65,68,39,-73,-92,-78,-68
-53,-92,-39,73,-7,-65,68,39,-63,-87,-73,-63
-53,-92,-39,73,-7,-65,73,43,-58,-87,-73,-63
-53,-92,-39,73,-7,-65,73,43,-48,-78,-73,-63
-53,-87,-34,70,-9,-61,73,48,-48,-73,-68,-63
-48,-87,-39,68,-4,-63,73,53,-43,-73,-63,-58
-53,-82,-29,68,-12,-56,82,53,-34,-63,-63,-53
-58,-78,-19,68,-19,-48,87,58,-34,-58,-58,-53
-53,-78,-24,65,-14,-51,87,68,-29,-53,-58,-53
-53,-73,-19,63,-17,-46,87,73,-19,-53,-53,-53
-53,-73,-19,63,-17,-46,92,78,-14,-43,-48,-53
-53,-68,-14,61,-19,-41,92,82,-4,-34,-43,-48
