I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-68,-107,-39,87,-14,-73,29,-19,-97,-165,-146,-68
-68,-107,-39,87,-14,-73,29,-19,-97,-165,-146,-68
-68,-107,-39,87,-14,-73,29,-19,-97,-165,-146,-68
-68,-107,-39,87,-14,-73,29,-19,-97,-165,-146,-68
-68,-78,-9,73,-29,-43,43,9,-19,-131,-156,-78
-68,-48,19,58,-43,-14,58,39,48,-107,-165,-87
-68,-19,48,43,-58,14,73,68,117,-82,-175,-97
-68,9,78,29,-73,43,87,97,185,-58,-185,-107
-78,39,117,19,-97,78,117,136,268,-14,-195,-126
-78,68,146,4,-112,107,146,175,341,19,-204,-136
-78,97,175,-9,-126,136,175,214,414,53,-214,-146
-78,126,204,-24,-141,165,204,253,488,87,-224,-156
-4,204,209,-100,-107,207,170,248,488,185,-87,-43
58,283,224,-170,-82,253,136,244,488,283,39,58
122,361,239,-241,-58,300,102,239,488,380,165,161
185,439,253,-312,-34,346,68,234,488,478,292,263
326,575,248,-451,39,412,-63,107,307,585,580,512
458,712,253,-585,102,483,-195,-9,126,692,868,751
590,849,258,-719,165,553,-326,-126,-53,800,1156,990
722,985,263,-854,229,624,-458,-244,-234,907,1444,1229
849,1000,151,-924,348,575,-649,-434,-600,893,1747,1483
966,1005,39,-985,463,522,-829,-624,-966,878,2039,1737
1083,1010,-73,-1046,578,468,-1010,-814,-1332,863,2332,1991
1200,1015,-185,-1107,692,414,-1190,-1005,-1698,849,2625,2244
1200,897,-302,-1049,751,297,-1224,-1044,-1771,863,2698,2274
1200,790,-409,-995,805,190,-1249,-1083,-1834,878,2762,2293
1200,683,-517,-941,858,82,-1273,-1122,-1898,893,2825,2313
1200,575,-624,-888,912,-24,-1298,-1161,-1961,907,2888,2332
1034,390,-644,-712,839,-126,-1141,-1034,-1790,810,2493,1981
878,204,-673,-541,775,-234,-985,-907,-1620,712,2098,1629
722,19,-702,-370,712,-341,-829,-780,-1449,614,1703,1278
566,-165,-732,-200,649,-448,-673,-653,-1278,517,1307,927
405,-180,-585,-112,495,-383,-551,-556,-1107,312,922,668
253,-195,-448,-29,351,-322,-429,-458,-936,117,546,409
102,-209,-312,53,207,-261,-307,-361,-766,-78,170,151
-48,-224,-175,136,63,-200,-185,-263,-595,-273,-204,-107
-58,-200,-141,129,41,-170,-141,-214,-507,-253,-180,-92
-68,-185,-117,126,24,-151,-107,-175,-419,-234,-165,-87
-78,-170,-92,124,7,-131,-73,-136,-331,-214,-151,-82
-87,-156,-68,122,-9,-112,-39,-97,-244,-195,-136,-78
-78,-122,-43,100,-17,-82,-24,-73,-180,-151,-107,-58
-68,-97,-29,82,-19,-63,-9,-48,-126,-117,-87,-48
-58,-73,-14,65,-21,-43,4,-24,-73,-82,-68,-39
-48,-48,0,48,-24,-24,19,0,-19,-48,-48,-29
-39,-48,-9,43,-14,-29,29,14,0,-39,-58,-29
-39,-48,-9,43,-14,-29,29,19,9,-39,-58,-29
-39,-48,-9,43,-14,-29,29,24,19,-39,-58,-29
