I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-24,-39,-14,31,-4,-26,19,19,29,-48,-48,-19
-19,-43,-24,31,2,-34,14,14,24,-53,-48,-19
-19,-43,-24,31,2,-34,24,19,29,-53,-48,-19
-24,-48,-24,36,0,-36,29,24,29,-53,-48,-19
-19,-43,-24,31,2,-34,29,24,29,-48,-48,-9
-14,-48,-34,31,9,-41,29,24,29,-48,-53,-14
-19,-48,-29,34,4,-39,24,19,24,-53,-53,-24
-14,-39,-24,26,4,-31,19,14,19,-58,-58,-29
-9,-39,-29,24,9,-34,24,19,19,-58,-58,-29
-14,-53,-39,34,12,-46,29,29,29,-63,-58,-29
-19,-63,-43,41,12,-53,39,39,39,-63,-63,-29
-24,-63,-39,43,7,-51,48,48,48,-58,-63,-34
-34,-63,-29,48,-2,-46,68,73,68,-48,-63,-43
-53,-73,-19,63,-17,-46,92,107,92,-43,-68,-53
-73,-78,-4,75,-34,-41,126,131,107,-34,-82,-68
-97,-78,19,87,-58,-29,165,165,131,-24,-102,-102
-131,-82,48,107,-90,-17,204,209,180,0,-107,-117
-151,-82,68,117,-109,-7,239,253,229,39,-97,-117
-146,-73,73,109,-109,0,244,268,268,78,-73,-112
-122,-68,53,95,-87,-7,244,283,307,131,-39,-107
-87,-68,19,78,-53,-24,253,312,370,204,4,-82
-43,-53,-9,48,-17,-31,248,346,444,283,58,-48
4,-29,-34,12,19,-31,234,370,522,351,112,-19
68,-19,-87,-24,78,-53,214,409,619,434,175,9
161,-9,-170,-75,165,-90,200,463,751,556,268,63
273,24,-248,-148,261,-112,180,522,927,707,385,131
385,63,-322,-224,353,-129,146,590,1102,868,517,209
488,87,-400,-287,444,-156,117,644,1244,1005,629,283
590,122,-468,-356,529,-173,82,678,1351,1112,732,351
692,175,-517,-434,605,-170,14,658,1415,1200,824,424
790,224,-566,-507,678,-170,-102,585,1400,1259,902,502
849,268,-580,-558,714,-156,-229,448,1288,1263,956,561
907,322,-585,-614,746,-131,-356,287,1161,1249,995,605
995,380,-614,-688,805,-117,-492,161,1083,1244,1049,663
1107,424,-683,-766,895,-129,-624,53,1010,1220,1098,736
1200,439,-761,-819,980,-161,-795,-112,873,1151,1127,785
1283,453,-829,-868,1056,-187,-980,-326,673,1054,1141,834
1342,502,-839,-922,1090,-168,-1190,-605,419,936,1166,897
1342,585,-756,-963,1049,-85,-1400,-971,29,824,1190,971
1268,644,-624,-956,946,9,-1556,-1381,-488,692,1205,1044
1166,629,-536,-897,851,46,-1629,-1664,-980,497,1176,1088
1078,531,-546,-805,812,-7,-1600,-1727,-1302,239,1068,1068
1005,380,-624,-692,814,-122,-1488,-1629,-1420,-48,893,976
927,219,-707,-573,817,-244,-1342,-1483,-1410,-283,688,834
834,102,-732,-468,783,-314,-1195,-1332,-1342,-458,483,688
736,19,-717,-378,727,-348,-1034,-1151,-1234,-590,283,541
649,-48,-697,-300,673,-373,-858,-946,-1078,-678,87,390
575,-73,-649,-251,612,-361,-702,-761,-907,-697,-53,263
497,-58,-556,-219,527,-307,-570,-610,-746,-629,-97,190
439,-43,-483,-197,461,-263,-473,-497,-610,-551,-102,151
385,-48,-434,-168,409,-241,-380,-400,-502,-497,-126,107
326,-48,-375,-139,351,-212,-302,-322,-419,-453,-151,63
278,-29,-307,-124,292,-168,-248,-268,-356,-400,-146,29
229,-19,-248,-104,239,-134,-209,-214,-287,-336,-126,24
190,-24,-214,-82,202,-119,-156,-156,-224,-278,-102,24
146,-14,-161,-65,153,-87,-117,-117,-180,-239,-102,4
102,0,-102,-51,102,-51,-87,-92,-146,-209,-97,-14
58,0,-58,-29,58,-29,-53,-53,-112,-185,-102,-34
24,-24,-48,0,36,-36,-14,-9,-78,-165,-117,-58
4,-39,-43,17,24,-41,14,14,-48,-146,-117,-73
-14,-53,-39,34,12,-46,34,34,-34,-131,-112,-78
-29,-68,-39,48,4,-53,53,53,-19,-126,-117,-92
-39,-78,-39,58,0,-58,68,63,0,-122,-126,-97
-48,-78,-29,63,-9,-53,73,68,4,-122,-122,-97
-48,-73,-24,61,-12,-48,68,68,4,-117,-126,-97
-48,-63,-14,56,-17,-39,68,68,4,-112,-131,-97
-53,-58,-4,56,-24,-31,73,73,4,-112,-131,-102
-63,-58,4,61,-34,-26,78,73,4,-112,-131,-102
-68,-63,4,65,-36,-29,78,73,9,-112,-131,-107
-68,-63,4,65,-36,-29,78,73,14,-102,-131,-112
-68,-68,0,68,-34,-34,82,78,24,-97,-126,-107
-68,-63,4,65,-36,-29,82,82,19,-97,-126,-107
-68,-58,9,63,-39,-24,82,78,19,-97,-126,-107
-82,-73,9,78,-46,-31,87,82,24,-97,-126,-102
-87,-73,14,80,-51,-29,87,87,19,-97,-131,-102
-78,-63,14,70,-46,-24,87,82,14,-107,-136,-102
-68,-63,4,65,-36,-29,92,87,19,-102,-126,-97
-78,-68,9,73,-43,-29,92,87,24,-92,-117,-92
-87,-78,9,82,-48,-34,92,87,29,-87,-112,-87
-82,-73,9,78,-46,-31,97,87,34,-82,-112,-87
-82,-58,24,70,-53,-17,92,87,29,-82,-117,-97
-82,-48,34,65,-58,-7,87,82,14,-92,-122,-112
-73,-53,19,63,-46,-17,87,78,9,-87,-117,-102
-63,-63,0,63,-31,-31,87,82,9,-82,-117,-97
