I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-146,-253,-107,200,-19,-180,107,48,-48,-126,-165,-175
-146,-253,-107,200,-19,-180,107,43,-48,-126,-165,-175
-146,-253,-107,200,-19,-180,107,39,-48,-126,-165,-175
-141,-239,-97,190,-21,-168,107,39,-48,-126,-165,-175
-136,-224,-87,180,-24,-156,107,39,-48,-126,-165,-175
-136,-234,-97,185,-19,-165,107,39,-39,-122,-161,-165
-136,-244,-107,190,-14,-175,107,39,-29,-117,-156,-156
-136,-244,-107,190,-14,-175,107,39,-29,-117,-156,-156
-136,-244,-107,190,-14,-175,107,39,-29,-117,-156,-156
-131,-239,-107,185,-12,-173,107,39,-39,-117,-156,-156
-126,-234,-107,180,-9,-170,107,39,-48,-117,-156,-156
-126,-234,-107,180,-9,-170,107,39,-39,-117,-156,-156
-126,-234,-107,180,-9,-170,107,39,-29,-117,-156,-156
-126,-214,-87,170,-19,-151,107,43,-14,-102,-146,-141
-126,-195,-68,161,-29,-131,107,48,0,-87,-136,-126
-112,-175,-63,143,-24,-119,102,48,4,-87,-131,-126
-97,-156,-58,126,-19,-107,97,48,9,-87,-126,-126
-92,-146,-53,119,-19,-100,97,48,24,-78,-117,-117
-87,-136,-48,112,-19,-92,97,48,39,-68,-107,-107
-87,-131,-43,109,-21,-87,97,48,48,-58,-102,-102
-78,-117,-39,97,-19,-78,92,53,53,-48,-92,-92
-73,-107,-34,90,-19,-70,87,58,58,-43,-82,-87
-63,-97,-34,80,-14,-65,73,53,58,-43,-82,-87
-48,-107,-58,78,4,-82,63,53,58,-43,-82,-87
-29,-97,-68,63,19,-82,29,43,53,-43,-78,-82
-24,-87,-63,56,19,-75,0,29,48,-43,-78,-78
-9,-82,-73,46,31,-78,-19,29,43,-39,-73,-73
9,-87,-97,39,53,-92,-29,34,48,-9,-48,-43
14,-53,-68,19,41,-61,-48,39,58,4,-34,-34
24,-43,-68,9,46,-56,-43,43,63,9,-19,-19
34,-34,-68,0,51,-51,-34,53,73,19,-4,0
34,-34,-68,0,51,-51,-29,53,73,19,4,0
29,-53,-82,12,56,-68,-14,53,63,9,-4,-4
24,-68,-92,21,58,-80,-9,48,48,-4,-24,-24
14,-78,-92,31,53,-85,0,43,43,-14,-34,-34
4,-102,-107,48,56,-104,19,48,34,-19,-39,-43
-39,-122,-82,80,21,-102,43,53,34,-24,-48,-53
-78,-141,-63,109,-7,-102,68,53,34,-34,-68,-68
-102,-165,-63,134,-19,-114,78,48,19,-63,-107,-102
-112,-200,-87,156,-12,-143,87,43,-14,-92,-136,-141
-131,-239,-107,185,-12,-173,107,43,-24,-102,-146,-165
-141,-239,-97,190,-21,-168,107,43,-24,-112,-156,-161
-141,-239,-97,190,-21,-168,107,43,-29,-117,-161,-156
-141,-244,-102,192,-19,-173,117,48,-29,-117,-161,-156
-146,-244,-97,195,-24,-170,117,48,-29,-117,-161,-161
-146,-248,-102,197,-21,-175,122,48,-29,-117,-165,-165
-141,-258,-117,200,-12,-187,126,48,-24,-122,-170,-170
-141,-258,-117,200,-12,-187,131,43,-24,-126,-170,-170
-146,-253,-107,200,-19,-180,136,39,-24,-131,-170,-170
-151,-239,-87,195,-31,-163,131,39,-24,-131,-175,-175
-151,-229,-78,190,-36,-153,126,39,-24,-131,-180,-175
-156,-253,-97,204,-29,-175,131,43,-24,-131,-180,-175
-165,-268,-102,217,-31,-185,131,48,-24,-136,-180,-180
-161,-258,-97,209,-31,-178,126,48,-24,-136,-180,-180
-161,-258,-97,209,-31,-178,117,39,-24,-131,-175,-175
-156,-219,-63,187,-46,-141,68,9,-24,-117,-156,-156
-131,-165,-34,148,-48,-100,19,-14,-9,-87,-131,-131
-87,-156,-68,122,-9,-112,0,43,78,-29,-92,-117
9,-68,-78,29,43,-73,-24,195,292,141,39,-24
146,234,87,-190,29,161,-136,302,580,483,331,209
307,595,287,-451,9,441,-385,185,663,751,653,507
444,951,507,-697,-31,729,-717,-161,444,868,897,761
551,1200,649,-875,-48,924,-1044,-502,97,839,976,888
717,1439,722,-1078,-2,1080,-1444,-824,-444,717,1034,1024
932,1693,761,-1312,85,1227,-1883,-1180,-1068,575,1127,1220
1224,1893,668,-1559,278,1281,-2376,-1429,-1664,463,1249,1444
1590,2137,546,-1864,522,1342,-2806,-1522,-2010,492,1468,1727
1966,2322,356,-2144,805,1339,-3108,-1512,-2147,634,1761,2049
2298,2483,185,-2391,1056,1334,-3240,-1322,-1976,995,2210,2430
2498,2669,170,-2583,1163,1420,-3225,-1146,-1615,1390,2649,2810
2557,2801,244,-2679,1156,1522,-3098,-1005,-1215,1766,3035,3098
2479,2913,434,-2696,1022,1673,-2859,-873,-746,2186,3440,3376
2361,2801,439,-2581,961,1620,-2576,-727,-468,2381,3625,3459
2127,2654,527,-2391,800,1590,-2278,-678,-268,2410,3630,3459
1859,2420,561,-2139,649,1490,-1981,-673,-175,2244,3479,3333
1625,2093,468,-1859,578,1281,-1708,-692,-170,1976,3240,3162
1361,1737,375,-1549,492,1056,-1410,-649,-146,1800,3093,3001
