I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-39,-87,-48,63,4,-68,9,-19,-68,-78,-58,-48
-34,-82,-48,58,7,-65,9,-19,-68,-78,-58,-48
-29,-78,-48,53,9,-63,9,-19,-68,-78,-58,-48
-29,-78,-48,53,9,-63,9,-19,-68,-73,-58,-48
-29,-78,-48,53,9,-63,9,-19,-68,-68,-58,-48
-29,-78,-48,53,9,-63,9,-19,-63,-63,-53,-48
-29,-78,-48,53,9,-63,9,-19,-58,-58,-48,-48
-29,-78,-48,53,9,-63,9,-19,-58,-58,-48,-48
-29,-78,-48,53,9,-63,9,-19,-58,-58,-48,-48
-29,-73,-43,51,7,-58,9,-19,-58,-58,-48,-48
-29,-68,-39,48,4,-53,9,-19,-58,-58,-48,-48
-24,-63,-39,43,7,-51,9,-14,-53,-53,-43,-43
-19,-58,-39,39,9,-48,9,-9,-48,-48,-39,-39
-4,-39,-34,21,14,-36,9,0,-34,-34,-34,-34
9,-19,-29,4,19,-24,9,9,-19,-19,-29,-29
19,9,-9,-14,14,0,19,29,4,4,-4,-4
29,39,9,-34,9,24,29,48,29,29,19,19
29,63,34,-46,-2,48,43,53,48,43,29,19
29,87,58,-58,-14,73,58,58,68,58,39,19
39,102,63,-70,-12,82,58,73,97,78,53,29
48,117,68,-82,-9,92,58,87,126,97,68,39
63,131,68,-97,-2,100,58,112,146,117,87,63
68,141,73,-104,-2,107,39,107,151,126,97,73
78,156,78,-117,0,117,24,102,161,141,107,87
73,156,82,-114,-4,119,-4,63,146,131,97,82
73,156,82,-114,-4,119,-68,29,122,126,97,78
78,156,78,-117,0,117,-102,9,102,117,97,78
87,161,73,-124,7,117,-107,9,78,107,102,78
92,156,63,-124,14,109,-107,4,58,97,92,78
82,136,53,-109,14,95,-97,-9,43,73,78,68
68,117,48,-92,9,82,-87,-9,19,58,63,63
58,102,43,-80,7,73,-78,-24,0,43,48,58
48,97,48,-73,0,73,-78,-34,-9,34,39,53
34,87,53,-61,-9,70,-73,-43,-24,24,29,39
19,73,53,-46,-17,63,-63,-48,-34,4,19,34
14,58,43,-36,-14,51,-53,-48,-34,4,19,29
14,53,39,-34,-12,46,-48,-39,-34,9,19,29
14,48,34,-31,-9,41,-34,-34,-29,19,24,34
24,48,24,-36,0,36,-29,-24,-29,24,24,39
34,34,0,-34,17,17,-29,-24,-39,14,24,39
43,24,-19,-34,31,2,-34,-24,-53,-4,4,24
53,14,-39,-34,46,-12,-39,-29,-73,-34,-14,9
34,14,-19,-24,26,-2,-29,-29,-63,-29,-14,4
4,14,9,-9,-2,12,-9,-24,-53,-24,-9,4
-19,-9,9,14,-14,0,9,-14,-43,-19,-4,0
-43,-24,19,34,-31,-2,24,-14,-39,-19,-9,-9
-63,-48,14,56,-39,-17,34,-9,-39,-34,-29,-29
-68,-87,-19,78,-24,-53,48,-9,-43,-48,-53,-53
-68,-112,-43,90,-12,-78,58,-9,-43,-48,-58,-63
-68,-112,-43,90,-12,-78,58,-4,-48,-48,-58,-63
-63,-131,-68,97,2,-100,63,9,-48,-48,-63,-73
-63,-151,-87,107,12,-119,73,9,-48,-58,-68,-82
-63,-161,-97,112,17,-129,73,9,-48,-58,-68,-87
-63,-161,-97,112,17,-129,73,9,-43,-53,-68,-87
-68,-161,-92,114,12,-126,78,9,-43,-53,-68,-92
-68,-165,-97,117,14,-131,78,14,-43,-53,-73,-87
-68,-165,-97,117,14,-131,78,14,-43,-53,-73,-82
-68,-170,-102,119,17,-136,82,14,-39,-53,-68,-82
-68,-170,-102,119,17,-136,82,19,-39,-53,-68,-82
-68,-170,-102,119,17,-136,82,19,-39,-48,-68,-82
-68,-175,-107,122,19,-141,82,19,-39,-48,-68,-82
-58,-156,-97,107,19,-126,63,-9,-87,-58,-58,-68
-68,-190,-122,129,26,-156,92,34,-53,-87,-107,-117
-131,-292,-161,212,14,-226,258,219,170,-131,-268,-292
-165,-326,-161,246,-2,-244,331,312,356,-63,-292,-351
-122,-297,-175,209,26,-236,351,507,678,244,-97,-258
-29,-165,-136,97,53,-151,297,688,1039,678,234,-58
19,-34,-53,7,36,-43,253,780,1385,1044,497,97
43,170,126,-107,-41,148,131,634,1420,1317,780,302
97,473,375,-285,-139,424,-122,366,1356,1761,1239,629
117,780,663,-448,-273,722,-395,-43,1190,2200,1708,961
170,1098,927,-634,-378,1012,-624,-468,717,2479,2147,1332
224,1332,1107,-778,-441,1220,-712,-668,400,2698,2488,1590
239,1629,1390,-934,-575,1510,-736,-692,653,3782,3459,2161
63,1668,1605,-866,-771,1637,-678,-1044,390,3933,3694,2332
-302,1351,1654,-524,-978,1503,-556,-1756,-1058,2298,2522,1742
-668,854,1522,-92,-1095,1188,-439,-2230,-2371,302,995,980
-824,4,829,409,-827,417,-214,-2064,-3230,-1507,-346,204
-795,-326,468,561,-631,70,-165,-1761,-3313,-2142,-951,-180
-619,-263,356,441,-488,46,-229,-1410,-2825,-2049,-1093,-322
-478,-297,180,387,-329,-58,-258,-1180,-2386,-1908,-1161,-448
-346,-468,-122,407,-112,-295,-156,-888,-1815,-1586,-1083,-536
-234,-507,-273,370,19,-390,-24,-546,-1273,-1239,-941,-551
-131,-405,-273,268,70,-339,34,-263,-834,-868,-683,-419
-63,-336,-273,200,104,-305,39,-126,-507,-590,-488,-307
-48,-258,-209,153,80,-234,39,-82,-287,-414,-346,-219
-43,-234,-190,139,73,-212,39,-48,-170,-312,-258,-180
-43,-229,-185,136,70,-207,43,-34,-141,-258,-229,-156
-34,-219,-185,126,75,-202,43,-19,-117,-239,-200,-136
-19,-209,-190,114,85,-200,43,-9,-107,-239,-209,-136
-19,-200,-180,109,80,-190,39,-9,-102,-234,-209,-146
-19,-195,-175,107,78,-185,39,-9,-92,-219,-200,-136
-14,-185,-170,100,78,-178,39,-9,-87,-209,-185,-122
-9,-180,-170,95,80,-175,39,-9,-73,-209,-185,-122
-4,-170,-165,87,80,-168,29,-4,-73,-209,-185,-122
-4,-165,-161,85,78,-163,29,-4,-73,-209,-185,-117
-4,-161,-156,82,75,-158,29,-4,-73,-209,-185,-112
-4,-156,-151,80,73,-153,29,0,-63,-209,-180,-107
0,-156,-156,78,78,-156,24,4,-53,-209,-180,-107
0,-151,-151,75,75,-151,19,4,-53,-209,-180,-107
4,-146,-151,70,78,-148,19,4,-53,-204,-180,-102
4,-141,-146,68,75,-143,14,0,-53,-204,-180,-107
9,-141,-151,65,80,-146,14,-4,-48,-204,-180,-107
14,-136,-151,61,82,-143,9,-4,-48,-209,-180,-107
14,-131,-146,58,80,-139,9,-4,-43,-209,-180,-107
24,-122,-146,48,85,-134,0,-4,-43,-209,-180,-102
34,-122,-156,43,95,-139,0,-4,-39,-209,-180,-102
34,-122,-156,43,95,-139,0,4,-34,-209,-180,-102
39,-122,-161,41,100,-141,4,9,-29,-209,-180,-97
39,-122,-161,41,100,-141,0,9,-19,-204,-175,-92
43,-117,-161,36,102,-139,0,14,-14,-204,-175,-92
39,-97,-136,29,87,-117,-9,14,-9,-200,-170,-82
39,-82,-122,21,80,-102,-19,19,-4,-195,-165,-78
39,-78,-117,19,78,-97,-19,24,0,-195,-165,-78
48,-73,-122,12,85,-97,-19,29,9,-190,-161,-78
48,-78,-126,14,87,-102,-14,34,19,-190,-161,-73
53,-78,-131,12,92,-104,-14,43,29,-190,-161,-68
53,-73,-126,9,90,-100,-14,53,39,-190,-156,-68
58,-68,-126,4,92,-97,-14,58,48,-185,-156,-68
58,-63,-122,2,90,-92,-14,63,58,-180,-156,-63
63,-53,-117,-4,90,-85,-14,78,73,-175,-156,-63
63,-53,-117,-4,90,-85,-14,87,82,-175,-156,-63
68,-48,-117,-9,92,-82,-14,92,97,-175,-156,-63
78,-39,-117,-19,97,-78,-14,102,107,-170,-156,-63
82,-34,-117,-24,100,-75,-14,112,126,-170,-156,-63
87,-34,-122,-26,104,-78,-19,122,136,-170,-165,-63
92,-29,-122,-31,107,-75,-19,136,151,-170,-165,-68
92,-24,-117,-34,104,-70,-14,151,170,-175,-170,-73
102,-19,-122,-41,112,-70,-9,165,185,-180,-180,-82
107,-4,-112,-51,109,-58,-9,175,200,-180,-190,-82
107,0,-107,-53,107,-53,-4,200,219,-185,-195,-82
107,-4,-112,-51,109,-58,-4,214,239,-185,-200,-87
112,-4,-117,-53,114,-61,-4,234,253,-180,-204,-92
117,-4,-122,-56,119,-63,4,253,273,-175,-204,-92
126,4,-122,-65,124,-58,4,263,292,-170,-204,-92
126,9,-117,-68,122,-53,9,278,307,-165,-209,-97
126,9,-117,-68,122,-53,9,297,322,-161,-214,-97
136,14,-122,-75,129,-53,19,312,331,-156,-214,-92
141,14,-126,-78,134,-56,29,322,346,-156,-214,-87
146,14,-131,-80,139,-58,34,341,370,-146,-214,-92
151,14,-136,-82,143,-61,39,356,375,-146,-214,-92
146,19,-126,-82,136,-53,43,361,395,-136,-209,-92
141,19,-122,-80,131,-51,53,380,409,-126,-209,-97
141,14,-126,-78,134,-56,53,380,434,-112,-204,-102
141,14,-126,-78,134,-56,58,385,439,-87,-195,-102
136,9,-126,-73,131,-58,58,390,453,-63,-175,-97
131,4,-126,-68,129,-61,58,390,468,-39,-156,-87
122,4,-117,-63,119,-56,63,385,468,-4,-131,-78
117,4,-112,-61,114,-53,63,370,463,29,-97,-68
107,9,-97,-58,102,-43,63,361,453,53,-78,-53
97,14,-82,-56,90,-34,63,341,439,78,-53,-43
92,14,-78,-53,85,-31,68,322,419,97,-29,-34
78,9,-68,-43,73,-29,68,297,400,117,-9,-24
78,9,-68,-43,73,-29,68,268,375,126,9,-19
68,-4,-73,-31,70,-39,68,248,346,131,14,-19
