I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
-53,-14,39,34,-46,12,4,-78,-4,-9,0,4
-43,-9,34,26,-39,12,4,-78,4,0,4,9
-43,-4,39,24,-41,17,4,-73,9,4,9,14
-39,4,43,17,-41,24,9,-73,14,9,14,14
-29,19,48,4,-39,34,9,-63,9,9,14,14
-24,24,48,0,-36,36,9,-58,14,14,14,14
-24,29,53,-2,-39,41,9,-58,19,19,19,14
-24,34,58,-4,-41,46,9,-48,19,19,19,19
-29,29,58,0,-43,43,9,-48,19,19,14,19
-24,29,53,-2,-39,41,9,-48,19,24,14,19
-24,29,53,-2,-39,41,4,-48,24,24,14,19
-19,34,53,-7,-36,43,0,-48,24,29,19,19
-29,24,53,2,-41,39,-24,-53,24,19,19,19
-29,24,53,2,-41,39,-24,-58,24,19,19,19
-29,29,58,0,-43,43,-39,-63,24,19,19,19
-24,29,53,-2,-39,41,-43,-68,24,19,19,19
-24,39,63,-7,-43,51,-53,-73,24,19,19,14
-24,43,68,-9,-46,56,-58,-78,24,19,19,14
-19,43,63,-12,-41,53,-68,-82,24,19,24,19
-19,48,68,-14,-43,58,-78,-87,24,24,24,19
-14,53,68,-19,-41,61,-82,-102,24,24,29,29
-14,58,73,-21,-43,65,-87,-107,24,29,29,34
-9,63,73,-26,-41,68,-92,-112,24,29,34,39
-4,68,73,-31,-39,70,-92,-117,24,29,34,39
0,73,73,-36,-36,73,-82,-117,24,19,34,43
4,78,73,-41,-34,75,-82,-117,24,24,39,48
4,82,78,-43,-36,80,-82,-117,24,24,39,48
4,82,78,-43,-36,80,-87,-117,19,24,43,48
4,82,78,-43,-36,80,-87,-117,19,19,34,48
4,82,78,-43,-36,80,-87,-117,14,19,34,48
4,82,78,-43,-36,80,-87,-117,9,19,29,48
4,73,68,-39,-31,70,-87,-117,4,9,29,48
-4,73,78,-34,-41,75,-78,-117,9,19,39,39
-4,68,73,-31,-39,70,-78,-117,9,14,39,34
-9,63,73,-26,-41,68,-73,-117,4,14,34,34
-19,58,78,-19,-48,68,-73,-117,0,14,29,29
-24,43,68,-9,-46,56,-73,-117,0,4,29,29
-29,34,63,-2,-46,48,-68,-117,-4,4,24,19
-34,29,63,2,-48,46,-68,-117,-4,0,19,19
-48,19,68,14,-58,43,-63,-117,-9,-4,14,14
-39,9,48,14,-43,29,-58,-107,-24,-19,9,9
-43,4,48,19,-46,26,-53,-107,-24,-24,9,4
-48,-4,43,26,-46,19,-48,-107,-24,-24,4,4
-53,-9,43,31,-48,17,-43,-107,-24,-29,0,0
-58,-19,39,39,-48,9,-39,-102,-24,-34,-14,-4
-63,-29,34,46,-48,2,-39,-102,-34,-34,-19,-9
-68,-39,29,53,-48,-4,-39,-102,-34,-39,-19,-9
-68,-43,24,56,-46,-9,-34,-97,-39,-43,-24,-14
-68,-39,29,53,-48,-4,-34,-97,-43,-43,-29,-19
-68,-43,24,56,-46,-9,-29,-97,-43,-43,-34,-24
-73,-48,24,61,-48,-12,-29,-97,-43,-48,-34,-24
-73,-53,19,63,-46,-17,-24,-97,-43,-48,-34,-24
-73,-53,19,63,-46,-17,-34,-107,-43,-48,-24,-24
-73,-53,19,63,-46,-17,-34,-102,-43,-48,-24,-29
-73,-53,19,63,-46,-17,-34,-102,-43,-53,-29,-29
-73,-58,14,65,-43,-21,-34,-102,-48,-53,-29,-29
-63,-48,14,56,-39,-17,-24,-92,-48,-53,-29,-29
-68,-48,19,58,-43,-14,-19,-92,-48,-53,-29,-29
-68,-48,19,58,-43,-14,-19,-87,-48,-53,-34,-29
-68,-58,9,63,-39,-24,-19,-87,-48,-53,-34,-29
-78,-68,9,73,-43,-29,-19,-87,-48,-58,-34,-29
-78,-68,9,73,-43,-29,-19,-87,-48,-58,-34,-34
-78,-68,9,73,-43,-29,-19,-87,-48,-58,-34,-34
-82,-73,9,78,-46,-31,-14,-87,-53,-58,-34,-34
-97,-87,9,92,-53,-39,-14,-97,-53,-58,-34,-34
-97,-87,9,92,-53,-39,-14,-97,-53,-58,-39,-34
-102,-87,14,95,-58,-36,-14,-97,-53,-58,-39,-39
-102,-87,14,95,-58,-36,-9,-97,-53,-58,-39,-39
-102,-97,4,100,-53,-46,-9,-97,-53,-58,-39,-29
-102,-97,4,100,-53,-46,-4,-97,-53,-58,-39,-29
-102,-97,4,100,-53,-46,-4,-97,-53,-58,-39,-29
-102,-102,0,102,-51,-51,-4,-97,-53,-58,-39,-34
-102,-92,9,97,-56,-41,0,-97,-53,-58,-39,-34
-102,-92,9,97,-56,-41,0,-92,-53,-58,-39,-29
-102,-97,4,100,-53,-46,0,-92,-53,-63,-39,-29
-107,-97,9,102,-58,-43,0,-97,-58,-63,-39,-34
-97,-87,9,92,-53,-39,0,-97,-68,-63,-39,-34
-97,-87,9,92,-53,-39,0,-97,-68,-63,-43,-34
-97,-87,9,92,-53,-39,4,-92,-63,-63,-43,-34
-97,-87,9,92,-53,-39,4,-92,-58,-63,-43,-34
-102,-87,14,95,-58,-36,14,-82,-43,-58,-39,-34
-112,-97,14,104,-63,-41,34,-68,-24,-39,-43,-34
-131,-97,34,114,-82,-31,58,-53,19,-14,-34,-39
-146,-102,43,124,-95,-29,92,-14,63,19,-24,-34
-161,-112,48,136,-104,-31,131,34,107,43,-14,-34
-165,-107,58,136,-112,-24,161,68,151,73,-14,-39
-175,-102,73,139,-124,-14,180,97,175,92,14,-34
-170,-97,73,134,-122,-12,214,136,209,107,19,-34
