I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6
39,-9,-48,-14,43,-29,-58,-68,-78,68,68,58
39,-9,-48,-14,43,-29,-58,-68,-78,68,68,58
39,-9,-48,-14,43,-29,-58,-68,-78,68,68,58
39,-9,-48,-14,43,-29,-58,-68,-78,68,68,58
39,-9,-48,-14,43,-29,-58,-68,-87,68,68,48
39,-9,-48,-14,43,-29,-58,-68,-87,68,68,48
39,-9,-48,-14,43,-29,-58,-68,-87,68,68,48
39,-9,-48,-14,43,-29,-58,-68,-87,68,68,48
29,0,-29,-14,29,-14,-58,-68,-78,68,68,48
29,0,-29,-14,29,-14,-58,-68,-78,68,68,48
29,0,-29,-14,29,-14,-58,-68,-78,68,68,48
29,0,-29,-14,29,-14,-58,-68,-78,68,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
39,-9,-48,-14,43,-29,-68,-68,-78,58,68,48
29,-9,-39,-9,34,-24,-73,-68,-78,58,73,58
34,-9,-43,-12,39,-26,-73,-68,-78,63,73,58
34,-9,-43,-12,39,-26,-73,-68,-78,63,73,63
29,-9,-39,-9,34,-24,-73,-68,-78,63,73,63
29,-9,-39,-9,34,-24,-63,-68,-78,63,63,53
29,-9,-39,-9,34,-24,-63,-68,-78,63,63,53
34,-9,-43,-12,39,-26,-63,-68,-78,63,63,53
34,-9,-43,-12,39,-26,-63,-68,-78,63,63,53
34,0,-34,-17,34,-17,-63,-68,-78,63,63,53
34,0,-34,-17,34,-17,-63,-68,-78,63,63,53
34,0,-34,-17,34,-17,-58,-68,-78,63,63,53
39,0,-39,-19,39,-19,-58,-68,-78,63,63,53
39,-4,-43,-17,41,-24,-68,-68,-87,63,63,53
39,-4,-43,-17,41,-24,-68,-68,-87,63,63,53
39,4,-34,-21,36,-14,-68,-68,-87,63,68,53
48,9,-39,-29,43,-14,-68,-63,-82,63,68,53
48,19,-29,-34,39,-4,-68,-63,-63,73,78,63
58,29,-29,-43,43,0,-58,-53,-58,82,87,63
63,29,-34,-46,48,-2,-58,-48,-53,87,92,63
68,43,-24,-56,46,9,-53,-34,-39,92,97,63
73,53,-19,-63,46,17,-43,-14,-29,97,102,73
78,63,-14,-70,46,24,-43,-9,-19,117,107,78
92,73,-19,-82,56,26,-43,-4,-9,117,112,78
92,82,-9,-87,51,36,-43,-4,-9,122,122,87
92,87,-4,-90,48,41,-53,-9,-14,131,126,92
92,97,4,-95,43,51,-58,-14,-14,131,126,97
92,107,14,-100,39,61,-58,-19,-9,131,126,97
92,107,14,-100,39,61,-58,-29,-9,131,126,97
92,107,14,-100,39,61,-58,-19,4,131,122,97
92,107,14,-100,39,61,-53,-19,9,146,131,107
92,112,19,-102,36,65,-43,-9,24,151,136,112
92,112,19,-102,36,65,-43,-4,29,156,141,117
102,112,9,-107,46,61,-43,0,34,161,156,122
107,112,4,-109,51,58,-43,9,39,165,161,122
122,117,-4,-119,63,56,-34,14,43,165,161,122
126,126,0,-126,63,63,-34,19,58,175,170,131
126,146,19,-136,53,82,-29,34,58,180,180,136
126,161,34,-143,46,97,-29,34,58,195,180,141
126,175,48,-151,39,112,-39,29,63,200,185,146
131,175,43,-153,43,109,-53,19,63,200,185,146
141,151,9,-146,65,80,-53,19,63,204,185,146
141,141,0,-141,70,70,-63,9,63,204,185,146
141,131,-9,-136,75,61,-73,0,58,195,185,146
146,126,-19,-136,82,53,-87,-9,48,195,180,146
141,112,-29,-126,85,41,-112,-19,34,190,180,141
141,92,-48,-117,95,21,-117,-19,14,175,180,141
136,78,-58,-107,97,9,-126,-34,0,165,170,131
131,73,-58,-102,95,7,-126,-43,-19,156,161,126
131,78,-53,-104,92,12,-112,-53,-19,146,156,122
126,73,-53,-100,90,9,-112,-58,-29,136,151,122
122,68,-53,-95,87,7,-107,-58,-29,136,146,122
117,68,-48,-92,82,9,-107,-58,-34,131,141,122
117,53,-63,-85,90,-4,-107,-48,-43,117,126,112
112,48,-63,-80,87,-7,-107,-43,-53,117,126,107
97,34,-63,-65,80,-14,-97,-43,-58,107,122,92
82,29,-53,-56,68,-12,-92,-48,-68,97,107,78
58,9,-48,-34,53,-19,-87,-58,-73,82,97,63
43,-4,-48,-19,46,-26,-78,-63,-82,73,78,48
39,-19,-58,-9,48,-39,-78,-68,-82,63,63,43
29,-19,-48,-4,39,-34,-73,-68,-87,63,63,43
34,-29,-63,-2,48,-46,-73,-63,-92,53,73,53
29,-34,-63,2,46,-48,-78,-68,-97,53,73,53
24,-34,-58,4,41,-46,-78,-73,-97,43,68,53
24,-34,-58,4,41,-46,-78,-78,-102,43,68,48
24,-24,-48,0,36,-36,-73,-87,-107,43,58,39
19,-24,-43,2,31,-34,-73,-87,-112,43,53,39
19,-29,-48,4,34,-39,-73,-92,-112,43,53,34
19,-29,-48,4,34,-39,-73,-92,-117,34,53,34
19,-29,-48,4,34,-39,-82,-97,-126,43,53,34
19,-34,-53,7,36,-43,-82,-97,-122,43,53,34
19,-34,-53,7,36,-43,-82,-97,-122,43,48,34
19,-34,-53,7,36,-43,-82,-92,-122,43,48,29
19,-24,-43,2,31,-34,-63,-82,-107,43,48,29
19,-43,-63,12,41,-53,-58,-68,-102,43,48,24
19,-58,-78,19,48,-68,-43,-43,-87,43,29,19
29,-78,-107,24,68,-92,-29,-19,-63,43,24,4
39,-107,-146,34,92,-126,-14,34,-24,48,19,-14
43,-126,-170,41,107,-148,9,82,14,48,9,-48
58,-156,-214,48,136,-185,43,126,48,43,9,-58
82,-185,-268,51,175,-226,68,180,92,43,4,-78
92,-209,-302,58,197,-256,107,253,170,43,-19,-102
97,-244,-341,73,219,-292,185,361,287,19,-68,-156
102,-287,-390,92,246,-339,278,507,478,-4,-131,-219
112,-331,-444,109,278,-387,414,736,800,0,-200,-283
141,-361,-502,109,322,-431,595,1068,1273,9,-283,-370
175,-419,-595,122,385,-507,819,1488,1781,-39,-395,-492
234,-463,-697,114,466,-580,1039,1883,2230,-117,-512,-585
312,-434,-746,61,529,-590,1176,2176,2596,-146,-536,-600
414,-351,-766,-31,590,-558,1239,2352,2835,-122,-497,-546
531,-263,-795,-134,663,-529,1239,2391,2771,-112,-453,-488
619,-180,-800,-219,710,-490,1195,2347,2430,-161,-414,-424
712,-48,-761,-331,736,-405,1083,2244,1942,-180,-317,-292
824,248,-575,-536,700,-163,800,1942,1351,-102,-73,-34
922,644,-278,-783,600,183,424,1468,707,29,278,326
990,1039,48,-1015,470,544,39,1000,136,195,619,697
980,1415,434,-1198,273,924,-346,434,-331,444,1019,1073
854,1708,854,-1281,0,1281,-673,-219,-673,839,1483,1454
658,1834,1176,-1246,-258,1505,-883,-741,-888,1312,1932,1751
517,1912,1395,-1215,-439,1654,-1107,-1156,-1127,1756,2342,2015
390,2069,1678,-1229,-644,1873,-1288,-1551,-1410,2166,2747,2283
244,2191,1947,-1217,-851,2069,-1327,-1781,-1659,2581,3152,2522
156,2269,2113,-1212,-978,2191,-1351,-1908,-1932,3035,3552,2732
131,2361,2230,-1246,-1049,2296,-1483,-2020,-2283,3464,3904,2908
112,2313,2200,-1212,-1044,2257,-1537,-2030,-2601,3684,4074,2971
107,2034,1927,-1071,-910,1981,-1468,-1917,-2801,3489,3830,2776
58,1654,1595,-856,-768,1625,-1356,-1795,-2810,2718,2991,2259
-39,1254,1293,-607,-666,1273,-1161,-1620,-2640,1459,1668,1527
-141,800,941,-329,-541,871,-878,-1332,-2366,102,385,727
-185,341,527,-78,-356,434,-561,-1000,-2039,-834,-478,43
-209,4,214,102,-212,109,-322,-692,-1659,-1024,-785,-322
-209,-146,63,178,-136,-41,-161,-488,-1288,-805,-707,-380
-200,-224,-24,212,-87,-124,-58,-356,-985,-634,-585,-361
-204,-283,-78,244,-63,-180,-4,-331,-746,-551,-531,-380
-195,-322,-126,258,-34,-224,-9,-341,-561,-468,-478,-375
-161,-346,-185,253,12,-265,19,-273,-395,-405,-419,-346
-136,-322,-185,229,24,-253,58,-185,-263,-341,-366,-312
-126,-287,-161,207,17,-224,68,-136,-170,-263,-312,-268
-131,-273,-141,202,4,-207,68,-107,-117,-219,-273,-239
-131,-253,-122,192,-4,-187,68,-68,-68,-209,-253,-219
-126,-219,-92,173,-17,-156,73,-43,-19,-190,-229,-195
-112,-190,-78,151,-17,-134,78,-9,19,-170,-209,-180
-92,-170,-78,131,-7,-124,82,19,43,-165,-204,-180
-87,-161,-73,124,-7,-117,92,19,43,-156,-204,-180
-82,-161,-78,122,-2,-119,82,24,53,-146,-204,-170
-78,-165,-87,122,4,-126,82,24,58,-136,-204,-170
-78,-165,-87,122,4,-126,82,24,68,-131,-200,-170
-82,-165,-82,124,0,-124,82,24,78,-126,-195,-170
-92,-151,-58,122,-17,-104,82,24,92,-136,-180,-180
-97,-151,-53,124,-21,-102,82,34,102,-136,-180,-170
-97,-151,-53,124,-21,-102,87,39,112,-131,-180,-170
-97,-151,-53,124,-21,-102,87,39,122,-126,-175,-170
